Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of neuron migration (GO:2001222)	2/28	8.596207e-03	9.077595e-02	0	0	1.559969e+01	7.419888e+01	COL3A1;MDK
GO_Biological_Process_2021	positive regulation of response to wounding (GO:1903036)	2/28	8.596207e-03	9.077595e-02	0	0	1.559969e+01	7.419888e+01	MDK;ACTG1
GO_Biological_Process_2021	negative regulation of cellular amide metabolic process (GO:0034249)	3/86	9.196704e-03	9.435409e-02	0	0	7.384300e+00	3.462432e+01	RACK1;RPS3;RPL13A
GO_Biological_Process_2021	aggrephagy (GO:0035973)	2/29	9.203097e-03	9.435409e-02	0	0	1.502116e+01	7.042245e+01	VIM;RPS27A
GO_Biological_Process_2021	negative regulation of epithelial to mesenchymal transition (GO:0010719)	2/29	9.203097e-03	9.435409e-02	0	0	1.502116e+01	7.042245e+01	SFRP1;SPRY1
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	5/258	9.582723e-03	9.699980e-02	0	0	4.087165e+00	1.899630e+01	COL1A1;SFRP1;HSP90AB1;MDK;IGFBP3
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	2/30	9.828578e-03	9.699980e-02	0	0	1.448397e+01	6.695156e+01	GPC3;ACTB
GO_Biological_Process_2021	maintenance of blood-brain barrier (GO:0035633)	2/30	9.828578e-03	9.699980e-02	0	0	1.448397e+01	6.695156e+01	ACTB;ACTG1
GO_Biological_Process_2021	morphogenesis of an epithelium (GO:0002009)	2/30	9.828578e-03	9.699980e-02	0	0	1.448397e+01	6.695156e+01	ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of inflammatory response (GO:0050729)	3/89	1.009635e-02	9.781419e-02	0	0	7.125629e+00	3.274641e+01	APP;RPS19;MDK
GO_Biological_Process_2021	transforming growth factor beta receptor signaling pathway (GO:0007179)	3/89	1.009635e-02	9.781419e-02	0	0	7.125629e+00	3.274641e+01	COL3A1;COL1A2;RPS27A
GO_Biological_Process_2021	negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	2/31	1.047245e-02	1.005355e-01	0	0	1.398381e+01	6.375231e+01	HSP90AB1;RPL11
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	7/485	1.092451e-02	1.031408e-01	0	0	3.058307e+00	1.381360e+01	SFRP1;NPM1;RPL10;MDK;RPS3A;RPS27A;PTMA
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	5/267	1.099914e-02	1.031408e-01	0	0	3.944958e+00	1.779152e+01	SFRP1;IGFBP3;GPC3;RACK1;SPRY1
GO_Biological_Process_2021	regulation of cellular amide metabolic process (GO:0034248)	2/32	1.113452e-02	1.031408e-01	0	0	1.351701e+01	6.079551e+01	APP;RPL10
GO_Biological_Process_2021	cellular response to glucose stimulus (GO:0071333)	2/32	1.113452e-02	1.031408e-01	0	0	1.351701e+01	6.079551e+01	RACK1;SOX4
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	5/269	1.133232e-02	1.040603e-01	0	0	3.914673e+00	1.753811e+01	COL1A1;PDGFRA;MDK;RACK1;ACTG1
GO_Biological_Process_2021	negative regulation of cellular protein metabolic process (GO:0032269)	3/94	1.170594e-02	1.065645e-01	0	0	6.732412e+00	2.994347e+01	RACK1;RPS3;RPL13A
GO_Biological_Process_2021	positive regulation of ATP metabolic process (GO:1903580)	2/33	1.181460e-02	1.066343e-01	0	0	1.308032e+01	5.805593e+01	APP;TMSB4X
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	6/381	1.223226e-02	1.094683e-01	0	0	3.323404e+00	1.463520e+01	SFRP1;NPM1;RPL10;RPS3A;RPS27A;PTMA
GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation (GO:0033135)	3/98	1.309398e-02	1.161953e-01	0	0	6.447640e+00	2.795441e+01	APP;HSP90AB1;RACK1
GO_Biological_Process_2021	embryonic skeletal system development (GO:0048706)	2/35	1.322798e-02	1.164063e-01	0	0	1.228633e+01	5.314356e+01	COL1A1;PDGFRA
GO_Biological_Process_2021	response to UV (GO:0009411)	3/99	1.345504e-02	1.174258e-01	0	0	6.380155e+00	2.748827e+01	NPM1;CIRBP;RPL26
GO_Biological_Process_2021	regulation of ossification (GO:0030278)	2/36	1.396092e-02	1.198596e-01	0	0	1.192437e+01	5.093487e+01	SFRP1;MDK
GO_Biological_Process_2021	retina homeostasis (GO:0001895)	2/36	1.396092e-02	1.198596e-01	0	0	1.192437e+01	5.093487e+01	ACTB;ACTG1
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	3/102	1.457218e-02	1.232929e-01	0	0	6.185879e+00	2.615786e+01	CDH11;ACTB;ACTG1
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	2/37	1.471109e-02	1.232929e-01	0	0	1.158309e+01	4.887084e+01	PDGFRA;MDK
GO_Biological_Process_2021	regulation of transport (GO:0051049)	2/37	1.471109e-02	1.232929e-01	0	0	1.158309e+01	4.887084e+01	ACTB;ACTG1
GO_Biological_Process_2021	negative regulation of proteasomal protein catabolic process (GO:1901799)	2/38	1.547831e-02	1.287016e-01	0	0	1.126077e+01	4.693844e+01	HSP90AB1;RPL11
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	4/194	1.634868e-02	1.348766e-01	0	0	4.322368e+00	1.778053e+01	APP;SFRP1;HSP90AB1;RACK1
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	5/296	1.652403e-02	1.352665e-01	0	0	3.546573e+00	1.455137e+01	SFRP1;RPS15A;HSP90AB1;RPL23;RACK1
GO_Biological_Process_2021	nucleocytoplasmic transport (GO:0006913)	2/40	1.706318e-02	1.386055e-01	0	0	1.066702e+01	4.342367e+01	NPM1;HNRNPA1
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	3/109	1.737807e-02	1.400858e-01	0	0	5.775336e+00	2.340481e+01	HSP90AB1;RPS3;SOX4
GO_Biological_Process_2021	response to growth factor (GO:0070848)	2/41	1.788046e-02	1.426524e-01	0	0	1.039299e+01	4.182187e+01	SFRP1;RACK1
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition (GO:0010718)	2/42	1.871406e-02	1.426524e-01	0	0	1.013265e+01	4.031256e+01	COL1A1;MDK
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	11/1079	1.888636e-02	1.426524e-01	0	0	2.179354e+00	8.650545e+00	APP;RPL5;SFRP1;RPS7;RPL23;RPL11;RPS3;RACK1;RPL6;SOX4;ACTG1
GO_Biological_Process_2021	positive regulation of cellular component organization (GO:0051130)	3/114	1.955421e-02	1.426524e-01	0	0	5.513792e+00	2.169437e+01	GPC3;RPS3;RACK1
GO_Biological_Process_2021	cellular glucose homeostasis (GO:0001678)	2/43	1.956379e-02	1.426524e-01	0	0	9.885017e+00	3.888840e+01	RACK1;SOX4
GO_Biological_Process_2021	substantia nigra development (GO:0021762)	2/43	1.956379e-02	1.426524e-01	0	0	9.885017e+00	3.888840e+01	BASP1;ACTB
GO_Biological_Process_2021	positive regulation of T cell differentiation (GO:0045582)	2/43	1.956379e-02	1.426524e-01	0	0	9.885017e+00	3.888840e+01	MDK;SOX4
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	7/546	1.971048e-02	1.426524e-01	0	0	2.703673e+00	1.061625e+01	PDGFRA;APP;HSP90AB1;RPL23;RPS3;RACK1;RPL37
GO_Biological_Process_2021	embryonic organ morphogenesis (GO:0048562)	2/44	2.042948e-02	1.426524e-01	0	0	9.649174e+00	3.754278e+01	PDGFRA;MFAP2
GO_Biological_Process_2021	positive regulation of chemotaxis (GO:0050921)	2/45	2.131096e-02	1.426524e-01	0	0	9.424300e+00	3.626974e+01	MDK;TMSB4X
GO_Biological_Process_2021	regulation of cellular protein localization (GO:1903827)	2/46	2.220804e-02	1.426524e-01	0	0	9.209647e+00	3.506390e+01	HSP90AB1;GPC3
GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	2/46	2.220804e-02	1.426524e-01	0	0	9.209647e+00	3.506390e+01	PDGFRA;SFRP1
GO_Biological_Process_2021	erythrocyte differentiation (GO:0030218)	2/46	2.220804e-02	1.426524e-01	0	0	9.209647e+00	3.506390e+01	RPS14;RPS19
GO_Biological_Process_2021	posttranscriptional regulation of gene expression (GO:0010608)	2/46	2.220804e-02	1.426524e-01	0	0	9.209647e+00	3.506390e+01	APP;RPL10
GO_Biological_Process_2021	negative regulation of multicellular organismal process (GO:0051241)	4/214	2.252605e-02	1.426524e-01	0	0	3.906746e+00	1.481861e+01	SFRP1;RPS19;MDK;SPRY1
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	5/322	2.283249e-02	1.426524e-01	0	0	3.251370e+00	1.228878e+01	APP;SFRP1;RPS3;RACK1;RPL13A
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	5/323	2.310229e-02	1.426524e-01	0	0	3.240980e+00	1.221144e+01	PDGFRA;SFRP1;RPS3;VIM;ACTB
GO_Biological_Process_2021	regulation of protein metabolic process (GO:0051246)	2/48	2.404833e-02	1.426524e-01	0	0	8.808341e+00	3.283476e+01	APP;HSP90AB1
GO_Biological_Process_2021	negative regulation of B cell differentiation (GO:0045578)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	SFRP1
GO_Biological_Process_2021	axon choice point recognition (GO:0016198)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	APP
GO_Biological_Process_2021	negative regulation of hydrogen peroxide-induced neuron death (GO:1903208)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	RACK1
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	RPS3
GO_Biological_Process_2021	cell migration involved in gastrulation (GO:0042074)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	GPC3
GO_Biological_Process_2021	cellular response to antibiotic (GO:0071236)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	RPL23
GO_Biological_Process_2021	negative regulation of regulatory T cell differentiation (GO:0045590)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	MDK
GO_Biological_Process_2021	negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	TMSB4X
GO_Biological_Process_2021	cellular response to heparin (GO:0071504)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	SFRP1
GO_Biological_Process_2021	regulation of heart growth (GO:0060420)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	BASP1
GO_Biological_Process_2021	cellular response to sodium arsenite (GO:1903936)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	HNRNPA1
GO_Biological_Process_2021	cellular response to vitamin (GO:0071295)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	SFRP1
GO_Biological_Process_2021	cellular response to vitamin D (GO:0071305)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	SFRP1
GO_Biological_Process_2021	regulation of inflammatory response to wounding (GO:0106014)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	MDK
GO_Biological_Process_2021	regulation of mRNA binding (GO:1902415)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	EIF3E
GO_Biological_Process_2021	diaphragm development (GO:0060539)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	BASP1
GO_Biological_Process_2021	dorsal/ventral axis specification (GO:0009950)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	SFRP1
GO_Biological_Process_2021	regulation of respiratory burst involved in inflammatory response (GO:0060264)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	RPS19
GO_Biological_Process_2021	regulation of ribonuclease activity (GO:0060700)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	NPM1
GO_Biological_Process_2021	positive regulation of deoxyribonuclease activity (GO:0032077)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	RPS3
GO_Biological_Process_2021	rescue of stalled ribosome (GO:0072344)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	RACK1
GO_Biological_Process_2021	positive regulation of gamma-delta T cell activation (GO:0046645)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	SOX4
GO_Biological_Process_2021	positive regulation of Golgi to plasma membrane protein transport (GO:0042998)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	RACK1
GO_Biological_Process_2021	response to sodium arsenite (GO:1903935)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	HNRNPA1
GO_Biological_Process_2021	retina vasculature development in camera-type eye (GO:0061298)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	PDGFRA
GO_Biological_Process_2021	rRNA transport (GO:0051029)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	NPM1
GO_Biological_Process_2021	positive regulation of mitochondrial depolarization (GO:0051901)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	RACK1
GO_Biological_Process_2021	positive regulation of neutrophil extravasation (GO:2000391)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	MDK
GO_Biological_Process_2021	kidney morphogenesis (GO:0060993)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	SOX4
GO_Biological_Process_2021	thorax and anterior abdomen determination (GO:0007356)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	BASP1
GO_Biological_Process_2021	tight junction organization (GO:0120193)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	ACTG1
GO_Biological_Process_2021	mesonephric duct development (GO:0072177)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	GPC3
GO_Biological_Process_2021	zygotic determination of anterior/posterior axis, embryo (GO:0007354)	1/5	2.475353e-02	1.426524e-01	0	0	5.024242e+01	1.858360e+02	BASP1
GO_Biological_Process_2021	adherens junction organization (GO:0034332)	2/49	2.499119e-02	1.426524e-01	0	0	8.620495e+00	3.180301e+01	CDH11;ACTB
GO_Biological_Process_2021	regulation of cellular protein metabolic process (GO:0032268)	2/49	2.499119e-02	1.426524e-01	0	0	8.620495e+00	3.180301e+01	APP;RPL10
GO_Biological_Process_2021	response to glucose (GO:0009749)	2/49	2.499119e-02	1.426524e-01	0	0	8.620495e+00	3.180301e+01	RACK1;SOX4
GO_Biological_Process_2021	negative regulation of protein ubiquitination (GO:0031397)	2/51	2.692148e-02	1.497143e-01	0	0	8.267805e+00	2.988672e+01	RPS3;SOX4
GO_Biological_Process_2021	gonad development (GO:0008406)	2/51	2.692148e-02	1.497143e-01	0	0	8.267805e+00	2.988672e+01	BASP1;NR2F2
GO_Biological_Process_2021	myeloid cell differentiation (GO:0030099)	2/52	2.790858e-02	1.497143e-01	0	0	8.102041e+00	2.899576e+01	RPS14;RPS19
GO_Biological_Process_2021	positive regulation of NIK/NF-kappaB signaling (GO:1901224)	2/53	2.891008e-02	1.497143e-01	0	0	7.942777e+00	2.814575e+01	APP;RPS3
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	3/133	2.913737e-02	1.497143e-01	0	0	4.703410e+00	1.663000e+01	COL3A1;COL1A2;RPS27A
GO_Biological_Process_2021	negative regulation of cardiac muscle cell apoptotic process (GO:0010667)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	MDK
GO_Biological_Process_2021	protein-DNA complex subunit organization (GO:0071824)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	RPL23
GO_Biological_Process_2021	axo-dendritic transport (GO:0008088)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	APP
GO_Biological_Process_2021	negative regulation of lens fiber cell differentiation (GO:1902747)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	SPRY1
GO_Biological_Process_2021	cardiac ventricle formation (GO:0003211)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	SOX4
GO_Biological_Process_2021	negative regulation of neuron migration (GO:2001223)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	COL3A1
GO_Biological_Process_2021	regulation of hepatocyte proliferation (GO:2000345)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	MDK
GO_Biological_Process_2021	cellular response to salt (GO:1902075)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	HNRNPA1
GO_Biological_Process_2021	nephric duct morphogenesis (GO:0072178)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	GPC3
GO_Biological_Process_2021	neuroepithelial cell differentiation (GO:0060563)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	SOX4
GO_Biological_Process_2021	regulation of neutrophil extravasation (GO:2000389)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	MDK
GO_Biological_Process_2021	glomerular epithelial cell differentiation (GO:0072311)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	BASP1
GO_Biological_Process_2021	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	SFRP1
GO_Biological_Process_2021	renal filtration cell differentiation (GO:0061318)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	BASP1
GO_Biological_Process_2021	response to heparin (GO:0071503)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	SFRP1
GO_Biological_Process_2021	leukocyte chemotaxis involved in inflammatory response (GO:0002232)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	MDK
GO_Biological_Process_2021	spinal cord motor neuron differentiation (GO:0021522)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	SOX4
GO_Biological_Process_2021	positive regulation of RNA binding (GO:1905216)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	EIF3E
GO_Biological_Process_2021	positive regulation of tau-protein kinase activity (GO:1902949)	1/6	2.963096e-02	1.497143e-01	0	0	4.019192e+01	1.414328e+02	HSP90AB1
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	2/54	2.992584e-02	1.497710e-01	0	0	7.789639e+00	2.733410e+01	HSP90AB1;ACTB
GO_Biological_Process_2021	regulation of focal adhesion assembly (GO:0051893)	2/54	2.992584e-02	1.497710e-01	0	0	7.789639e+00	2.733410e+01	SFRP1;ACTG1
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	2/56	3.199942e-02	1.517307e-01	0	0	7.500378e+00	2.581658e+01	RPL26;SOX4
GO_Biological_Process_2021	glycosaminoglycan catabolic process (GO:0006027)	2/56	3.199942e-02	1.517307e-01	0	0	7.500378e+00	2.581658e+01	LUM;GPC3
GO_Biological_Process_2021	membrane organization (GO:0061024)	4/242	3.329421e-02	1.517307e-01	0	0	3.442227e+00	1.171174e+01	CLTA;RPS27A;ACTB;ACTG1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	6/482	3.398187e-02	1.517307e-01	0	0	2.604684e+00	8.808856e+00	SFRP1;COL1A2;RPS3;RPL13A;VIM;RPS27A
GO_Biological_Process_2021	positive regulation of protein binding (GO:0032092)	2/58	3.412802e-02	1.517307e-01	0	0	7.231778e+00	2.442632e+01	APP;RPL11
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	3/142	3.440043e-02	1.517307e-01	0	0	4.396870e+00	1.481607e+01	COL1A1;APP;RPL11
GO_Biological_Process_2021	negative regulation of DNA repair (GO:0045738)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	RPS3
GO_Biological_Process_2021	negative regulation of low-density lipoprotein receptor activity (GO:1905598)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	APP
GO_Biological_Process_2021	negative regulation of lymphocyte differentiation (GO:0045620)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	SFRP1
GO_Biological_Process_2021	negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	NPM1
GO_Biological_Process_2021	cellular response to prostaglandin E stimulus (GO:0071380)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	SFRP1
GO_Biological_Process_2021	regulation of lens fiber cell differentiation (GO:1902746)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	SPRY1
GO_Biological_Process_2021	noradrenergic neuron differentiation (GO:0003357)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	SOX4
GO_Biological_Process_2021	collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	COL1A1
GO_Biological_Process_2021	coronary vasculature development (GO:0060976)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	GPC3
GO_Biological_Process_2021	regulation of mesenchymal stem cell differentiation (GO:2000739)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	PDGFRA
GO_Biological_Process_2021	regulation of transforming growth factor beta activation (GO:1901388)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	HSP90AB1
GO_Biological_Process_2021	positive regulation of fibroblast apoptotic process (GO:2000271)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	SFRP1
GO_Biological_Process_2021	positive regulation of gastrulation (GO:2000543)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	RACK1
GO_Biological_Process_2021	response to host defenses (GO:0052200)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	RPS27A
GO_Biological_Process_2021	ribosomal large subunit export from nucleus (GO:0000055)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	NPM1
GO_Biological_Process_2021	ribosomal small subunit export from nucleus (GO:0000056)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	NPM1
GO_Biological_Process_2021	positive regulation of membrane depolarization (GO:1904181)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	RACK1
GO_Biological_Process_2021	rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	NPM1
GO_Biological_Process_2021	positive regulation of mRNA binding (GO:1902416)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	EIF3E
GO_Biological_Process_2021	lymphoid progenitor cell differentiation (GO:0002320)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	SOX4
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	RPS19
GO_Biological_Process_2021	mitral valve development (GO:0003174)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	SOX4
GO_Biological_Process_2021	modulation by symbiont of host defense response (GO:0052031)	1/7	3.448425e-02	1.517307e-01	0	0	3.349158e+01	1.127746e+02	RPS27A
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	4/246	3.503995e-02	1.523953e-01	0	0	3.384642e+00	1.134284e+01	APP;NPM1;RPS3;RPS27A
GO_Biological_Process_2021	positive regulation of apoptotic signaling pathway (GO:2001235)	2/59	3.521256e-02	1.523953e-01	0	0	7.104547e+00	2.377432e+01	RACK1;RPS3
GO_Biological_Process_2021	response to reactive oxygen species (GO:0000302)	2/59	3.521256e-02	1.523953e-01	0	0	7.104547e+00	2.377432e+01	PDGFRA;RPS3
GO_Biological_Process_2021	selective autophagy (GO:0061912)	2/59	3.521256e-02	1.523953e-01	0	0	7.104547e+00	2.377432e+01	VIM;RPS27A
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	3/144	3.563256e-02	1.535836e-01	0	0	4.334064e+00	1.445192e+01	SFRP1;COL3A1;IGFBP3
GO_Biological_Process_2021	negative regulation of response to stimulus (GO:0048585)	2/61	3.742130e-02	1.584544e-01	0	0	6.863023e+00	2.254857e+01	COL3A1;IGFBP3
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	2/61	3.742130e-02	1.584544e-01	0	0	6.863023e+00	2.254857e+01	HSP90AB1;HNRNPA1
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	3/149	3.881162e-02	1.584544e-01	0	0	4.184578e+00	1.359584e+01	SFRP1;RPS3;RACK1
GO_Biological_Process_2021	negative regulation of long-term synaptic potentiation (GO:1900272)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	APP
GO_Biological_Process_2021	regulation of chaperone-mediated autophagy (GO:1904714)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	EEF1A1
GO_Biological_Process_2021	regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	RACK1
GO_Biological_Process_2021	negative regulation of nitrogen compound metabolic process (GO:0051172)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	HSP90AB1
GO_Biological_Process_2021	negative regulation of osteoblast proliferation (GO:0033689)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	SFRP1
GO_Biological_Process_2021	negative regulation of striated muscle cell apoptotic process (GO:0010664)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	MDK
GO_Biological_Process_2021	regulation of Golgi to plasma membrane protein transport (GO:0042996)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	RACK1
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	RPS7
GO_Biological_Process_2021	cytoplasmic sequestering of NF-kappaB (GO:0007253)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	TMSB4X
GO_Biological_Process_2021	positive regulation of melanin biosynthetic process (GO:0048023)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	ZEB2
GO_Biological_Process_2021	kidney mesenchyme development (GO:0072074)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	BASP1
GO_Biological_Process_2021	positive regulation of oligodendrocyte differentiation (GO:0048714)	1/8	3.931350e-02	1.584544e-01	0	0	2.870563e+01	9.289679e+01	MDK
