	gene	expression_1	expression_2	log2FC	-log10 p-val	significant
216	RERE	0.27584982	0.55797565	1.0136819	5.633217	1
955	ARTN	0.018983582	0.13066629	2.7199988	5.2763085	1
1481	CCDC18-AS1	0.1178978	0.32339007	1.4480075	5.36126	1
2004	S100A10	0.70469487	0.27722928	-1.3427703	6.4567637	1
3885	SLC8A1-AS1	0.16808064	0.46746296	1.4702234	7.668288	1
4913	TMEM163	0.04253378	0.17153093	1.9866478	5.4069138	1
5850	AC012076.1	0.0067542326	0.10366222	3.754613	5.6181273	1
6310	HHATL	-3.4924597e-10	0.0704941	6.159753	6.468326	1
6456	RHOA	0.78069705	0.35683754	-1.1273048	7.57321	1
7018	WDR5B	-3.4924597e-10	0.07813943	6.3063254	5.10174	1
8231	UCHL1	0.4329232	0.1339649	-1.6848555	5.732594	1
10164	ARRDC3	0.05750745	0.21484767	1.8833213	5.6346655	1
11107	FAM153CP	0.17996524	0.44806296	1.311205	6.0045133	1
11391	RBM24	0.283902	0.6273196	1.1410328	7.62659	1
12722	AL356599.1	0.06553827	0.24445829	1.8832215	5.792445	1
14163	CTTNBP2	0.107006505	0.33061385	1.6183859	6.7122083	1
15450	ARFGEF1	0.07841911	0.2360098	1.5773886	5.2025967	1
18396	ANKRD1	0.49242228	0.06376741	-2.929483	8.767495	1
18923	IFITM2	0.69705456	0.3039801	-1.1946248	6.538757	1
20264	P4HA3	0.0040400354	0.0821587	4.0443616	5.3426504	1
20682	TAGLN	0.59272355	0.121245705	-2.2800074	9.927403	1
20789	MIR100HG	0.15984927	0.38579786	1.2658703	5.4476743	1
21127	ENO2	0.3148646	0.7120537	1.1747044	8.833853	1
21158	SLC2A3	0.34237245	0.7023584	1.0344858	6.901237	1
21807	CALCOCO1	0.08677202	0.26718244	1.6113816	5.4937644	1
22920	ZMYM5	0.03913943	0.17745171	2.1524417	5.791593	1
23960	MYH7	0.5095721	0.12170622	-2.0569062	7.354962	1
24253	ERO1A	0.14119498	0.36354122	1.3582113	6.0289574	1
24365	HIF1A-AS3	0.19985843	0.5419111	1.4345369	8.636939	1
25344	GOLGA8A	0.36554167	0.73505366	1.0058337	6.6869984	1
25485	CAPN3	0.025271945	0.15539542	2.5736034	5.8728175	1
25756	ANXA2	0.7866059	0.32548514	-1.2704567	7.642229	1
28979	PSMB3	0.6028753	0.25411937	-1.2430782	6.399724	1
29145	CAVIN1	0.322799	0.093121536	-1.7825017	5.3692946	1
32325	AP2S1	0.63392913	0.29970774	-1.0782336	5.6106944	1
33472	PKIG	0.42851463	0.162461	-1.3937607	5.0853195	1
34786	TTC28	0.065964825	0.23490469	1.8167287	5.5708466	1
34989	LGALS1	0.7692655	0.26497594	-1.5340601	6.4680076	1
