	gene	expression_1	expression_2	log2FC	-log10 p-val	significant
0	MIR1302-2HG	5.820766e-10	0.00013575354	0.183649	0.49826053	0
1	FAM138A	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
2	OR4F5	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
3	AL627309.1	0.0025025546	0.0011984425	-0.6719257	1.4061555	0
4	AL627309.3	5.820766e-10	0.00034113193	0.42345026	1.0498904	0
5	AL627309.2	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
6	AL627309.5	0.020440834	0.026041655	0.3348224	1.7700257	0
7	AL627309.4	0.00046699017	0.0011328479	0.5399219	0.8582158	0
8	AP006222.2	0.0006172736	0.0009798097	0.291798	0.390674	0
9	AL732372.1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
10	OR4F29	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
11	AC114498.1	5.820766e-10	0.00012632902	0.17162746	0.49823847	0
12	OR4F16	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
13	AL669831.2	0.0011574245	0.00089641474	-0.18603557	0.23168133	0
14	LINC01409	0.071519226	0.08533278	0.25154495	2.905181	0
15	FAM87B	0.00026393135	9.4094896e-05	-0.20818023	0.45911604	0
16	LINC01128	0.14931154	0.17432624	0.22208616	4.532307	0
17	LINC00115	0.0150439255	0.014791271	-0.022899868	0.048151758	0
18	FAM41C	0.007904056	0.0091481125	0.18867682	0.43365347	0
19	AL645608.6	0.00071540417	0.00023985247	-0.4683801	0.83029276	0
20	AL645608.2	0.0047957427	0.0056790076	0.20464024	0.35374436	0
21	AL645608.4	0.0007026531	0.0012581054	0.40732834	0.57403773	0
22	LINC02593	0.037548635	0.053313687	0.494636	5.6001463	0
23	SAMD11	0.1926604	0.2544317	0.39940846	17.082445	0
24	NOC2L	0.21525761	0.25788087	0.25953725	9.018692	0
25	KLHL17	0.013676643	0.0151726175	0.1400312	0.374571	0
26	PLEKHN1	0.0015512911	0.0013627318	-0.110771604	0.12113071	0
27	PERM1	0.0012309969	0.0016232011	0.23363987	0.28456873	0
28	AL645608.7	0.0006929904	0.0003731792	-0.3020538	0.45804024	0
29	HES4	0.22779407	0.24304475	0.0930961	1.4491719	0
30	ISG15	0.20907222	0.2478744	0.24453239	7.5978384	0
31	AL645608.1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
32	AGRN	0.079611294	0.09018158	0.17776047	1.7816666	0
33	AL645608.5	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
34	AL645608.8	0.00011775375	-3.7020072e-08	-0.16065577	0.49901825	0
35	RNF223	5.820766e-10	8.0394326e-05	0.111557096	0.49816367	0
36	C1orf159	0.015100021	0.017611435	0.2091267	0.68019533	0
37	AL390719.3	5.820766e-10	0.0006323756	0.7069722	1.5469507	0
38	LINC01342	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
39	AL390719.2	0.0001254672	-3.7020072e-08	-0.17057736	0.4990048	0
40	TTLL10-AS1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
41	TTLL10	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
42	TNFRSF18	0.00075820915	0.0001841723	-0.5702277	1.156745	0
43	TNFRSF4	0.00047669664	-3.7020072e-08	-0.56242687	1.8606918	0
44	SDF4	0.44770187	0.5298552	0.24256125	18.547739	0
45	B3GALT6	0.15052281	0.18287188	0.27916577	7.304179	0
46	C1QTNF12	0.0055260924	0.006038582	0.10906545	0.17736235	0
47	AL162741.1	0.00051452406	0.00073720387	0.19790252	0.23198679	0
48	UBE2J2	0.2612271	0.31975967	0.29067603	14.194953	0
49	LINC01786	0.00123164	0.0013180991	0.054837953	0.053582672	0
50	SCNN1D	0.004944137	0.004815794	-0.031491134	0.042685207	0
51	ACAP3	0.060101267	0.06870673	0.19009563	1.6054773	0
52	PUSL1	0.06838215	0.08882769	0.3725957	5.840537	0
53	INTS11	0.124374375	0.15832661	0.3457447	8.787522	0
54	AL139287.1	0.00012365845	0.00012956979	0.007569872	0.011585523	0
55	CPTP	0.057250835	0.079154216	0.46049976	7.406065	0
56	TAS1R3	0.0011593605	0.0005787562	-0.45181566	0.6982385	0
57	DVL1	0.055706218	0.047055718	-0.2387989	1.9325993	0
58	MXRA8	0.03802023	0.03979434	0.06414673	0.24285235	0
59	AURKAIP1	0.97492814	1.0720217	0.1368325	20.205435	0
60	CCNL2	0.20566376	0.2344605	0.18819976	4.667552	0
61	MRPL20-AS1	0.085605	0.10308371	0.265222	3.821825	0
62	MRPL20	1.0509983	1.1275355	0.10131931	12.887369	0
63	AL391244.2	0.0049069696	0.0038838438	-0.27440116	0.4729246	0
64	ANKRD65	0.0014484908	0.001040114	-0.263243	0.3518893	0
65	AL391244.1	0.00016006932	-3.7020072e-08	-0.2142644	0.49892703	0
66	TMEM88B	9.9275145e-05	-3.7020072e-08	-0.1366059	0.49904618	0
67	LINC01770	0.007916838	0.012884878	0.63891035	2.7157836	0
68	VWA1	0.07935356	0.107642956	0.43516067	8.703513	0
69	ATAD3C	0.0036653732	0.0035853474	-0.024961457	0.030743025	0
70	ATAD3B	0.029691817	0.03163069	0.088375315	0.3235511	0
71	ATAD3A	0.07570931	0.09749939	0.360713	6.2048926	0
72	TMEM240	0.09589106	0.10503938	0.13016471	1.2439302	0
73	SSU72	0.7341161	0.7893782	0.10457108	7.3769526	0
74	AL645728.1	0.014588892	0.014853848	0.024314549	0.05127313	0
75	FNDC10	0.14161502	0.17796174	0.32752523	8.670307	0
76	AL691432.4	0.015170878	0.021387005	0.46926358	2.461551	0
77	AL691432.2	0.094055295	0.11359185	0.26966548	4.2628646	0
78	MIB2	0.16730064	0.20596339	0.2983349	8.951503	0
79	MMP23B	0.13207199	0.16341761	0.3051579	6.6653395	0
80	CDK11B	0.14639892	0.189775	0.37214622	12.253545	0
81	FO704657.1	0.0023547062	0.0032094894	0.3274589	0.53384995	0
82	SLC35E2B	0.07460827	0.08846	0.24269876	2.824671	0
83	CDK11A	0.07605478	0.10063823	0.3994868	7.3056636	0
84	SLC35E2A	0.04013316	0.053060483	0.39427257	4.0118146	0
85	NADK	0.0738023	0.08344317	0.1748981	1.6459434	0
86	GNB1	0.6318815	0.7014173	0.15039313	11.761191	0
87	AL109917.1	0.0074343914	0.0075054225	0.01209884	0.018516723	0
88	CALML6	0.00021081592	0.00037117908	0.17943746	0.26084372	0
89	TMEM52	0.010095408	0.011435271	0.16447517	0.3775055	0
90	CFAP74	0.0018431098	0.0025392435	0.31597114	0.4560946	0
91	AL391845.2	0.00015336392	0.00016185362	0.010580519	0.01906033	0
92	GABRD	0.0010120327	0.0007178725	-0.22803074	0.30990183	0
93	AL391845.1	0.00088779174	0.00083947147	-0.037408337	0.036697827	0
94	PRKCZ	0.08786848	0.1001936	0.18737428	2.1015768	0
95	AL590822.2	0.0020860336	0.002111962	0.01207087	0.012747067	0
96	PRKCZ-AS1	0.0026245387	0.0033007786	0.24680047	0.3666836	0
97	FAAP20	0.68869126	0.7359643	0.0956441	5.6362796	0
98	AL590822.1	0.0003902889	0.0001673128	-0.2521935	0.4099828	0
99	SKI	0.12518047	0.15034217	0.26232544	5.337604	0
100	AL590822.3	0.010553182	0.013200514	0.29765293	0.9362174	0
101	MORN1	0.015935007	0.017496822	0.12726876	0.36216038	0
102	AL589739.1	0.00013617764	-3.7020072e-08	-0.18424186	0.49899262	0
103	AL513477.2	0.0070220865	0.007939305	0.15618509	0.31084126	0
104	RER1	0.378626	0.43835452	0.21080673	11.644373	0
105	PEX10	0.072083674	0.08716899	0.2707222	3.337344	0
106	PLCH2	5.820766e-10	0.0001121253	0.15331854	0.498251	0
107	AL139246.1	5.820766e-10	0.00010371045	0.14236091	0.49823743	0
108	AL139246.4	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
109	PANK4	0.056234185	0.04972894	-0.17406803	1.1967636	0
110	HES5	0.0006270766	0.0008909891	0.21685892	0.26882973	0
111	AL139246.5	0.0068654036	0.0067455154	-0.022159534	0.03339072	0
112	TNFRSF14-AS1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
113	TNFRSF14	8.7835244e-05	-3.7020072e-08	-0.12151346	0.49903205	0
114	AL139246.3	6.9865724e-05	-3.7020072e-08	-0.097483106	0.4991784	0
115	PRXL2B	0.060423657	0.06134538	0.021488179	0.09363991	0
116	MMEL1	0.00017846446	0.0002659997	0.10336882	0.15064089	0
117	AL831784.1	0.00013153977	-3.7020072e-08	-0.17834073	0.77043486	0
118	TTC34	0.0051818495	0.004713205	-0.11373817	0.17481747	0
119	AC242022.2	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
120	AC242022.1	5.820766e-10	0.00011717307	0.15985179	0.49826282	0
121	AL592464.2	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
122	AL592464.3	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
123	AL592464.1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
124	AL589702.1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
125	ACTRT2	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
126	PRDM16-DT	0.17104796	0.18464042	0.10970012	1.3832519	0
127	PRDM16	0.13425739	0.15710324	0.22515947	3.9848034	0
128	AL008733.1	5.820766e-10	5.6781573e-05	0.079676345	0.4980244	0
129	AL590438.1	0.00075748155	0.0009378997	0.14098434	0.1686432	0
130	AL354743.2	0.0005612016	0.0008651244	0.25661498	0.33045876	0
131	AL354743.1	0.000102089136	0.00035521958	0.29828566	0.5341527	0
132	ARHGEF16	0.013509478	0.012357911	-0.11930126	0.28160787	0
133	AL512413.1	5.820766e-10	0.00012249057	0.1667025	0.4981218	0
134	MEGF6	0.003152552	0.0027197814	-0.15878053	0.21613812	0
135	AL513320.1	0.000979528	0.0012333711	0.17406651	0.19849704	0
136	TPRG1L	0.08558678	0.11189128	0.3827153	7.458622	0
137	WRAP73	0.054050624	0.060868755	0.16845208	1.2179555	0
138	TP73	0.0001355987	0.00026780157	0.15887591	0.2666526	0
139	AL136528.1	3.3113407e-05	0.00029951904	0.33097908	0.6631864	0
140	AL136528.2	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
141	CCDC27	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
142	SMIM1	0.2059971	0.21549812	0.06474391	0.80396074	0
143	LRRC47	0.26222387	0.30956164	0.23858929	9.478661	0
144	AL365330.1	0.0022794157	0.0019395341	-0.1578513	0.19109228	0
145	CEP104	0.0875774	0.11554369	0.3958603	8.228219	0
146	DFFB	0.01408152	0.01449893	0.03938681	0.08429932	0
147	C1orf174	0.08499345	0.10522753	0.304859	4.9569316	0
148	LINC01134	0.0012056484	0.00071249227	-0.36510533	0.47344598	0
149	LINC01346	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
150	LINC01345	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
151	LINC02780	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
152	AL805961.1	0.00026141293	-3.7020072e-08	-0.335094	1.0357859	0
153	LINC01777	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
154	AL355602.1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
155	Z98747.1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
156	LINC01646	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
157	AJAP1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
158	Z98886.1	0.0003689424	-3.7020072e-08	-0.45311508	1.0726523	0
159	BX005132.1	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
160	LINC02781	5.820766e-10	-3.7020072e-08	-5.4261545e-05	44.55244	0
