	gene	expression_1	expression_2	log2FC	-log10 p-val	significant
1149	DHCR24	0.1182008	0.03349881	-1.7887756	5.418814	1
1405	CCN1	0.5754713	0.18700908	-1.6164464	14.4984865	1
5509	MAP2	0.09819821	0.2827948	1.5164621	6.9050093	1
6827	FILIP1L	0.14057021	0.029937329	-2.194097	7.4134293	1
8462	ALB	0.16461739	0.01779809	-3.1391962	9.4576235	1
8599	SPARCL1	0.070453286	0.2660534	1.9020559	5.287553	1
9746	OXCT1	0.110456824	0.03177149	-1.765972	5.82987	1
10526	TGFBI	0.54692954	0.18621433	-1.5492995	14.271775	1
18396	ANKRD1	0.1107323	0.0022905567	-5.085571	7.3881655	1
20682	TAGLN	0.6361123	0.14978842	-2.079022	17.128561	1
21117	CD4	0.078063086	0.24017748	1.609019	6.750769	1
22154	GLIPR1	0.14918396	0.043890942	-1.7422345	6.711688	1
31322	CNN1	0.21608144	0.07271711	-1.558165	7.235105	1
34133	RCAN1	0.18056054	0.06026917	-1.5672176	6.0543127	1
