,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS0F1E79A03---WNT5A-SFRP1---CF-CM,WNT5A-SFRP1,CF-CM,0.7160392798690671,0.001,,0.7160392798690671,1.0,3.0,yes,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS0B9B3870A---VEGFA-FLT1---CF-CM,VEGFA-FLT1,CF-CM,0.10292397660818715,1.0,0.10292397660818715,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS046F8AD8B---VEGFA-NRP2---CF-CM,VEGFA-NRP2,CF-CM,0.25251076040172166,1.0,0.25251076040172166,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SC0AFC650CD---VEGFA-FLT1-complex---CF-CM,VEGFA-FLT1-complex,CF-CM,0.15452151009657597,1.0,0.15452151009657597,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS0C03F7CDC---VEGFA-KDR---CF-CM,VEGFA-KDR,CF-CM,0.16479400749063672,0.992,0.16479400749063672,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS04829AC68---GJA1-GJA1---CF-CM,GJA1-GJA1,CF-CM,0.40277777777777785,0.001,,0.40277777777777785,1.0,3.0,yes,False,Gap-Gap,Adhesion by GAP junction
CPI-SS065D9259F---PGF-NRP2---CF-CM,PGF-NRP2,CF-CM,0.3650793650793651,1.0,0.3650793650793651,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---CF-CM,EFNB2-EPHA4,CF-CM,0.422279792746114,0.001,,0.422279792746114,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS0A28DCA72---CXCL12-CXCR4---CF-CM,CXCL12-CXCR4,CF-CM,0.19338842975206616,1.0,0.19338842975206616,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0D681D90E---SDC2-ADGRA2---CF-CM,SDC2-ADGRA2,CF-CM,0.49904397705544934,1.0,0.49904397705544934,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Syndecan
