gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
KLF11	0.09802752	0.09246196	0.07547169811320754	0.100170255	0.07732980832782552	0.11540233	0.19211207	0
AC104794.5	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
CYS1	0.026708903	0.02444932	0.02058319039451115	0.02757997	0.021810971579643092	0.17315938	0.14509007	0
AC104794.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
RRM2	0.10175249	0.12018681	0.08919382504288165	0.09464629	0.0667547918043622	-0.34433717	0.73906237	0
AC007240.3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
HPCAL1	0.011425679	0.0075723184	0.00686106346483705	0.0129106175	0.011235955056179775	0.7619549	0.54934245	0
ODC1	0.19700468	0.17432228	0.13379073756432247	0.20574732	0.14342366159947126	0.2389904	0.74688804	0
ODC1-DT	0.0018382391	7.1304385e-10	0.0	0.0025465335	0.0019828155981493722	4.726022	1.0207958	0
NOL10	0.12334691	0.12470824	0.10634648370497427	0.122819535	0.09583608724388631	-0.021998957	0.036627665	0
AC007314.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
RN7SL832P	0.0023565996	0.0018068841	0.0017152658662092624	0.002568418	0.0026437541308658294	0.48476762	0.13471238	0
AC092687.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ATP6V1C2	0.01716834	0.017050661	0.0137221269296741	0.017214103	0.014540647719762063	0.013683369	0.00792608	0
AC092687.3	0.0030615572	0.0020961165	0.0017152658662092624	0.0034334736	0.0026437541308658294	0.68613255	0.2044658	0
PDIA6	1.7258124	1.7102511	0.8833619210977701	1.7318138	0.8539325842696629	0.018074673	0.2393569	0
LINC01954	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC092687.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
KCNF1	0.0033549464	0.0017323693	0.0017152658662092624	0.003980209	0.003304692663582287	1.1549327	0.43097106	0
AC062028.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
C2orf50	0.003426544	0.0042540818	0.003430531732418525	0.0031077056	0.0026437541308658294	-0.4408267	0.13252729	0
SLC66A3	0.033348203	0.026393224	0.024013722126929673	0.036028318	0.031064111037673495	0.44750682	0.5599626	0
ROCK2	0.5510882	0.6269864	0.44082332761578047	0.5218355	0.3635161929940516	-0.26479262	2.4242337	0
AC099344.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC099344.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC00570	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC099344.3	0.005363156	0.011575761	0.008576329331046312	0.00296911	0.0026437541308658294	-1.9276243	0.87266713	0
E2F6	0.15989812	0.14875163	0.12521440823327615	0.16419458	0.12888301387970919	0.14240983	0.34993428	0
GREB1	0.051225327	0.053364743	0.04631217838765009	0.05040116	0.0403172504957039	-0.082271285	0.093019195	0
NTSR2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC106875.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LPIN1	0.09051924	0.09807432	0.07718696397941681	0.087605074	0.06939854593522803	-0.16268535	0.27124074	0
AC106875.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC012456.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC012456.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MIR3681HG	0.01345365	0.009648541	0.008576329331046312	0.014920114	0.01255783212161269	0.6236375	0.460712	0
AC096559.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC009486.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC009486.1	0.0021307063	7.1304385e-10	0.0	0.002951725	0.0026437541308658294	4.931543	1.3069483	0
TRIB2	0.64290434	0.6526986	0.45797598627787306	0.6391254	0.4230006609385327	-0.0303132	0.14369214	0
AC064875.1	0.039706524	0.042856645	0.032590051457975985	0.03849297	0.029742233972240583	-0.15454325	0.14910853	0
AC093912.1	0.00059272215	7.1304385e-10	0.0	0.00082111347	0.0006609385327164573	3.2033687	0.49829617	0
AC073062.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC00276	0.0014127416	7.1304385e-10	0.0	0.0019571085	0.0013218770654329147	4.362536	0.7993962	0
AC016730.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC011897.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LRATD1	0.014778834	0.012340895	0.00686106346483705	0.01571846	0.011235955056179775	0.34651887	0.1881445	0
AC068286.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC068286.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NBAS	0.17170577	0.16461954	0.14408233276157806	0.17443842	0.13549239920687375	0.08353289	0.19584678	0
AC008278.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
DDX1	0.3441979	0.29581016	0.23842195540308747	0.3628383	0.2670191672174488	0.29456505	1.7791921	0
AC008278.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC01804	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC113608.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MYCNOS	0.00044255255	7.1304385e-10	0.0	0.00061307964	0.0006609385327164573	2.834053	0.4983211	0
MYCNUT	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MYCN	0.010377587	0.012209734	0.008576329331046312	0.009672134	0.007931262392597489	-0.33305395	0.15916577	0
AC010145.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
GACAT3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC130710.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC010745.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC010745.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC010745.3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC010745.5	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC010745.4	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC010880.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC104623.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
FAM49A	0.025417823	0.03840983	0.036020583190394515	0.020412175	0.019167217448777262	-0.90874636	1.2620268	0
AC008164.1	0.0015473706	0.0034690017	0.003430531732418525	0.0008070225	0.0006609385327164573	-1.9763105	0.5077586	0
LINC01866	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
RAD51AP2	0.0017063122	7.1304385e-10	0.0	0.0023637998	0.0019828155981493722	4.6228027	1.0785908	0
VSNL1	0.007182422	0.009773231	0.008576329331046312	0.0061839903	0.005287508261731659	-0.65184134	0.32809165	0
SMC6	0.19439247	0.19582725	0.16123499142367068	0.19384247	0.15003304692663583	-0.01468927	0.031143088	0
GEN1	0.030748557	0.024132708	0.0274442538593482	0.03329794	0.031725049570389956	0.4628037	0.61740494	0
MSGN1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
KCNS3	0.029829204	0.03667148	0.030874785591766724	0.027192827	0.021810971579643092	-0.43006536	0.459403	0
AC079148.3	0.0005354184	7.1304385e-10	0.0	0.000741729	0.0006609385327164573	3.0733457	0.49829507	0
AC079148.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC079148.1	0.0012959128	0.0018029347	0.0017152658662092624	0.001100548	0.0006609385327164573	-0.664533	0.13102728	0
RDH14	0.19423306	0.24525133	0.19382504288164665	0.1745793	0.13681427627230666	-0.49014032	2.395562	0
NT5C1B	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC106053.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC130814.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC01376	0.0029402804	7.1304385e-10	0.0	0.0040732506	0.003304692663582287	5.3830895	1.5655563	0
OSR1	0.15080112	0.16798778	0.1269296740994854	0.14417902	0.10178453403833443	-0.22035338	0.5535389	0
AC010096.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC01808	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC019055.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC00954	0.020986121	0.022305792	0.017152658662092625	0.02047798	0.016523463317911435	-0.12277035	0.082854055	0
TTC32	0.020321414	0.020158427	0.018867924528301886	0.020384725	0.015862524785194978	0.01602646	0.010551716	0
AC013400.1	0.0013446888	7.1304385e-10	0.0	0.0018628334	0.0013218770654329147	4.2948556	0.80176467	0
WDR35	0.032891	0.019127144	0.015437392795883362	0.038194686	0.028420356906807668	0.9939999	1.5153868	0
AC079145.1	0.0029651665	0.0012537373	0.0017152658662092624	0.0036246767	0.0026437541308658294	1.4601675	0.54474574	0
MATN3	0.0025614975	0.002838363	0.003430531732418525	0.0024547423	0.0019828155981493722	-0.20183477	0.055287622	0
LAPTM4A	1.3225601	1.403299	0.8061749571183533	1.2914572	0.7382683410442828	-0.11981367	2.287014	0
LAPTM4A-DT	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC098828.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SDC1	0.043133646	0.04430372	0.03773584905660377	0.042683087	0.03304692663582287	-0.05363991	0.052776318	0
PUM2	0.1902406	0.20255159	0.1732418524871355	0.1855004	0.1427627230667548	-0.12680167	0.34738562	0
RHOB	0.23274921	0.30084333	0.22984562607204118	0.20651542	0.15598149372108394	-0.5425438	3.2414634	0
AC023137.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC012065.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
HS1BP3	0.05365757	0.046215743	0.04288164665523156	0.05652519	0.044282881692002646	0.28994134	0.43174738	0
AC012065.3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
HS1BP3-IT1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
GDF7	0.0039861733	0.0060152793	0.00686106346483705	0.0032042996	0.0026437541308658294	-0.8880738	0.37352607	0
AC012065.4	0.004202088	0.006169415	0.005145797598627788	0.003443928	0.0026437541308658294	-0.82298154	0.30811796	0
LDAH	0.07602585	0.076422475	0.06689536878216124	0.075871505	0.058823529411764705	-0.010425156	0.013130085	0
LINC02850	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC115619.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
APOB	0.01094301	7.1304385e-10	0.0	0.015159649	0.010575016523463317	7.2535677	3.9361744	0
AC010872.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TDRD15	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC018742.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC011752.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC009411.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC009411.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC01822	0.00073472003	0.0026414203	0.0017152658662092624	1.3096724e-09	0.0	-4.776833	0.49794716	0
AC096570.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC096570.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC01884	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC018467.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC012506.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC012506.3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC012506.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC012506.4	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
KLHL29	0.030493854	0.030042052	0.024013722126929673	0.030668177	0.021810971579643092	0.029661307	0.02295427	0
AC011239.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC009242.1	0.0006188818	7.1304385e-10	0.0	0.00085735327	0.0006609385327164573	3.259041	0.4983124	0
ATAD2B	0.21852174	0.1994294	0.16123499142367068	0.22588022	0.16787838730998017	0.17959525	0.57936126	0
UBXN2A	0.21433316	0.1870861	0.15265866209262435	0.22483452	0.16853932584269662	0.26503167	0.97972894	0
MFSD2B	0.0012840905	0.001755736	0.0017152658662092624	0.0011023934	0.0006609385327164573	-0.62608254	0.12337215	0
WDCP	0.06541039	0.07100007	0.060034305317324184	0.06325554	0.05221414408460013	-0.16638015	0.23755784	0
FKBP1B	0.090949364	0.069629975	0.058319039451114926	0.099162444	0.07931262392597488	0.509469	1.3129512	0
SF3B6	0.9930538	1.0122126	0.660377358490566	0.9856691	0.6159947124917383	-0.03833332	0.29910675	0
FAM228B	0.14031424	0.13287063	0.1097770154373928	0.14318275	0.11103767349636484	0.10775728	0.22542304	0
TP53I3	0.21786998	0.20377684	0.15608919382504288	0.22330253	0.16920026437541308	0.13194768	0.37384894	0
PFN4	0.0026410678	0.0019895541	0.0017152658662092624	0.0028921254	0.0026437541308658294	0.51797545	0.14623028	0
AC008073.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
FAM228A	0.008666518	0.010059509	0.008576329331046312	0.008129851	0.007270323859881031	-0.30389246	0.14536223	0
AC008073.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ITSN2	0.12936002	0.11564096	0.09777015437392796	0.13464485	0.10310641110376735	0.21933058	0.51853555	0
AC009228.1	0.011960541	0.019906688	0.017152658662092625	0.008899166	0.007931262392597489	-1.1526191	0.9525836	0
AC093798.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NCOA1	0.20600203	0.17937544	0.1457975986277873	0.21626279	0.16457369464639787	0.26966587	0.98004776	0
PTRHD1	0.22746986	0.20941126	0.17152658662092624	0.23443021	0.1810971579643093	0.16274597	0.5355603	0
CENPO	0.03986432	0.03930164	0.036020583190394515	0.040081482	0.0356906807666887	0.028275037	0.026732551	0
ADCY3	0.034720372	0.046746127	0.03945111492281304	0.030086828	0.026437541308658295	-0.63401073	0.8904532	0
AC012073.1	0.00060636556	0.0021799607	0.0017152658662092624	1.3096724e-09	0.0	-4.510918	0.49794835	0
DNAJC27	0.052680396	0.039042406	0.032590051457975985	0.057935577	0.0449438202247191	0.5682051	1.0053647	0
DNAJC27-AS1	0.018783676	0.019888457	0.017152658662092625	0.01835803	0.013879709187045605	-0.11491855	0.075709574	0
AC013267.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
EFR3B	0.025874812	0.021016683	0.017152658662092625	0.02774694	0.021810971579643092	0.39913553	0.37985486	0
POMC	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC01381	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
DNMT3A	0.33519644	0.31906065	0.2521440823327616	0.341408	0.24586913417052214	0.09763658	0.36039582	0
AC012074.1	0.0006382683	0.0022946573	0.0017152658662092624	1.3096724e-09	0.0	-4.5817285	0.4979519	0
DTNB	0.035373632	0.036250383	0.030874785591766724	0.035036057	0.026437541308658295	-0.049018264	0.04302242	0
AC104699.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ASXL2	0.10364894	0.10680916	0.09433962264150944	0.1024284	0.08261731658955718	-0.060361877	0.09970229	0
KIF3C	0.031341933	0.01835942	0.015437392795883362	0.036344655	0.03040317250495704	0.98135006	1.4704397	0
RAB10	0.3271035	0.32765418	0.2641509433962264	0.32688585	0.24586913417052214	-0.0033860093	0.009568152	0
GAREM2	0.06099364	0.056458775	0.04631217838765009	0.06274123	0.0449438202247191	0.15196045	0.1980148	0
HADHA	0.8163274	0.76469666	0.5283018867924528	0.8362178	0.5499008592200926	0.1289751	1.2071644	0
HADHB	0.50210285	0.57748353	0.4236706689536878	0.47304988	0.34236615994712494	-0.28773248	2.6233737	0
AC010896.1	0.014799886	0.018056765	0.0137221269296741	0.013545433	0.011235955056179775	-0.41208905	0.2736446	0
ADGRF3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SELENOI	0.048140284	0.05794353	0.04631217838765009	0.044363096	0.036351619299405155	-0.38452682	0.5295778	0
DRC1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
OTOF	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
FAM166C	0.00061439263	7.1304385e-10	0.0	0.00085113413	0.0006609385327164573	3.2496386	0.49829718	0
CIB4	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC015977.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
KCNK3	0.00068121316	7.1304385e-10	0.0	0.0009437025	0.0006609385327164573	3.3836284	0.49829558	0
SLC35F6	0.063365586	0.070189945	0.060034305317324184	0.060735792	0.0495703899537343	-0.208398	0.307021	0
CENPA	0.05682232	0.06768513	0.058319039451114926	0.05263688	0.041639127561136816	-0.3621565	0.5637883	0
DPYSL5	0.0030764998	0.0017592701	0.0017152658662092624	0.003584004	0.0026437541308658294	0.9865383	0.321209	0
AC013472.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MAPRE3	0.07449883	0.07437695	0.0634648370497427	0.074544206	0.06080634500991408	0.0032363485	0.0040050307	0
AC013472.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TMEM214	0.11743563	0.121678196	0.10806174957118353	0.11579817	0.09187045604758758	-0.07139804	0.1286035	0
AGBL5	0.052084256	0.050713643	0.044596912521440824	0.05261264	0.044282881692002646	0.052932996	0.05898545	0
AGBL5-AS1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC013472.3	0.0006109835	0.0021965632	0.0017152658662092624	1.3096724e-09	0.0	-4.5213857	0.49795765	0
AGBL5-IT1	0.0010122613	0.0017981767	0.0017152658662092624	0.0007094553	0.0006609385327164573	-1.229591	0.24150209	0
AC013403.2	0.0011447968	7.1304385e-10	0.0	0.0015859179	0.0013218770654329147	4.075452	0.80211836	0
OST4	1.4285275	1.5270954	0.8216123499142367	1.3905584	0.7653668208856577	-0.13511667	3.0452363	0
EMILIN1	0.77529716	0.7902368	0.5385934819897084	0.76953477	0.5042961004626569	-0.03829358	0.2252782	0
KHK	0.014794927	0.016425034	0.0137221269296741	0.014167029	0.011896893588896233	-0.21196826	0.13028717	0
CGREF1	0.0031370872	0.0057220245	0.005145797598627788	0.00214089	0.0013218770654329147	-1.3774489	0.4833505	0
ABHD1	0.0042337053	0.0070365365	0.00686106346483705	0.0031535313	0.0026437541308658294	-1.1332176	0.49740368	0
PREB	0.07436501	0.06281558	0.05660377358490566	0.0788133	0.06212822207534699	0.3268512	0.6241484	0
PRR30	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TCF23	0.00042222772	0.001517949	0.0017152658662092624	1.3096724e-09	0.0	-4.016075	0.49794835	0
SLC5A6	0.031323057	0.03649614	0.032590051457975985	0.029330071	0.024454725710508923	-0.3144005	0.33530214	0
ATRAID	0.66819596	0.7101256	0.4922813036020583	0.6520349	0.4461335095836087	-0.12310699	0.9087212	0
CAD	0.0585483	0.07578629	0.06518010291595197	0.051906243	0.041639127561136816	-0.5451545	1.0579293	0
SLC30A3	0.00047970755	0.0017246002	0.0017152658662092624	1.3096724e-09	0.0	-4.1894894	0.49794903	0
DNAJC5G	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TRIM54	0.0010686097	7.1304385e-10	0.0	0.0014803736	0.0013218770654329147	3.9821835	0.7672002	0
UCN	0.007077166	0.00218059	0.0017152658662092624	0.008963958	0.006609385327164574	1.9907341	1.2051628	0
MPV17	0.31179315	0.32872847	0.25900514579759865	0.30526242	0.22868473231989425	-0.10681272	0.39007923	0
GTF3C2	0.08557076	0.10628736	0.08919382504288165	0.077584974	0.06212822207534699	-0.45361924	1.080478	0
GTF3C2-AS1	0.0016519756	7.1304385e-10	0.0	0.002288526	0.0019828155981493722	4.578038	1.0374831	0
AC074117.1	0.015376353	0.026186178	0.022298456260720412	0.011211654	0.009253139458030404	-1.2164944	1.232068	0
EIF2B4	0.087045155	0.074486084	0.06689536878216124	0.091882914	0.07072042300066093	0.30245942	0.62334365	0
SNX17	0.31411582	0.30268028	0.24013722126929674	0.3185182	0.2419035029742234	0.0735573	0.24756747	0
ZNF513	0.052591905	0.032669883	0.029159519725557463	0.060268685	0.048909451421017845	0.88142985	2.0166247	0
PPM1G	0.68056583	0.66335833	0.4716981132075472	0.6871924	0.4593522802379379	0.050918102	0.28298557	0
NRBP1	0.35623914	0.31638834	0.24871355060034306	0.3715896	0.278916060806345	0.23194595	1.2706933	0
KRTCAP3	0.0045718406	0.001282278	0.0017152658662092624	0.0058394014	0.004626569729015202	2.1032698	1.1093401	0
IFT172	0.0500535	0.037901193	0.03430531732418525	0.054736253	0.04230006609385327	0.52908534	0.9127608	0
FNDC4	0.09755595	0.09739009	0.08404802744425385	0.097616665	0.07732980832782552	0.0033490835	0.004836391	0
GCKR	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
C2orf16	0.0004934337	7.1304385e-10	0.0	0.00068356644	0.0006609385327164573	2.9700453	0.4983039	0
ZNF512	0.09292804	0.085663274	0.07032590051457976	0.09572526	0.07204230006609386	0.16004604	0.27334517	0
CCDC121	0.047544535	0.040340427	0.03430531732418525	0.05032064	0.038995373430270985	0.31821617	0.42612255	0
GPN1	0.15056784	0.1424562	0.12178387650085763	0.15369435	0.12161269001982816	0.10947169	0.24549651	0
SUPT7L	0.092297874	0.121169135	0.10291595197255575	0.08116965	0.06345009914077991	-0.5774238	1.6678479	0
SLC4A1AP	0.16574666	0.16665469	0.14408233276157806	0.16539922	0.13086582947785855	-0.010902917	0.02135097	0
LINC01460	0.0015604447	0.0015775266	0.0017152658662092624	0.0015539264	0.0013218770654329147	-0.02044057	0.0042567216	0
MRPL33	0.27591252	0.31048366	0.2504288164665523	0.26259154	0.20356906807666886	-0.24161218	1.1203344	0
RBKS	0.00873989	0.004577496	0.005145797598627788	0.0103437705	0.008592200925313946	1.1588343	0.8358362	0
BABAM2	0.118410945	0.14209937	0.1183533447684391	0.109280065	0.08526107072042301	-0.37856525	1.0581032	0
AC093690.1	0.021635579	0.014583285	0.012006861063464836	0.024353242	0.019167217448777262	0.735851	0.7573051	0
AC104695.2	0.0004942154	7.1304385e-10	0.0	0.0006846494	0.0006609385327164573	2.972038	0.49830437	0
FOSL2	0.035034124	0.036783326	0.032590051457975985	0.03436035	0.028420356906807668	-0.09803145	0.092254095	0
AC104695.4	0.005652862	0.0069781267	0.005145797598627788	0.0051420527	0.004626569729015202	-0.4332358	0.15998521	0
AC104695.3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC104695.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
PLB1	0.0012441046	7.1304385e-10	0.0	0.0017234912	0.0013218770654329147	4.188621	0.8015921	0
AC074011.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC092164.1	0.015051813	0.019267749	0.017152658662092625	0.013427813	0.011235955056179775	-0.51772773	0.39273053	0
PPP1CB	0.43047217	0.42880172	0.3156089193825043	0.43111053	0.3086582947785856	0.007745392	0.025349393	0
SPDYA	0.0037963213	0.009027602	0.00686106346483705	0.0017804351	0.0013218770654329147	-2.2791693	0.91069376	0
AC097724.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TRMT61B	0.055621523	0.06922933	0.06174957118353345	0.050378285	0.041639127561136816	-0.4578028	0.82006663	0
WDR43	0.27987275	0.27469963	0.21269296740994853	0.2818656	0.21216126900198282	0.037139043	0.10211647	0
TOGARAM2	0.0006458757	7.1304385e-10	0.0	0.00089474855	0.0006609385327164573	3.3143215	0.49829742	0
PCARE	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC105398.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
CLIP4	0.037614368	0.03195712	0.0274442538593482	0.039794527	0.029742233972240583	0.31554595	0.36423895	0
ALK	0.0043835193	0.0052866116	0.005145797598627788	0.0040355325	0.003304692663582287	-0.38130498	0.13558005	0
