gene	mean	VO_mean	VO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
PCOLCE	0.25840923	0.24103442	0.15577109602327838	0.4120274	0.31732418524871353	0.7732527	9.061411	1
IFRD1	0.14258344	0.13269883	0.09175557710960233	0.22996649	0.18524871355060035	0.79280835	5.1281395	1
TES	0.20537703	0.21668723	0.1443258971871969	0.105349064	0.08747855917667238	-1.0397335	10.521427	1
CTTNBP2	0.15735254	0.16591683	0.09757516973811833	0.08160407	0.06174957118353345	-1.0228497	7.081201	1
GIMAP4	0.009081503	0.010108661	0.007759456838021339	7.1304385e-10	0.0	-6.6736393	8.928097	1
TMEM176B	0.055796996	0.0473776	0.029291949563530553	0.13024755	0.10463121783876501	1.4570445	6.0453763	1
KBTBD11	0.0067528803	0.0075166835	0.0052376333656644035	7.1304385e-10	0.0	-6.251081	6.3504953	1
AC104964.3	0.0055290614	0.006154458	0.004849660523763337	7.1304385e-10	0.0	-5.9668026	5.820331	1
MTUS1	0.03999794	0.029807895	0.021920465567410282	0.13009366	0.10634648370497427	2.122061	8.671557	1
PDLIM2	0.3616808	0.33916813	0.2192046556741028	0.5607331	0.41337907375643224	0.7251456	11.928378	1
AF106564.1	0.011135371	0.012394808	0.007953443258971873	7.1304385e-10	0.0	-6.9651747	9.344131	1
PLAT	0.5389526	0.51527125	0.2997090203685742	0.7483958	0.4974271012006861	0.53838223	9.853764	1
CEBPD	0.048423942	0.04082663	0.028903976721629487	0.11559854	0.08919382504288165	1.4992589	5.1735845	1
SNAI2	0.30095243	0.2879468	0.19049466537342385	0.41593775	0.31217838765008576	0.53041136	5.1130424	1
PCMTD1	0.30482227	0.28971416	0.18642095053346266	0.43839788	0.33276157804459694	0.5974418	6.6662946	1
PENK	0.025232637	0.016360989	0.009311348205625606	0.1036765	0.05317324185248713	2.6563568	5.0393105	1
ASPH	0.34259677	0.31961244	0.2064015518913676	0.5458171	0.3927958833619211	0.77190703	11.977608	1
STMN2	0.8422063	0.7951545	0.35286129970902036	1.2582953	0.5471698113207547	0.66209656	15.493374	1
HEY1	0.18634674	0.1728546	0.11057225994180407	0.3056305	0.21783876500857632	0.821867	6.3004065	1
AC009812.4	0.005476732	0.0060962103	0.0044616876818622695	7.1304385e-10	0.0	-5.953304	5.5554442	1
FABP4	0.08679377	0.09381586	0.05373423860329777	0.024711356	0.0137221269296741	-1.9203684	8.723461	1
CPNE3	0.443862	0.42486694	0.2618816682832202	0.61187494	0.44939965694682676	0.52612203	8.239749	1
MATN2	0.18562713	0.16954303	0.10843840931134821	0.32783064	0.2504288164665523	0.9508885	9.030401	1
KLF10	0.3051635	0.2869051	0.18389912706110573	0.46659508	0.34305317324185247	0.70140386	8.656728	1
SAMD12	0.0070488746	0.007846153	0.006207565470417071	7.1304385e-10	0.0	-6.3121743	7.2470245	1
HAS2	0.22817975	0.2126321	0.13346265761396703	0.36564162	0.2538593481989708	0.78178704	7.084562	1
FREM1	0.21022506	0.19654545	0.1264791464597478	0.33116785	0.2504288164665523	0.7524013	6.603884	1
CDKN2B-AS1	0.037351947	0.028495353	0.02133850630455868	0.11565702	0.08404802744425385	2.0172472	6.3622227	1
IL11RA	0.3039338	0.28568217	0.17924345295829291	0.4653061	0.34133790737564323	0.70357424	8.778899	1
TDRD7	0.0050143385	0.005581523	0.004267701260911736	7.1304385e-10	0.0	-5.8281956	5.2227783	1
PTGR1	0.28819692	0.27439567	0.17924345295829291	0.41021886	0.3190394511149228	0.5799621	6.086136	1
UGCG	0.18698364	0.17577372	0.11891367604267701	0.28608733	0.21612349914236706	0.7024198	5.0876517	1
NEK6	0.15707208	0.14577319	0.09990300678952474	0.25696182	0.2144082332761578	0.8174005	6.16105	1
ENG	0.17287898	0.15062492	0.1049466537342386	0.36963928	0.2830188679245283	1.2945904	14.886741	1
AK1	0.3616803	0.33826616	0.21125121241513095	0.568709	0.41852487135506006	0.7493591	12.46741	1
IER5L	0.35448995	0.3332376	0.21474296799224055	0.5423966	0.3910806174957118	0.7026302	10.424681	1
PRRX2	0.03681529	0.029133271	0.019786614936954414	0.10473437	0.0823327615780446	1.8424286	6.071923	1
LAMC3	0.0691215	0.055702418	0.03996120271580989	0.18778242	0.15265866209262435	1.7514305	10.362123	1
COL5A1	0.39920995	0.37237036	0.2376333656644035	0.6365636	0.451114922813036	0.7734058	14.825185	1
EGFL7	0.34959233	0.3180465	0.2034917555771096	0.6285159	0.4219554030874786	0.9824876	18.102892	1
SNHG7	0.5386754	0.51630485	0.3105722599418041	0.7365279	0.5128644939965694	0.5124335	9.834062	1
TMEM141	0.4010375	0.38007006	0.2451988360814743	0.5864717	0.41852487135506006	0.62566257	9.826885	1
DPP7	0.10797851	0.09878532	0.06401551891367604	0.18924695	0.1509433962264151	0.937204	5.201169	1
PFKP	0.07049353	0.061247353	0.046362754607177495	0.152257	0.1234991423670669	1.3123828	6.155861	1
CCDC3	0.073892996	0.054785363	0.03899127061105723	0.24285361	0.17495711835334476	2.1461875	14.440864	1
NEBL	0.006921949	0.00075892906	0.0003879728419010669	0.06141668	0.048027444253859346	6.162295	6.598888	1
MSRB2	0.37326652	0.35781968	0.23142580019398643	0.50985587	0.37564322469982847	0.51073664	6.156881	1
BAMBI	0.28353944	0.23517801	0.14820562560620756	0.711149	0.44939965694682676	1.5959883	33.715797	1
SVIL	0.4820117	0.44254658	0.27158098933074687	0.83101755	0.5403087478559176	0.90889734	23.948076	1
CREM	0.24955261	0.2313519	0.1559650824442289	0.41047445	0.30874785591766724	0.8269314	9.629218	1
FZD8	0.2560701	0.26688513	0.16857419980601357	0.16042155	0.1269296740994854	-0.7339923	6.817084	1
GDF10	0.054720983	0.045967862	0.02967992240543162	0.13212095	0.09777015437392796	1.5211183	5.8317842	1
SAR1A	0.31936163	0.30606893	0.20019398642095054	0.43688688	0.346483704974271	0.5132621	5.611768	1
UNC5B	0.70954144	0.6806666	0.40523763336566443	0.9648927	0.6260720411663808	0.5033577	14.176335	1
VSIR	0.0073116207	0.008138614	0.0060135790494665374	7.1304385e-10	0.0	-6.3643193	7.020679	1
DDIT4	0.115945466	0.10087018	0.060717749757516974	0.24922663	0.1835334476843911	1.3041077	9.332161	1
P4HA1	0.566346	0.5344431	0.3154219204655674	0.848481	0.5506003430531733	0.66674614	16.079216	1
NKX2-3	0.007894742	0.008787683	0.00562560620756547	7.1304385e-10	0.0	-6.4737253	6.7897983	1
TRIM8	0.19860536	0.18681175	0.12822502424830262	0.30287308	0.24528301886792453	0.69683224	5.833193	1
ADAM12	0.13224973	0.121508956	0.08011639185257032	0.22720218	0.16981132075471697	0.90236205	5.439126	1
BNIP3	0.38826847	0.35798222	0.20911736178467508	0.656087	0.4219554030874786	0.8738162	15.134388	1
IFITM1	0.030724943	0.024519945	0.01687681862269641	0.08558406	0.07204116638078903	1.7991993	5.1473823	1
RASSF7	0.006783337	0.0075505846	0.004849660523763337	7.1304385e-10	0.0	-6.257488	5.952712	1
CHID1	0.32769915	0.30979708	0.2023278370514064	0.48597887	0.37221269296740994	0.64940125	8.792671	1
MRPL17	0.30413547	0.28619292	0.18583899127061107	0.46277478	0.35334476843910806	0.69313	8.928505	1
LYVE1	0.021500407	0.023699563	0.015324927255092144	0.0020558587	0.0017152658662092624	-3.4646006	9.480046	1
GALNT18	0.007469916	0.008314812	0.006207565470417071	7.1304385e-10	0.0	-6.394849	7.260079	1
TPH1	0.0071639484	0.007974241	0.005431619786614937	7.1304385e-10	0.0	-6.3352447	6.6050944	1
B3GAT3	0.18777542	0.17675695	0.11833171677982542	0.28518644	0.22984562607204118	0.68982816	5.339162	1
SLC3A2	0.3160587	0.30188143	0.19786614936954414	0.44140467	0.3379073756432247	0.54796886	5.988977	1
DNAJC4	0.19380298	0.18123406	0.12007759456838021	0.30492502	0.23842195540308747	0.75027764	6.2828054	1
EFEMP2	0.37859654	0.36259538	0.2312318137730359	0.52009684	0.37735849056603776	0.52029943	6.348586	1
YIF1A	0.28183112	0.2647125	0.1749757516973812	0.433187	0.34476843910806176	0.7103517	9.050702	1
CD248	0.25682572	0.2434529	0.16353055286129972	0.37505674	0.2864493996569468	0.6232583	5.8999934	1
TMEM134	0.2217359	0.2076168	0.1338506304558681	0.34656602	0.274442538593482	0.73892844	7.1747446	1
AP002490.1	0.008063243	0.00897524	0.006207565470417071	7.1304385e-10	0.0	-6.503854	7.498625	1
PRCP	0.20987362	0.19714805	0.13210475266731328	0.32238153	0.2538593481989708	0.70920545	6.1354513	1
FAT3	0.1593432	0.16826819	0.10106692531522793	0.08040517	0.05660377358490566	-1.0644662	7.3432145	1
MMP1	0.06163472	0.06793442	0.04364694471387003	0.005939887	0.005145797598627788	-3.4936717	26.177761	1
MMP13	0.025646327	0.028395962	0.020368574199806012	0.0013267085	0.0017152658662092624	-4.319995	16.833397	1
ALG9	0.0870141	0.07510991	0.049466537342386034	0.1922798	0.15265866209262435	1.3549627	8.026778	1
MCAM	0.27369702	0.2868422	0.17710960232783704	0.15744482	0.12006861063464837	-0.8649977	9.338274	1
MIR100HG	0.33229747	0.31244162	0.18351115421920466	0.5078555	0.3516295025728988	0.7006538	8.66241	1
ESAM	0.06083762	0.065001264	0.0475266731328807	0.02403013	0.024013722126929673	-1.4318498	6.7760253	1
ROBO4	0.0063141757	0.007028364	0.004849660523763337	7.1304385e-10	0.0	-6.155489	6.01013	1
FEZ1	0.10602775	0.09661418	0.06770126091173617	0.18924952	0.15265866209262435	0.9692524	5.4380927	1
AP001318.2	0.0058901696	0.0065564057	0.0044616876818622695	7.1304385e-10	0.0	-6.056661	5.56634	1
CD4	0.05096859	0.043230776	0.02967992240543162	0.11938656	0.10634648370497427	1.4633843	6.1970334	1
ENO2	0.034261234	0.02671212	0.016488845780795344	0.1010052	0.08061749571183534	1.9149001	6.2088985	1
SLC2A3	0.12748323	0.11167756	0.07604267701260911	0.26722252	0.19897084048027444	1.2579508	9.761687	1
M6PR	0.34310633	0.3273179	0.21241513094083414	0.48269764	0.37221269296740994	0.5602855	7.010837	1
HEBP1	0.2457606	0.23386706	0.15033947623666344	0.35091087	0.27615780445969124	0.58521026	5.169119	1
AC126468.1	0.010894073	0.011995113	0.01008729388942774	0.0011592894	0.0017152658662092624	-3.2637427	6.7769623	1
ARNTL2	0.004877606	0.005429327	0.004267701260911736	7.1304385e-10	0.0	-5.7890215	5.041263	1
GRASP	0.10439109	0.09539512	0.06246362754607177	0.18391912	0.14922813036020582	0.9463568	5.1914487	1
KRT8	0.19709289	0.16687663	0.11522793404461688	0.46425757	0.34305317324185247	1.47559	22.770092	1
KRT18	0.26225966	0.24361481	0.16217264791464597	0.42710966	0.3241852487135506	0.80975026	9.842483	1
NXPH4	0.019386174	0.021178752	0.015906886517943745	0.0035366546	0.003430531732418525	-2.5487297	6.3568745	1
TRHDE	0.20686251	0.21874747	0.14122211445198837	0.1017526	0.07890222984562607	-1.1034428	11.266561	1
TRHDE-AS1	0.12210083	0.12891665	0.08535402521823472	0.061813097	0.05660377358490566	-1.0592407	7.1595516	1
PHLDA1	0.23064877	0.21209334	0.14393792434529584	0.39470688	0.28987993138936535	0.8957676	9.850329	1
ATP2B1-AS1	0.16085438	0.14848812	0.09563530552861299	0.27018228	0.21783876500857632	0.8631481	6.7347627	1
LUM	0.80650514	0.7472227	0.37478176527643065	1.3307313	0.6380789022298456	0.8325243	28.246265	1
DCN	0.24113491	0.2236937	0.12977691561590687	0.39534006	0.2692967409948542	0.82128954	7.849867	1
ARL1	0.31516597	0.29990482	0.19612027158098932	0.4500961	0.346483704974271	0.5855679	6.8839126	1
ALDH2	0.18166155	0.1707686	0.11387002909796315	0.27796182	0.2195540308747856	0.7025182	5.150496	1
TBX3	0.18659228	0.17086755	0.11794374393792434	0.32561746	0.241852487135506	0.9298985	8.360965	1
PITPNM2	0.0061889915	0.006889022	0.0044616876818622695	7.1304385e-10	0.0	-6.1270084	5.4686837	1
FRY	0.01957452	0.021314781	0.01687681862269641	0.0041875336	0.003430531732418525	-2.3203871	5.215489	1
SMAD9	0.266801	0.24903187	0.1548011639185257	0.42390686	0.3156089193825043	0.767178	9.02633	1
DACH1	0.082146965	0.07156916	0.047332686711930166	0.17568469	0.12521440823327615	1.294385	6.2711644	1
GRTP1	0.0068346453	0.0076076956	0.0044616876818622695	7.1304385e-10	0.0	-6.2682176	5.5680494	1
TMEM255B	0.015281788	0.016765818	0.011639185257032008	0.0021605282	0.003430531732418525	-2.8993704	7.1580205	1
CCNB1IP1	0.35262683	0.3339619	0.21610087293889427	0.5176533	0.3979416809605489	0.63214946	9.1004925	1
OXA1L	0.3364713	0.32138303	0.20911736178467508	0.46987277	0.36192109777015435	0.54783463	6.567411	1
EFS	0.10008152	0.09135987	0.060717749757516974	0.17719224	0.1457975986277873	0.95491856	5.0817714	1
MYH6	0.021024298	0.00031526692	0.00019398642095053346	0.20413761	0.15437392795883362	8.941994	20.618471	1
ZFHX2	0.010927216	0.012163112	0.007565470417070805	7.1304385e-10	0.0	-6.938171	9.026225	1
BMP4	0.039467774	0.042414743	0.02851600387972842	0.013403443	0.010291595197255575	-1.654636	5.0113983	1
RTN1	0.007688482	0.008558096	0.005819592628516004	7.1304385e-10	0.0	-6.4359674	6.9803305	1
RPS6KA5	0.20413986	0.18660471	0.11852570320077595	0.35917613	0.25900514579759865	0.9443347	9.10271	1
AL163051.1	0.0048553934	0.0054046023	0.004073714839961203	7.1304385e-10	0.0	-5.782556	5.084851	1
DLK1	0.5568184	0.46264222	0.21474296799224055	1.3895972	0.5060034305317325	1.5864899	37.75274	1
ATP10A	0.0068767406	0.0076545514	0.00504364694471387	7.1304385e-10	0.0	-6.2769613	6.117314	1
ACTC1	0.028449122	0.0019319378	0.0013579049466537342	0.2629189	0.19897084048027444	7.016166	26.661062	1
THBS1	0.10939693	0.097818725	0.06343355965082444	0.21175824	0.16295025728987994	1.1134425	6.944783	1
DLL4	0.0061605	0.0068573086	0.004655674102812803	7.1304385e-10	0.0	-6.120447	5.5722213	1
SMAD6	0.039688677	0.031832267	0.020950533462657614	0.10914978	0.09090909090909091	1.7745434	6.461717	1
AC027237.3	0.0049402444	0.005499049	0.0044616876818622695	7.1304385e-10	0.0	-5.8071	5.5687094	1
CRABP1	0.57498443	0.54310906	0.26867119301648884	0.85689074	0.41680960548885077	0.657772	9.841674	1
TMED3	0.20886068	0.19725	0.13191076624636275	0.31151086	0.24356775300171526	0.65898895	5.3049397	1
SLCO3A1	0.11735889	0.12580852	0.0903976721629486	0.04262438	0.03773584905660377	-1.5592443	13.410766	1
NME3	0.33829007	0.32424092	0.20213385063045586	0.46250185	0.3379073756432247	0.51226	5.4353757	1
NPW	0.4497102	0.40766686	0.2399612027158099	0.82151324	0.5060034305317325	1.010715	24.0904	1
GRIN2A	0.005860744	0.006523652	0.0052376333656644035	7.1304385e-10	0.0	-6.049545	6.020337	1
GPRC5B	0.02753527	0.029960072	0.019980601357904946	0.006087846	0.005145797598627788	-2.2803392	6.51092	1
SEZ6L2	0.4311985	0.40723735	0.254898157129001	0.64312196	0.4665523156089194	0.65909266	12.334488	1
YPEL3	0.20503204	0.19244687	0.12609117361784675	0.3162975	0.24871355060034306	0.7165284	6.1342163	1
AC002310.2	0.005024002	0.005592279	0.0038797284190106693	7.1304385e-10	0.0	-5.830924	5.01723	1
VKORC1	0.41567668	0.3970586	0.254898157129001	0.5803583	0.41852487135506006	0.5474773	7.9596863	1
BCKDK	0.13815501	0.12705563	0.08768186226964113	0.23627974	0.2006861063464837	0.89451104	6.5673385	1
MMP2	0.54068214	0.5162691	0.3049466537342386	0.7565928	0.5231560891938251	0.55130506	11.452854	1
MT1E	0.008169395	0.009093397	0.006983511154219205	7.1304385e-10	0.0	-6.522516	7.9988885	1
DOK4	0.12750563	0.112708196	0.07701260911736178	0.25833064	0.2144082332761578	1.1959052	10.171128	1
CDH5	0.02517123	0.027709603	0.017846750727449078	0.0027196475	0.0017152658662092624	-3.3019965	9.225895	1
