	gene	expression_1	expression_2	log2FC	-log10 p-val	significant
1872	GJA5	0.074843176	0.051084876	-0.55007946	1.8590237	0
2879	CD34	0.90462	0.6748046	-0.42278776	20.208458	0
8332	KDR	1.6657099	1.2473919	-0.41719326	44.251408	0
9657	NPR3	0.09721587	0.04207115	-1.2064188	7.607343	1
11347	EDN1	0.096052796	0.0684065	-0.48908797	1.9674299	0
12519	GJA1	1.35819	0.9987056	-0.44351557	42.812077	0
13364	AQP1	0.03749401	0.034656778	-0.11320847	0.18838045	0
17221	ENG	0.83368266	0.7613052	-0.1310069	3.0009193	0
21081	VWF	0.06948628	0.053751137	-0.3698261	1.3439084	0
23568	EFNB2	0.76050335	0.87871164	0.20840971	6.0683365	0
27547	CDH5	1.73523	1.3859696	-0.32421026	44.251408	0
29637	PECAM1	2.134413	1.6622026	-0.36072388	44.251408	0
