gene	mean	VO_mean	VO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
CDC42EP3	0.054506227	0.05654282	0.04464104128533659	0.011227808	0.01079913606911447	-2.3220246	14.039468	1
SLC8A1	0.17761461	0.16910413	0.11572096806996136	0.35835943	0.2678185745140389	1.0830449	9.676408	1
AC093635.1	0.009886936	0.010352467	0.007728289607484238	4.5838533e-10	0.0	-6.707693	16.828896	1
AC007682.1	0.003128519	0.003275853	0.0024405125076266015	4.5838533e-10	0.0	-5.0771737	5.730325	1
EFEMP1	0.0026186155	0.0027419424	0.0021354484441732766	4.5838533e-10	0.0	-4.828799	5.012015	1
AC007389.1	0.0029351974	0.0030734297	0.0022371364653243847	4.5838533e-10	0.0	-4.9879646	5.2234745	1
AC007389.5	0.0030384911	0.0031815865	0.0023388244864754933	4.5838533e-10	0.0	-5.036315	5.634431	1
LINC01798	0.00505833	0.0052965228	0.0036607687614399025	4.5838533e-10	0.0	-5.7539515	8.4773	1
LINC01816	0.0026962215	0.0028232022	0.0021354484441732766	4.5838533e-10	0.0	-4.869471	5.194113	1
VAX2	0.0024491216	0.0025644687	0.0023388244864754933	4.5838533e-10	0.0	-4.7357693	5.519651	1
ACTG2	0.016178925	0.016861126	0.011083994305470815	0.0016823378	0.0021598272138228943	-3.2503893	9.687999	1
WDR54	0.0941341	0.0875903	0.0629448850925361	0.23310433	0.19222462203023757	1.4111055	8.969357	1
POLE4	0.37721133	0.38255242	0.2661175513524507	0.26384604	0.20950323974082075	-0.5357916	5.2853847	1
EVA1A	0.10562843	0.108720385	0.08063860077282896	0.03993491	0.03455723542116631	-1.4426184	9.708844	1
PROM2	0.0038505646	0.004031894	0.0029489526133821436	4.5838533e-10	0.0	-5.368725	6.8615294	1
DUSP2	0.070177525	0.06446484	0.044132601179581045	0.19149393	0.12742980561555076	1.5692313	6.5238914	1
KIAA1211L	0.013110758	0.013727712	0.01077893024201749	4.5838533e-10	0.0	-7.111412	22.906631	1
NPAS2	0.047330584	0.048860125	0.03965832824893228	0.014851895	0.012958963282937365	-1.7112789	6.391128	1
AC010978.1	0.0027909349	0.002922375	0.0023388244864754933	4.5838533e-10	0.0	-4.917604	5.588446	1
SLC5A7	0.07727904	0.072753556	0.04830181004677649	0.17338003	0.13174946004319654	1.2516983	5.3687673	1
AC017002.3	0.0046505425	0.004869536	0.0037624567825910106	4.5838533e-10	0.0	-5.6350327	8.573827	1
CKAP2L	0.0031459108	0.0032940637	0.0026438885499288182	4.5838533e-10	0.0	-5.084935	5.998985	1
PGM5P4-AS1	0.012450171	0.013036024	0.009050233882448647	4.5838533e-10	0.0	-7.0373783	19.591665	1
GYPC	0.6615419	0.6707342	0.4238356721578198	0.46637118	0.3369330453563715	-0.5241684	8.935252	1
LYPD1	0.024785573	0.025828553	0.01921903599755949	0.002627395	0.0021598272138228943	-3.248946	11.677298	1
AC007364.1	0.0047722943	0.00499702	0.003965832824893227	4.5838533e-10	0.0	-5.6715755	9.011172	1
DLX1	0.0045681177	0.0047832304	0.0036607687614399025	4.5838533e-10	0.0	-5.6097574	8.19735	1
ITGA6	0.011635471	0.012183325	0.009050233882448647	4.5838533e-10	0.0	-6.940551	19.2926	1
AC078883.1	0.0030705624	0.0032151677	0.0023388244864754933	4.5838533e-10	0.0	-5.0510035	5.583349	1
AC079305.1	0.0031348444	0.0032824762	0.00254220052877771	4.5838533e-10	0.0	-5.0800014	6.017449	1
TTN	0.062820725	0.052733902	0.040268456375838924	0.2770448	0.20734341252699784	2.391104	14.872781	1
AC009948.3	0.0027908199	0.0029222546	0.0021354484441732766	4.5838533e-10	0.0	-4.9175467	5.054396	1
PDE1A	0.14989768	0.14262387	0.09853569249542404	0.30437377	0.23542116630669546	1.0930912	8.51193	1
FRZB	0.42322478	0.415294	0.26469391905633516	0.5917328	0.39092872570194387	0.5107094	5.4815407	1
MFSD6	0.010111655	0.010587766	0.007524913565182021	4.5838533e-10	0.0	-6.73981	16.565369	1
AC064836.3	0.007659358	0.008020011	0.00569452918446207	4.5838533e-10	0.0	-6.3434033	12.501235	1
NRP2	0.38060093	0.39159918	0.22584909497661176	0.14708896	0.11231101511879049	-1.4120766	26.05309	1
MDH1B	0.0034292522	0.0035907452	0.0026438885499288182	4.5838533e-10	0.0	-5.2058334	6.165628	1
UNC80	0.0034078537	0.0035683392	0.0029489526133821436	4.5838533e-10	0.0	-5.1970487	6.801862	1
SLC11A1	0.0038029728	0.0039820615	0.002847264592231035	4.5838533e-10	0.0	-5.351219	6.713193	1
KCNE4	0.14931373	0.13781433	0.09589180394549522	0.39354247	0.28725701943844495	1.5131135	14.882365	1
PID1	0.08843892	0.09114584	0.06335163717714053	0.030923253	0.02159827213822894	-1.5564089	7.730139	1
AC017104.1	0.0030573253	0.0032013073	0.00254220052877771	4.5838533e-10	0.0	-5.044959	5.88106	1
ACKR3	0.009414946	0.009858254	0.007118161480577588	4.5838533e-10	0.0	-6.637814	15.6255245	1
AC112721.1	0.004492413	0.004703961	0.0036607687614399025	4.5838533e-10	0.0	-5.586146	8.282524	1
LINC02610	0.0031168426	0.003263627	0.0022371364653243847	4.5838533e-10	0.0	-5.0719395	5.3238707	1
ANO7	0.006649056	0.006962142	0.005592841163310962	4.5838533e-10	0.0	-6.1420274	12.280375	1
AC018816.1	0.0030534172	0.0031972153	0.0023388244864754933	4.5838533e-10	0.0	-5.0431695	5.592691	1
FANCD2	0.0084655965	0.008864208	0.007118161480577588	4.5838533e-10	0.0	-6.486098	15.269975	1
LINC00852	0.004983456	0.0052181236	0.004270896888346553	4.5838533e-10	0.0	-5.7328386	9.558691	1
PPARG	0.38163438	0.38833398	0.26520235916209073	0.23941807	0.1857451403887689	-0.69753486	8.305988	1
LINC01980	0.0049947198	0.0052299174	0.0037624567825910106	4.5838533e-10	0.0	-5.736035	8.54516	1
CX3CR1	0.004834681	0.0050623436	0.003864144803742119	4.5838533e-10	0.0	-5.6899476	8.60169	1
ENTPD3	0.0036608498	0.0038332467	0.0029489526133821436	4.5838533e-10	0.0	-5.297642	6.7633753	1
CCR1	0.046769828	0.04842719	0.040471832418141146	0.01157626	0.01079913606911447	-2.0552151	9.6410265	1
ALS2CL	0.005075961	0.0053149834	0.004270896888346553	4.5838533e-10	0.0	-5.758878	9.841513	1
MYL3	0.0052395714	0.0024144065	0.0017286963595688429	0.06524577	0.056155507559395246	4.699804	5.8861394	1
AC137630.3	0.0039682686	0.0041551394	0.0031523286556843604	4.5838533e-10	0.0	-5.411128	7.325831	1
BSN	0.0038822524	0.0040650736	0.002847264592231035	4.5838533e-10	0.0	-5.3802633	6.736554	1
TNNC1	0.007352925	0.0028469407	0.0022371364653243847	0.103058994	0.08639308855291576	5.129508	9.139507	1
STAB1	0.0036843107	0.0038578121	0.002847264592231035	4.5838533e-10	0.0	-5.306625	6.565878	1
SFMBT1	0.015979256	0.016619345	0.012914378686190766	0.0023771562	0.0021598272138228943	-2.7547615	6.2792497	1
GXYLT2	0.00884285	0.009259224	0.007016473459426479	4.5838533e-10	0.0	-6.5483103	15.341425	1
MTRNR2L12	0.34675267	0.3368752	0.2360178970917226	0.55660677	0.41252699784017277	0.7242753	9.923967	1
PLCXD2	0.0040476	0.004238206	0.003254016676835469	4.5838533e-10	0.0	-5.43902	7.5502644	1
CCDC80	0.6077307	0.6170519	0.3970917225950783	0.40981904	0.3023758099352052	-0.5902867	9.9362135	1
TUSC7	0.0038801183	0.0040628393	0.003050640634533252	4.5838533e-10	0.0	-5.3794894	7.2182693	1
FAM162A	0.32358477	0.30872267	0.2154769168191987	0.6393098	0.4449244060475162	1.0499624	17.415216	1
SEMA5B	0.23723672	0.23035417	0.15456579214968477	0.38349456	0.2786177105831533	0.7351023	6.062138	1
AC079848.1	0.003608513	0.0037784458	0.0029489526133821436	4.5838533e-10	0.0	-5.2774	6.8814826	1
H1FX	0.66635567	0.65280443	0.4145820622330689	0.9542103	0.6047516198704104	0.5475866	12.281318	1
COL6A6	0.017061997	0.017864982	0.012812690665039659	4.5838533e-10	0.0	-7.489037	27.517717	1
CLSTN2	0.004437915	0.0046468973	0.003864144803742119	4.5838533e-10	0.0	-5.5689063	8.329348	1
PLSCR1	0.20237084	0.20627344	0.1502948952613382	0.119528145	0.09935205183585313	-0.78670037	5.6755342	1
TM4SF18	0.022506272	0.023565581	0.017693715680292862	4.5838533e-10	0.0	-7.88664	37.13937	1
WWTR1-AS1	0.0029471053	0.003085898	0.0026438885499288182	4.5838533e-10	0.0	-4.993622	5.9821553	1
RAP2B	0.48660466	0.4959849	0.3298759406141957	0.28744495	0.22894168466522677	-0.7867996	13.479469	1
SLC66A1L	0.0027635929	0.0028937457	0.0023388244864754933	4.5838533e-10	0.0	-4.9038734	5.4895144	1
AC079822.1	0.009288024	0.009725357	0.007016473459426479	4.5838533e-10	0.0	-6.6184316	15.566575	1
GOLIM4	0.57806844	0.566877	0.3682123245881635	0.8158152	0.531317494600432	0.525129	9.131177	1
KCNMB2-AS1	0.00521749	0.005463176	0.004372584909497661	4.5838533e-10	0.0	-5.79783	9.737776	1
CCDC39	0.0031635491	0.0033125326	0.0024405125076266015	4.5838533e-10	0.0	-5.0927644	5.778752	1
CRYGS	0.03176412	0.03326002	0.02593044539353264	4.5838533e-10	0.0	-8.381969	44.55244	1
TPRG1	0.0043753125	0.0045813476	0.003559080740288794	4.5838533e-10	0.0	-5.5488453	8.21338	1
CLDN1	0.0038355605	0.0040161833	0.0029489526133821436	4.5838533e-10	0.0	-5.363229	6.767304	1
FGF12	0.0065488177	0.0068571847	0.005491153142159854	4.5838533e-10	0.0	-6.120425	11.962398	1
NRROS	0.0025952316	0.0027174577	0.0022371364653243847	4.5838533e-10	0.0	-4.8163157	5.3642178	1
AC016773.1	0.0056492165	0.0059152287	0.0044742729306487695	4.5838533e-10	0.0	-5.910541	10.101458	1
MXD4	0.68888545	0.69816804	0.4527150701647346	0.49178937	0.3801295896328294	-0.5054471	9.820107	1
CYTL1	0.067338146	0.069297306	0.051759202765914177	0.025704792	0.02159827213822894	-1.4272407	6.0668306	1
HTRA3	0.06955855	0.06217356	0.04758999389871873	0.22639592	0.1857451403887689	1.8627934	11.386594	1
SLIT2	0.21412788	0.2185561	0.1597518812283913	0.120162345	0.10151187904967603	-0.8624786	7.1616855	1
KCNIP4	0.069183685	0.063356765	0.046268049623754325	0.19292669	0.15334773218142547	1.6049545	8.204985	1
KCNIP4-IT1	0.11001879	0.10299612	0.06630058979052268	0.25915897	0.17926565874730022	1.3304038	7.650727	1
PCDH7	0.55718356	0.56520915	0.3708562131380923	0.38679478	0.3045356371490281	-0.5470988	8.523068	1
TLR6	0.003324755	0.003481328	0.003050640634533252	4.5838533e-10	0.0	-5.1624165	6.837104	1
FAM114A1	0.32037833	0.31316474	0.2227984543420785	0.47366026	0.3542116630669546	0.5967749	6.2584515	1
PDGFRA	0.9392278	0.95448667	0.5161683953630263	0.61519974	0.38876889848812096	-0.6335868	15.613068	1
KDR	0.026028141	0.027076732	0.02094773235712833	0.0037647975	0.004319654427645789	-2.8139071	11.072165	1
AC068620.1	0.0027589165	0.002888849	0.0022371364653243847	4.5838533e-10	0.0	-4.9015117	5.3887944	1
AC009570.1	0.0027469215	0.0028762892	0.0021354484441732766	4.5838533e-10	0.0	-4.8954363	5.2087674	1
PF4	0.0036186397	0.0037890493	0.003355704697986577	4.5838533e-10	0.0	-5.281339	7.6673355	1
CDS1	0.0026530325	0.00277798	0.0023388244864754933	4.5838533e-10	0.0	-4.846978	5.4328275	1
PTPN13	0.6257688	0.63713163	0.4023794996949359	0.384494	0.3002159827213823	-0.7284817	15.765926	1
GPRIN3	0.1365121	0.13019899	0.08867195444376652	0.2705824	0.19654427645788336	1.0547752	6.5816197	1
PDLIM5	0.33771437	0.34266505	0.2396786658531625	0.23264405	0.19870410367170627	-0.5584757	5.477758	1
AC019131.2	0.0037150437	0.0038899921	0.0031523286556843604	4.5838533e-10	0.0	-5.3183074	7.224016	1
EMCN	0.61938983	0.60232633	0.3878381126703274	0.9818536	0.6241900647948164	0.70487005	19.23744	1
MCUB	0.004081502	0.0042737043	0.003050640634533252	4.5838533e-10	0.0	-5.450777	7.036116	1
AC104779.1	0.003115658	0.0032623864	0.0023388244864754933	4.5838533e-10	0.0	-5.0714073	5.580792	1
USP53	0.07780873	0.07150659	0.049928818385194224	0.21164562	0.13822894168466524	1.5641679	6.980813	1
SLC7A11	0.043677673	0.04512927	0.03548911938173683	0.012854484	0.012958963282937365	-1.8038052	7.3951063	1
HHIP-AS1	0.0027904797	0.0029218982	0.0022371364653243847	4.5838533e-10	0.0	-4.9173765	5.3349123	1
NR3C2	0.00666018	0.0069737905	0.0052877770998576365	4.5838533e-10	0.0	-6.144405	11.729457	1
SFRP2	0.055690512	0.0575736	0.03213341468375026	0.015672427	0.008639308855291577	-1.8705066	5.6727047	1
GLRB	0.0050112503	0.0052472265	0.003965832824893227	4.5838533e-10	0.0	-5.740712	8.859012	1
FSTL5	0.014262852	0.014934049	0.010880618263168598	4.5838533e-10	0.0	-7.2320833	22.750227	1
AC093788.1	0.007335179	0.007680569	0.005897905226764287	4.5838533e-10	0.0	-6.281797	12.974806	1
CPE	0.29404417	0.28489456	0.17632702867602196	0.48845568	0.2915766738660907	0.7775886	6.6478434	1
HPGD	0.11170187	0.115391016	0.08196054504779338	0.033323888	0.03023758099352052	-1.7888291	14.802572	1
GPM6A	0.009604601	0.010056839	0.007321537522879805	4.5838533e-10	0.0	-6.6663013	16.042227	1
WDR17	0.00994234	0.010410478	0.00762660158633313	4.5838533e-10	0.0	-6.7156777	16.83339	1
AC026748.3	0.009348418	0.009788594	0.007524913565182021	4.5838533e-10	0.0	-6.627687	16.161903	1
ADAMTS16	0.004435117	0.004643968	0.003559080740288794	4.5838533e-10	0.0	-5.5680156	8.15436	1
C1QTNF3	0.0077544097	0.0081195375	0.006304657311368721	4.5838533e-10	0.0	-6.3609786	13.753254	1
IL7R	0.4166948	0.42615902	0.28137075452511695	0.21575451	0.15982721382289417	-0.9816711	15.0295725	1
RANBP3L	0.0046164985	0.004833889	0.003355704697986577	4.5838533e-10	0.0	-5.6246467	7.845965	1
DAB2	0.6522282	0.6643794	0.3857026642261542	0.3942121	0.2894168466522678	-0.75288665	16.020378	1
C7	0.1797328	0.18523873	0.12263575350823673	0.06276657	0.04967602591792657	-1.5597996	15.8841305	1
AC010478.1	0.0044740457	0.004684729	0.003355704697986577	4.5838533e-10	0.0	-5.5803585	7.747568	1
ESM1	0.05700222	0.058921896	0.042912344925767745	0.016207172	0.012958963282937365	-1.8557438	7.9867864	1
GZMA	0.003729218	0.0039048337	0.003559080740288794	4.5838533e-10	0.0	-5.3236637	8.066609	1
CENPK	0.031065142	0.03217192	0.02481187716087045	0.0075658066	0.008639308855291577	-2.07377	7.525444	1
SERF1B	0.0028309578	0.0029642822	0.0021354484441732766	4.5838533e-10	0.0	-4.937471	5.154324	1
FOXD1	0.014643926	0.015235378	0.01271100264388855	0.002074868	0.0021598272138228943	-2.817864	6.755373	1
ENC1	0.3015869	0.30747828	0.2092739475289811	0.17654051	0.1468682505399568	-0.80013734	8.57908	1
GCNT4	0.0029853361	0.0031259288	0.002847264592231035	4.5838533e-10	0.0	-5.0116363	6.665202	1
EDIL3	0.2786625	0.272087	0.18598739068537726	0.41839454	0.3023758099352052	0.6206106	5.302896	1
TMEM161B-AS1	0.2424242	0.23642154	0.1670734187512711	0.3699913	0.28509719222462204	0.6459096	5.2060285	1
FAM81B	0.005977566	0.006259037	0.004982713036404312	4.5838533e-10	0.0	-5.99073	11.244756	1
RGMB-AS1	0.0072000558	0.0075390837	0.005592841163310962	4.5838533e-10	0.0	-6.255321	12.25444	1
LINC02062	0.003764488	0.0039417646	0.0029489526133821436	4.5838533e-10	0.0	-5.336907	6.6960363	1
TMEM232	0.009765834	0.010225663	0.007829977628635347	4.5838533e-10	0.0	-6.690084	17.001724	1
AC008494.3	0.00425053	0.0044506905	0.0034573927191376857	4.5838533e-10	0.0	-5.508007	8.031408	1
LINC01170	0.005709984	0.005978857	0.005389465121008745	4.5838533e-10	0.0	-5.9257216	12.022119	1
AC011416.4	0.004521789	0.0047347206	0.0037624567825910106	4.5838533e-10	0.0	-5.595354	8.495038	1
P4HA2	0.20004097	0.19281179	0.1406345332519829	0.353578	0.27213822894168466	0.87449515	7.5228586	1
AC113410.4	0.0034234035	0.0035846212	0.0026438885499288182	4.5838533e-10	0.0	-5.203438	6.273319	1
SMIM32	0.0064681843	0.0067727547	0.00569452918446207	4.5838533e-10	0.0	-6.10281	12.308448	1
KIF20A	0.0030518617	0.0031955864	0.0024405125076266015	4.5838533e-10	0.0	-5.0424566	5.637288	1
ECSCR	0.022508578	0.02335227	0.017693715680292862	0.004581999	0.004319654427645789	-2.324531	6.2473087	1
PCDHA3	0.002774863	0.0029055465	0.0022371364653243847	4.5838533e-10	0.0	-4.9095488	5.339973	1
PCDH12	0.029707577	0.030813258	0.02410006101281269	0.0062315697	0.0064794816414686825	-2.2875907	8.392413	1
PPP2R2B	0.007946559	0.008320734	0.006609721374822046	4.5838533e-10	0.0	-6.3958673	14.514113	1
SMIM3	0.07115311	0.06589403	0.04779336994102095	0.1828348	0.1447084233261339	1.4709221	7.1051874	1
SLC36A1	0.0316054	0.03285029	0.025625381330079317	0.005172589	0.004319654427645789	-2.643708	9.723805	1
GALNT10	0.15896814	0.16331898	0.12009355297945902	0.066535726	0.05183585313174946	-1.2942077	10.307088	1
EBF1	0.5617734	0.5472975	0.34431563961765305	0.86927986	0.5831533477321814	0.6673979	15.221543	1
DOCK2	0.006050531	0.0063354373	0.004779336994102094	4.5838533e-10	0.0	-6.00796	10.683278	1
AC139795.3	0.003505327	0.0036704019	0.002745576571079927	4.5838533e-10	0.0	-5.23664	6.4581566	1
FLT4	0.003248759	0.0034017544	0.0026438885499288182	4.5838533e-10	0.0	-5.1299996	6.1736507	1
AL391422.4	0.0053767907	0.0056299767	0.004270896888346553	4.5838533e-10	0.0	-5.840451	9.583808	1
TFAP2A-AS2	0.004059234	0.0042503877	0.003254016676835469	4.5838533e-10	0.0	-5.443065	7.5123334	1
AL157373.2	0.0034609681	0.0036239545	0.00254220052877771	4.5838533e-10	0.0	-5.218757	6.0954494	1
AL008729.2	0.0053681643	0.0056209443	0.004575960951799878	4.5838533e-10	0.0	-5.838175	10.194117	1
