gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
TP53I3	0.40736094	0.2785032	0.37244897959183676	0.46053156	0.4905263157894737	0.7254014	5.8246384	1
EHD3	0.23680753	0.11741419	0.17857142857142858	0.28607178	0.31157894736842107	1.2840463	8.124875	1
CRIM1	0.1469057	0.062387936	0.09183673469387756	0.18178056	0.2063157894736842	1.5413418	6.5851235	1
EML4	0.34162122	0.2312516	0.32142857142857145	0.38716242	0.4336842105263158	0.7432243	5.0942497	1
EPAS1	0.32633692	0.20202689	0.2755102040816326	0.37763035	0.40842105263157896	0.9020954	6.262216	1
CFAP36	0.30758047	0.4370115	0.5459183673469388	0.25416994	0.31157894736842107	-0.78164047	5.5590353	1
EFEMP1	0.06711498	0.0070601394	0.00510204081632653	0.09189555	0.10526315789473684	3.6835046	7.534792	1
AAK1	0.4541347	0.32676896	0.42857142857142855	0.50668955	0.5221052631578947	0.6326744	5.4622107	1
WDR54	0.3406416	0.46333727	0.5816326530612245	0.2900103	0.33263157894736844	-0.6757726	5.1530094	1
LOXL3	0.38952708	0.6234821	0.6275510204081632	0.29298633	0.33052631578947367	-1.089254	11.423816	1
KDM3A	0.32782346	0.45588663	0.5612244897959183	0.2749769	0.3094736842105263	-0.7291565	5.20726	1
CYTOR	0.4652246	0.15894905	0.1989795918367347	0.59160435	0.5136842105263157	1.8954048	25.384094	1
MAP4K4	1.1442372	0.8659558	0.7704081632653061	1.259065	0.8568421052631578	0.5399355	11.488303	1
IL1R1	0.3463369	0.16338669	0.23469387755102042	0.42182735	0.4168421052631579	1.3678213	12.794165	1
NCK2	0.3713398	0.5459477	0.6173469387755102	0.29928774	0.36	-0.86701196	7.806244	1
MIR4435-2HG	0.27415723	0.1098775	0.16326530612244897	0.34194347	0.3684210526315789	1.6369712	12.572969	1
AC108463.3	0.04588833	0.0027643356	0.00510204081632653	0.06368266	0.0863157894736842	4.476892	8.365946	1
ZC3H6	0.16782711	0.3167922	0.37755102040816324	0.10635957	0.13263157894736843	-1.5736864	8.409943	1
TTL	0.24373686	0.121997274	0.1836734693877551	0.2939695	0.35157894736842105	1.2681261	8.783326	1
INSIG2	0.29288274	0.49412522	0.5612244897959183	0.20983978	0.25473684210526315	-1.2351931	10.305458	1
DARS	0.56400275	0.7669435	0.7551020408163265	0.48026502	0.5073684210526316	-0.6751774	8.587613	1
TANC1	0.23498575	0.10680025	0.16326530612244897	0.2878787	0.3389473684210526	1.4296968	10.24122	1
AC007405.3	0.04995399	0.124738984	0.17346938775510204	0.019096157	0.02736842105263158	-2.7011793	5.732327	1
PDK1	0.26967174	0.39943853	0.5153061224489796	0.21612316	0.2673684210526316	-0.8858135	6.2308807	1
CIR1	0.44961014	0.59491515	0.6785714285714286	0.38965303	0.42947368421052634	-0.6103663	5.9441624	1
MTX2	0.25910473	0.38841197	0.5306122448979592	0.20574573	0.26105263157894737	-0.91639555	6.748345	1
FKBP7	0.43324995	0.66834575	0.7040816326530612	0.3362403	0.3936842105263158	-0.990889	12.74822	1
ITGA4	0.39386317	0.14796653	0.20408163265306123	0.49532786	0.4905263157894737	1.7424293	21.590015	1
ITGAV	0.8768319	0.6458691	0.6581632653061225	0.9721341	0.7705263157894737	0.5898387	9.758306	1
MYO1B	0.38598993	0.53168815	0.6071428571428571	0.3258671	0.37473684210526315	-0.7061254	5.846876	1
HECW2	0.61475265	0.27501577	0.3469387755102041	0.75493926	0.6063157894736843	1.4565129	23.483528	1
NDUFB3	0.38646364	0.5160869	0.6020408163265306	0.3329741	0.3873684210526316	-0.63205034	5.011514	1
MAP2	0.15733552	0.28279468	0.3469387755102041	0.10556732	0.13894736842105262	-1.4207357	6.498595	1
PTPRN	0.10377762	0.21891735	0.2602040816326531	0.05626779	0.06947368421052631	-1.9581022	6.74236	1
CHPF	0.8114742	1.1456404	0.9132653061224489	0.673588	0.6357894736842106	-0.7661277	18.929346	1
PSMD1	0.7407286	0.55242145	0.6377551020408163	0.8184306	0.7221052631578947	0.5670059	8.3949375	1
COPS8	0.4101067	0.55717045	0.6275510204081632	0.349422	0.40421052631578946	-0.67299443	5.965198	1
CRBN	0.3355576	0.45698887	0.5663265306122449	0.2854484	0.3410526315789474	-0.67873937	5.008135	1
VGLL4	0.76135886	0.96223855	0.8367346938775511	0.6784714	0.6210526315789474	-0.5040439	7.138407	1
SH3BP5	0.357256	0.2341065	0.3163265306122449	0.40807053	0.44	0.80139095	5.8106804	1
ITGA9	0.19183785	0.06244099	0.09693877551020408	0.24523114	0.26526315789473687	1.9718564	12.059549	1
EIF1B	0.86523193	1.167997	0.9183673469387755	0.74030197	0.68	-0.65777946	15.761484	1
MAP4	1.0364913	0.77978665	0.7653061224489796	1.1424141	0.84	0.55087554	12.476022	1
PFKFB4	0.12053307	0.2714368	0.3520408163265306	0.05826601	0.07368421052631578	-2.2179472	10.968489	1
NT5DC2	0.8984782	0.68913543	0.7244897959183674	0.9848597	0.7936842105263158	0.51506776	9.380034	1
SELENOK	0.5499831	0.7378049	0.7551020408163265	0.47248444	0.5031578947368421	-0.6428628	8.310338	1
FOXP1	0.5545557	0.3989437	0.4744897959183674	0.61876744	0.5957894736842105	0.6330838	6.09705	1
GBE1	0.3412842	0.5007421	0.576530612244898	0.27548328	0.33052631578947367	-0.8618676	7.27602	1
DCBLD2	0.34806943	0.17191143	0.25	0.42075714	0.4168421052631579	1.290826	11.334697	1
COL8A1	0.28558967	0.10807684	0.12244897959183673	0.35883662	0.30526315789473685	1.7303374	10.712399	1
FILIP1L	0.22048722	0.029937346	0.04591836734693878	0.2991138	0.3136842105263158	3.3163474	25.2936	1
TMEM45A	0.375909	0.5967393	0.6224489795918368	0.28478286	0.32210526315789473	-1.0669738	10.7325115	1
NFKBIZ	0.30370453	0.16736901	0.22959183673469388	0.35996005	0.3831578947368421	1.1043433	8.111317	1
PHLDB2	0.21568823	0.10178116	0.1683673469387755	0.2626889	0.29894736842105263	1.367017	8.737276	1
LSAMP	0.53010535	0.87326753	0.7653061224489796	0.38850895	0.40210526315789474	-1.1682699	17.559443	1
FAM162A	1.072783	1.8725991	0.9642857142857143	0.74275005	0.6231578947368421	-1.3339761	44.25141	1
MYLK	0.110548414	0.04008747	0.07142857142857142	0.13962287	0.13473684210526315	1.7977505	5.239227	1
HEG1	0.31625658	0.18678837	0.2653061224489796	0.36967856	0.42105263157894735	0.9844848	7.5022645	1
PODXL2	0.079643145	0.15959625	0.21428571428571427	0.046652615	0.06315789473684211	-1.7722114	5.1289864	1
MGLL	0.1993667	0.3572728	0.39285714285714285	0.13420926	0.16631578947368422	-1.411871	7.6901746	1
AMOTL2	0.058434743	0.011807579	0.015306122448979591	0.07767463	0.10105263157894737	2.7074196	6.155893	1
SLC25A36	0.56973195	0.7857451	0.7857142857142857	0.4806003	0.511578947368421	-0.70910734	10.484256	1
ATP1B3	0.8290334	0.63287425	0.6683673469387755	0.9099753	0.7810526315789473	0.5238391	8.511059	1
PLOD2	0.66186243	0.87942	0.7704081632653061	0.57209396	0.56	-0.6202121	7.8638105	1
PLSCR4	0.15266338	0.06620531	0.10714285714285714	0.18833876	0.21473684210526317	1.5068995	6.9333057	1
EIF2A	0.3708992	0.5466579	0.6428571428571429	0.29837194	0.35157894736842105	-0.87330705	8.722459	1
TIPARP	0.2615516	0.39469412	0.45918367346938777	0.20660974	0.2505263157894737	-0.9334941	5.449765	1
VEPH1	0.03951731	0.007118898	0.015306122448979591	0.052885924	0.07789473684210527	2.8757586	5.4425364	1
PTX3	0.15794438	0.029380329	0.04081632653061224	0.21099399	0.18526315789473685	2.840061	10.514341	1
SERPINI1	0.10341835	0.2838688	0.30612244897959184	0.028959664	0.037894736842105266	-3.2886424	9.958406	1
PSMD2	0.74159336	0.56602967	0.6428571428571429	0.8140375	0.7094736842105264	0.52413994	7.3718057	1
EIF4G1	0.5854278	0.4189248	0.49489795918367346	0.6541332	0.6231578947368421	0.6427694	7.2173815	1
EIF4A2	0.984331	1.345159	0.9489795918367347	0.8354406	0.7431578947368421	-0.68710226	23.380587	1
TFRC	0.20727347	0.41773993	0.4336734693877551	0.1204273	0.14736842105263157	-1.7935903	11.020319	1
TMEM128	0.09184297	0.17396742	0.27040816326530615	0.057956208	0.08210526315789474	-1.5841238	5.633249	1
WDR1	0.52217126	0.31633925	0.42346938775510207	0.60710484	0.6042105263157894	0.9402548	12.514386	1
LDB2	0.31256843	0.44392607	0.5459183673469388	0.25836283	0.2905263157894737	-0.7806876	5.51264	1
MED28	0.40930632	0.5443606	0.6581632653061225	0.35357648	0.4105263157894737	-0.6223974	5.9031215	1
SLIT2	0.33325407	0.11487549	0.1326530612244898	0.4233635	0.37894736842105264	1.8809112	15.712369	1
SMIM20	0.29205784	0.42110708	0.5612244897959183	0.23880534	0.30105263157894735	-0.81809056	6.5230074	1
UCHL1	1.0653026	0.7341073	0.6377551020408163	1.201962	0.783157894736842	0.7112519	12.867756	1
IGFBP7	2.1965542	1.4993956	0.8622448979591837	2.4842224	0.9747368421052631	0.7283751	31.128622	1
ALB	0.09084484	0.01779808	0.025510204081632654	0.12098629	0.13263157894736843	2.758159	7.846519	1
SEPTIN11	1.3273351	0.9904344	0.8061224489795918	1.4663506	0.9052631578947369	0.5660494	16.03376	1
CCNG2	0.27012387	0.41132376	0.5	0.2118574	0.26105263157894737	-0.9568507	6.6801553	1
SPARCL1	0.12778698	0.26605323	0.23979591836734693	0.07073438	0.06526315789473684	-1.9097352	5.270687	1
PDLIM5	0.37946987	0.24802357	0.32653061224489793	0.43370768	0.4589473684210526	0.8059968	5.860813	1
MANBA	0.1392144	0.24486811	0.3469387755102041	0.0956186	0.12	-1.3557228	6.1381574	1
BDH2	0.30293825	0.41888466	0.5510204081632653	0.25509232	0.3136842105263158	-0.7153126	5.2237396	1
ARSJ	0.07441991	0.01086774	0.01020408163265306	0.100643575	0.12842105263157894	3.1993496	8.394952	1
SNHG8	0.44056207	0.59191114	0.6581632653061225	0.37811068	0.4126315789473684	-0.64643437	5.8108497	1
ANKRD50	0.39021394	0.2586959	0.35714285714285715	0.4444816	0.4673684210526316	0.78063357	6.1370425	1
GUCY1A1	0.16994189	0.08163835	0.11734693877551021	0.20637879	0.2063157894736842	1.3369086	5.4841495	1
PALLD	0.5821599	0.292712	0.3826530612244898	0.7015962	0.6210526315789474	1.260872	20.483526	1
AC097534.2	0.10897667	0.20082773	0.28061224489795916	0.07107626	0.10105263157894737	-1.4972086	5.3469076	1
SAP30	0.3549978	0.586625	0.6377551020408163	0.2594164	0.30526315789473685	-1.1768588	11.981876	1
SCRG1	0.39058235	0.74797475	0.6938775510204082	0.24310586	0.2505263157894737	-1.6210045	20.194328	1
HAND2	0.8183873	1.1501489	0.8418367346938775	0.6814919	0.6	-0.75496584	13.918294	1
HAND2-AS1	0.28023145	0.4467267	0.5051020408163265	0.21152653	0.23578947368421052	-1.078195	7.8671594	1
LINC02269	0.14782314	0.34635946	0.3010204081632653	0.06590134	0.06315789473684211	-2.3921192	8.13412	1
ANKRD37	0.25427943	0.55238986	0.5612244897959183	0.13126558	0.15578947368421053	-2.0723608	17.065647	1
PDLIM3	1.1254739	0.64824814	0.6173469387755102	1.3223919	0.8042105263157895	1.0284182	25.833817	1
SEMA5A	1.0163562	0.76043814	0.7091836734693877	1.1219556	0.7789473684210526	0.56105167	9.627367	1
RAI14	0.47653142	0.20645913	0.29081632653061223	0.5879719	0.5810526315789474	1.5094378	23.2949	1
OXCT1	0.09869695	0.03177152	0.061224489795918366	0.1263126	0.16421052631578947	1.9878006	7.524317	1
SELENOP	0.2194754	0.35814533	0.4336734693877551	0.16225459	0.18105263157894738	-1.1417997	6.5473013	1
ITGA1	1.0138588	0.59467363	0.5255102040816326	1.1868265	0.7726315789473684	0.9968179	20.49635	1
MAP3K1	0.37197998	0.5334426	0.576530612244898	0.3053518	0.3263157894736842	-0.8046589	6.4863806	1
EDIL3	0.7079604	0.48946008	0.5663265306122449	0.79812163	0.6842105263157895	0.70530355	10.166594	1
CCNH	0.13569608	0.21918346	0.336734693877551	0.10124675	0.13894736842105262	-1.1134971	5.0093217	1
TMEM161B-AS1	0.2709754	0.4129679	0.5102040816326531	0.21238211	0.25263157894736843	-0.9590374	6.5030203	1
ARRDC3	0.3423419	0.635316	0.6275510204081632	0.22144613	0.25263157894736843	-1.5200943	16.131287	1
EPB41L4A-AS1	0.41975024	0.7142885	0.6836734693877551	0.29821137	0.33473684210526317	-1.25989	15.653694	1
TNFAIP8	0.21913677	0.37380013	0.47959183673469385	0.15531659	0.18526315789473685	-1.2665124	8.665406	1
TGFBI	0.48311874	0.18621412	0.20918367346938777	0.60563153	0.47578947368421054	1.7009416	18.103676	1
EGR1	0.5378967	0.7579229	0.6632653061224489	0.44710958	0.4105263157894737	-0.76129043	7.4423046	1
SRA1	0.5259205	0.39387494	0.5204081632653061	0.5804076	0.5768421052631579	0.55921125	5.4052653	1
PCDH1	0.03662321	0.0033631132	0.00510204081632653	0.05034738	0.061052631578947365	3.864638	5.2819753	1
SPRY4	0.2762274	0.4127733	0.5102040816326531	0.21988094	0.2694736842105263	-0.90832055	6.198271	1
DPYSL3	0.39899492	0.11883307	0.17857142857142858	0.5145989	0.4863157894736842	2.1135788	27.872972	1
C5orf46	0.026773406	-1.3096724e-10	0.0	0.037820958	0.05473684210526316	8.566854	5.852714	1
CARMN	0.42655754	0.2195288	0.2602040816326531	0.5119839	0.4357894736842105	1.2213129	10.935638	1
SYNPO	0.4234476	0.2580563	0.3673469387755102	0.49169338	0.4926315789473684	0.9298075	9.390591	1
SMIM3	0.2739627	0.4471688	0.4489795918367347	0.2024886	0.22105263157894736	-1.1425891	7.21835	1
ADAM19	0.11028028	0.03477919	0.05612244897959184	0.14143446	0.18947368421052632	2.0207148	8.396637	1
RGS14	0.118469246	0.23028773	0.32653061224489793	0.072329834	0.10526315789473684	-1.6694078	7.460938	1
PDLIM7	0.6196111	0.39523035	0.5102040816326531	0.71219856	0.6673684210526316	0.8494234	13.321054	1
DDX41	0.20432849	0.3135843	0.41836734693877553	0.15924549	0.21052631578947367	-0.9771551	5.24784	1
FAM153CP	0.046189863	0.11338635	0.15816326530612246	0.018463343	0.029473684210526315	-2.6119902	5.32766	1
HNRNPAB	0.82817364	0.5498964	0.5612244897959183	0.94299936	0.7557894736842106	0.77798754	13.756977	1
TUBB2A	0.39359486	0.20123604	0.27040816326530615	0.47296792	0.47578947368421054	1.2324419	12.10263	1
DSP	0.4739914	0.28121564	0.3622448979591837	0.55353737	0.52	0.9767517	9.9604025	1
EDN1	0.22299589	0.027804011	0.025510204081632654	0.3035382	0.2063157894736842	3.4438088	14.721216	1
RIPOR2	0.20032847	0.3338829	0.33163265306122447	0.14521918	0.15578947368421053	-1.2005491	5.0318027	1
IER3	1.0316452	0.77026665	0.6326530612244898	1.1394972	0.7242105263157895	0.5649068	7.405363	1
SNHG32	0.9046334	1.2374382	0.9132653061224489	0.7673087	0.6947368421052632	-0.689406	18.352297	1
SRSF3	1.1453036	0.8682774	0.7857142857142857	1.2596124	0.8652631578947368	0.5367004	12.285995	1
CDKN1A	0.49290103	0.7212972	0.6632653061224489	0.3986582	0.35368421052631577	-0.85527986	7.7163033	1
VEGFA	0.72569686	1.3741747	0.8418367346938775	0.4581214	0.43157894736842106	-1.5845537	30.569809	1
DST	0.7735031	0.555654	0.6224489795918368	0.86339515	0.7073684210526315	0.6357417	9.253841	1
SMAP1	0.4895428	0.6588322	0.7142857142857143	0.41968885	0.4610526315789474	-0.6504662	6.9798546	1
NT5E	0.09140961	0.027238103	0.04591836734693878	0.11788889	0.14526315789473684	2.109666	6.9533834	1
PNRC1	1.2140859	1.5884681	0.9438775510204082	1.0596021	0.8168421052631579	-0.58406806	19.595863	1
RRAGD	0.18455203	0.30997956	0.40816326530612246	0.13279693	0.16842105263157894	-1.2223306	6.5635633	1
FOXO3	0.20922343	0.34938043	0.4897959183673469	0.15138951	0.19789473684210526	-1.2059938	8.939776	1
RPF2	0.24775107	0.3919784	0.4846938775510204	0.18823597	0.2294736842105263	-1.0578337	7.301824	1
PKIB	0.11503139	0.03839541	0.05102040816326531	0.14665388	0.15157894736842106	1.9306402	5.8980026	1
NCOA7	0.72851545	0.54420835	0.576530612244898	0.8045666	0.6736842105263158	0.563967	6.100105	1
RSPO3	0.15921082	0.32413167	0.25510204081632654	0.091159604	0.09894736842105263	-1.8289765	5.634911	1
CCN2	0.5950221	0.11440539	0.11224489795918367	0.79334015	0.5136842105263157	2.7927058	34.06627	1
AKAP12	0.5972497	0.40483293	0.4030612244897959	0.67664725	0.5452631578947369	0.74093425	6.269481	1
MYCT1	0.06467336	0.008078497	0.015306122448979591	0.08802622	0.10105263157894737	3.4296637	7.8565536	1
ZDHHC14	0.03416935	-1.3096724e-10	0.0	0.048268706	0.06315789473684211	8.9179325	6.8484836	1
SYNJ2	0.24480572	0.11181122	0.17857142857142858	0.29968268	0.3389473684210526	1.4215623	10.482513	1
EZR	0.33239102	0.20012233	0.2602040816326531	0.38696894	0.4105263157894737	0.95098764	6.6608186	1
ACAT2	0.2255726	0.10488945	0.16326530612244897	0.27536932	0.3157894736842105	1.3916471	9.267115	1
AGPAT4	0.25846404	0.38649482	0.4642857142857143	0.20563164	0.24421052631578946	-0.91005856	5.551549	1
PDGFA	0.3330166	0.1916617	0.25510204081632654	0.39134315	0.38526315789473686	1.0294881	7.1302443	1
RAPGEF5	0.07826411	0.02524847	0.05102040816326531	0.10014012	0.11157894736842106	1.9834894	5.584527	1
SNX10	0.03783548	0.10009527	0.14285714285714285	0.012145952	0.018947368421052633	-3.0324376	5.0183144	1
CREB5	0.1893414	0.08375454	0.12755102040816327	0.23290999	0.26526315789473687	1.474431	7.8986845	1
CDK14	0.18345366	0.09048406	0.1377551020408163	0.2218159	0.26105263157894737	1.292684	6.5829206	1
CYP51A1	0.8857307	0.6721336	0.7040816326530612	0.97386664	0.751578947368421	0.5349097	8.324408	1
CDK6	0.32927167	0.194272	0.2857142857142857	0.38497615	0.4189473684210526	0.9863233	7.900546	1
PEG10	0.3742949	0.5396952	0.5408163265306123	0.30604187	0.32421052631578945	-0.81821185	5.3124056	1
TAC1	0.43674487	0.77025926	0.41836734693877553	0.2991239	0.1936842105263158	-1.364306	6.990229	1
ARPC1B	1.0668465	0.81029576	0.7448979591836735	1.1727067	0.8463157894736842	0.5332667	10.917499	1
SERPINE1	0.19758491	0.09346697	0.12244897959183673	0.24054703	0.21894736842105264	1.3628474	5.4816484	1
ORAI2	0.44468465	0.30528474	0.39285714285714285	0.50220567	0.5389473684210526	0.71793777	6.4761243	1
ARMC10	0.22561742	0.34278062	0.4489795918367347	0.17727065	0.23157894736842105	-0.950939	5.801878	1
NAMPT	0.3206974	0.5115819	0.5408163265306123	0.24192894	0.28842105263157897	-1.0800676	8.745099	1
DOCK4	0.33412912	0.4871849	0.5306122448979592	0.2709696	0.3094736842105263	-0.8461023	6.2466097	1
HILPDA	0.3263587	0.59307075	0.576530612244898	0.21629973	0.26526315789473687	-1.4547487	12.903845	1
FLNC	0.09565264	0.031775527	0.05102040816326531	0.12201038	0.14736842105263157	1.9376646	5.771951	1
PLXNA4	0.213245	0.09930807	0.1377551020408163	0.26025847	0.2968421052631579	1.3890642	7.8520913	1
PTN	1.0723544	1.4118761	0.8316326530612245	0.93225574	0.68	-0.59876317	8.554847	1
EPHB6	0.0909602	0.18358131	0.24489795918367346	0.052742377	0.06526315789473684	-1.7974374	5.830719	1
ZYX	0.49941763	0.33721945	0.4387755102040816	0.5663468	0.5726315789473684	0.74782515	7.887983	1
INSIG1	0.14248377	0.07041682	0.11224489795918367	0.17222099	0.21052631578947367	1.289059	5.138886	1
PPP1R3B	0.17349477	0.28107896	0.3826530612244898	0.12910233	0.16210526315789472	-1.1218565	5.712364	1
BMP1	0.2833216	0.17498976	0.2602040816326531	0.3280218	0.3957894736842105	0.90613663	6.0890117	1
STC1	0.24352881	0.54428583	0.5459183673469388	0.119422786	0.12631578947368421	-2.1873438	15.998217	1
EPHX2	0.07897581	0.16764382	0.23469387755102042	0.04238928	0.05473684210526316	-1.9810888	6.0928884	1
CLU	0.11383863	0.25108597	0.27040816326530615	0.05720669	0.06526315789473684	-2.1319802	6.8737707	1
ZNF395	0.11878477	0.20665963	0.3010204081632653	0.08252512	0.11157894736842106	-1.3233021	5.4151025	1
DUSP4	0.23913702	0.42478955	0.4744897959183674	0.16252835	0.18947368421052632	-1.385509	9.81769	1
TM2D2	0.42050004	0.2943638	0.40816326530612246	0.47254753	0.5010526315789474	0.68267447	5.692336	1
ADAM9	0.35943058	0.18522216	0.2653061224489796	0.43131387	0.4463157894736842	1.219037	11.93308	1
FNTA	0.43583214	0.5752234	0.6785714285714286	0.37831378	0.4357894736842105	-0.60440856	5.90028	1
TCEA1	0.8052991	1.076891	0.8520408163265306	0.69323295	0.64	-0.6353859	11.185769	1
TMEM68	0.08940519	0.18304916	0.2857142857142857	0.05076546	0.06526315789473684	-1.8482608	7.059275	1
PENK	0.545144	0.9308033	0.4897959183673469	0.38601342	0.24	-1.2696067	7.4295807	1
SNHG6	0.86041355	1.0962737	0.8775510204081632	0.76309085	0.6863157894736842	-0.5226238	10.058371	1
AC083967.1	0.06523707	0.005611303	0.00510204081632653	0.08984062	0.06736842105263158	3.977081	5.028318	1
SULF1	1.2379891	0.94758224	0.7397959183673469	1.3578196	0.8210526315789474	0.5189226	8.773682	1
ZFHX4	0.05394702	0.012482542	0.025510204081632654	0.07105664	0.09263157894736843	2.4995751	5.655979	1
HEY1	0.5327163	0.7593978	0.6632653061224489	0.439181	0.4147368421052632	-0.78990185	8.008584	1
TPD52	0.101845615	0.24713156	0.3112244897959184	0.04189655	0.05263157894736842	-2.55752	10.247168	1
PIP4P2	0.29600653	0.42214948	0.5561224489795918	0.24395329	0.2968421052631579	-0.79089934	5.946996	1
ANKRD46	0.074759975	0.14855514	0.22959183673469388	0.044310436	0.061052631578947365	-1.7429987	5.353278	1
BAALC	0.40463927	0.71140647	0.6581632653061225	0.2780536	0.28842105263157897	-1.3549951	15.395402	1
OXR1	0.37223545	0.57342315	0.6530612244897959	0.28921452	0.3368421052631579	-0.987213	10.5463	1
EXT1	0.55509067	0.3974848	0.4387755102040816	0.6201255	0.5705263157894737	0.6415302	5.693154	1
COL14A1	0.19167037	0.32879645	0.3877551020408163	0.13508801	0.14736842105263157	-1.2826661	6.407343	1
MTSS1	0.29586357	0.44432586	0.5051020408163265	0.23460008	0.2505263157894737	-0.9211244	6.2134833	1
SQLE	0.71720976	0.5192136	0.5918367346938775	0.79891026	0.6505263157894737	0.621608	7.876486	1
NDRG1	0.1775906	0.35538542	0.37244897959183676	0.10422701	0.12842105263157894	-1.7686777	8.889015	1
LY6E	0.9090573	1.1566308	0.8724489795918368	0.8069001	0.7157894736842105	-0.5194123	9.21811	1
IL33	0.8704562	0.52237517	0.4387755102040816	1.0140857	0.6947368421052632	0.95688736	13.813616	1
PTPRD	0.29735413	0.42389685	0.5204081632653061	0.24513555	0.2694736842105263	-0.78988534	5.1558747	1
NFIB	0.58270746	0.4267101	0.5	0.6470783	0.5852631578947368	0.6005689	5.9190474	1
MLLT3	0.16923885	0.27694428	0.3826530612244898	0.12479642	0.15578947368421053	-1.1493844	5.9139476	1
VCP	0.93428946	0.70686895	0.75	1.02813	0.8105263157894737	0.5404443	11.541871	1
TPM2	1.8657627	1.3691803	0.9183673469387755	2.0706677	0.9578947368421052	0.5967478	30.782835	1
GLIPR2	0.3182387	0.17781995	0.27040816326530615	0.3761794	0.4147368421052632	1.0805758	9.052341	1
ANXA1	0.83872235	0.26833043	0.3010204081632653	1.0740836	0.7242105263157895	2.0006206	44.25141	1
ERP44	0.5194308	0.6734626	0.7397959183673469	0.4558733	0.4968421052631579	-0.5628627	6.467602	1
ABCA1	0.17299074	0.31842223	0.37244897959183676	0.11298138	0.14105263157894737	-1.4940326	7.3963003	1
TMEM38B	0.1128076	0.21198392	0.2857142857142857	0.07188474	0.0968421052631579	-1.5588722	5.9033737	1
PALM2-AKAP2	0.62344146	0.3770348	0.42346938775510207	0.72511655	0.6463157894736842	0.94333166	13.087658	1
RGS3	0.32434195	0.20754091	0.30612244897959184	0.37253663	0.40210526315789474	0.8436787	5.834236	1
PAPPA	0.58035344	0.20532197	0.21428571428571427	0.73510385	0.5094736842105263	1.8395538	23.078049	1
SH2D3C	0.06534097	0.01768137	0.030612244897959183	0.08500684	0.10526315789473684	2.2589087	5.5324697	1
SPTAN1	0.6557653	0.500632	0.5969387755102041	0.71977925	0.6589473684210526	0.5237163	6.101134	1
COL5A1	1.0301706	0.6630136	0.6479591836734694	1.1816698	0.791578947368421	0.8336211	18.469662	1
AGPAT2	0.41768688	0.56114024	0.6377551020408163	0.35849267	0.40210526315789474	-0.6462726	5.429909	1
SNHG7	0.7690634	1.0607263	0.8418367346938775	0.6487167	0.5978947368421053	-0.7093056	12.852954	1
PTGDS	0.47100884	1.0474541	0.6377551020408163	0.23315027	0.1957894736842105	-2.167074	21.320274	1
TUBB4B	0.7748267	0.54803896	0.5459183673469388	0.8684072	0.6547368421052632	0.66399616	6.9342384	1
IDI1	0.5245809	0.38822943	0.46938775510204084	0.5808449	0.5536842105263158	0.5811203	5.0052342	1
KLF6	1.3236867	0.68985367	0.6530612244897959	1.5852256	0.9052631578947369	1.2002077	44.25141	1
HACD1	0.16317041	0.06445709	0.08673469387755102	0.20390274	0.23157894736842105	1.6599411	7.2730227	1
PIP4K2A	0.32493424	0.5066202	0.5561224489795918	0.24996088	0.2968421052631579	-1.01891	8.215189	1
BAMBI	1.1407032	1.5303376	0.9132653061224489	0.97992665	0.7431578947368421	-0.6430514	17.421854	1
RHOBTB1	0.18835688	0.107998595	0.16326530612244897	0.2215153	0.28	1.0357096	5.0473785	1
TET1	0.5737862	0.8448077	0.7653061224489796	0.46195576	0.4863157894736842	-0.8707269	12.11299	1
PPA1	0.41080606	0.28051782	0.4030612244897959	0.46456707	0.4884210526315789	0.72759086	6.433771	1
UNC5B-AS1	0.1505481	0.3612583	0.3520408163265306	0.06360289	0.061052631578947365	-2.5039992	10.4935255	1
ASCC1	0.18091528	0.27606767	0.40816326530612246	0.1416525	0.18526315789473685	-0.96217024	5.168653	1
DDIT4	0.8854866	1.5275712	0.9132653061224489	0.6205431	0.5452631578947369	-1.2994982	36.24249	1
P4HA1	1.6489856	2.0877984	0.9744897959183674	1.4679155	0.9073684210526316	-0.5081842	20.482533	1
VCL	1.0371588	0.7417533	0.7040816326530612	1.1590507	0.8147368421052632	0.64386237	13.467269	1
ATAD1	0.34847286	0.47570682	0.5816326530612245	0.29596928	0.35157894736842105	-0.6844412	5.2574563	1
ACTA2	1.0531132	0.5326638	0.4846938775510204	1.2678665	0.671578947368421	1.2509487	21.746908	1
SLC16A12	0.082234345	0.021826096	0.04081632653061224	0.10716074	0.12631578947368421	2.2904012	7.0902877	1
ANKRD1	0.0608016	0.0022905562	0.00510204081632653	0.084945105	0.06947368421052631	5.15281	5.5978627	1
MYOF	0.19940236	0.07489899	0.11734693877551021	0.2507762	0.29473684210526313	1.7420324	11.526037	1
PDLIM1	0.65223557	0.4088396	0.4846938775510204	0.75266856	0.6968421052631579	0.88031864	13.335432	1
PSD	0.14067903	0.25419465	0.3520408163265306	0.09383927	0.11789473684210526	-1.4367007	6.459708	1
SFR1	0.057431467	0.12754926	0.18877551020408162	0.028499525	0.04421052631578947	-2.158122	5.2643104	1
MXI1	0.28036994	0.4813479	0.5663265306122449	0.19743617	0.23578947368421052	-1.2852627	10.92405	1
BNIP3	1.3389595	1.9811774	0.9489795918367347	1.0739561	0.7705263157894737	-0.88336146	32.99026	1
