gene	mean	HO_mean	HO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
SLC2A2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TNIK	0.31863713	0.362276	0.4387755102040816	0.29772186	0.34474327628361856	-0.28303772	0.96574676	0
AC092919.1	0.0021149905	-1.3096724e-10	0.0	0.0031285302	0.004889975550122249	5.012808	0.78686535	0
PLD1	0.056486424	0.07431653	0.11734693877551021	0.047942493	0.06601466992665037	-0.63131213	0.85041714	0
TMEM212-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TMEM212	0.0014389916	-1.3096724e-10	0.0	0.0021285813	0.0024449877750611247	4.4780555	0.49770796	0
TMEM212-IT1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC055714.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FNDC3B	0.7294871	0.6922342	0.6785714285714286	0.74734086	0.6797066014669927	0.1104908	0.5630511	0
GHSR	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TNFSF10	0.02496434	0.02373834	0.030612244897959183	0.025551748	0.02689486552567237	0.1057733	0.047842637	0
LINC02068	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NCEH1	0.022439474	0.027558226	0.04591836734693878	0.019986361	0.034229828850855744	-0.4614924	0.30854946	0
AC108667.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ECT2	0.083985046	0.06784211	0.09693877551020408	0.09172128	0.11491442542787286	0.4345225	0.602034	0
SPATA16	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC068759.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NLGN1	0.0009859937	-1.3096724e-10	0.0	0.0014584988	0.0024449877750611247	3.962087	0.49771088	0
NLGN1-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NAALADL2	0.042388972	0.049246702	0.08163265306122448	0.039102957	0.05623471882640587	-0.33199117	0.30615085	0
NAALADL2-AS3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NAALADL2-AS2	0.0011506825	-1.3096724e-10	0.0	0.0017021089	0.0024449877750611247	4.171616	0.4977073	0
AC008180.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NAALADL2-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104640.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01208	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01209	0.0013385514	-1.3096724e-10	0.0	0.0019800079	0.0024449877750611247	4.378519	0.49770612	0
TBL1XR1	0.46951756	0.50025266	0.6071428571428571	0.4547876	0.5036674816625917	-0.13743527	0.5648516	0
TBL1XR1-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC00501	0.0014157849	-1.3096724e-10	0.0	0.0020942534	0.0024449877750611247	4.4556603	0.49770543	0
AC117465.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC00578	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC026355.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC026355.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02015	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007953.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007953.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC110992.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC117453.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
KCNMB2	0.019738406	0.013583852	0.025510204081632654	0.02268777	0.02444987775061125	0.7357854	0.46098122	0
LINC01014	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
KCNMB2-AS1	0.013753419	0.031393513	0.04591836734693878	0.005299844	0.007334963325183374	-2.5440652	1.7234023	0
ZMAT3	0.4484945	0.49357	0.5153061224489796	0.4268923	0.45965770171149145	-0.2093369	0.78187925	0
AC076966.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PIK3CA	0.18407138	0.21138495	0.3112244897959184	0.17098248	0.22493887530562348	-0.305863	0.77559483	0
KCNMB3	0.017365301	0.025867192	0.04591836734693878	0.0132909585	0.019559902200488997	-0.9554308	0.688741	0
ZNF639	0.15910237	0.13781099	0.2193877551020408	0.16930576	0.22982885085574573	0.2967454	0.6625262	0
AC007823.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MFN1	0.21587482	0.2353571	0.34183673469387754	0.20653853	0.2665036674816626	-0.18835495	0.4526632	0
GNB4	0.43206725	0.41170457	0.5255102040816326	0.44182375	0.5012224938875306	0.101837695	0.35334736	0
AC007620.2	0.02541695	0.0348485	0.05102040816326531	0.020897115	0.029339853300733496	-0.7350395	0.5427891	0
AC007620.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ACTL6A	0.23927467	0.24098715	0.32653061224489793	0.23845325	0.32273838630806845	-0.015243442	0.027836258	0
AC090425.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC090425.2	0.0011071828	-1.3096724e-10	0.0	0.0016377643	0.0024449877750611247	4.119162	0.49771032	0
MRPL47	0.51053506	0.5256766	0.6377551020408163	0.503279	0.5525672371638142	-0.062805	0.23345426	0
NDUFB5	0.7070522	0.8422241	0.8214285714285714	0.64227694	0.6528117359413202	-0.39095533	4.9260745	0
USP13	0.05594929	0.058761775	0.09693877551020408	0.054601848	0.07579462102689487	-0.10574147	0.09478074	0
PEX5L	0.0012705214	-1.3096724e-10	0.0	0.0018793779	0.0024449877750611247	4.306977	0.49771425	0
AC007687.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PEX5L-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PEX5L-AS2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC092939.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02053	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC125618.1	0.0016146951	-1.3096724e-10	0.0	0.0023884845	0.0024449877750611247	4.6371975	0.49770582	0
TTC14	0.28690144	0.3731516	0.4846938775510204	0.24556613	0.30317848410757947	-0.6034494	3.24131	0
CCDC39	0.0015212194	0.004695566	0.00510204081632653	2.910383e-10	0.0	-5.583625	0.49682334	0
CCDC39-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC108734.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FXR1	0.92633224	0.9359526	0.8367346938775511	0.9217228	0.8117359413202934	-0.022100067	0.117512435	0
DNAJC19	0.37539208	0.41687757	0.5306122448979592	0.3555089	0.42053789731051344	-0.22967839	0.9118198	0
SOX2-OT	0.01476654	0.011333615	0.015306122448979591	0.01641166	0.019559902200488997	0.5302037	0.2437296	0
AC068308.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC125613.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SOX2	0.001883549	0.002092438	0.00510204081632653	0.0017834461	0.0024449877750611247	-0.2191614	0.04068921	0
LINC01206	0.00299806	0.002780556	0.00510204081632653	0.0031022765	0.004889975550122249	0.15275057	0.03238239	0
AC012081.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC012081.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC109131.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC084211.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01994	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01995	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC021055.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02031	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC083801.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC069431.1	0.0013019786	-1.3096724e-10	0.0	0.0019259091	0.0024449877750611247	4.3404994	0.4977082	0
ATP11B	0.122467496	0.15850402	0.22959183673469388	0.10519841	0.1466992665036675	-0.5909456	1.3784472	0
AC092953.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
DCUN1D1	0.17647897	0.20194523	0.30612244897959184	0.16427517	0.2200488997555012	-0.2976859	0.71795404	0
MCCC1	0.04171078	0.044147994	0.07653061224489796	0.04054321	0.05623471882640587	-0.12259772	0.097433835	0
MCCC1-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LAMP3	0.0017839364	-1.3096724e-10	0.0	0.00263883	0.004889975550122249	4.77549	0.76211953	0
MCF2L2	0.029065495	0.023316149	0.04081632653061224	0.031820696	0.044009779951100246	0.44698834	0.34933108	0
B3GNT5	0.077657856	0.04715237	0.08163265306122448	0.09227677	0.13691931540342298	0.9671433	2.0963533	0
KLHL6	0.003791879	0.0018637384	0.00510204081632653	0.0047158943	0.007334963325183374	1.294201	0.40001208	0
KLHL6-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
KLHL24	0.20204343	0.250484	0.32142857142857145	0.17883006	0.2273838630806846	-0.48589844	1.4943247	0
YEATS2	0.23208407	0.2622795	0.37244897959183676	0.21761304	0.28117359413202936	-0.26922712	0.76653165	0
YEATS2-AS1	0.004463548	-1.3096724e-10	0.0	0.0066025574	0.009779951100244499	6.066642	1.2667139	0
MAP6D1	0.019956341	0.015165786	0.030612244897959183	0.02225199	0.029339853300733496	0.5501014	0.36476687	0
PARL	0.3786167	0.36793286	0.5153061224489796	0.3837346	0.4572127139364303	0.060650256	0.17905873	0
ABCC5	0.12752603	0.10037744	0.1683673469387755	0.14053638	0.18581907090464547	0.48509824	1.0845503	0
ABCC5-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HTR3D	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HTR3C	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HTR3E-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HTR3E	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC131235.3	0.0010303069	-1.3096724e-10	0.0	0.0015240482	0.0024449877750611247	4.0215244	0.49771157	0
AC131235.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
EIF2B5	0.13826735	0.15509754	0.22959183673469388	0.1302023	0.17359413202933985	-0.2522433	0.4704017	0
DVL3	0.21386905	0.23962976	0.336734693877551	0.20152408	0.2616136919315403	-0.24974106	0.6524828	0
AP2M1	1.1895934	1.142839	0.8826530612244898	1.2119977	0.8997555012224939	0.08475763	0.7919369	0
ABCF3	0.09489273	0.1049934	0.17346938775510204	0.09005272	0.12469437652811736	-0.22122923	0.30703798	0
VWA5B2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ALG3	0.24586356	0.21913268	0.3112244897959184	0.25867262	0.33985330073349634	0.2392221	0.6735093	0
EEF1AKMT4	0.08921086	0.07990873	0.12244897959183673	0.09366894	0.13202933985330073	0.22895268	0.30000013	0
CAMK2N2	0.014305335	0.0029893343	0.00510204081632653	0.01972815	0.029339853300733496	2.682182	1.8768902	0
ECE2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PSMD2	0.57532203	0.56602967	0.6428571428571429	0.5797754	0.5941320293398533	0.034610417	0.12296118	0
EIF4G1	0.4467732	0.4189248	0.49489795918367346	0.46011764	0.511002444987775	0.13528061	0.48884565	0
FAM131A	0.03828384	0.04338566	0.08163265306122448	0.03583935	0.05623471882640587	-0.2749754	0.24857727	0
CLCN2	0.015676348	0.014754062	0.02040816326530612	0.016118204	0.022004889975550123	0.12675661	0.054525882	0
POLR2H	0.48201662	0.4737649	0.5663265306122449	0.48597106	0.5281173594132029	0.03669145	0.113584496	0
THPO	0.0017804133	0.0024832305	0.00510204081632653	0.0014436052	0.0024449877750611247	-0.7428727	0.14410183	0
CHRD	0.009627742	0.01204253	0.02040816326530612	0.008470474	0.014669926650366748	-0.5026221	0.20861666	0
LINC02054	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01839	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01840	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
EPHB3	0.041011944	0.04929559	0.08673469387755102	0.037042767	0.05623471882640587	-0.41130093	0.4100441	0
MAGEF1	0.27138624	0.2973684	0.4030612244897959	0.25893363	0.33496332518337407	-0.19959703	0.5843266	0
AC107294.2	0.025037814	0.026792089	0.04591836734693878	0.02419707	0.029339853300733496	-0.14639947	0.08339883	0
LINC02069	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC107294.3	0.0011547033	-1.3096724e-10	0.0	0.0017080574	0.0024449877750611247	4.1763706	0.49770847	0
AC107294.1	0.001145787	-1.3096724e-10	0.0	0.0016948682	0.0024449877750611247	4.1658077	0.4977107	0
VPS8	0.10679794	0.14364083	0.22959183673469388	0.089142404	0.12224938875305623	-0.6876686	1.6990873	0
C3orf70	0.075986005	0.102876835	0.16326530612244897	0.063099965	0.09046454767726161	-0.7043241	1.2946055	0
EHHADH-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
EHHADH	0.005612126	0.014972222	0.025510204081632654	0.0011267029	0.0024449877750611247	-3.6190345	1.3309985	0
MAP3K13	0.18206763	0.17785825	0.23979591836734693	0.18408507	0.23227383863080683	0.04961726	0.076961145	0
TMEM41A	0.20620053	0.20123309	0.3010204081632653	0.20858115	0.2616136919315403	0.051715937	0.094646394	0
AC099661.1	0.0060611456	0.0076685105	0.01020408163265306	0.0052909655	0.004889975550122249	-0.5270944	0.1400061	0
LIPH	0.00983981	0.008343251	0.015306122448979591	0.010556986	0.019559902200488997	0.33592883	0.1399861	0
SENP2	0.15259059	0.12800887	0.20918367346938777	0.1643708	0.2176039119804401	0.3604611	0.83027995	0
IGF2BP2	0.7890414	0.7920827	0.7959183673469388	0.78758556	0.7408312958435208	-0.008213407	0.034921195	0
IGF2BP2-AS1	0.00043922075	-1.3096724e-10	0.0	0.00064970314	0.0024449877750611247	2.9063215	0.49769175	0
TRA2B	0.51622474	0.5695424	0.6530612244897959	0.4906727	0.5281173594132029	-0.21500161	1.1127152	0
ETV5	0.14780481	0.15561172	0.23979591836734693	0.1440639	0.20048899755501223	-0.11116758	0.18387699	0
ETV5-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
DGKG	0.018633962	0.021692041	0.04081632653061224	0.01716841	0.022004889975550123	-0.33566612	0.19512658	0
LINC02020	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02052	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02051	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CRYGS	0.006418562	0.0107451165	0.02040816326530612	0.0043453136	0.004889975550122249	-1.2866884	0.5088071	0
TBCCD1	0.02069833	0.016975274	0.030612244897959183	0.02248243	0.04156479217603912	0.40329203	0.2695516	0
DNAJB11	0.4917998	0.43038642	0.4846938775510204	0.5212292	0.5281173594132029	0.27622706	1.344918	0
AC068631.1	0.0032874222	0.010147615	0.02040816326530612	2.910383e-10	0.0	-6.67914	1.2667164	0
AHSG	0.0211313	0.01375311	0.02040816326530612	0.02466708	0.02444987775061125	0.838214	0.44039944	0
FETUB	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HRG	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
KNG1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC112907.3	0.002236736	0.0069041764	0.01020408163265306	2.910383e-10	0.0	-6.1301394	0.8014309	0
EIF4A2	1.2266395	1.345159	0.9489795918367347	1.1698394	0.8801955990220048	-0.20145029	3.5314162	0
RFC4	0.10487388	0.094592325	0.1377551020408163	0.109801285	0.15158924205378974	0.21488886	0.29749644	0
AC112907.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02043	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ADIPOQ	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ADIPOQ-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ST6GAL1	0.1251657	0.16453585	0.23469387755102042	0.106299266	0.15403422982885084	-0.6297903	1.5607804	0
RPL39L	0.2608234	0.22262935	0.29081632653061223	0.27912524	0.3251833740831296	0.32613757	0.97931284	0
AC007920.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
RTP1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MASP1	0.8085317	0.91220677	0.7857142857142857	0.75885075	0.6552567237163814	-0.2655127	2.171907	0
AC007920.2	0.012644578	0.0030236212	0.00510204081632653	0.017255064	0.022004889975550123	2.4740653	1.4999576	0
RTP4	0.0015978203	-1.3096724e-10	0.0	0.0023635235	0.0024449877750611247	4.622653	0.4977063	0
LINC02041	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SST	0.0027683692	0.008545186	0.01020408163265306	2.910383e-10	0.0	-6.433821	0.76085156	0
RTP2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC072022.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
BCL6	0.09161988	0.11897487	0.17857142857142858	0.078511275	0.10024449877750612	-0.5990608	1.1219568	0
AC072022.2	0.0034226372	0.00303715	0.00510204081632653	0.0036074058	0.004889975550122249	0.2409555	0.05263615	0
AC108681.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC068295.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01991	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC092941.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC092941.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC022498.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LPP-AS2	0.014203395	0.012070108	0.02040816326530612	0.01522575	0.022004889975550123	0.33261573	0.15724543	0
LPP	0.7553626	0.80976486	0.7704081632653061	0.72929347	0.6968215158924206	-0.15098393	1.0274767	0
LPP-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TPRG1-AS1	0.0010350294	-1.3096724e-10	0.0	0.001531033	0.0024449877750611247	4.0277157	0.49770567	0
TPRG1	0.0007898282	-1.3096724e-10	0.0	0.0011683269	0.0024449877750611247	3.6648567	0.49770612	0
TPRG1-AS2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TP63	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
P3H2	0.11925379	0.09245397	0.14795918367346939	0.13209698	0.18092909535452323	0.5143224	1.1054001	0
P3H2-AS1	0.004288738	-1.3096724e-10	0.0	0.006343977	0.012224938875305624	6.0098815	1.5142192	0
CLDN1	0.0047115916	-1.3096724e-10	0.0	0.0069694696	0.009779951100244499	6.143532	1.1797011	0
CLDN16	0.0013512671	-1.3096724e-10	0.0	0.001998817	0.0024449877750611247	4.3915067	0.4977071	0
TMEM207	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
IL1RAP	0.16572762	0.17464447	0.2602040816326531	0.16145468	0.21271393643031786	-0.11322428	0.19601656	0
AC108747.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02013	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
GMNC	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OSTN	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OSTN-AS1	0.0007341269	-1.3096724e-10	0.0	0.0010859295	0.0024449877750611247	3.567948	0.49770352	0
UTS2B	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CCDC50	0.4517566	0.39576933	0.5051020408163265	0.47858572	0.5158924205378973	0.27405447	1.3822787	0
AC073365.1	0.0012342044	-1.3096724e-10	0.0	0.001825657	0.0024449877750611247	4.2672806	0.4977089	0
PYDC2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC026320.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC026320.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FGF12	0.0032608798	-1.3096724e-10	0.0	0.0048235515	0.007334963325183374	5.621629	1.0472628	0
FGF12-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FGF12-AS2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FGF12-AS3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MB21D2	0.028372535	0.010628817	0.02040816326530612	0.03687567	0.05378973105134474	1.7850853	2.1077993	0
AC092966.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PLAAT1	0.027087457	0.019916883	0.03571428571428571	0.03052387	0.04645476772616137	0.6134393	0.5094152	0
ATP13A5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ATP13A5-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ATP13A4	0.003757015	0.007003435	0.01020408163265306	0.0022013902	0.0024449877750611247	-1.6260111	0.424407	0
ATP13A4-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OPA1	0.19105773	0.21947901	0.3112244897959184	0.17743799	0.2396088019559902	-0.30661237	0.78181	0
OPA1-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC069421.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC069421.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02038	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02026	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC024559.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02028	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC024559.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC080129.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC080129.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HES1	0.34659433	0.3712371	0.413265306122449	0.33478275	0.36674816625916873	-0.14907342	0.38629648	0
LINC02036	0.0009952954	-1.3096724e-10	0.0	0.0014722584	0.0024449877750611247	3.9747682	0.4977089	0
LINC02037	0.002438072	0.0033046582	0.00510204081632653	0.0020227728	0.0024449877750611247	-0.68156	0.13020436	0
LINC02048	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC00887	0.0010325059	0.0031870368	0.00510204081632653	2.910383e-10	0.0	-5.0387115	0.49682498	0
AC117469.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CPN2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LRRC15	0.0018283613	-1.3096724e-10	0.0	0.002704543	0.004889975550122249	4.8096957	0.7693914	0
GP5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ATP13A3	0.502321	0.48057395	0.5	0.51274234	0.5061124694376528	0.093456894	0.2977634	0
LINC00884	0.011467351	0.009733891	0.015306122448979591	0.01229806	0.022004889975550123	0.3342801	0.14080495	0
AC108676.1	0.002816639	-1.3096724e-10	0.0	0.0041664224	0.007334963325183374	5.4149566	1.0795302	0
