,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS007AA9FDE---DLK1-NOTCH3---CF-PC,DLK1-NOTCH3,CF-PC,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS07361522F---PGF-FLT1---CF-PC,PGF-FLT1,CF-PC,0.02783576896311759,1.0,0.02783576896311759,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0B9B3870A---VEGFA-FLT1---CF-PC,VEGFA-FLT1,CF-PC,0.5743196092114445,0.001,,0.5743196092114445,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS0B70EB09E---PDGFA-PDGFRA---CF-PC,PDGFA-PDGFRA,CF-PC,0.13322368421052627,0.001,,0.13322368421052627,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS0F1E79A03---WNT5A-SFRP1---CF-PC,WNT5A-SFRP1,CF-PC,0.20821917808219176,1.0,0.20821917808219176,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS04C672963---ESAM-ESAM---CF-PC,ESAM-ESAM,CF-PC,0.04487179487179487,1.0,0.04487179487179487,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS087E0E3FB---EFNB2-EPHA4---CF-PC,EFNB2-EPHA4,CF-PC,0.048598130841121495,1.0,0.048598130841121495,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS05ABE6795---EFNB2-EPHB6---CF-PC,EFNB2-EPHB6,CF-PC,0.06565656565656568,1.0,0.06565656565656568,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SC0B51DC960---PGF-FLT1-complex---CF-PC,PGF-FLT1-complex,CF-PC,0.03821062441752097,1.0,0.03821062441752097,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---CF-PC,PGF-NRP2,CF-PC,0.04796163069544363,1.0,0.04796163069544363,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS058209EC7---F2-F2R---CF-PC,F2-F2R,CF-PC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Adhesion by Prothrombin
CPI-SS0C93E48D7---THBS1-CD36---CF-PC,THBS1-CD36,CF-PC,0.9235880398671096,0.001,,0.9235880398671096,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Thrombospondin precursor
CPI-SS007954822---WNT5A-FRZB---CF-PC,WNT5A-FRZB,CF-PC,0.9742765273311901,0.001,,0.9742765273311901,1.0,3.0,yes,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---CF-PC,DHEAsulfate-bySULT1E1-PPARG,CF-PC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS052119104---AREG-EGFR---CF-PC,AREG-EGFR,CF-PC,0.3642241379310345,1.0,0.3642241379310345,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Epidermal growth factor
CPI-SS03F33B34C---WNT5A-SFRP2---CF-PC,WNT5A-SFRP2,CF-PC,0.5615763546798029,1.0,0.5615763546798029,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS083BB1EB3---TENM1-ADGRL2---CF-PC,TENM1-ADGRL2,CF-PC,0.5232198142414861,1.0,0.5232198142414861,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS08BFFB96E---FLRT3-ADGRL2---CF-PC,FLRT3-ADGRL2,CF-PC,0.5037593984962406,1.0,0.5037593984962406,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Fibronectin
CPI-SS075F456AF---TENM3-ADGRL2---CF-PC,TENM3-ADGRL2,CF-PC,0.7320754716981132,0.001,,0.7320754716981132,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS046F8AD8B---VEGFA-NRP2---CF-PC,VEGFA-NRP2,CF-PC,0.9904458598726115,0.001,,0.9904458598726115,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SC0AFC650CD---VEGFA-FLT1-complex---CF-PC,VEGFA-FLT1-complex,CF-PC,0.7093712930011863,1.0,0.7093712930011863,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS0C03F7CDC---VEGFA-KDR---CF-PC,VEGFA-KDR,CF-PC,0.7093712930011863,1.0,0.7093712930011863,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
