,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS0D37C7C70---DLK1-NOTCH4---CM-FB_V,DLK1-NOTCH4,CM-FB_V,0.017437452615617893,1.0,0.017437452615617893,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B70EB09E---PDGFA-PDGFRA---CM-FB_V,PDGFA-PDGFRA,CM-FB_V,0.4940944881889764,1.0,0.4940944881889764,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---CM-FB_V,EFNB2-EPHA4,CM-FB_V,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS065D9259F---PGF-NRP2---CM-FB_V,PGF-NRP2,CM-FB_V,0.436670687575392,1.0,0.436670687575392,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BE3D537D---CDH7-CDH7---CM-FB_V,CDH7-CDH7,CM-FB_V,0.5123010130246021,1.0,0.5123010130246021,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0D8632EB4---EDN1-EDNRA---CM-FB_V,EDN1-EDNRA,CM-FB_V,0.7049808429118773,1.0,0.7049808429118773,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS07361522F---PGF-FLT1---CM-FB_V,PGF-FLT1,CM-FB_V,0.006510416666666664,1.0,0.006510416666666664,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BA601DC4---BDNF-NTRK2---CM-FB_V,BDNF-NTRK2,CM-FB_V,0.4583333333333333,1.0,0.4583333333333333,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS0A28DCA72---CXCL12-CXCR4---CM-FB_V,CXCL12-CXCR4,CM-FB_V,0.17766990291262136,1.0,0.17766990291262136,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0730D1EF3---CNTN1-MCAM---CM-FB_V,CNTN1-MCAM,CM-FB_V,0.08505997818974918,1.0,0.08505997818974918,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0D37C7C70---DLK1-NOTCH4---EN_H-FB_V,DLK1-NOTCH4,EN_H-FB_V,0.049279757391963615,1.0,0.049279757391963615,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B70EB09E---PDGFA-PDGFRA---EN_H-FB_V,PDGFA-PDGFRA,EN_H-FB_V,0.7933070866141732,0.001,,0.7933070866141732,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---EN_H-FB_V,EFNB2-EPHA4,EN_H-FB_V,0.6343906510851419,0.001,,0.6343906510851419,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS065D9259F---PGF-NRP2---EN_H-FB_V,PGF-NRP2,EN_H-FB_V,0.706875753920386,0.001,,0.706875753920386,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BE3D537D---CDH7-CDH7---EN_H-FB_V,CDH7-CDH7,EN_H-FB_V,0.5166425470332852,1.0,0.5166425470332852,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0D8632EB4---EDN1-EDNRA---EN_H-FB_V,EDN1-EDNRA,EN_H-FB_V,0.7873563218390803,1.0,0.7873563218390803,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS07361522F---PGF-FLT1---EN_H-FB_V,PGF-FLT1,EN_H-FB_V,0.15299479166666669,0.001,,0.15299479166666669,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BA601DC4---BDNF-NTRK2---EN_H-FB_V,BDNF-NTRK2,EN_H-FB_V,0.48214285714285715,1.0,0.48214285714285715,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS0A28DCA72---CXCL12-CXCR4---EN_H-FB_V,CXCL12-CXCR4,EN_H-FB_V,0.02524271844660194,1.0,0.02524271844660194,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0730D1EF3---CNTN1-MCAM---EN_H-FB_V,CNTN1-MCAM,EN_H-FB_V,0.07742639040348963,1.0,0.07742639040348963,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0D37C7C70---DLK1-NOTCH4---EN_V-FB_V,DLK1-NOTCH4,EN_V-FB_V,0.04700530705079606,1.0,0.04700530705079606,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B70EB09E---PDGFA-PDGFRA---EN_V-FB_V,PDGFA-PDGFRA,EN_V-FB_V,0.6417322834645668,0.001,,0.6417322834645668,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---EN_V-FB_V,EFNB2-EPHA4,EN_V-FB_V,0.6844741235392321,0.001,,0.6844741235392321,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS065D9259F---PGF-NRP2---EN_V-FB_V,PGF-NRP2,EN_V-FB_V,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BE3D537D---CDH7-CDH7---EN_V-FB_V,CDH7-CDH7,EN_V-FB_V,0.5528219971056441,1.0,0.5528219971056441,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0D8632EB4---EDN1-EDNRA---EN_V-FB_V,EDN1-EDNRA,EN_V-FB_V,0.818007662835249,0.001,,0.818007662835249,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS07361522F---PGF-FLT1---EN_V-FB_V,PGF-FLT1,EN_V-FB_V,0.310546875,0.001,,0.310546875,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BA601DC4---BDNF-NTRK2---EN_V-FB_V,BDNF-NTRK2,EN_V-FB_V,0.5297619047619047,1.0,0.5297619047619047,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS0A28DCA72---CXCL12-CXCR4---EN_V-FB_V,CXCL12-CXCR4,EN_V-FB_V,0.031067961165048542,1.0,0.031067961165048542,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0730D1EF3---CNTN1-MCAM---EN_V-FB_V,CNTN1-MCAM,EN_V-FB_V,0.08069792802617229,1.0,0.08069792802617229,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0D37C7C70---DLK1-NOTCH4---EP-FB_V,DLK1-NOTCH4,EP-FB_V,1.0,1.0,1.0,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B70EB09E---PDGFA-PDGFRA---EP-FB_V,PDGFA-PDGFRA,EP-FB_V,0.4773622047244095,1.0,0.4773622047244095,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---EP-FB_V,EFNB2-EPHA4,EP-FB_V,0.013355592654424053,1.0,0.013355592654424053,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS065D9259F---PGF-NRP2---EP-FB_V,PGF-NRP2,EP-FB_V,0.43425814234016885,1.0,0.43425814234016885,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BE3D537D---CDH7-CDH7---EP-FB_V,CDH7-CDH7,EP-FB_V,0.5050651230101303,1.0,0.5050651230101303,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0D8632EB4---EDN1-EDNRA---EP-FB_V,EDN1-EDNRA,EP-FB_V,0.7337164750957854,1.0,0.7337164750957854,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS07361522F---PGF-FLT1---EP-FB_V,PGF-FLT1,EP-FB_V,0.005208333333333338,1.0,0.005208333333333338,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BA601DC4---BDNF-NTRK2---EP-FB_V,BDNF-NTRK2,EP-FB_V,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS0A28DCA72---CXCL12-CXCR4---EP-FB_V,CXCL12-CXCR4,EP-FB_V,0.07766990291262135,1.0,0.07766990291262135,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0730D1EF3---CNTN1-MCAM---EP-FB_V,CNTN1-MCAM,EP-FB_V,0.07633587786259542,1.0,0.07633587786259542,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0D37C7C70---DLK1-NOTCH4---FB_H-FB_V,DLK1-NOTCH4,FB_H-FB_V,0.5291887793783169,1.0,0.5291887793783169,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B70EB09E---PDGFA-PDGFRA---FB_H-FB_V,PDGFA-PDGFRA,FB_H-FB_V,0.6515748031496063,0.001,,0.6515748031496063,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---FB_H-FB_V,EFNB2-EPHA4,FB_H-FB_V,0.2871452420701168,0.001,,0.2871452420701168,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS065D9259F---PGF-NRP2---FB_H-FB_V,PGF-NRP2,FB_H-FB_V,0.4957780458383594,0.001,,0.4957780458383594,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BE3D537D---CDH7-CDH7---FB_H-FB_V,CDH7-CDH7,FB_H-FB_V,0.5123010130246021,1.0,0.5123010130246021,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0D8632EB4---EDN1-EDNRA---FB_H-FB_V,EDN1-EDNRA,FB_H-FB_V,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS07361522F---PGF-FLT1---FB_H-FB_V,PGF-FLT1,FB_H-FB_V,0.038411458333333336,1.0,0.038411458333333336,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BA601DC4---BDNF-NTRK2---FB_H-FB_V,BDNF-NTRK2,FB_H-FB_V,0.5178571428571428,1.0,0.5178571428571428,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS0A28DCA72---CXCL12-CXCR4---FB_H-FB_V,CXCL12-CXCR4,FB_H-FB_V,0.1436893203883495,1.0,0.1436893203883495,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0730D1EF3---CNTN1-MCAM---FB_H-FB_V,CNTN1-MCAM,FB_H-FB_V,0.08287895310796074,1.0,0.08287895310796074,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0D37C7C70---DLK1-NOTCH4---FB_V-CM,DLK1-NOTCH4,FB_V-CM,0.3434420015163003,1.0,0.3434420015163003,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B70EB09E---PDGFA-PDGFRA---FB_V-CM,PDGFA-PDGFRA,FB_V-CM,0.005905511811023627,1.0,0.005905511811023627,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---FB_V-CM,EFNB2-EPHA4,FB_V-CM,0.33388981636060105,0.001,,0.33388981636060105,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS065D9259F---PGF-NRP2---FB_V-CM,PGF-NRP2,FB_V-CM,0.2243667068757539,1.0,0.2243667068757539,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BE3D537D---CDH7-CDH7---FB_V-CM,CDH7-CDH7,FB_V-CM,0.5123010130246021,1.0,0.5123010130246021,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0D8632EB4---EDN1-EDNRA---FB_V-CM,EDN1-EDNRA,FB_V-CM,0.15900383141762453,1.0,0.15900383141762453,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS07361522F---PGF-FLT1---FB_V-CM,PGF-FLT1,FB_V-CM,0.0006510416666666673,1.0,0.0006510416666666673,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BA601DC4---BDNF-NTRK2---FB_V-CM,BDNF-NTRK2,FB_V-CM,0.5535714285714285,1.0,0.5535714285714285,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS0A28DCA72---CXCL12-CXCR4---FB_V-CM,CXCL12-CXCR4,FB_V-CM,0.4223300970873786,1.0,0.4223300970873786,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0730D1EF3---CNTN1-MCAM---FB_V-CM,CNTN1-MCAM,FB_V-CM,0.20174482006543074,1.0,0.20174482006543074,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0D37C7C70---DLK1-NOTCH4---FB_V-EN_H,DLK1-NOTCH4,FB_V-EN_H,0.6141015921152388,0.001,,0.6141015921152388,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B70EB09E---PDGFA-PDGFRA---FB_V-EN_H,PDGFA-PDGFRA,FB_V-EN_H,0.006889763779527565,1.0,0.006889763779527565,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---FB_V-EN_H,EFNB2-EPHA4,FB_V-EN_H,0.09515859766277128,1.0,0.09515859766277128,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS065D9259F---PGF-NRP2---FB_V-EN_H,PGF-NRP2,FB_V-EN_H,0.8359469240048251,1.0,0.8359469240048251,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BE3D537D---CDH7-CDH7---FB_V-EN_H,CDH7-CDH7,FB_V-EN_H,0.5166425470332852,1.0,0.5166425470332852,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0D8632EB4---EDN1-EDNRA---FB_V-EN_H,EDN1-EDNRA,FB_V-EN_H,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS07361522F---PGF-FLT1---FB_V-EN_H,PGF-FLT1,FB_V-EN_H,1.0,1.0,1.0,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BA601DC4---BDNF-NTRK2---FB_V-EN_H,BDNF-NTRK2,FB_V-EN_H,0.5654761904761905,1.0,0.5654761904761905,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS0A28DCA72---CXCL12-CXCR4---FB_V-EN_H,CXCL12-CXCR4,FB_V-EN_H,0.8233009708737864,0.001,,0.8233009708737864,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0730D1EF3---CNTN1-MCAM---FB_V-EN_H,CNTN1-MCAM,FB_V-EN_H,0.7731733914940021,0.001,,0.7731733914940021,1.0,3.0,yes,False,Adhesion-Adhesion,
CPI-SS0D37C7C70---DLK1-NOTCH4---FB_V-EN_V,DLK1-NOTCH4,FB_V-EN_V,0.6034874905231237,0.001,,0.6034874905231237,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B70EB09E---PDGFA-PDGFRA---FB_V-EN_V,PDGFA-PDGFRA,FB_V-EN_V,0.0265748031496063,1.0,0.0265748031496063,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---FB_V-EN_V,EFNB2-EPHA4,FB_V-EN_V,0.1285475792988314,1.0,0.1285475792988314,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS065D9259F---PGF-NRP2---FB_V-EN_V,PGF-NRP2,FB_V-EN_V,0.5512665862484921,1.0,0.5512665862484921,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BE3D537D---CDH7-CDH7---FB_V-EN_V,CDH7-CDH7,FB_V-EN_V,0.5528219971056441,1.0,0.5528219971056441,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0D8632EB4---EDN1-EDNRA---FB_V-EN_V,EDN1-EDNRA,FB_V-EN_V,0.08620689655172413,1.0,0.08620689655172413,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS07361522F---PGF-FLT1---FB_V-EN_V,PGF-FLT1,FB_V-EN_V,0.84375,1.0,0.84375,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0BA601DC4---BDNF-NTRK2---FB_V-EN_V,BDNF-NTRK2,FB_V-EN_V,0.613095238095238,1.0,0.613095238095238,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
