id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	CM|CM	CM|EN_H	CM|EN_V	CM|EP	CM|FB_H	CM|FB_V	CM|PR	CM|SM	CM|UN	EN_H|CM	EN_H|EN_H	EN_H|EN_V	EN_H|EP	EN_H|FB_H	EN_H|FB_V	EN_H|PR	EN_H|SM	EN_H|UN	EN_V|CM	EN_V|EN_H	EN_V|EN_V	EN_V|EP	EN_V|FB_H	EN_V|FB_V	EN_V|PR	EN_V|SM	EN_V|UN	EP|CM	EP|EN_H	EP|EN_V	EP|EP	EP|FB_H	EP|FB_V	EP|PR	EP|SM	EP|UN	FB_H|CM	FB_H|EN_H	FB_H|EN_V	FB_H|EP	FB_H|FB_H	FB_H|FB_V	FB_H|PR	FB_H|SM	FB_H|UN	FB_V|CM	FB_V|EN_H	FB_V|EN_V	FB_V|EP	FB_V|FB_H	FB_V|FB_V	FB_V|PR	FB_V|SM	FB_V|UN	PR|CM	PR|EN_H	PR|EN_V	PR|EP	PR|FB_H	PR|FB_V	PR|PR	PR|SM	PR|UN	SM|CM	SM|EN_H	SM|EN_V	SM|EP	SM|FB_H	SM|FB_V	SM|PR	SM|SM	SM|UN	UN|CM	UN|EN_H	UN|EN_V	UN|EP	UN|FB_H	UN|FB_V	UN|PR	UN|SM	UN|UN
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	0.006	0.419	0.602	0.009	0.051	0.015	0.046	0.0	0.024	0.003	0.416	0.598	0.006	0.048	0.012	0.043	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.439	0.621	0.029	0.071	0.035	0.066	0.0	0.044	0.006	0.419	0.601	0.009	0.05	0.015	0.046	0.0	0.023	0.015	0.428	0.61	0.018	0.059	0.024	0.055	0.0	0.032	0.004	0.417	0.6	0.007	0.049	0.013	0.044	0.0	0.022	0.047	0.46	0.642	0.05	0.092	0.056	0.087	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0406B0B69	Cholesterol_byLIPA_RORA	complex:Cholesterol_byLIPA	simple:P35398		RORA	True	False	True	curated	False	Ligand-Receptor	Signaling by Cholesterol	0.117	0.114	0.146	0.135	0.077	0.129	0.108	0.072	0.092	0.539	0.537	0.569	0.558	0.5	0.551	0.531	0.495	0.515	0.487	0.485	0.517	0.506	0.448	0.499	0.479	0.443	0.463	0.2	0.198	0.23	0.219	0.161	0.212	0.192	0.156	0.176	0.485	0.482	0.515	0.503	0.446	0.497	0.477	0.441	0.46	0.151	0.148	0.181	0.169	0.112	0.163	0.143	0.107	0.126	0.193	0.19	0.222	0.211	0.153	0.205	0.184	0.148	0.168	0.237	0.234	0.267	0.255	0.198	0.249	0.229	0.193	0.212	0.122	0.119	0.152	0.14	0.083	0.134	0.114	0.078	0.097
CPI-SS0F62347D4	C1QL1_ADGRB3	simple:O75973	simple:O60242	C1QL1	ADGRB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Complement	0.014	0.013	0.014	0.013	0.034	0.084	0.052	0.02	0.033	0.003	0.003	0.003	0.002	0.023	0.073	0.041	0.009	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.005	0.005	0.026	0.076	0.043	0.012	0.024	0.037	0.037	0.037	0.036	0.057	0.107	0.075	0.043	0.056	0.009	0.009	0.009	0.009	0.03	0.08	0.047	0.016	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.005	0.005	0.025	0.075	0.043	0.012	0.024
CPI-SC0037338E6	IHH_PTCH_BOC_transmembrane_receptor	simple:Q14623	complex:PTCH_BOC_transmembrane_receptor	IHH		True	False	True	curated	False	Ligand-Receptor	Signaling by Indian hedgehog	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.033	0.035	0.0	0.037	0.072	0.039	0.046	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0C3E862AA	IHH_PTCH_GAS1_transmembrane_receptor	simple:Q14623	complex:PTCH_GAS1_transmembrane_receptor	IHH		True	False	True	curated	False	Ligand-Receptor	Signaling by Indian hedgehog	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.025	0.037	0.026	0.041	0.072	0.039	0.027	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS055233B99	IHH_HHIP	simple:Q14623	simple:Q96QV1	IHH	HHIP	True	False	False	curated	False	Ligand-Ligand	Signaling by Indian hedgehog	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.028	0.021	0.021	0.066	0.031	0.019	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D8632EB4	EDN1_EDNRA	simple:P05305	simple:P25101	EDN1	EDNRA	True	False	True	curated	False	Ligand-Receptor	Signaling by Endothelin	0.098	0.015	0.06	0.018	0.147	0.384	0.523	0.45	0.028	0.141	0.058	0.103	0.061	0.19	0.427	0.566	0.494	0.071	0.157	0.074	0.118	0.077	0.206	0.443	0.582	0.509	0.087	0.113	0.03	0.075	0.033	0.162	0.399	0.538	0.466	0.043	0.252	0.168	0.213	0.172	0.301	0.538	0.677	0.604	0.182	0.099	0.016	0.061	0.02	0.149	0.385	0.525	0.452	0.029	0.1	0.017	0.062	0.02	0.149	0.386	0.525	0.452	0.03	0.22	0.136	0.181	0.14	0.269	0.506	0.645	0.572	0.15	0.104	0.021	0.065	0.024	0.153	0.39	0.529	0.456	0.034
CPI-SS056AA08CF	EDN2_EDNRA	simple:P20800	simple:P25101	EDN2	EDNRA	True	False	True	curated	False	Ligand-Receptor	Signaling by Endothelin	0.097	0.014	0.059	0.018	0.147	0.383	0.523	0.45	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101	0.018	0.063	0.021	0.15	0.387	0.526	0.454	0.031
CPI-SS03D5CBF55	EDN3_EDNRA	simple:P14138	simple:P25101	EDN3	EDNRA	True	False	True	curated	False	Ligand-Receptor	Signaling by Endothelin	0.097	0.014	0.059	0.017	0.146	0.383	0.522	0.449	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.026	0.071	0.03	0.159	0.396	0.535	0.462	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C70ADA28	EFNA5_EPHA3	simple:P52803	simple:P29320	EFNA5	EPHA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.056	0.019	0.032	0.0	0.038	0.067	0.147	0.077	0.05	0.05	0.014	0.027	0.0	0.032	0.061	0.141	0.071	0.044	0.074	0.038	0.051	0.0	0.056	0.085	0.165	0.095	0.068	0.041	0.004	0.017	0.0	0.022	0.051	0.131	0.061	0.035	0.087	0.05	0.063	0.0	0.068	0.098	0.177	0.108	0.081	0.13	0.093	0.106	0.0	0.111	0.14	0.22	0.15	0.124	0.07	0.033	0.046	0.0	0.052	0.081	0.16	0.091	0.064	0.064	0.027	0.04	0.0	0.045	0.074	0.154	0.084	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FC01B947	EFNA5_EPHA4	simple:P52803	simple:P54764	EFNA5	EPHA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.177	0.034	0.055	0.019	0.035	0.236	0.034	0.03	0.106	0.171	0.028	0.049	0.013	0.029	0.23	0.028	0.024	0.1	0.195	0.052	0.073	0.037	0.053	0.254	0.052	0.048	0.124	0.162	0.018	0.039	0.003	0.019	0.22	0.018	0.014	0.09	0.208	0.065	0.085	0.049	0.066	0.266	0.065	0.061	0.137	0.251	0.107	0.128	0.092	0.108	0.309	0.107	0.103	0.179	0.191	0.048	0.068	0.033	0.049	0.249	0.048	0.044	0.12	0.185	0.041	0.062	0.026	0.042	0.243	0.042	0.038	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS087E0E3FB	EFNB2_EPHA4	simple:P52799	simple:P54764	EFNB2	EPHA4	False	True	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.193	0.05	0.071	0.035	0.051	0.252	0.05	0.046	0.122	0.573	0.43	0.45	0.415	0.431	0.632	0.43	0.426	0.502	0.603	0.46	0.481	0.445	0.461	0.662	0.46	0.456	0.532	0.201	0.058	0.079	0.043	0.059	0.26	0.058	0.054	0.13	0.366	0.222	0.243	0.207	0.223	0.424	0.223	0.219	0.294	0.452	0.309	0.329	0.293	0.31	0.51	0.309	0.305	0.381	0.793	0.649	0.67	0.634	0.65	0.851	0.649	0.645	0.721	0.468	0.325	0.345	0.31	0.326	0.527	0.325	0.321	0.397	0.229	0.085	0.106	0.07	0.086	0.287	0.085	0.081	0.157
CPI-SS068ACD209	EFNA5_EPHB2	simple:P52803	simple:P29323	EFNA5	EPHB2	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.056	0.02	0.019	0.02	0.048	0.039	0.024	0.0	0.059	0.051	0.015	0.014	0.014	0.042	0.033	0.018	0.0	0.053	0.075	0.039	0.038	0.038	0.066	0.057	0.043	0.0	0.077	0.041	0.005	0.004	0.004	0.032	0.024	0.009	0.0	0.043	0.087	0.051	0.05	0.051	0.078	0.07	0.055	0.0	0.09	0.13	0.094	0.093	0.093	0.121	0.113	0.098	0.0	0.132	0.07	0.034	0.033	0.034	0.061	0.053	0.038	0.0	0.073	0.064	0.028	0.027	0.027	0.055	0.047	0.032	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0ECC9DF3E	EFNB2_EPHB2	simple:P52799	simple:P29323	EFNB2	EPHB2	False	True	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.073	0.037	0.036	0.036	0.064	0.055	0.04	0.0	0.075	0.452	0.416	0.415	0.416	0.443	0.435	0.42	0.0	0.455	0.483	0.447	0.446	0.446	0.474	0.465	0.451	0.0	0.485	0.08	0.044	0.043	0.044	0.072	0.063	0.048	0.0	0.083	0.245	0.209	0.208	0.208	0.236	0.228	0.213	0.0	0.248	0.331	0.295	0.294	0.295	0.322	0.314	0.299	0.0	0.334	0.672	0.636	0.635	0.635	0.663	0.654	0.64	0.0	0.674	0.347	0.311	0.31	0.311	0.338	0.33	0.315	0.0	0.35	0.108	0.072	0.071	0.071	0.099	0.091	0.076	0.0	0.11
CPI-SS05ABE6795	EFNB2_EPHB6	simple:P52799	simple:O15197	EFNB2	EPHB6	True	True	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.039	0.037	0.045	0.047	0.059	0.088	0.127	0.043	0.038	0.419	0.416	0.425	0.427	0.439	0.468	0.507	0.423	0.418	0.449	0.447	0.455	0.457	0.469	0.498	0.538	0.453	0.448	0.047	0.044	0.053	0.055	0.067	0.096	0.135	0.051	0.046	0.211	0.209	0.217	0.22	0.232	0.261	0.3	0.215	0.211	0.298	0.295	0.304	0.306	0.318	0.347	0.386	0.302	0.297	0.638	0.636	0.644	0.647	0.658	0.687	0.727	0.642	0.637	0.314	0.311	0.32	0.322	0.334	0.363	0.402	0.318	0.313	0.074	0.072	0.08	0.083	0.095	0.124	0.163	0.078	0.074
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	True	False	True	curated	False	Ligand-Receptor	Signaling by Epidermal growth factor	0.05	0.056	0.057	0.237	0.168	0.246	0.191	0.125	0.056	0.065	0.071	0.072	0.252	0.184	0.261	0.207	0.14	0.071	0.026	0.032	0.033	0.213	0.144	0.222	0.167	0.101	0.032	0.133	0.139	0.14	0.32	0.251	0.329	0.274	0.208	0.139	0.03	0.036	0.037	0.217	0.149	0.226	0.171	0.105	0.036	0.008	0.014	0.015	0.195	0.126	0.204	0.149	0.083	0.014	0.008	0.014	0.015	0.195	0.126	0.204	0.149	0.083	0.014	0.037	0.043	0.044	0.224	0.155	0.233	0.178	0.112	0.043	0.016	0.023	0.024	0.204	0.135	0.212	0.158	0.092	0.023
CPI-SS09947DDD9	EGF_EGFR	simple:P01133	simple:P00533	EGF	EGFR	True	False	True	curated	False	Ligand-Receptor	Signaling by Epidermal growth factor	0.021	0.027	0.028	0.208	0.14	0.217	0.162	0.096	0.027	0.017	0.023	0.024	0.204	0.136	0.213	0.159	0.092	0.023	0.028	0.034	0.035	0.215	0.146	0.224	0.169	0.103	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.015	0.016	0.196	0.127	0.204	0.15	0.084	0.015	0.007	0.013	0.014	0.194	0.126	0.203	0.148	0.082	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.037	0.038	0.218	0.15	0.227	0.173	0.106	0.037	0.039	0.046	0.047	0.227	0.158	0.235	0.181	0.115	0.046
CPI-SS0430C8A78	FLRT1_ADGRL3	simple:Q9NZU1	simple:Q9HAR2	FLRT1	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.039	0.017	0.007	0.0	0.026	0.088	0.034	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.018	0.007	0.0	0.026	0.088	0.035	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.018	0.008	0.0	0.027	0.089	0.035	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.021	0.01	0.0	0.03	0.091	0.038	0.0	0.022
CPI-CS059C42E4B	TENM3_FLRT1_complex_ADGRL3	complex:TENM3_FLRT1_complex	simple:Q9HAR2		ADGRL3	False	True	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.039	0.017	0.007	0.0	0.026	0.088	0.034	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.018	0.007	0.0	0.026	0.088	0.035	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.018	0.008	0.0	0.027	0.089	0.035	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.021	0.01	0.0	0.03	0.091	0.038	0.0	0.022
CPI-SS0474E1C15	FLRT2_ADGRL3	simple:O43155	simple:Q9HAR2	FLRT2	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.141	0.12	0.109	0.0	0.128	0.19	0.137	0.0	0.121	0.042	0.021	0.01	0.0	0.029	0.091	0.038	0.0	0.022	0.054	0.032	0.022	0.0	0.041	0.103	0.049	0.0	0.033	0.081	0.059	0.049	0.0	0.068	0.13	0.077	0.0	0.061	0.127	0.105	0.095	0.0	0.114	0.176	0.123	0.0	0.107	0.241	0.22	0.209	0.0	0.229	0.291	0.237	0.0	0.221	0.087	0.065	0.055	0.0	0.074	0.136	0.083	0.0	0.067	0.078	0.056	0.046	0.0	0.065	0.127	0.073	0.0	0.057	0.101	0.08	0.069	0.0	0.089	0.151	0.097	0.0	0.081
CPI-SS052641D5A	FLRT3_ADGRL3	simple:Q9NZU0	simple:Q9HAR2	FLRT3	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.04	0.019	0.008	0.0	0.028	0.09	0.036	0.0	0.02	0.047	0.026	0.015	0.0	0.035	0.097	0.043	0.0	0.027	0.043	0.022	0.011	0.0	0.03	0.092	0.039	0.0	0.023	0.115	0.093	0.083	0.0	0.102	0.164	0.11	0.0	0.094	0.046	0.025	0.014	0.0	0.033	0.095	0.042	0.0	0.026	0.184	0.163	0.152	0.0	0.172	0.233	0.18	0.0	0.164	0.053	0.032	0.021	0.0	0.04	0.102	0.049	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.024	0.014	0.0	0.033	0.095	0.041	0.0	0.026
CPI-CS0D62B1695	TENM3_FLRT3_complex_ADGRL3	complex:TENM3_FLRT3_complex	simple:Q9HAR2		ADGRL3	False	True	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.04	0.019	0.008	0.0	0.028	0.09	0.036	0.0	0.02	0.047	0.026	0.015	0.0	0.035	0.097	0.043	0.0	0.027	0.043	0.022	0.011	0.0	0.03	0.092	0.039	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.025	0.014	0.0	0.033	0.095	0.042	0.0	0.026	0.183	0.162	0.151	0.0	0.17	0.232	0.179	0.0	0.163	0.053	0.032	0.021	0.0	0.04	0.102	0.049	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.024	0.014	0.0	0.033	0.095	0.041	0.0	0.026
CPI-SS038A612D7	TENM1_ADGRL3	simple:Q9UKZ4	simple:Q9HAR2	TENM1	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.039	0.018	0.007	0.0	0.026	0.088	0.035	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.019	0.009	0.0	0.028	0.09	0.036	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.017	0.006	0.0	0.026	0.088	0.034	0.0	0.018	0.116	0.094	0.084	0.0	0.103	0.165	0.112	0.0	0.096	0.071	0.05	0.039	0.0	0.058	0.12	0.067	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.021	0.011	0.0	0.03	0.092	0.038	0.0	0.022
CPI-SS0BCB3D402	TENM2_ADGRL3	simple:Q9NT68	simple:Q9HAR2	TENM2	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.049	0.028	0.017	0.0	0.037	0.099	0.045	0.0	0.029	0.039	0.017	0.007	0.0	0.026	0.088	0.034	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.128	0.107	0.096	0.0	0.116	0.177	0.124	0.0	0.108	0.056	0.034	0.024	0.0	0.043	0.105	0.051	0.0	0.035	0.045	0.023	0.013	0.0	0.032	0.094	0.041	0.0	0.025	0.065	0.043	0.033	0.0	0.052	0.114	0.06	0.0	0.044	0.041	0.019	0.009	0.0	0.028	0.09	0.037	0.0	0.021
CPI-SS0EA023E51	TENM3_ADGRL3	simple:Q9P273	simple:Q9HAR2	TENM3	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.068	0.046	0.036	0.0	0.055	0.117	0.064	0.0	0.048	0.048	0.026	0.016	0.0	0.035	0.097	0.043	0.0	0.027	0.053	0.032	0.021	0.0	0.041	0.103	0.049	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136	0.115	0.104	0.0	0.124	0.186	0.132	0.0	0.116	0.183	0.162	0.151	0.0	0.17	0.232	0.179	0.0	0.163	0.071	0.05	0.039	0.0	0.059	0.121	0.067	0.0	0.051	0.049	0.027	0.017	0.0	0.036	0.098	0.045	0.0	0.029	0.053	0.032	0.021	0.0	0.04	0.102	0.049	0.0	0.033
CPI-SS01F00A48A	TENM4_ADGRL3	simple:Q6N022	simple:Q9HAR2	TENM4	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.064	0.043	0.032	0.0	0.051	0.113	0.06	0.0	0.044	0.039	0.017	0.007	0.0	0.026	0.088	0.034	0.0	0.018	0.042	0.02	0.01	0.0	0.029	0.091	0.037	0.0	0.021	0.041	0.019	0.009	0.0	0.028	0.09	0.037	0.0	0.021	0.071	0.049	0.039	0.0	0.058	0.12	0.066	0.0	0.05	0.094	0.072	0.062	0.0	0.081	0.143	0.09	0.0	0.074	0.051	0.029	0.019	0.0	0.038	0.1	0.046	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.032	0.021	0.0	0.04	0.102	0.049	0.0	0.033
CPI-SS08BFFB96E	FLRT3_ADGRL2	simple:Q9NZU0	simple:O95490	FLRT3	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.031	0.313	0.257	0.049	0.247	0.257	0.162	0.138	0.03	0.038	0.32	0.264	0.056	0.254	0.264	0.169	0.145	0.037	0.034	0.316	0.259	0.052	0.249	0.26	0.165	0.141	0.033	0.106	0.387	0.331	0.123	0.321	0.331	0.237	0.213	0.104	0.037	0.319	0.262	0.055	0.253	0.263	0.168	0.144	0.036	0.175	0.457	0.401	0.193	0.391	0.401	0.306	0.282	0.174	0.044	0.325	0.269	0.062	0.259	0.27	0.175	0.151	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.318	0.262	0.054	0.252	0.262	0.168	0.144	0.035
CPI-CS049AAD8F5	TENM2_FLRT3_complex_ADGRL2	complex:TENM2_FLRT3_complex	simple:O95490		ADGRL2	False	True	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.031	0.313	0.257	0.049	0.247	0.257	0.162	0.138	0.03	0.03	0.311	0.255	0.047	0.245	0.255	0.161	0.137	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.319	0.262	0.055	0.253	0.263	0.168	0.144	0.036	0.047	0.328	0.272	0.064	0.262	0.272	0.178	0.154	0.045	0.036	0.317	0.261	0.053	0.251	0.261	0.167	0.143	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.313	0.257	0.049	0.247	0.257	0.163	0.139	0.03
CPI-SS083BB1EB3	TENM1_ADGRL2	simple:Q9UKZ4	simple:O95490	TENM1	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.03	0.312	0.255	0.048	0.245	0.256	0.161	0.137	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.313	0.257	0.049	0.247	0.257	0.163	0.139	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.311	0.255	0.047	0.245	0.255	0.16	0.136	0.028	0.107	0.388	0.332	0.124	0.322	0.332	0.238	0.214	0.105	0.062	0.344	0.287	0.08	0.278	0.288	0.193	0.169	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.315	0.259	0.051	0.249	0.259	0.165	0.141	0.032
CPI-SS021718DBF	TENM2_ADGRL2	simple:Q9NT68	simple:O95490	TENM2	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.04	0.322	0.266	0.058	0.256	0.266	0.171	0.147	0.039	0.03	0.311	0.255	0.047	0.245	0.255	0.161	0.137	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.401	0.345	0.137	0.335	0.345	0.25	0.226	0.118	0.047	0.328	0.272	0.064	0.262	0.272	0.178	0.154	0.045	0.036	0.317	0.261	0.053	0.251	0.261	0.167	0.143	0.034	0.056	0.337	0.281	0.073	0.271	0.281	0.187	0.163	0.054	0.032	0.313	0.257	0.049	0.247	0.257	0.163	0.139	0.03
CPI-SS075F456AF	TENM3_ADGRL2	simple:Q9P273	simple:O95490	TENM3	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.059	0.34	0.284	0.076	0.274	0.284	0.19	0.166	0.057	0.039	0.32	0.264	0.056	0.254	0.264	0.17	0.146	0.037	0.044	0.326	0.27	0.062	0.26	0.27	0.175	0.151	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.409	0.353	0.145	0.343	0.353	0.258	0.234	0.126	0.174	0.456	0.399	0.192	0.389	0.4	0.305	0.281	0.173	0.062	0.344	0.288	0.08	0.278	0.288	0.193	0.169	0.061	0.04	0.321	0.265	0.057	0.255	0.265	0.171	0.147	0.038	0.044	0.326	0.27	0.062	0.26	0.27	0.175	0.151	0.043
CPI-SS0FD44484F	TENM4_ADGRL2	simple:Q6N022	simple:O95490	TENM4	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.055	0.337	0.28	0.073	0.271	0.281	0.186	0.162	0.054	0.03	0.311	0.255	0.047	0.245	0.255	0.161	0.137	0.028	0.033	0.314	0.258	0.05	0.248	0.258	0.164	0.14	0.031	0.032	0.313	0.257	0.049	0.247	0.257	0.163	0.139	0.03	0.062	0.343	0.287	0.079	0.277	0.287	0.193	0.169	0.06	0.085	0.366	0.31	0.102	0.3	0.31	0.216	0.192	0.083	0.042	0.323	0.267	0.059	0.257	0.267	0.173	0.149	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.326	0.27	0.062	0.26	0.27	0.175	0.151	0.043
