,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS0D5E30C6C---NRG3-ERBB4---CM-CM,NRG3-ERBB4,CM-CM,0.4736842105263158,0.001,,0.4736842105263158,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Neuregulin
CPI-SS0BD5C2A23---NRG1-ERBB4---CM-CM,NRG1-ERBB4,CM-CM,0.9219653179190752,1.0,0.9219653179190752,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Neuregulin
CPI-SS081E1A895---LRFN5-PTPRD---CM-CM,LRFN5-PTPRD,CM-CM,0.7757793764988009,0.001,,0.7757793764988009,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
CPI-SS0A932EB77---SLIT2-ROBO1---CM-CM,SLIT2-ROBO1,CM-CM,0.46170921198668147,1.0,0.46170921198668147,,0.0,0.0,no,False,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
CPI-SS0D0235DCE---SLIT2-ROBO2---CM-CM,SLIT2-ROBO2,CM-CM,0.7923809523809522,0.001,,0.7923809523809522,1.0,3.0,yes,False,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
CPI-SS0F9F83827---PTPRD-IL1RAPL1---CM-CM,PTPRD-IL1RAPL1,CM-CM,0.8592297476759628,0.001,,0.8592297476759628,1.0,3.0,yes,False,Ligand-Receptor,
CPI-SS015B29D3F---APOA1-ABCA1---CM-CM,APOA1-ABCA1,CM-CM,0.06781750924784216,1.0,0.06781750924784216,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Apolipoprotein
CPI-SS0F67B526A---SEMA3C-NRP2---CM-CM,SEMA3C-NRP2,CM-CM,0.08178438661710036,1.0,0.08178438661710036,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Semaphorin
CPI-SS0EC8C81E0---VEGFC-KDR---CM-CM,VEGFC-KDR,CM-CM,0.20029027576197392,0.044,,0.20029027576197392,1.0,1.3565473235138126,yes,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS021718DBF---TENM2-ADGRL2---CM-CM,TENM2-ADGRL2,CM-CM,0.09480812641083519,1.0,0.09480812641083519,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Teneurin
