id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	CM|CM	CM|EC	CM|EP	CM|PV	CM|SM	EC|CM	EC|EC	EC|EP	EC|PV	EC|SM	EP|CM	EP|EC	EP|EP	EP|PV	EP|SM	PV|CM	PV|EC	PV|EP	PV|PV	PV|SM	SM|CM	SM|EC	SM|EP	SM|PV	SM|SM
CPI-SS0627D0E22	NRG4_ERBB4	simple:Q8WWG1	simple:Q15303	NRG4	ERBB4	True	False	True	curated	False	Ligand-Receptor	Signaling by Neuregulin	0.654	0.016	0.035	0.018	0.026	0.653	0.014	0.033	0.016	0.024	0.654	0.015	0.035	0.018	0.026	0.653	0.015	0.034	0.017	0.025	0.0	0.0	0.0	0.0	0.0
CPI-SS0474E1C15	FLRT2_ADGRL3	simple:O43155	simple:Q9HAR2	FLRT2	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.409	0.19	0.155	0.248	0.217	0.29	0.071	0.036	0.129	0.098	0.347	0.128	0.093	0.186	0.155	0.429	0.211	0.175	0.269	0.237	0.34	0.122	0.086	0.179	0.148
CPI-SS038A612D7	TENM1_ADGRL3	simple:Q9UKZ4	simple:Q9HAR2	TENM1	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.269	0.051	0.015	0.108	0.077	0.268	0.049	0.014	0.107	0.076	0.268	0.049	0.014	0.107	0.076	0.295	0.076	0.041	0.134	0.103	0.304	0.085	0.05	0.143	0.112
CPI-SS0BCB3D402	TENM2_ADGRL3	simple:Q9NT68	simple:Q9HAR2	TENM2	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.33	0.112	0.076	0.169	0.138	0.29	0.072	0.036	0.129	0.098	0.288	0.069	0.034	0.127	0.096	0.502	0.284	0.249	0.342	0.311	0.427	0.209	0.174	0.267	0.236
CPI-SS0EA023E51	TENM3_ADGRL3	simple:Q9P273	simple:Q9HAR2	TENM3	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.49	0.271	0.236	0.329	0.298	0.312	0.094	0.059	0.152	0.121	0.29	0.072	0.037	0.13	0.099	0.489	0.27	0.235	0.328	0.297	0.405	0.187	0.151	0.245	0.214
CPI-SS01F00A48A	TENM4_ADGRL3	simple:Q6N022	simple:Q9HAR2	TENM4	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.44	0.222	0.186	0.279	0.248	0.28	0.062	0.026	0.119	0.088	0.295	0.077	0.041	0.134	0.103	0.391	0.173	0.137	0.231	0.2	0.432	0.214	0.178	0.272	0.241
CPI-SS083BB1EB3	TENM1_ADGRL2	simple:Q9UKZ4	simple:O95490	TENM1	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.085	0.485	0.102	0.324	0.107	0.084	0.484	0.1	0.322	0.106	0.084	0.484	0.1	0.322	0.105	0.111	0.511	0.127	0.349	0.132	0.12	0.52	0.136	0.358	0.141
CPI-SS021718DBF	TENM2_ADGRL2	simple:Q9NT68	simple:O95490	TENM2	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.146	0.547	0.163	0.385	0.168	0.107	0.507	0.123	0.345	0.128	0.104	0.504	0.12	0.342	0.125	0.319	0.719	0.335	0.557	0.34	0.244	0.644	0.26	0.482	0.265
CPI-SS075F456AF	TENM3_ADGRL2	simple:Q9P273	simple:O95490	TENM3	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.306	0.706	0.323	0.545	0.328	0.129	0.529	0.145	0.367	0.15	0.107	0.507	0.123	0.345	0.128	0.305	0.705	0.322	0.544	0.327	0.222	0.622	0.238	0.46	0.243
CPI-SS0FD44484F	TENM4_ADGRL2	simple:Q6N022	simple:O95490	TENM4	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.257	0.657	0.273	0.495	0.278	0.096	0.496	0.113	0.335	0.118	0.112	0.512	0.128	0.35	0.133	0.208	0.608	0.224	0.446	0.229	0.249	0.649	0.265	0.487	0.27
CPI-SS09F7A6011	PENK_GHSR	simple:P01210	simple:Q92847	PENK	GHSR	True	False	True	curated	False	Ligand-Receptor		0.0	0.002	0.002	0.002	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.007	0.007	0.007	0.0	0.0	0.035	0.035	0.034	0.0	0.0	0.011	0.011	0.011	0.0
CPI-CS0FF6E7611	Histamine_byHDC_HRH1	complex:Histamine_byHDC	simple:P35367		HRH1	True	False	True	curated	False	Ligand-Receptor	Signaling by Histamine	0.0	0.0	0.0	0.0	0.0	0.006	0.005	0.006	0.035	0.091	0.0	0.0	0.0	0.0	0.0	0.006	0.005	0.006	0.035	0.091	0.0	0.0	0.0	0.0	0.0
CPI-SS081E1A895	LRFN5_PTPRD	simple:Q96NI6	simple:P23468	LRFN5	PTPRD	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine Rich Repeat And Fibronectin	0.729	0.098	0.082	0.312	0.225	0.731	0.1	0.084	0.314	0.227	0.723	0.091	0.075	0.305	0.219	0.916	0.284	0.268	0.498	0.411	0.912	0.281	0.265	0.495	0.408
CPI-SS05D7900BF	PTN_ALK	simple:P21246	simple:Q9UM73	PTN	ALK	True	False	True	curated	False	Ligand-Receptor	Signaling by Pleiotrophin	0.296	0.159	0.164	0.171	0.194	0.162	0.026	0.03	0.037	0.06	0.221	0.084	0.088	0.096	0.119	0.44	0.303	0.307	0.314	0.338	0.541	0.404	0.408	0.415	0.439
CPI-SS0BA4E3F44	NTN4_UNC5D	simple:Q9HB63	simple:Q6UXZ4	NTN4	UNC5D	True	False	True	curated	False	Ligand-Receptor	Signaling by Netrin	0.002	0.003	0.002	0.016	0.0	0.001	0.002	0.001	0.015	0.0	0.01	0.011	0.009	0.023	0.0	0.01	0.01	0.009	0.023	0.0	0.13	0.131	0.13	0.144	0.0
CPI-SS05162C56B	NTF3_NTRK3	simple:P20783	simple:Q16288	NTF3	NTRK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Neurotrophin	0.001	0.008	0.001	0.009	0.013	0.001	0.008	0.001	0.01	0.013	0.0	0.0	0.0	0.0	0.0	0.002	0.008	0.002	0.01	0.014	0.008	0.014	0.008	0.016	0.02
CPI-SS0730D1EF3	CNTN1_MCAM	simple:Q12860	simple:P43121	CNTN1	MCAM	False	False	False	curated	False	Adhesion-Adhesion		0.096	0.431	0.03	0.079	0.254	0.083	0.418	0.016	0.066	0.241	0.083	0.418	0.016	0.065	0.241	0.086	0.421	0.019	0.068	0.244	0.09	0.425	0.023	0.072	0.248
