Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	14/621	2.526188e-06	2.512174e-04	0	0	5.174170e+00	6.668883e+01	IFITM3;ITGB1;IL33;ANXA2;FN1;HLA-C;MSN;HSP90B1;COL1A2;TMSB4X;VIM;TIMP1;P4HB;B2M
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	5/44	2.628256e-06	2.512174e-04	0	0	2.680297e+01	3.443964e+02	FN1;FLNA;CLIC1;ACTB;CD99
GO_Biological_Process_2021	negative regulation of reproductive process (GO:2000242)	4/21	3.298301e-06	2.910116e-04	0	0	4.873284e+01	6.151110e+02	ARHGDIB;CALR;TIMP1;SULF1
GO_Biological_Process_2021	muscle contraction (GO:0006936)	7/129	3.836656e-06	3.143317e-04	0	0	1.220219e+01	1.521724e+02	TPM4;TPM3;CALD1;TPM2;ITGA1;VIM;CALM1
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	12/481	5.044202e-06	3.857133e-04	0	0	5.649641e+00	6.891021e+01	CST3;CD63;ANXA2;COTL1;NME2;HLA-C;CD59;B2M;S100A11;CKAP4;FTL;CTSB
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	12/485	5.486775e-06	3.933332e-04	0	0	5.600711e+00	6.784237e+01	CST3;CD63;ANXA2;COTL1;NME2;HLA-C;CD59;B2M;S100A11;CKAP4;FTL;CTSB
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	12/488	5.840796e-06	3.940819e-04	0	0	5.564553e+00	6.705645e+01	CST3;CD63;ANXA2;COTL1;NME2;HLA-C;CD59;B2M;S100A11;CKAP4;FTL;CTSB
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	6/92	6.766054e-06	4.311480e-04	0	0	1.470609e+01	1.750553e+02	SEMA5A;MYDGF;ECM1;SPARC;CAV1;SULF1
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	11/417	7.610878e-06	4.594567e-04	0	0	5.934411e+00	6.994256e+01	CST3;LGALS1;IGFBP2;FN1;CALU;IGFBP7;TIMP1;P4HB;CKAP4;HSP90B1;FBN1
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	8/203	8.213976e-06	4.710715e-04	0	0	8.787068e+00	1.028937e+02	SEMA5A;ITGB1;MYDGF;ECM1;SPARC;COL4A2;EMILIN1;SULF1
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	10/345	8.961892e-06	4.894900e-04	0	0	6.489221e+00	7.542116e+01	CST3;LGALS1;FN1;CALU;IGFBP7;TIMP1;P4HB;CKAP4;HSP90B1;FBN1
GO_Biological_Process_2021	collagen-activated signaling pathway (GO:0038065)	3/9	9.967716e-06	5.196805e-04	0	0	1.025464e+02	1.180941e+03	COL1A1;COL4A2;ITGA11
GO_Biological_Process_2021	negative regulation of peptidase activity (GO:0010466)	5/63	1.578002e-05	7.869425e-04	0	0	1.800544e+01	1.990820e+02	CST3;ECM1;SERPINE2;SERPINH1;TIMP1
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	4/33	2.153627e-05	1.029254e-03	0	0	2.855029e+01	3.067949e+02	PDIA3;HLA-C;CALR;B2M
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	4/36	3.064736e-05	1.352020e-03	0	0	2.586979e+01	2.688638e+02	FN1;FLNA;CLIC1;ACTB
GO_Biological_Process_2021	positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	4/36	3.064736e-05	1.352020e-03	0	0	2.586979e+01	2.688638e+02	FLNA;CALR;P4HB;S100A10
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	7/179	3.250156e-05	1.380714e-03	0	0	8.633158e+00	8.921698e+01	COL1A1;ITGB1;COL3A1;COL1A2;HLA-C;B2M;CD99
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	5/75	3.695516e-05	1.410129e-03	0	0	1.490977e+01	1.521663e+02	ITGB1;COL3A1;ITGA11;NME2;FN1
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	10/408	3.777697e-05	1.410129e-03	0	0	5.444444e+00	5.544519e+01	COL1A1;SEMA5A;ITGB1;SERPINE2;CAV1;TMSB4X;F2R;FLNA;SULF1;TMSB10
GO_Biological_Process_2021	actin-myosin filament sliding (GO:0033275)	4/38	3.811160e-05	1.410129e-03	0	0	2.434559e+01	2.477162e+02	TPM4;TPM3;TPM2;VIM
GO_Biological_Process_2021	muscle filament sliding (GO:0030049)	4/38	3.811160e-05	1.410129e-03	0	0	2.434559e+01	2.477162e+02	TPM4;TPM3;TPM2;VIM
GO_Biological_Process_2021	regulation of integrin-mediated signaling pathway (GO:2001044)	3/14	4.241532e-05	1.474254e-03	0	0	5.592034e+01	5.630060e+02	CD63;FLNA;TIMP1
GO_Biological_Process_2021	regulation of trophoblast cell migration (GO:1901163)	3/14	4.241532e-05	1.474254e-03	0	0	5.592034e+01	5.630060e+02	ARHGDIB;CALR;TIMP1
GO_Biological_Process_2021	skin development (GO:0043588)	5/80	5.046817e-05	1.702559e-03	0	0	1.391228e+01	1.376504e+02	COL1A1;COL3A1;COL1A2;COL5A1;COL5A2
GO_Biological_Process_2021	negative regulation of proteolysis (GO:0045861)	4/43	6.250942e-05	2.048523e-03	0	0	2.121902e+01	2.054042e+02	CST3;ECM1;SERPINE2;TIMP1
GO_Biological_Process_2021	regulation of collagen biosynthetic process (GO:0032965)	3/19	1.108806e-04	3.488787e-03	0	0	3.843557e+01	3.500349e+02	F2R;EMILIN1;VIM
GO_Biological_Process_2021	positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	4/50	1.135672e-04	3.488787e-03	0	0	1.798370e+01	1.633480e+02	FLNA;CALR;P4HB;S100A10
GO_Biological_Process_2021	actin filament organization (GO:0007015)	6/152	1.155832e-04	3.488787e-03	0	0	8.636258e+00	7.829217e+01	MARCKS;TPM4;TPM3;TPM2;FLNA;RND3
GO_Biological_Process_2021	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	4/51	1.227619e-04	3.610460e-03	0	0	1.760018e+01	1.584942e+02	FLNA;CALR;P4HB;S100A10
GO_Biological_Process_2021	eye morphogenesis (GO:0048592)	3/20	1.299750e-04	3.727032e-03	0	0	3.617283e+01	3.236806e+02	COL5A1;COL5A2;FBN1
GO_Biological_Process_2021	skeletal system development (GO:0001501)	6/158	1.428876e-04	3.997368e-03	0	0	8.292833e+00	7.342020e+01	COL1A1;COL1A2;PPIB;SULF1;HAPLN1;FBN1
GO_Biological_Process_2021	regulation of potassium ion transmembrane transport (GO:1901379)	4/54	1.535841e-04	4.194308e-03	0	0	1.654167e+01	1.452567e+02	CD63;GNG2;CAV1;FLNA
GO_Biological_Process_2021	regulation of peptidase activity (GO:0052547)	3/23	1.997303e-04	5.327689e-03	0	0	3.074227e+01	2.618793e+02	CST3;ECM1;CAV1
GO_Biological_Process_2021	regulation of inward rectifier potassium channel activity (GO:1901979)	2/5	2.450872e-04	6.388977e-03	0	0	1.353537e+02	1.125317e+03	ITGB1;CAV1
GO_Biological_Process_2021	regulation of blood coagulation (GO:0030193)	3/27	3.251244e-04	8.287059e-03	0	0	2.561340e+01	2.057090e+02	SERPINE2;CAV1;F2R
GO_Biological_Process_2021	positive regulation of receptor binding (GO:1900122)	2/6	3.664322e-04	8.942504e-03	0	0	1.015102e+02	8.031180e+02	ANXA2;B2M
GO_Biological_Process_2021	membrane raft assembly (GO:0001765)	2/6	3.664322e-04	8.942504e-03	0	0	1.015102e+02	8.031180e+02	ANXA2;S100A10
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	7/269	4.065667e-04	9.715251e-03	0	0	5.641714e+00	4.404916e+01	COL1A1;SEMA5A;ITGB1;CAV1;F2R;FN1;S100A11
GO_Biological_Process_2021	circulatory system development (GO:0072359)	5/126	4.277731e-04	1.001338e-02	0	0	8.603306e+00	6.673513e+01	COL3A1;PDLIM3;FN1;ECE1;FBN1
GO_Biological_Process_2021	regulation of vasoconstriction (GO:0019229)	3/30	4.464025e-04	1.024047e-02	0	0	2.276403e+01	1.756083e+02	CAV1;F2R;ECE1
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	4/72	4.664238e-04	1.047319e-02	0	0	1.215196e+01	9.321059e+01	SPARC;CAV1;SULF1;B2M
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	6/198	4.808213e-04	1.047319e-02	0	0	6.551862e+00	5.005632e+01	SEMA5A;CD63;IGFBP2;IGFBP7;TIMP1;SULF1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	4/73	4.915839e-04	1.047319e-02	0	0	1.197524e+01	9.122593e+01	PDIA3;HLA-C;CALR;B2M
GO_Biological_Process_2021	collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063)	2/7	5.113328e-04	1.047319e-02	0	0	8.120408e+01	6.154043e+02	COL1A1;COL4A2
GO_Biological_Process_2021	positive regulation of integrin-mediated signaling pathway (GO:2001046)	2/7	5.113328e-04	1.047319e-02	0	0	8.120408e+01	6.154043e+02	CD63;FLNA
GO_Biological_Process_2021	skin morphogenesis (GO:0043589)	2/7	5.113328e-04	1.047319e-02	0	0	8.120408e+01	6.154043e+02	COL1A1;COL1A2
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	4/78	6.320695e-04	1.249972e-02	0	0	1.116329e+01	8.223449e+01	SPARC;COL4A2;EMILIN1;SULF1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	4/78	6.320695e-04	1.249972e-02	0	0	1.116329e+01	8.223449e+01	PDIA3;HLA-C;CALR;B2M
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)	2/8	6.795552e-04	1.299083e-02	0	0	6.766667e+01	4.935655e+02	HLA-C;B2M
GO_Biological_Process_2021	peptidyl-proline hydroxylation to 4-hydroxy-L-proline (GO:0018401)	2/8	6.795552e-04	1.299083e-02	0	0	6.766667e+01	4.935655e+02	P4HA2;P4HB
GO_Biological_Process_2021	negative regulation of multicellular organismal process (GO:0051241)	6/214	7.230979e-04	1.359661e-02	0	0	6.042962e+00	4.370250e+01	CRHBP;CHSY1;F2R;ARHGDIB;CALR;TIMP1
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	5/143	7.607477e-04	1.407383e-02	0	0	7.536995e+00	5.412473e+01	ITGB1;SPARC;CAV1;CALR;HSP90B1
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	5/144	7.850264e-04	1.429246e-02	0	0	7.482393e+00	5.349756e+01	COL3A1;ARHGDIB;CALR;TIMP1;SULF1
GO_Biological_Process_2021	negative regulation of endothelial cell proliferation (GO:0001937)	3/37	8.329374e-04	1.492780e-02	0	0	1.807095e+01	1.281330e+02	SPARC;CAV1;SULF1
GO_Biological_Process_2021	ATF6-mediated unfolded protein response (GO:0036500)	2/9	8.708672e-04	1.513462e-02	0	0	5.799708e+01	4.086487e+02	CALR;HSP90B1
GO_Biological_Process_2021	sensory organ morphogenesis (GO:0090596)	2/9	8.708672e-04	1.513462e-02	0	0	5.799708e+01	4.086487e+02	COL5A1;COL5A2
GO_Biological_Process_2021	regulation of phosphoprotein phosphatase activity (GO:0043666)	3/38	9.010657e-04	1.539555e-02	0	0	1.755376e+01	1.230857e+02	ITGA1;CALM1;HSP90B1
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	4/86	9.127267e-04	1.539555e-02	0	0	1.007012e+01	7.048153e+01	SEMA5A;SPARC;TMSB4X;CALR
GO_Biological_Process_2021	cellular response to organic cyclic compound (GO:0071407)	5/150	9.430579e-04	1.561685e-02	0	0	7.170599e+00	4.995314e+01	CRHBP;GNG2;MSN;ACTB;HSP90B1
GO_Biological_Process_2021	negative regulation of angiogenesis (GO:0016525)	4/87	9.530772e-04	1.561685e-02	0	0	9.948293e+00	6.919848e+01	SPARC;COL4A2;EMILIN1;SULF1
GO_Biological_Process_2021	regulation of viral entry into host cell (GO:0046596)	3/39	9.726295e-04	1.571276e-02	0	0	1.706529e+01	1.183565e+02	IFITM3;LGALS1;P4HB
GO_Biological_Process_2021	negative regulation of extracellular matrix organization (GO:1903054)	2/10	1.085038e-03	1.637551e-02	0	0	5.074490e+01	3.463918e+02	CST3;EMILIN1
GO_Biological_Process_2021	positive regulation by symbiont of entry into host (GO:0075294)	2/10	1.085038e-03	1.637551e-02	0	0	5.074490e+01	3.463918e+02	LGALS1;P4HB
GO_Biological_Process_2021	sequestering of actin monomers (GO:0042989)	2/10	1.085038e-03	1.637551e-02	0	0	5.074490e+01	3.463918e+02	TMSB4X;TMSB10
GO_Biological_Process_2021	positive regulation of receptor recycling (GO:0001921)	2/10	1.085038e-03	1.637551e-02	0	0	5.074490e+01	3.463918e+02	ANXA2;ECE1
GO_Biological_Process_2021	positive regulation of viral entry into host cell (GO:0046598)	2/10	1.085038e-03	1.637551e-02	0	0	5.074490e+01	3.463918e+02	LGALS1;P4HB
GO_Biological_Process_2021	negative regulation of protein catabolic process (GO:0042177)	3/42	1.208591e-03	1.800329e-02	0	0	1.575020e+01	1.058146e+02	CST3;FLNA;TIMP1
GO_Biological_Process_2021	regulation of coagulation (GO:0050818)	2/11	1.321840e-03	1.919178e-02	0	0	4.510431e+01	2.989843e+02	CAV1;F2R
GO_Biological_Process_2021	peptidyl-proline hydroxylation (GO:0019511)	2/11	1.321840e-03	1.919178e-02	0	0	4.510431e+01	2.989843e+02	P4HA2;P4HB
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	3/44	1.384259e-03	1.984681e-02	0	0	1.498039e+01	9.860976e+01	CD63;ANXA2;B2M
GO_Biological_Process_2021	heart development (GO:0007507)	5/164	1.402790e-03	1.986420e-02	0	0	6.534591e+00	4.292764e+01	COL3A1;PDLIM3;FN1;ECE1;FBN1
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	3/46	1.575186e-03	2.158879e-02	0	0	1.428219e+01	9.216840e+01	ANXA2;MSN;P4HB
GO_Biological_Process_2021	regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	2/12	1.581045e-03	2.158879e-02	0	0	4.059184e+01	2.618039e+02	CAV1;CALM1
GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)	2/12	1.581045e-03	2.158879e-02	0	0	4.059184e+01	2.618039e+02	SEMA5A;STMN2
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	9/546	1.659428e-03	2.236009e-02	0	0	3.566149e+00	2.282793e+01	SEMA5A;ITGB1;MYDGF;ECM1;LGALS1;CAV1;F2R;FN1;FLNA
GO_Biological_Process_2021	regulation of wound healing (GO:0061041)	3/47	1.676519e-03	2.236009e-02	0	0	1.395689e+01	8.919897e+01	ITGB1;CAV1;F2R
GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)	4/102	1.718651e-03	2.265854e-02	0	0	8.419218e+00	5.359855e+01	SEMA5A;ITGB1;MYDGF;ECM1
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	3/48	1.781842e-03	2.322469e-02	0	0	1.364605e+01	8.638096e+01	ANXA2;MSN;P4HB
GO_Biological_Process_2021	regulation of cell communication by electrical coupling (GO:0010649)	2/13	1.862428e-03	2.400230e-02	0	0	3.689981e+01	2.319476e+02	CAV1;CALM1
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	4/106	1.978778e-03	2.521842e-02	0	0	8.087418e+00	5.034641e+01	MYDGF;F2R;FN1;IER3
GO_Biological_Process_2021	Arp2/3 complex-mediated actin nucleation (GO:0034314)	2/15	2.490834e-03	3.019139e-02	0	0	3.121978e+01	1.871669e+02	ARPC2;ARPC1B
GO_Biological_Process_2021	regulation of endothelial cell chemotaxis (GO:2001026)	2/15	2.490834e-03	3.019139e-02	0	0	3.121978e+01	1.871669e+02	SEMA5A;TMSB4X
GO_Biological_Process_2021	positive regulation of endothelial cell chemotaxis (GO:2001028)	2/15	2.490834e-03	3.019139e-02	0	0	3.121978e+01	1.871669e+02	SEMA5A;TMSB4X
GO_Biological_Process_2021	membrane raft organization (GO:0031579)	2/15	2.490834e-03	3.019139e-02	0	0	3.121978e+01	1.871669e+02	ANXA2;S100A10
GO_Biological_Process_2021	regulation of proteolysis (GO:0030162)	3/54	2.500595e-03	3.019139e-02	0	0	1.203699e+01	7.211635e+01	CST3;SERPINE2;CAV1
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	4/116	2.745913e-03	3.254515e-02	0	0	7.361607e+00	4.341612e+01	SEMA5A;ITGB1;MYDGF;ECM1
GO_Biological_Process_2021	negative regulation of anoikis (GO:2000811)	2/16	2.837415e-03	3.254515e-02	0	0	2.898834e+01	1.700126e+02	ITGB1;CAV1
GO_Biological_Process_2021	basement membrane organization (GO:0071711)	2/16	2.837415e-03	3.254515e-02	0	0	2.898834e+01	1.700126e+02	COL4A1;PXDN
GO_Biological_Process_2021	positive regulation of collagen biosynthetic process (GO:0032967)	2/16	2.837415e-03	3.254515e-02	0	0	2.898834e+01	1.700126e+02	F2R;VIM
GO_Biological_Process_2021	positive regulation of vasoconstriction (GO:0045907)	2/16	2.837415e-03	3.254515e-02	0	0	2.898834e+01	1.700126e+02	CAV1;F2R
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	8/485	2.995649e-03	3.401989e-02	0	0	3.540789e+00	2.057409e+01	ITGB1;MYDGF;CAV1;F2R;ANXA5;NME2;FLNA;HSP90B1
GO_Biological_Process_2021	eye development (GO:0001654)	3/58	3.066197e-03	3.447969e-02	0	0	1.115933e+01	6.458255e+01	COL5A1;COL5A2;FBN1
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	7/384	3.160714e-03	3.501396e-02	0	0	3.897807e+00	2.243951e+01	IL33;CD63;ANXA2;FN1;MSN;EMILIN1;ECE1
GO_Biological_Process_2021	regulation of receptor recycling (GO:0001919)	2/17	3.205288e-03	3.501396e-02	0	0	2.705442e+01	1.553723e+02	ANXA2;ECE1
GO_Biological_Process_2021	positive regulation of collagen metabolic process (GO:0010714)	2/17	3.205288e-03	3.501396e-02	0	0	2.705442e+01	1.553723e+02	F2R;VIM
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation (GO:0050679)	4/123	3.390427e-03	3.668698e-02	0	0	6.926120e+00	3.938746e+01	SEMA5A;MYDGF;ECM1;NME2
GO_Biological_Process_2021	positive regulation of phosphoprotein phosphatase activity (GO:0032516)	2/18	3.594237e-03	3.817213e-02	0	0	2.536224e+01	1.427495e+02	ITGA1;CALM1
GO_Biological_Process_2021	T cell migration (GO:0072678)	2/18	3.594237e-03	3.817213e-02	0	0	2.536224e+01	1.427495e+02	MSN;CD99
GO_Biological_Process_2021	negative regulation of endopeptidase activity (GO:0010951)	3/63	3.875721e-03	4.078397e-02	0	0	1.022680e+01	5.678968e+01	SERPINE2;SERPINH1;TIMP1
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	10/742	3.986220e-03	4.156540e-02	0	0	2.909532e+00	1.607491e+01	ITGB1;MYDGF;LGALS1;ANXA5;NME2;FLNA;CALR;PHLDA1;HSP90B1;CTSB
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	4/130	4.131009e-03	4.268710e-02	0	0	6.539021e+00	3.589421e+01	CAV1;TMSB4X;F2R;CALM1
GO_Biological_Process_2021	regulation of smooth muscle contraction (GO:0006940)	2/20	4.434500e-03	4.541403e-02	0	0	2.254195e+01	1.221400e+02	CAV1;F2R
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	4/133	4.479389e-03	4.546778e-02	0	0	6.385982e+00	3.453711e+01	SERPINE2;TMSB4X;FLNA;TMSB10
GO_Biological_Process_2021	negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	3/68	4.804055e-03	4.748762e-02	0	0	9.437748e+00	5.038148e+01	CAV1;EMILIN1;FBN1
GO_Biological_Process_2021	actin nucleation (GO:0045010)	2/21	4.885387e-03	4.748762e-02	0	0	2.135446e+01	1.136379e+02	ARPC2;ARPC1B
GO_Biological_Process_2021	regulation of anoikis (GO:2000209)	2/21	4.885387e-03	4.748762e-02	0	0	2.135446e+01	1.136379e+02	ITGB1;CAV1
GO_Biological_Process_2021	chondroitin sulfate biosynthetic process (GO:0030206)	2/21	4.885387e-03	4.748762e-02	0	0	2.135446e+01	1.136379e+02	CHSY1;BGN
GO_Biological_Process_2021	positive regulation of phosphatase activity (GO:0010922)	2/21	4.885387e-03	4.748762e-02	0	0	2.135446e+01	1.136379e+02	ITGA1;CALM1
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	5/221	5.069649e-03	4.886460e-02	0	0	4.796296e+00	2.534595e+01	COL1A1;SEMA5A;ITGB1;CAV1;F2R
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	3/71	5.420056e-03	5.137855e-02	0	0	9.020012e+00	4.706326e+01	SERPINE2;SERPINH1;TIMP1
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	3/71	5.420056e-03	5.137855e-02	0	0	9.020012e+00	4.706326e+01	ARPC2;ARPC1B;ACTB
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	3/72	5.635432e-03	5.298230e-02	0	0	8.888839e+00	4.603247e+01	ARPC2;ARPC1B;ACTB
GO_Biological_Process_2021	regulation of Rho protein signal transduction (GO:0035023)	3/73	5.855884e-03	5.460731e-02	0	0	8.761414e+00	4.503637e+01	COL3A1;ARHGDIB;F2R
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	3/74	6.081442e-03	5.525192e-02	0	0	8.637578e+00	4.407336e+01	CAV1;B2M;ACTB
GO_Biological_Process_2021	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	3/74	6.081442e-03	5.525192e-02	0	0	8.637578e+00	4.407336e+01	ARPC2;ARPC1B;ACTB
GO_Biological_Process_2021	axon extension (GO:0048675)	2/24	6.358547e-03	5.525192e-02	0	0	1.843970e+01	9.326719e+01	SEMA5A;MAP1B
GO_Biological_Process_2021	negative regulation of neuron differentiation (GO:0045665)	2/24	6.358547e-03	5.525192e-02	0	0	1.843970e+01	9.326719e+01	CALR;B2M
GO_Biological_Process_2021	negative regulation of ossification (GO:0030279)	2/24	6.358547e-03	5.525192e-02	0	0	1.843970e+01	9.326719e+01	ECM1;CHSY1
GO_Biological_Process_2021	regulation of monooxygenase activity (GO:0032768)	2/24	6.358547e-03	5.525192e-02	0	0	1.843970e+01	9.326719e+01	CAV1;CALM1
GO_Biological_Process_2021	extracellular matrix assembly (GO:0085029)	2/24	6.358547e-03	5.525192e-02	0	0	1.843970e+01	9.326719e+01	PXDN;EMILIN1
GO_Biological_Process_2021	positive regulation of viral life cycle (GO:1903902)	2/24	6.358547e-03	5.525192e-02	0	0	1.843970e+01	9.326719e+01	LGALS1;P4HB
GO_Biological_Process_2021	wound healing, spreading of cells (GO:0044319)	2/24	6.358547e-03	5.525192e-02	0	0	1.843970e+01	9.326719e+01	COL5A1;FLNA
GO_Biological_Process_2021	cellular response to hormone stimulus (GO:0032870)	3/76	6.547998e-03	5.647033e-02	0	0	8.400085e+00	4.224063e+01	CRHBP;CAV1;CTSB
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	4/149	6.674749e-03	5.684725e-02	0	0	5.676724e+00	2.843712e+01	ITGB1;F2R;CALM1;S100A10
GO_Biological_Process_2021	positive regulation of endothelial cell proliferation (GO:0001938)	3/77	6.789055e-03	5.684725e-02	0	0	8.286152e+00	4.136815e+01	SEMA5A;MYDGF;ECM1
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	3/77	6.789055e-03	5.684725e-02	0	0	8.286152e+00	4.136815e+01	MYDGF;F2R;FN1
GO_Biological_Process_2021	regulation of cardiac muscle cell action potential (GO:0098901)	2/25	6.889074e-03	5.684725e-02	0	0	1.763709e+01	8.779423e+01	CAV1;CALM1
GO_Biological_Process_2021	regulation of microtubule depolymerization (GO:0031114)	2/25	6.889074e-03	5.684725e-02	0	0	1.763709e+01	8.779423e+01	MAP1B;STMN2
GO_Biological_Process_2021	negative regulation of actin filament polymerization (GO:0030837)	2/25	6.889074e-03	5.684725e-02	0	0	1.763709e+01	8.779423e+01	TMSB4X;TMSB10
