gene	mean	CM_2_mean	CM_2_positive_frac	CM_6_mean	CM_6_positive_frac	log2FC	-log10 p-val	is_significant
ZMPSTE24	0.061626542	0.058704343	0.061969172695816296	0.21646023	0.35833333333333334	1.8807737	6.2782545	1
RIMS3	0.033095017	0.033668634	0.03633217993079585	0.0026960853	0.008333333333333333	-3.5942035	16.146818	1
P3H1	0.05872404	0.054018583	0.05803711859075181	0.30803937	0.475	2.509387	11.455833	1
SLC2A1	1.1531482	1.1616697	0.7551116703365839	0.7016547	0.7416666666666667	-0.7272855	14.121034	1
TIE1	0.007821447	0.0009070661	0.0014155394778232148	0.37416846	0.5416666666666666	8.537771	17.805698	1
ELOVL1	0.070272	0.061848197	0.06637307329348852	0.5165954	0.7333333333333333	3.06018	23.892368	1
AL139220.2	0.034504116	0.035070565	0.03633217993079585	0.0044849655	0.008333333333333333	-2.939386	8.094395	1
ARMH1	0.0032187246	0.00327949	0.0034602076124567475	-1.0186341e-10	0.0	-5.0787354	5.3177557	1
AKR1A1	0.2583829	0.25504375	0.2529097200377477	0.4352886	0.6083333333333333	0.7709934	5.429616	1
EFCAB14	0.31616583	0.3079768	0.30465555206039635	0.75004226	0.7916666666666666	1.2838743	14.658903	1
CMPK1	0.30596408	0.30151108	0.29553318653664673	0.54189175	0.725	0.84558153	8.847798	1
TRABD2B	0.01184784	0.012071469	0.012425290972003775	-1.0186341e-10	0.0	-6.927361	17.067133	1
TMEM59	0.85902494	0.85081095	0.6638880150990878	1.2942294	0.9666666666666667	0.6051248	18.225626	1
PLPP3	0.2085918	0.19117878	0.18606480025165145	1.1311916	0.8833333333333333	2.564222	31.48814	1
JUN	0.39111936	0.3855207	0.31597986788298205	0.68778807	0.7583333333333333	0.83499146	8.854215	1
HOOK1	0.2208432	0.22318758	0.22680088078011953	0.0966125	0.19166666666666668	-1.2071286	8.842918	1
PGM1	0.9443881	0.9499159	0.7117017930166719	0.6515439	0.7583333333333333	-0.5438678	9.526254	1
JAK1	0.5077504	0.49374816	0.4429065743944637	1.2496336	0.975	1.3394811	33.322475	1
GADD45A	0.35064608	0.34637848	0.316766278703995	0.57678944	0.6916666666666667	0.7355292	6.6537848	1
RPE65	0.004200248	0.0042795385	0.004561182761874803	-1.0186341e-10	0.0	-5.4527082	6.6292367	1
NEGR1	0.008660075	0.008823539	0.009594212016357346	-1.0186341e-10	0.0	-6.4795456	13.153192	1
AL513166.1	0.0071073123	0.0072414703	0.007706826045926392	-1.0186341e-10	0.0	-6.1979985	10.551793	1
AC135803.1	0.0039626616	0.0040374678	0.004875747090279962	-1.0186341e-10	0.0	-5.3706775	7.1647496	1
NEXN-AS1	0.029751336	0.03031273	0.03271469015413652	-1.0186341e-10	0.0	-8.248533	43.25141	1
IFI44	0.009996632	0.007925992	0.008493236866939289	0.1197067	0.2	3.8998852	5.2725663	1
ADGRL4	0.027739335	0.0023513685	0.00267379679144385	1.3728783	0.9583333333333334	9.129506	44.25141	1
ADGRL2	0.075501986	0.069421016	0.07455174583202265	0.39769596	0.525	2.5165074	12.220496	1
WDR63	0.008940845	0.009109608	0.010066058508965083	-1.0186341e-10	0.0	-6.525069	13.781385	1
MCOLN3	0.013481781	0.013736249	0.014627241270839886	-1.0186341e-10	0.0	-7.1123104	19.62214	1
BCL10	0.14392428	0.13980895	0.14627241270839886	0.3619582	0.55	1.3717333	8.557985	1
CCN1	0.05483171	0.05049761	0.05284680717206669	0.28447214	0.4	2.4916532	7.1643796	1
ODF2L	0.21870731	0.21470827	0.21516200062912866	0.43057546	0.575	1.0035515	6.47088	1
SELENOF	0.34445873	0.34090415	0.33170808430324	0.5328252	0.6666666666666666	0.64414376	5.195356	1
LMO4	1.181742	1.1896703	0.7815350739226172	0.76169866	0.8083333333333333	-0.6432015	14.6385145	1
LRRC8C	0.018033456	0.014214759	0.01651462724127084	0.2203614	0.35833333333333334	3.9449508	10.057832	1
TGFBR3	0.04156822	0.03906852	0.04215162000629129	0.17401373	0.2916666666666667	2.1522634	6.0218425	1
TMED5	0.13358852	0.13064311	0.13746461151305442	0.2896332	0.44166666666666665	1.1479901	5.2255025	1
FNBP1L	0.15513474	0.15055998	0.15146272412708398	0.39751276	0.5583333333333333	1.4000678	8.790475	1
DNTTIP2	0.3359055	0.3317237	0.3243158225857188	0.5575071	0.7333333333333333	0.7488321	7.230029	1
GCLM	0.100015424	0.09423393	0.10176156023906889	0.40632895	0.5416666666666666	2.1071544	12.446135	1
ARHGAP29	0.17414491	0.15525125	0.15649575338156654	1.1751887	0.9333333333333333	2.9194093	40.700813	1
CNN3	0.41615167	0.40832177	0.37794904057879836	0.83102787	0.8583333333333333	1.0250108	15.867962	1
AC092802.1	0.003525317	0.0035918688	0.003932054105064486	-1.0186341e-10	0.0	-5.2062807	5.903956	1
AGL	0.63979834	0.6436709	0.5303554576910978	0.4346635	0.575	-0.56631666	6.272712	1
AC118553.1	0.022737188	0.023113945	0.02500786410821013	0.002768477	0.008333333333333333	-3.016635	8.366761	1
LRRC39	0.25629747	0.25929126	0.25117961623151935	0.09765773	0.18333333333333332	-1.407847	12.166863	1
RTCA	0.27398688	0.27076533	0.2695816294432211	0.44466385	0.6583333333333333	0.7154638	5.887921	1
SLC30A7	0.0683848	0.06566386	0.07156338471217363	0.21255368	0.36666666666666664	1.693139	6.01102	1
S1PR1	0.037495192	0.032674257	0.035073922617175214	0.29292	0.44166666666666665	3.160364	11.627909	1
COL11A1	0.13359892	0.12724283	0.131645171437559	0.47035804	0.5833333333333334	1.8853482	12.868574	1
RNPC3	0.5648322	0.5705036	0.4707455174583202	0.2643954	0.425	-1.1092464	15.772813	1
VAV3	0.011136526	0.0061556376	0.006448568732305757	0.2750409	0.44166666666666665	5.45887	13.092304	1
SLC25A24	0.22373033	0.21929865	0.22161056936143442	0.45852247	0.6416666666666667	1.0637524	8.573985	1
PRPF38B	0.4313365	0.4276537	0.3982384397609311	0.6264908	0.775	0.5507433	5.430187	1
PSMA5	0.5220705	0.51541245	0.4655552060396351	0.8748541	0.8333333333333334	0.7632	10.091012	1
GNAI3	0.45075512	0.44640595	0.41695501730103807	0.6812048	0.7833333333333333	0.60962105	6.6772785	1
CSF1	0.019956155	0.020332675	0.022805913809374016	-1.0186341e-10	0.0	-7.674736	30.84834	1
AL160006.1	0.005918353	0.0060300706	0.006605850896508336	-1.0186341e-10	0.0	-5.9378333	9.4919	1
RAP1A	0.29459238	0.28922552	0.2873545139981126	0.5789361	0.7333333333333333	1.0009599	10.194847	1
CTTNBP2NL	0.15160258	0.14609213	0.15335011009751495	0.44355756	0.6416666666666667	1.6015809	12.033596	1
CAPZA1	0.5670577	0.5613904	0.49575338156653037	0.86734265	0.8666666666666667	0.6275071	9.901191	1
RHOC	0.7128036	0.697967	0.577068260459264	1.4989028	0.975	1.1025655	36.71974	1
LINC01357	0.007944181	0.008094134	0.008807801195344448	-1.0186341e-10	0.0	-6.356521	12.308317	1
PHTF1	0.11341791	0.10954689	0.11560239068889588	0.31850818	0.5	1.5389184	8.520514	1
NRAS	0.123237565	0.119203694	0.12661214218307643	0.3369565	0.5	1.4983517	7.9411426	1
CD58	0.07059967	0.068118185	0.07219251336898395	0.20208225	0.3416666666666667	1.567428	5.3194647	1
AL358072.1	0.0039023312	0.003975999	0.004089336269267065	-1.0186341e-10	0.0	-5.3490834	6.046363	1
MAN1A2	0.34514475	0.3410732	0.3285624410191884	0.5609076	0.6666666666666666	0.7175162	6.1115894	1
PHGDH	0.6078301	0.61395985	0.4770368040264234	0.2831177	0.375	-1.116468	13.415529	1
SRGAP2C	0.069412	0.06572166	0.07219251336898395	0.26494455	0.425	2.0096004	8.600753	1
SRGAP2B	0.054446597	0.05145889	0.055992450456118274	0.21275136	0.35	2.045553	7.095467	1
CD160	0.0032766187	0.0033384764	0.0034602076124567475	-1.0186341e-10	0.0	-5.103699	5.2201285	1
LIX1L-AS1	0.016158482	0.016463472	0.018559295375904374	-1.0186341e-10	0.0	-7.371863	25.461401	1
NBPF10	0.00936484	0.0095416065	0.01100975149418056	-1.0186341e-10	0.0	-6.591203	15.049567	1
AC239809.3	0.0036272965	0.0036957732	0.004403900597672224	-1.0186341e-10	0.0	-5.2463236	6.4938016	1
HIST2H2BF	0.0061747325	0.006291289	0.006605850896508336	-1.0186341e-10	0.0	-5.9980364	9.708252	1
APH1A	0.27130625	0.26665145	0.2639194715319283	0.517922	0.6833333333333333	0.9575174	8.59638	1
C1orf54	0.27750388	0.27294394	0.2689525007864108	0.51909304	0.675	0.92713803	7.6236906	1
ENSA	0.20231931	0.19865039	0.2017930166719094	0.3967052	0.6083333333333333	0.99747324	7.5050964	1
ANXA9	0.0048924633	0.0049848184	0.00550487574709028	-1.0186341e-10	0.0	-5.6681256	8.059333	1
CDC42SE1	0.17380854	0.16934331	0.1750550487574709	0.41038254	0.6083333333333333	1.2765182	8.971162	1
MLLT11	0.44603264	0.43505633	0.3894306385655867	1.0276102	0.85	1.2398278	19.181215	1
PSMB4	0.5577584	0.54987365	0.4899339414910349	0.97552675	0.9083333333333333	0.82696676	16.35889	1
CGN	0.0038201695	0.003892286	0.004403900597672224	-1.0186341e-10	0.0	-5.3191447	6.4995217	1
TUFT1	0.010927839	0.011134105	0.012110726643598616	-1.0186341e-10	0.0	-6.811743	16.821156	1
AL365436.2	0.0050272513	0.0051221503	0.005819440075495438	-1.0186341e-10	0.0	-5.7065735	8.283652	1
S100A10	0.46199507	0.4210588	0.3565586662472476	2.6309345	1.0	2.643194	44.25141	1
S100A11	0.64863455	0.61330956	0.49292230261088393	2.5202584	1.0	2.0387063	44.25141	1
S100A6	0.39517605	0.35650143	0.2897137464611513	2.4442933	0.9333333333333333	2.777092	43.5982	1
S100A4	0.33463535	0.32728353	0.2856244101918842	0.72420114	0.6666666666666666	1.1456081	8.251296	1
S100A3	0.0035695108	0.0003598061	0.00031456432840515884	0.17363039	0.275	8.561608	8.060982	1
S100A16	0.35461566	0.34086382	0.33076439131802454	1.0832356	0.925	1.6677897	31.347784	1
S100A13	0.5121433	0.4965643	0.43755898081157596	1.3375721	0.9583333333333334	1.4293816	38.039368	1
AL162258.2	0.0058758254	0.0059867403	0.006763133060710916	-1.0186341e-10	0.0	-5.9275994	9.561144	1
ILF2	0.48492628	0.48118532	0.4422774457376534	0.6831551	0.7583333333333333	0.50553197	5.1219535	1
NPR1	0.0030523334	0.0009683712	0.0012582573136206354	0.11346772	0.18333333333333332	6.731996	5.4956822	1
SLC27A3	0.06186699	0.05647203	0.06008178672538534	0.34771365	0.49166666666666664	2.6201537	11.707954	1
AL358472.5	0.0046579484	0.0047458773	0.0050330292544825414	-1.0186341e-10	0.0	-5.598687	7.419865	1
SLC39A1	0.14175975	0.13806134	0.14611513054419628	0.3377037	0.5333333333333333	1.289831	7.8973236	1
CREB3L4	0.05986833	0.06068171	0.06653035545769109	0.016781006	0.041666666666666664	-1.8482364	6.699066	1
RAB13	0.7805925	0.7645746	0.6116703365838314	1.6292931	0.9833333333333333	1.0914168	41.168625	1
TPM3	0.4077255	0.38299423	0.35734507706826046	1.7180661	1.0	2.1650984	44.25141	1
SHE	0.0075029903	0.002966711	0.0031456432840515887	0.24785073	0.425	6.3372173	13.212111	1
KCNN3	0.019438302	0.011776159	0.013368983957219251	0.4254045	0.5583333333333333	5.163034	17.696846	1
SHC1	0.11334052	0.10239104	0.11072664359861592	0.693476	0.775	2.7585561	24.882265	1
ADAM15	0.033250246	0.026079448	0.028782636049072035	0.41317984	0.575	3.9806123	17.109577	1
EFNA1	0.07855409	0.07534587	0.08068575023592324	0.24854048	0.39166666666666666	1.7205473	6.6021113	1
AC234582.1	0.008248531	0.008404228	0.009436929852154765	-1.0186341e-10	0.0	-6.41011	13.038225	1
MTX1	0.11139908	0.10879262	0.11780434098773199	0.24948382	0.43333333333333335	1.1966183	5.4419827	1
FDPS	0.330809	0.31981698	0.31094683862849953	0.91321117	0.9166666666666666	1.5134089	25.941597	1
RUSC1	0.06815098	0.06580034	0.0710915382195659	0.19270125	0.36666666666666664	1.5487566	5.8615174	1
RIT1	0.43210384	0.428376	0.3966656181189053	0.62964493	0.7583333333333333	0.55555326	5.4959655	1
LMNA	0.7941268	0.7785345	0.6116703365838314	1.6202621	0.9666666666666667	1.0572982	32.22531	1
AL365181.4	0.0043207947	0.0044023604	0.0050330292544825414	-1.0186341e-10	0.0	-5.492611	7.298266	1
AL590666.4	0.0036070922	0.0036751875	0.0042466184334696445	-1.0186341e-10	0.0	-5.2384777	6.07341	1
CRABP2	0.7179941	0.7222002	0.5688895879207297	0.49518558	0.5916666666666667	-0.544338	5.812317	1
SH2D2A	0.0028902728	0.0029448387	0.0034602076124567475	-1.0186341e-10	0.0	-4.9282956	5.211154	1
PEAR1	0.006017435	0.004006319	0.004561182761874803	0.11257377	0.20833333333333334	4.778162	5.9457297	1
IFI16	0.14410016	0.1355851	0.13809374016986473	0.5952497	0.7	2.133475	18.03051	1
AL590560.3	0.0067232093	0.006850118	0.007549543881723813	-1.0186341e-10	0.0	-6.118967	10.720188	1
TAGLN2	0.030491661	0.01374067	0.014941805599245045	0.9180141	0.85	6.0516877	35.32549	1
ATP1A2	0.31617674	0.31950542	0.29348851840201323	0.13980003	0.25	-1.1918955	10.540317	1
PEA15	0.4068565	0.39955825	0.36725385341302297	0.79355454	0.8666666666666667	0.9897444	17.286518	1
PEX19	0.3184678	0.3209658	0.3173954073608053	0.18616547	0.3416666666666667	-0.78550863	6.167179	1
COPA	0.54244506	0.5377265	0.4814407046240956	0.7924733	0.8666666666666667	0.5594035	8.51643	1
F11R	0.107522845	0.101719506	0.10883925762818496	0.41499442	0.5916666666666667	2.0274255	13.762747	1
PCP4L1	0.0030153943	0.0030723219	0.003302925448254168	-1.0186341e-10	0.0	-4.9874687	5.05225	1
MPZ	0.004347662	0.0044297343	0.004561182761874803	-1.0186341e-10	0.0	-5.501356	6.8520536	1
AL592295.4	0.0036507873	0.003719707	0.0042466184334696445	-1.0186341e-10	0.0	-5.2553916	6.3706083	1
RGS5	0.41729042	0.41016304	0.3416168606480025	0.7949392	0.7666666666666667	0.9544769	10.556306	1
TMCO1	0.48592514	0.48144582	0.4410191884240327	0.7232726	0.8083333333333333	0.58706605	6.675557	1
MPZL1	0.22930528	0.22308324	0.22444164831708086	0.5589587	0.7	1.3247712	12.9761	1
TBX19	0.00482324	0.0049142884	0.005662157911292859	-1.0186341e-10	0.0	-5.6479745	7.9184446	1
FMO4	0.015039696	0.015323569	0.016986473733878578	-1.0186341e-10	0.0	-7.2689943	22.448578	1
RASAL2	0.13024202	0.1245046	0.13054419628814093	0.43422085	0.6083333333333333	1.8014038	13.070643	1
ANGPTL1	0.0033128601	0.0033754022	0.0034602076124567475	-1.0186341e-10	0.0	-5.1191096	5.2440395	1
ABL2	0.09994154	0.09510479	0.10113243158225857	0.35619906	0.525	1.9039825	10.687192	1
QSOX1	0.04535573	0.042502653	0.04561182761874803	0.1965273	0.30833333333333335	2.2064486	6.1487885	1
IER5	0.06304919	0.060413413	0.06291286568103177	0.20270714	0.3416666666666667	1.7447816	5.60798	1
LINC01686	0.00464949	0.0047372594	0.0050330292544825414	-1.0186341e-10	0.0	-5.5961194	7.1390715	1
LAMC1	0.48659217	0.47487205	0.4348851840201321	1.1075633	0.975	1.2216048	30.72158	1
ARPC5	0.7539147	0.740892	0.5948411450141554	1.443899	0.9833333333333333	0.96254	32.284267	1
RGL1	0.0596821	0.056473732	0.0603963510537905	0.22967704	0.4	2.0220304	8.082246	1
AL445228.2	0.006252224	0.006370243	0.006920415224913495	-1.0186341e-10	0.0	-6.0157495	10.01749	1
C1orf21	0.5708728	0.57507634	0.4926077382824788	0.34819886	0.525	-0.72367865	8.410995	1
EDEM3	0.13209087	0.12811495	0.13306071091538219	0.34273636	0.49166666666666664	1.4189556	7.372514	1
NIBAN1	0.05014429	0.047247477	0.0481283422459893	0.20363294	0.3333333333333333	2.1053197	6.710646	1
RNF2	0.11848065	0.11558412	0.12409562755583517	0.27193552	0.43333333333333335	1.2336042	5.5453205	1
IVNS1ABP	0.15785953	0.13962466	0.14642969487260143	1.1240021	0.925	3.0081146	36.573368	1
HMCN1	0.010164277	0.006376466	0.007234979553318654	0.21085538	0.31666666666666665	5.0255876	9.293125	1
RGS13	0.007643732	0.0077880146	0.008021390374331552	-1.0186341e-10	0.0	-6.301592	10.62833	1
KCNT2	0.03253162	0.033008106	0.03601761560239069	0.0072791744	0.016666666666666666	-2.1656532	5.0857253	1
CRB1	0.005077831	0.0051736846	0.00550487574709028	-1.0186341e-10	0.0	-5.720741	7.971166	1
ZNF281	0.18373854	0.18054734	0.185121107266436	0.35281187	0.5333333333333333	0.96613187	5.4853764	1
CSRP1	0.21147214	0.2082105	0.19927650204466812	0.38427567	0.55	0.88378143	5.360738	1
NAV1	0.55923975	0.5544438	0.46508335954702734	0.81336224	0.8166666666666667	0.552774	6.8749228	1
IPO9-AS1	0.0069238856	0.0070545813	0.007706826045926392	-1.0186341e-10	0.0	-6.160797	10.923333	1
ELF3	0.0054004323	0.0055023744	0.006134004403900598	-1.0186341e-10	0.0	-5.807968	8.809414	1
PPP1R12B	0.5753075	0.57861286	0.4770368040264234	0.40022185	0.5916666666666667	-0.53168744	5.647652	1
PCAT6	0.35296467	0.35609064	0.3378420887071406	0.18741038	0.30833333333333335	-0.925679	7.3877435	1
ADIPOR1	0.2510555	0.24733452	0.25117961623151935	0.44819364	0.6083333333333333	0.85739714	6.3317757	1
AC105940.2	0.002954315	0.0030100897	0.003617489776659327	-1.0186341e-10	0.0	-4.9588857	5.3498454	1
PRELP	0.008947019	0.0091159	0.008965083359547028	-1.0186341e-10	0.0	-6.5260544	12.693742	1
SRGAP2	0.087745816	0.08485783	0.08996539792387544	0.24074748	0.38333333333333336	1.503301	6.0306587	1
CD46	0.49538097	0.48613393	0.4380308273041837	0.9853298	0.9	1.0191026	19.193861	1
CD34	0.010663504	0.0010137426	0.001100975149418056	0.52194005	0.5583333333333333	8.872601	17.74186	1
PLXNA2	0.23298915	0.22505422	0.21610569361434415	0.6533948	0.7166666666666667	1.5372622	15.185537	1
LINC02608	0.005062047	0.005157603	0.005819440075495438	-1.0186341e-10	0.0	-5.716335	8.458398	1
PROX1-AS1	0.02984198	0.030341776	0.03334381881094684	0.0033543275	0.008333333333333333	-3.1395757	10.046043	1
PTPN14	0.028293181	0.024690222	0.026737967914438502	0.21918508	0.35833333333333334	3.1449645	9.069178	1
TGFB2	0.5770951	0.5815437	0.47420572507077696	0.34145167	0.4583333333333333	-0.7680318	7.757091	1
LYPLAL1-DT	0.008038236	0.008189964	0.009279647687952187	-1.0186341e-10	0.0	-6.3732953	12.94056	1
ZC3H11B	0.0028840748	0.002938524	0.003302925448254168	-1.0186341e-10	0.0	-4.9253	5.0644584	1
HLX	0.015453532	0.001500832	0.0015728216420257944	0.754714	0.8333333333333334	8.881156	33.648323	1
AIDA	0.2338779	0.22700283	0.2301038062283737	0.5981335	0.7583333333333333	1.3973632	16.13356	1
CAPN2	0.18908499	0.17804916	0.17993079584775087	0.77379334	0.825	2.119049	26.297216	1
TP53BP2	0.33352572	0.33658436	0.32211387228688265	0.17153996	0.275	-0.9720112	6.9832067	1
DEGS1	0.48324856	0.47871697	0.43252595155709345	0.72336113	0.8083333333333333	0.59544134	7.20763	1
CNIH4	0.42196518	0.41547817	0.393048128342246	0.7656845	0.8416666666666667	0.8818186	13.25423	1
WDR26	0.19674043	0.1931431	0.19833280905945266	0.3873285	0.575	1.0035131	6.335219	1
LBR	0.1343032	0.1297751	0.13479081472161056	0.37420827	0.5416666666666666	1.527102	9.283729	1
LINC01703	0.0048522586	0.004943855	0.005662157911292859	-1.0186341e-10	0.0	-5.6564565	8.241075	1
ITPKB	0.03508071	0.030734826	0.030670022019502988	0.26533586	0.425	3.1057305	10.724942	1
CDC42BPA	0.23233931	0.22695605	0.22868826675055048	0.5175548	0.6916666666666667	1.188942	11.338899	1
