gene	mean	CM_3_mean	CM_3_positive_frac	CM_5_mean	CM_5_positive_frac	log2FC	-log10 p-val	is_significant
SAMD11	0.2752654	0.3261542	0.29492317969271875	0.11880461	0.05855161787365177	-1.4561917	44.55244	1
HES4	0.2259512	0.2557049	0.24064796259185037	0.1344261	0.06522855675398048	-0.9271577	18.497866	1
ISG15	0.181457	0.21511567	0.208249832999332	0.07791951	0.03852080123266564	-1.4638761	35.102142	1
SDF4	0.38439432	0.44520444	0.40414161656646624	0.19746228	0.10015408320493066	-1.1724844	44.55244	1
B3GALT6	0.1269269	0.14948958	0.1521376085504342	0.057513256	0.030303030303030304	-1.376537	23.019344	1
UBE2J2	0.23088758	0.26577485	0.2560120240480962	0.1235737	0.060092449922958396	-1.1042085	26.413385	1
PUSL1	0.056665625	0.065929435	0.06796927187708751	0.028182646	0.01335387776065742	-1.2231922	8.055985	1
CPTP	0.05084273	0.059564643	0.060287241148964596	0.024026344	0.011813045711350795	-1.306267	8.211071	1
AURKAIP1	0.8156614	0.9679297	0.7214428857715431	0.34744853	0.16024653312788906	-1.477837	44.55244	1
MRPL20-AS1	0.07489785	0.09169341	0.09318637274549098	0.02322077	0.012840267077555213	-1.9767753	27.607655	1
MRPL20	0.92224044	1.1035821	0.7788911155644622	0.36461353	0.16743708269132	-1.5974892	44.55244	1
VWA1	0.07091681	0.083512515	0.08450233800935204	0.032163825	0.01694915254237288	-1.3738014	13.271752	1
TMEM240	0.08136113	0.09950253	0.1020374081496326	0.025544956	0.01386748844375963	-1.9575074	29.661943	1
SSU72	0.60411507	0.7048188	0.5831663326653307	0.29448718	0.1397021058038007	-1.2587625	44.55244	1
FNDC10	0.09136087	0.10729949	0.1062124248496994	0.042319413	0.02157164869029276	-1.3401905	15.30411	1
AL691432.2	0.0845992	0.10318986	0.10470941883767534	0.027401336	0.01386748844375963	-1.9091252	27.416052	1
MIB2	0.17234649	0.19454482	0.19438877755511022	0.10405563	0.05187467899332306	-0.90210325	13.62159	1
MMP23B	0.18693754	0.22868066	0.20841683366733466	0.0585347	0.030303030303030304	-1.9641384	44.55244	1
CDK11B	0.14454933	0.1638276	0.1634936539746159	0.08523871	0.04314329738058552	-0.9417866	12.4758005	1
GNB1	0.49430838	0.56681633	0.49181696726786905	0.27139473	0.1314843348741654	-1.0622118	44.55244	1
PRKCZ	0.08259821	0.09916719	0.10153640614562458	0.03161818	0.01746276322547509	-1.6460068	22.111172	1
FAAP20	0.61499673	0.71489775	0.584502338009352	0.30783933	0.14381099126861838	-1.2152927	44.55244	1
SKI	0.10900928	0.122943655	0.1259185036740147	0.06613214	0.034411915767847974	-0.8935668	8.879298	1
RER1	0.2791905	0.32801884	0.31128924515698064	0.12906948	0.0662557781201849	-1.3449532	44.55244	1
PEX10	0.05841694	0.06668945	0.06880427521710086	0.03298254	0.015921931176168466	-1.0135502	5.9964757	1
PRDM16-DT	0.22247657	0.26107955	0.2439879759519038	0.10373367	0.04776579352850539	-1.3307675	34.591312	1
PRDM16	0.16795774	0.20069337	0.1962257849031396	0.067257084	0.03389830508474576	-1.57581	38.708473	1
TPRG1L	0.071187355	0.08080866	0.08350033400133601	0.041581843	0.02157164869029276	-0.9568751	6.6665387	1
SMIM1	0.14496288	0.18055542	0.176686706746827	0.035475817	0.01746276322547509	-2.3442717	44.55244	1
LRRC47	0.20423904	0.2426031	0.23647294589178355	0.086230464	0.046224961479198766	-1.4912509	43.950382	1
CEP104	0.07656629	0.08627742	0.08901135604542418	0.046677455	0.02362609142270159	-0.8848407	6.215838	1
C1orf174	0.066064656	0.07628143	0.08066132264529058	0.034644123	0.01694915254237288	-1.1364529	8.42921	1
RPL22	1.8831453	2.140031	0.9777889111556446	1.0931537	0.421160760143811	-0.9690709	44.55244	1
RNF207	0.1257667	0.14148515	0.13894455577822312	0.07740409	0.036466358500256806	-0.8693256	9.001943	1
ICMT	0.13424456	0.16587487	0.1676686706746827	0.036943562	0.02157164869029276	-2.16367	44.55244	1
NOL9	0.10578276	0.11898513	0.12157648630594522	0.06515684	0.03338469440164355	-0.86779225	8.035799	1
KLHL21	0.04906818	0.057446983	0.058784235136940546	0.023306938	0.012326656394453005	-1.2978041	8.302453	1
PHF13	0.10196169	0.117792845	0.11957247828991316	0.05325096	0.02670775552131484	-1.14389	12.843819	1
THAP3	0.121698454	0.14089704	0.1407815631262525	0.06263126	0.03133025166923472	-1.1684084	15.938248	1
DNAJC11	0.08064614	0.09051507	0.09519038076152304	0.050272115	0.025680534155110426	-0.84712565	6.0692735	1
CAMTA1	1.0056267	1.2009789	0.8127922511690047	0.40490755	0.18541345659989728	-1.5683103	44.55244	1
VAMP3	0.31193933	0.36339006	0.33851035404141616	0.15379567	0.07652799178222908	-1.2399632	44.55244	1
PARK7	1.1700969	1.3709835	0.8650634602538411	0.5523549	0.23985618900873137	-1.3113879	44.55244	1
ENO1	3.0635784	3.347729	0.9991649966599866	2.1896973	0.6918335901386748	-0.61242855	44.55244	1
ENO1-AS1	0.004380805	0.005805491	0.006012024048096192	1.3969839e-09	0.0	-5.883965	8.322083	1
PIK3CD-AS2	0.059745997	0.07436525	0.07665330661322645	0.014792442	0.007190549563430919	-2.321987	28.39885	1
CLSTN1	0.19895163	0.23466304	0.22745490981963928	0.08910178	0.04673857216230098	-1.396061	37.03981	1
CTNNBIP1	0.17605156	0.20768593	0.20507682030728122	0.078739606	0.03852080123266564	-1.3981055	31.80768	1
LZIC	0.44215143	0.53081685	0.4619238476953908	0.1695523	0.0847457627118644	-1.6459051	44.55244	1
NMNAT1	0.15127532	0.17642795	0.17685370741482967	0.07389717	0.034411915767847974	-1.2543546	21.536154	1
UBE4B	0.13873665	0.15773237	0.15881763527054107	0.080294795	0.04160246533127889	-0.9732191	13.041788	1
KIF1B	0.44123092	0.4989292	0.437875751503006	0.26386386	0.13045711350796096	-0.9187838	37.668842	1
PGD	0.20418385	0.24779637	0.24131596526386107	0.07003255	0.03749357986646122	-1.821581	44.55244	1
CENPS	0.062457815	0.07389505	0.07665330661322645	0.027290536	0.01386748844375963	-1.4337515	12.493567	1
DFFA	0.26495102	0.30853772	0.29191716766867065	0.13090466	0.06471494607087827	-1.2362962	38.104954	1
PEX14	0.04490487	0.054741226	0.056947227788911155	0.014661182	0.008217770929635337	-1.8934528	15.988345	1
CASZ1	0.19399859	0.22384718	0.22044088176352705	0.10217966	0.05136106831022085	-1.1306392	23.733383	1
SRM	0.20867494	0.2378948	0.23279893119572478	0.1187911	0.05906522855675398	-1.0012894	20.161001	1
MTOR	0.1671723	0.19033335	0.1902137608550434	0.09592056	0.048279404211607604	-0.9878708	15.963198	1
UBIAD1	0.04752075	0.056212697	0.058784235136940546	0.02079662	0.011813045711350795	-1.4301907	9.987383	1
FBXO2	0.11988888	0.13519354	0.1312625250501002	0.07279803	0.03697996918335902	-0.8921412	9.425651	1
FBXO44	0.07929445	0.08937659	0.09101536406145624	0.04826455	0.02362609142270159	-0.8875603	6.2297487	1
MAD2L2	0.11005617	0.126997	0.12859051436205746	0.05793265	0.029275808936825885	-1.1309932	13.760201	1
AGTRAP	0.11192351	0.13485853	0.1366065464261857	0.041364692	0.021058038007190548	-1.7025609	29.962416	1
C1orf167	0.018919336	0.023963893	0.02555110220440882	0.0033980594	0.0015408320493066256	-2.7822433	12.416207	1
MTHFR	0.17806356	0.20018823	0.19939879759519039	0.10999925	0.05701078582434515	-0.8632731	13.294111	1
KIAA2013	0.15840648	0.18224894	0.1825317301269205	0.08505863	0.046224961479198766	-1.0984771	19.317394	1
PLOD1	0.4045062	0.45495567	0.40414161656646624	0.2494353	0.12223934257832562	-0.866799	30.42341	1
MFN2	0.16536795	0.19467439	0.1932197728790915	0.0752155	0.042116076014381096	-1.3707851	31.030458	1
PDPN	0.078669146	0.09104942	0.09084836339345358	0.040571515	0.02157164869029276	-1.1642147	10.504849	1
DNAJC16	0.11479808	0.12719177	0.1287575150300601	0.07665993	0.04314329738058552	-0.7297138	6.594814	1
DDI2	0.12113804	0.13470982	0.13760855043420173	0.079377525	0.040575243965074476	-0.76230675	7.231181	1
PLEKHM2	0.27140757	0.31255364	0.2940881763527054	0.14488862	0.07447354904982023	-1.1086255	33.074768	1
FBLIM1	0.2139335	0.23801787	0.22862391449565797	0.13984378	0.06933744221879815	-0.7668286	12.319642	1
UQCRHL	0.044213615	0.05142785	0.052772211088844355	0.022034127	0.011299435028248588	-1.21908	6.798529	1
SPEN	0.28696215	0.31656754	0.2959251837007348	0.19595437	0.09758602978941962	-0.6917152	13.83763	1
HSPB7	1.8966197	2.2068925	0.9747828991315965	0.9424498	0.37442218798151	-1.2274408	44.55244	1
FAM131C	0.016123852	0.019455703	0.020541082164328657	0.0058773425	0.0030816640986132513	-1.7100134	5.014989	1
CPLANE2	0.013314827	0.017398415	0.018537074148296594	0.0007565757	0.0005136106831022085	-4.3524995	18.472256	1
SZRD1	0.23901437	0.28087667	0.27187708750835005	0.11024873	0.053929121725731895	-1.3483802	40.66606	1
BX284668.5	0.06777625	0.08231671	0.08383433533734135	0.023046799	0.01078582434514638	-1.8321242	20.040907	1
MFAP2	0.16755131	0.18762149	0.1795257181028724	0.10580711	0.04930662557781202	-0.82579434	10.642226	1
SDHB	0.2766347	0.33077425	0.30945223780895126	0.11019252	0.053929121725731895	-1.584948	44.55244	1
ALDH4A1	0.05510615	0.06674415	0.06913827655310621	0.019321386	0.011813045711350795	-1.7831552	18.077017	1
EMC1	0.09803339	0.11026674	0.11623246492985972	0.060387745	0.03287108371854135	-0.86759067	7.8739543	1
MRTO4	0.16308765	0.18973732	0.1880427521710087	0.081106685	0.03954802259887006	-1.2250932	22.884138	1
AKR7A2	0.35252196	0.43061116	0.39295257181028725	0.112453744	0.054442732408834106	-1.9361067	44.55244	1
CAPZB	0.617927	0.7035544	0.5794923179692719	0.35466754	0.1679506933744222	-0.98799306	44.55244	1
MICOS10	0.94934815	1.1227688	0.7753841015364061	0.41608077	0.1864406779661017	-1.431907	44.55244	1
UBXN10	0.0031440642	0.0041666236	0.0045090180360721445	1.3969839e-09	0.0	-5.415003	6.3651853	1
MUL1	0.09130022	0.112863965	0.11523046092184369	0.024958404	0.01386748844375963	-2.1724963	40.35682	1
FAM43B	0.008283897	0.010352543	0.011022044088176353	0.0019225319	0.001027221366204417	-2.3696196	5.1146793	1
PINK1	0.24481393	0.29284212	0.2817301269205077	0.09708348	0.049820236260914225	-1.5918325	44.55244	1
DDOST	0.377871	0.45617932	0.4106546426185705	0.13712822	0.07293271700051361	-1.73334	44.55244	1
HP1BP3	0.45610002	0.4977043	0.43570474281897126	0.32823238	0.15305598356445815	-0.6004216	16.849272	1
EIF4G3	0.48507455	0.5551975	0.47778891115564465	0.26949546	0.1325115562403698	-1.0424647	44.55244	1
USP48	0.3329247	0.37681013	0.34819639278557113	0.19804461	0.09553158705701079	-0.92766684	27.66614	1
HSPG2	0.3931231	0.43544522	0.3927855711422846	0.26304662	0.12532100667693888	-0.7269557	20.682434	1
CDC42	1.2503232	1.4271718	0.8782565130260521	0.7065016	0.3061119671289163	-1.0142912	44.55244	1
EPHB2	0.05799013	0.068141975	0.06830327321309285	0.02677597	0.014381099126861838	-1.3443426	10.354513	1
KDM1A	0.42967495	0.5145447	0.4529058116232465	0.16875032	0.08269131997945557	-1.607832	44.55244	1
LUZP1	0.32255766	0.35440305	0.3299933199732799	0.22470571	0.10785824345146379	-0.6571192	13.876483	1
HNRNPR	0.76737094	0.88125736	0.6723446893787575	0.41720015	0.1936312275295326	-1.0786418	44.55244	1
ZNF436	0.077601165	0.09149129	0.09285237140948564	0.034859627	0.017976373908577297	-1.3895205	14.166015	1
ZNF436-AS1	0.09000421	0.10383893	0.10437541750167001	0.047433317	0.024139702105803802	-1.128725	11.237888	1
TCEA3	0.59041506	0.71201617	0.5683032732130928	0.21651837	0.10477657935285054	-1.716957	44.55244	1
ID3	1.4357706	1.658547	0.8829325317301269	0.75069565	0.30970724191063176	-1.1435148	44.55244	1
RPL11	2.7001777	2.9860911	0.998997995991984	1.8208597	0.6081150487930149	-0.7136075	44.55244	1
ELOA-AS1	0.035241894	0.041525293	0.04325317301269205	0.015923772	0.008217770929635337	-1.3772467	6.932441	1
ELOA	0.19114551	0.21739656	0.2159318637274549	0.11039216	0.053929121725731895	-0.9770486	17.38846	1
PITHD1	0.23871675	0.28277695	0.2715430861723447	0.1031906	0.049820236260914225	-1.4534656	44.55244	1
LYPLA2	0.11817185	0.13453402	0.134936539746159	0.06782812	0.03389830508474576	-0.9869621	11.110738	1
HMGCL	0.17468543	0.20431578	0.19973279893119572	0.08353728	0.04108885464817668	-1.2892884	26.688625	1
FUCA1	0.06177566	0.07465776	0.07798931195724783	0.022164574	0.011813045711350795	-1.7474735	18.170769	1
PNRC2	0.4119193	0.4960549	0.4367067468269873	0.15325387	0.07498715973292244	-1.693926	44.55244	1
NIPAL3	0.07986236	0.092281684	0.09552438209752839	0.04164457	0.022085259373394967	-1.1460183	10.417585	1
RCAN3	0.08495806	0.09965237	0.10136940547762191	0.039743505	0.022085259373394967	-1.3240066	15.068631	1
CLIC4	0.63235503	0.72452945	0.5811623246492986	0.34896186	0.16743708269132	-1.0537608	44.55244	1
SYF2	0.46223286	0.53654474	0.46576486305945225	0.23377307	0.11710323574730354	-1.1982416	44.55244	1
TMEM50A	0.66186047	0.80340517	0.6334335337341349	0.2266286	0.11248073959938366	-1.825341	44.55244	1
MACO1	0.13825679	0.163505	0.16416165664662657	0.060583815	0.03389830508474576	-1.4308331	27.897356	1
MAN1C1	0.25876522	0.29814067	0.2818971275885104	0.13765374	0.07087827426810478	-1.1143855	31.429861	1
AL031280.1	0.028797032	0.017972874	0.019372077488309953	0.062080767	0.02824858757062147	1.7826425	6.3357854	1
SELENON	0.11935078	0.14361657	0.1431195724782899	0.04469914	0.02465331278890601	-1.6816835	32.53287	1
MTFR1L	0.45973006	0.5568274	0.48229792919171677	0.16119951	0.08012326656394453	-1.7877474	44.55244	1
STMN1	1.0875925	1.1943163	0.7852371409485638	0.7594458	0.300462249614792	-0.6530969	44.55244	1
PAFAH2	0.029779289	0.036456265	0.038410153640614564	0.009237498	0.005136106831022085	-1.9690108	11.535927	1
EXTL1	0.018453117	0.022224614	0.023046092184368736	0.006847072	0.004108885464817668	-1.6841583	5.721838	1
TRIM63	0.38002583	0.464147	0.40998663994655976	0.12140811	0.05957883923985619	-1.9338398	44.55244	1
PDIK1L	0.029449075	0.03586332	0.03807615230460922	0.009715225	0.0061633281972265025	-1.8734332	10.927215	1
FAM110D	0.05291522	0.066104084	0.06763527054108216	0.012360988	0.0061633281972265025	-2.4095018	26.20506	1
ZNF593	0.18203367	0.2185421	0.21309285237140949	0.06973104	0.03389830508474576	-1.6466308	44.55244	1
DHDDS	0.1155924	0.12710066	0.12758851035404142	0.08017787	0.03903441191576785	-0.6640318	5.2001905	1
HMGN2	1.3912468	1.5937926	0.9021376085504342	0.7683963	0.3066255778120185	-1.0524441	44.55244	1
ARID1A	0.4485882	0.5185575	0.45490981963927857	0.23348358	0.1145351823317925	-1.1508433	44.55244	1
PIGV	0.029213041	0.034508944	0.03623914495657982	0.012918574	0.007190549563430919	-1.4105736	6.3234773	1
GPN2	0.09455767	0.1112682	0.11523046092184369	0.04314238	0.023112480739599383	-1.3648195	16.97139	1
GPATCH3	0.03219952	0.038310006	0.04091516366065464	0.013401835	0.00667693888032871	-1.5083269	7.29198	1
NUDC	0.6621619	0.7926067	0.6317635270541082	0.261066	0.12172573189522343	-1.6018202	44.55244	1
TRNP1	0.06416332	0.07900155	0.08149632598530394	0.01853625	0.01027221366204417	-2.0855944	26.640743	1
WDTC1	0.07516775	0.08595575	0.09051436205744823	0.041967005	0.02157164869029276	-1.0325824	8.198666	1
TMEM222	0.075838275	0.09152841	0.09485637942551771	0.027561026	0.01386748844375963	-1.7279404	21.078974	1
SYTL1	0.07334735	0.0901137	0.09218436873747494	0.021760082	0.011299435028248588	-2.0450478	27.751856	1
WASF2	0.62076336	0.6998824	0.5711422845691383	0.37752137	0.17976373908577298	-0.8903783	44.55244	1
BX293535.1	0.012949714	0.016026383	0.016700066800267203	0.0034882096	0.002054442732408834	-2.1680868	6.6195326	1
AHDC1	0.18568963	0.21956132	0.21409485637942552	0.08149737	0.044170518746789934	-1.4286864	36.90748	1
IFI6	0.09592671	0.11849189	0.12191048764195057	0.02650527	0.01386748844375963	-2.1562214	40.232586	1
FAM76A	0.080810994	0.09390873	0.09802939211756848	0.04050671	0.02054442732408834	-1.2110765	11.689779	1
STX12	0.17541379	0.2031141	0.19822979291917167	0.09020136	0.04468412942989214	-1.1701809	22.59599	1
PPP1R8	0.10990843	0.13038099	0.1330995323981296	0.046922807	0.023112480739599383	-1.472407	21.75789	1
RPA2	0.17303689	0.20847586	0.20774883099532399	0.06402238	0.03287108371854135	-1.7016724	44.55244	1
SMPDL3B	0.022480153	0.027251823	0.028724114896459586	0.0077981697	0.004622496147919877	-1.7920468	7.5545654	1
XKR8	0.04888941	0.057295617	0.060287241148964596	0.023044068	0.012840267077555213	-1.3102981	8.522233	1
EYA3	0.08836458	0.102338515	0.10537742150968604	0.045365643	0.02362609142270159	-1.1719096	12.168721	1
DNAJC8	0.7653315	0.9077548	0.6872077488309953	0.3273947	0.15202876219825373	-1.4709901	44.55244	1
ATP5IF1	1.4975845	1.7324959	0.9352037408149633	0.775188	0.3292244478685157	-1.1601309	44.55244	1
MED18	0.058854	0.07205637	0.07548430193720775	0.018258048	0.01078582434514638	-1.974714	22.252151	1
PHACTR4	0.23282894	0.2614714	0.2511690046760187	0.14472027	0.06882383153569595	-0.8529411	16.135765	1
TRNAU1AP	0.1825772	0.19947791	0.19706078824315298	0.1305807	0.06420133538777606	-0.61090606	6.883481	1
TAF12	0.19596581	0.23536916	0.23146292585170342	0.07475998	0.036466358500256806	-1.6532714	44.55244	1
RAB42	0.012790488	0.01618048	0.017034068136272545	0.002365384	0.0015408320493066256	-2.723259	9.952209	1
GMEB1	0.08889119	0.101661116	0.10287241148964596	0.049595106	0.025166923472008218	-1.0340106	9.377383	1
YTHDF2	0.38244295	0.45798856	0.41382765531062127	0.15019609	0.07498715973292244	-1.607819	44.55244	1
TMEM200B	0.07740296	0.09421173	0.09535738142952571	0.025685253	0.012326656394453005	-1.8708911	23.938963	1
SRSF4	0.7127942	0.814115	0.6310955243820975	0.40126643	0.19054956343091936	-1.0204899	44.55244	1
MECR	0.10592213	0.12582986	0.12775551102204408	0.044673752	0.021058038007190548	-1.4918952	21.192013	1
SDC3	0.3109128	0.34619263	0.3179692718770875	0.20249811	0.10580380071905496	-0.77337086	19.375843	1
PUM1	0.5324763	0.6125021	0.5193720774883099	0.28644335	0.1381612737544941	-1.096197	44.55244	1
SNRNP40	0.14354002	0.17002638	0.17050768203072814	0.062059287	0.032357473035439135	-1.452565	28.5281	1
ZCCHC17	0.40050197	0.47302398	0.42334669338677355	0.17755096	0.08525937339496661	-1.4131728	44.55244	1
FABP3	0.8442031	1.0400633	0.7304609218436874	0.24191996	0.11042629686697483	-2.1036122	44.55244	1
PEF1	0.21241844	0.25262287	0.24665998663994657	0.08874989	0.044170518746789934	-1.5081142	44.55244	1
COL16A1	0.11547174	0.13224085	0.13226452905811623	0.06387618	0.03184386235233693	-1.0486516	12.035733	1
ADGRB2	0.3080674	0.3611901	0.3351703406813627	0.14478238	0.07447354904982023	-1.3182756	44.55244	1
PTP4A2	0.9008548	1.0463576	0.748997995991984	0.4534455	0.21879815100154082	-1.2061948	44.55244	1
KHDRBS1	0.8414049	0.9931773	0.7261189044756179	0.37471858	0.17668207498715974	-1.4060042	44.55244	1
KPNA6	0.34916648	0.41881797	0.37792251169004676	0.13504821	0.07036466358500257	-1.6321253	44.55244	1
TXLNA	0.17921853	0.20201614	0.19939879759519039	0.10908644	0.05495634309193631	-0.88839084	13.939801	1
CCDC28B	0.44963846	0.5383893	0.4696058784235137	0.17677575	0.08269131997945557	-1.6061814	44.55244	1
TMEM234	0.07066684	0.08381809	0.08667334669338678	0.030203745	0.014894709809964048	-1.4694858	14.398582	1
EIF3I	0.6168216	0.7409939	0.6047094188376754	0.2350178	0.11556240369799692	-1.6562726	44.55244	1
HDAC1	0.20972966	0.24246058	0.23597194388777556	0.10904631	0.05495634309193631	-1.1520817	26.546776	1
MARCKSL1	0.72675115	0.83881176	0.6371075484301937	0.3821984	0.17000513610683102	-1.13382	44.55244	1
FAM229A	0.039705012	0.04774368	0.04959919839679359	0.01499003	0.007704160246533128	-1.6647328	10.621062	1
ZBTB8OS	0.26644626	0.30763218	0.29308617234468937	0.13979194	0.06831022085259374	-1.1373625	32.653576	1
RBBP4	0.6200707	0.71559227	0.586005344021376	0.32637948	0.15716486902927582	-1.1323472	44.55244	1
YARS	0.2266606	0.2532635	0.24782899131596525	0.1448254	0.0724191063174114	-0.80589813	14.766507	1
FNDC5	0.07736589	0.09667459	0.09686038744154976	0.017959774	0.009758602978941962	-2.4218485	40.241768	1
AK2	0.41067487	0.45415223	0.405811623246493	0.27704576	0.13610683102208526	-0.7128488	21.584188	1
TRIM62	0.010980189	0.013626001	0.01419505678022712	0.0028438005	0.0015408320493066256	-2.2211595	5.716366	1
ZNF362	0.10680285	0.12582016	0.12775551102204408	0.048292976	0.02670775552131484	-1.3796396	20.010727	1
PHC2	0.13273872	0.15067856	0.15063460253841016	0.07754411	0.03852080123266564	-0.95748293	11.847431	1
SMIM12	0.20812751	0.2509588	0.24498997995991983	0.076379746	0.040061633281972264	-1.7148756	44.55244	1
TMEM35B	0.09354353	0.11509829	0.11756847027388109	0.027229594	0.014381099126861838	-2.0755835	36.841522	1
ZMYM4	0.30049452	0.34759295	0.3256513026052104	0.15573624	0.07704160246533127	-1.157783	38.7314	1
KIAA0319L	0.24912784	0.27917847	0.26569806279225117	0.15668769	0.07960965588084232	-0.832892	17.166061	1
PSMB2	0.56497276	0.66325516	0.5554442217768871	0.26278946	0.12326656394453005	-1.3353252	44.55244	1
C1orf216	0.029881313	0.037045196	0.039579158316633264	0.007842093	0.004622496147919877	-2.2255845	15.286172	1
AGO4	0.10319158	0.11576502	0.11823647294589178	0.0645001	0.034411915767847974	-0.84283674	7.6952124	1
ADPRHL2	0.16971488	0.19968414	0.197561790247161	0.07752342	0.040061633281972264	-1.3638783	30.06081	1
TRAPPC3	0.40735808	0.49053702	0.4410487641950568	0.15163448	0.07344632768361582	-1.693107	44.55244	1
MAP7D1	0.21730357	0.25855768	0.2516700066800267	0.090407155	0.04673857216230098	-1.5149401	44.55244	1
THRAP3	0.60531706	0.710364	0.5754843019372078	0.28233105	0.1376476630713919	-1.3308629	44.55244	1
SH3D21	0.20703289	0.16150336	0.1611556446225785	0.34704158	0.1617873651771957	1.1030668	20.861704	1
STK40	0.10898545	0.1252783	0.12742150968603874	0.05885475	0.029275808936825885	-1.0886075	12.544628	1
LSM10	0.36432752	0.43459773	0.3974615898463594	0.14830518	0.0724191063174114	-1.5504711	44.55244	1
MRPS15	0.35145456	0.41394755	0.38276553106212424	0.15935034	0.07960965588084232	-1.3766893	44.55244	1
MEAF6	0.31767562	0.37015012	0.3478623914495658	0.15638474	0.07909604519774012	-1.2424781	44.55244	1
SNIP1	0.072300375	0.083600216	0.0871743486973948	0.037530545	0.019517205957883924	-1.1533271	9.558401	1
DNALI1	0.102157466	0.121992245	0.12241148964595859	0.04113334	0.021058038007190548	-1.5660882	23.191341	1
GNL2	0.14252251	0.16665728	0.16917167668670674	0.06827465	0.03800719054956343	-1.2862163	23.70363	1
CDCA8	0.0139469365	0.0025218725	0.0026720106880427524	0.049084943	0.022598870056497175	4.2295475	8.9553175	1
C1orf122	0.7189617	0.84909624	0.6561456245824984	0.31881785	0.14997431946584489	-1.4129132	44.55244	1
MTF1	0.051147442	0.060321007	0.06346025384101536	0.022942064	0.012326656394453005	-1.3907803	10.024948	1
SF3A3	0.2012146	0.23090106	0.22712090848363392	0.10989532	0.05495634309193631	-1.0704573	22.14723	1
UTP11	0.2511831	0.28620145	0.2750501002004008	0.14346576	0.06728299948638931	-0.99582326	23.11423	1
RRAGC	0.12849137	0.14528905	0.14729458917835672	0.076808944	0.03697996918335902	-0.9186954	10.357001	1
MYCBP	0.11273953	0.13432512	0.13977955911823647	0.04633076	0.02362609142270159	-1.5336499	24.981054	1
AKIRIN1	0.73348665	0.8623859	0.6621576486305946	0.33714384	0.16076014381099127	-1.3547089	44.55244	1
NDUFS5	1.6604538	1.9231172	0.9620908483633934	0.85270333	0.349768875192604	-1.1732367	44.55244	1
MACF1	1.0758004	1.1742314	0.7782231128924516	0.7731505	0.3189522342064715	-0.60283184	43.438496	1
PABPC4	0.31822276	0.36674455	0.3366733466933868	0.16908602	0.08320493066255778	-1.1165584	37.88551	1
PPIE	0.18510431	0.21213664	0.2075818303273213	0.10194726	0.04930662557781202	-1.0564363	19.422134	1
CAP1	0.3693314	0.40879723	0.37140948563794257	0.24803962	0.11658962506420134	-0.72058606	18.675955	1
