gene	mean	CM_4_mean	CM_4_positive_frac	CM_6_mean	CM_6_positive_frac	log2FC	-log10 p-val	is_significant
LINC01646	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
AJAP1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
Z98886.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
BX005132.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
LINC02781	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
LINC02782	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
AL139823.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
Z98259.3	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
Z98259.2	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
Z98259.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
AL365255.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
NPHP4	0.012366969	0.011749289	0.019621583742116328	0.027058167	0.05	1.1965857	0.7786593	0
KCNAB2	0.0073577915	0.007345472	0.012613875262789068	0.007651594	0.016666666666666666	0.058129665	0.019540604	0
CHD5	0.0028493823	0.0029691826	0.004204625087596356	-1.0186341e-10	0.0	-4.939784	3.073587	0
RPL22	2.0830889	2.0725868	0.9926419060967063	2.3328743	1.0	0.17066823	12.749798	0
AL031847.1	0.0024689008	0.0025727032	0.004204625087596356	-1.0186341e-10	0.0	-4.740229	3.1187263	0
RNF207	0.056747913	0.057653002	0.08093903293622985	0.035215557	0.075	-0.70959216	1.1217166	0
ICMT	0.31521907	0.31937414	0.3994393833216538	0.21638301	0.35	-0.5614453	2.954448	0
LINC00337	0.0038165913	0.0038061063	0.005956552207428171	0.004065822	0.008333333333333333	0.09286986	0.022044878	0
HES3	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
GPR153	0.03159844	0.031918477	0.049754730203223546	0.023987735	0.05	-0.41060603	0.33695394	0
ACOT7	0.17267947	0.17349869	0.2386124737210932	0.15319821	0.275	-0.17941521	0.3717863	0
AL031848.2	0.0060965717	0.00581076	0.008409250175192713	0.012894956	0.025	1.1365362	0.45242742	0
HES2	0.00056232885	0.00018316868	0.000350385423966363	0.009580021	0.016666666666666666	5.0952764	0.7664779	0
ESPN	0.003014683	0.0025540125	0.00350385423966363	0.013970838	0.016666666666666666	2.4064612	0.596164	0
AL031848.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
TNFRSF25	0.010066661	0.0066725546	0.009810791871058164	0.09079053	0.16666666666666666	3.7463582	4.530502	0
PLEKHG5	0.013178219	0.010972264	0.016468114926419062	0.065643944	0.11666666666666667	2.5699077	2.5904238	0
NOL9	0.14081073	0.1399315	0.19551506657323056	0.1617279	0.31666666666666665	0.20870902	0.44734737	0
TAS1R1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
ZBTB48	0.042662874	0.04333134	0.06517168885774352	0.026765231	0.05	-0.6929963	0.76888806	0
KLHL21	0.059418995	0.05977287	0.08654519971969166	0.05099664	0.09166666666666666	-0.22867405	0.23662063	0
PHF13	0.18867014	0.18989448	0.25718290119131043	0.15953486	0.2833333333333333	-0.25118178	0.6284047	0
THAP3	0.14284538	0.14169537	0.20007007708479327	0.17020237	0.325	0.2642881	0.6095238	0
DNAJC11	0.097488604	0.09821132	0.14260686755430974	0.08030695	0.14166666666666666	-0.2900374	0.45486188	0
LINC01672	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
AL591163.1	0.0003439729	0.00035843498	0.000700770847932726	-1.0186341e-10	0.0	-2.1967187	0.7850676	0
CAMTA1-DT	0.0023939302	0.0024945803	0.002803083391730904	-1.0186341e-10	0.0	-4.6974306	2.2789657	0
CAMTA1	1.290339	1.2995343	0.9124036440084092	1.0716493	0.9333333333333333	-0.27813825	6.554565	0
AL512330.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
CAMTA1-IT1	0.001321236	0.0013767832	0.001751927119831815	-1.0186341e-10	0.0	-3.8843877	1.4988312	0
Z97987.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
AL365194.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
AL359881.3	0.0003569089	0.00037191485	0.000700770847932726	-1.0186341e-10	0.0	-2.238528	0.8030691	0
AL359881.2	0.0002635437	0.00027462404	0.000350385423966363	-1.0186341e-10	0.0	-1.905445	0.49846235	0
AL359881.1	0.00025554263	0.00026628654	0.000350385423966363	-1.0186341e-10	0.0	-1.8729743	0.49843645	0
VAMP3	0.40989876	0.40104043	0.47687456201822004	0.62057525	0.75	0.62973124	5.9089837	1
Z98884.2	0.00047946104	0.00049961987	0.001051156271899089	-1.0186341e-10	0.0	-2.5840497	1.0675137	0
PER3	0.061378423	0.06262354	0.08934828311142257	0.031758945	0.06666666666666667	-0.97730845	1.9745663	0
Z98884.1	0.00021363684	0.00022261875	0.000350385423966363	-1.0186341e-10	0.0	-1.6898319	0.4984187	0
UTS2	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
TNFRSF9	0.00018778717	0.00019568222	0.000350385423966363	-1.0186341e-10	0.0	-1.564049	0.49846426	0
PARK7	1.619235	1.6283224	0.9695164681149264	1.403104	0.9916666666666667	-0.2147502	7.2817755	0
AL034417.4	0.0015439888	0.001608902	0.002102312543798178	-1.0186341e-10	0.0	-4.0949993	1.7089742	0
AL034417.3	0.00085055444	0.00065197743	0.000700770847932726	0.005573491	0.008333333333333333	2.9154754	0.41935855	0
ERRFI1	0.01905001	0.017240636	0.027330063069376315	0.06208368	0.10833333333333334	1.8423792	1.9920727	0
AL034417.2	0.0010636	0.0011083246	0.001401541695865452	-1.0186341e-10	0.0	-3.5949376	1.1918814	0
LINC01714	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
AL358876.2	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
SLC45A1	0.002594638	0.0019525731	0.003153468815697267	0.017864954	0.03333333333333333	3.1296797	1.0189091	0
RERE	0.6070311	0.6101526	0.6327960756832516	0.53278214	0.7083333333333334	-0.19559006	1.3095785	0
RERE-AS1	0.0003496908	0.0003643933	0.000700770847932726	-1.0186341e-10	0.0	-2.2153487	0.8025628	0
AL357552.2	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
ENO1	3.2119794	3.2201717	1.0	3.0171235	1.0	-0.09396085	6.884354	0
ENO1-AS1	0.0048762434	0.0050812657	0.008409250175192713	-1.0186341e-10	0.0	-5.6952343	5.6153674	1
CA6	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
SLC2A7	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
SLC2A5	0.00012369666	-3.6379788e-10	0.0	0.0030656224	0.008333333333333333	4.9844227	0.4957459	0
GPR157	0.023117384	0.02353139	0.03363700070077085	0.013271742	0.025	-0.82151717	0.6939887	0
MIR34AHG	0.007478736	0.006444815	0.010161177295024528	0.032069527	0.058333333333333334	2.2972705	1.3888377	0
LNCTAM34A	0.01508398	0.012932188	0.019971969166082692	0.06626155	0.11666666666666667	2.3482683	2.636429	0
H6PD	0.089699656	0.08786115	0.12718990889978976	0.13342816	0.23333333333333334	0.6022056	1.2517966	0
SPSB1	0.005581276	0.005066956	0.009110021023125438	0.017813813	0.041666666666666664	1.7936859	0.92041886	0
BX323043.1	0.00054225774	0.000565057	0.000700770847932726	-1.0186341e-10	0.0	-2.7334795	0.8029748	0
LINC02606	0.008736795	0.008774993	0.011562718990889979	0.0078291325	0.016666666666666666	-0.16258293	0.06008279	0
AL928921.1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
SLC25A33	0.11401713	0.11428109	0.16362999299229153	0.107745856	0.19166666666666668	-0.08487777	0.116065316	0
TMEM201	0.043699525	0.044060417	0.0662228451296426	0.035112824	0.075	-0.32665285	0.34707904	0
PIK3CD	0.0029197563	0.0029060475	0.004905395935529082	0.0032456673	0.008333333333333333	0.15442613	0.036577452	0
PIK3CD-AS1	-8.8039087e-10	-3.6379788e-10	0.0	-1.0186341e-10	0.0	3.7836132e-06	44.55244	0
PIK3CD-AS2	0.05306582	0.053493444	0.07533286615276805	0.042889174	0.09166666666666666	-0.31808314	0.36095408	0
CLSTN1	0.24445644	0.24240515	0.31850035038542396	0.29323143	0.45	0.2745162	0.8927767	0
CTNNBIP1	0.21445099	0.21048456	0.2848633496846531	0.30877414	0.48333333333333334	0.5526194	2.3802557	0
AL357140.1	0.0002814785	0.0002933129	0.000350385423966363	-1.0186341e-10	0.0	-1.975679	0.4984719	0
AL357140.4	0.00021111598	0.00021999193	0.000350385423966363	-1.0186341e-10	0.0	-1.678037	0.49839947	0
