gene	mean	CM_2_mean	CM_2_positive_frac	CM_4_mean	CM_4_positive_frac	log2FC	-log10 p-val	is_significant
PNRC2	0.47933394	0.4040196	0.38109468386284995	0.64715725	0.6412053258584443	0.679557	44.55244	1
SRSF10	0.6954924	0.59005135	0.5149418055992451	0.9304074	0.7929222144358795	0.6569326	44.55244	1
SYF2	0.558771	0.62711394	0.5364894620949985	0.40657783	0.4810791871058164	-0.6250714	44.55244	1
TMEM50A	0.74915326	0.6478546	0.5563070147845235	0.97483903	0.8335669236159776	0.58941925	44.55244	1
LDLRAP1	0.036757734	0.029771568	0.0328719723183391	0.052322205	0.07743517869656623	0.81140506	7.258715	1
AL031280.1	0.018842654	0.013228823	0.01368354828562441	0.03134544	0.04730203223545901	1.2383014	8.057818	1
SELENON	0.14529477	0.10714324	0.11371500471846492	0.23027337	0.3027330063069376	1.1030872	44.55244	1
AUNIP	0.02014391	0.0006388062	0.0009436929852154766	0.0635961	0.09460406447091801	6.4298654	44.55244	1
PAQR7	0.03655786	0.0429394	0.046240956275558354	0.022348965	0.03398738612473721	-0.9390091	8.405315	1
STMN1	1.529547	0.99516416	0.6950298836111984	2.720023	0.9989488437281009	1.4505204	44.55244	1
PDIK1L	0.03874867	0.032565903	0.03633217993079585	0.05252515	0.07883672039243167	0.68796694	5.7924576	1
CEP85	0.056559812	0.039770167	0.04529726329034287	0.09397129	0.13840224246671337	1.2384448	23.811394	1
HMGN2	1.8301178	1.4137232	0.8589178987102862	2.7577503	0.9957953749124037	0.9639423	44.55244	1
ARID1A	0.528078	0.46433535	0.42529097200377475	0.67011815	0.6727400140154169	0.529153	44.55244	1
TRNP1	0.1094937	0.12531228	0.1313306071091538	0.074236	0.10861948142957253	-0.7545456	16.836472	1
GPR3	0.006378609	0.0031741927	0.0034602076124567475	0.013517799	0.02242466713384723	2.0562823	7.208998	1
IFI6	0.107582666	0.09383298	0.09893048128342247	0.13819528	0.18710581639803783	0.55804825	9.883349	1
RPA2	0.2857232	0.20118907	0.2096571248820384	0.4740617	0.5077084793272599	1.2361102	44.55244	1
SMPDL3B	0.026064295	0.030555878	0.03334381881094684	0.016051108	0.023125437981779958	-0.9245306	6.0663733	1
SESN2	0.22835231	0.28969803	0.2577854671280277	0.09169282	0.12754029432375613	-1.6585945	44.55244	1
PHACTR4	0.2631908	0.19548169	0.19896193771626297	0.41404143	0.48283111422564823	1.0823522	44.55244	1
RCC1	0.04542889	0.027176417	0.03019817552689525	0.08609673	0.12718990889978976	1.6599789	31.632952	1
SNHG3	0.14999564	0.1295755	0.1338471217363951	0.19547014	0.25052557813594956	0.5927801	15.206853	1
RAB42	0.023446523	0.015780784	0.016986473733878578	0.040519	0.059215136650315345	1.3548726	11.349454	1
GMEB1	0.098178074	0.085049696	0.09075180874488833	0.12740648	0.1790469516468115	0.58249724	10.114138	1
EPB41	0.30779758	0.3692556	0.34523435042466183	0.170959	0.22845129642606868	-1.1105164	44.55244	1
TMEM200B	0.09949272	0.11923611	0.120792702107581	0.05548935	0.0756832515767344	-1.1021502	27.982689	1
PTPRU	0.04209896	0.050586414	0.05536332179930796	0.023198616	0.03433777154870357	-1.1213549	13.113208	1
MATN1-AS1	0.013152725	0.016983936	0.017615602390688895	0.004618592	0.00700770847932726	-1.856212	9.472502	1
SNRNP40	0.19739547	0.16538699	0.17536961308587606	0.26869056	0.3475823405746321	0.69976455	30.137749	1
SERINC2	0.039629284	0.050566103	0.0542623466498899	0.015272546	0.025227750525578137	-1.7206649	25.155935	1
TINAGL1	0.011128425	0.014068087	0.015570934256055362	0.0045805164	0.00805886475122635	-1.5979053	7.144042	1
IQCC	0.016130196	0.011806016	0.012582573136206355	0.025761116	0.03749124036440084	1.1190939	5.8368697	1
TMEM234	0.072874136	0.050712105	0.056307014784523435	0.12224297	0.17449194113524877	1.2676871	31.668743	1
HDAC1	0.24149434	0.21324894	0.2154765649575338	0.30441725	0.38612473721093205	0.51330894	20.797781	1
FAM229A	0.041457996	0.028059915	0.030827304183705568	0.071310095	0.09635599159074983	1.3424852	18.434692	1
ZBTB8B	0.010174051	0.0040179896	0.004561182761874803	0.023888424	0.038192011212333565	2.5423265	14.889491	1
ZBTB8A	0.10658048	0.08927053	0.09279647687952186	0.14512408	0.20287316047652418	0.7004096	15.513631	1
ZBTB8OS	0.31247017	0.27392632	0.27178357974205725	0.3983729	0.48528381219341277	0.5401672	32.045563	1
YARS	0.49206907	0.58178806	0.4850581944007549	0.29226533	0.3686054660126139	-0.99296945	44.55244	1
S100PBP	0.13260359	0.11164566	0.11780434098773199	0.17927386	0.24281709880868957	0.6827509	18.492817	1
TMEM54	0.1449268	0.10529657	0.10994023277760302	0.23319869	0.29712683952347585	1.1463504	44.55244	1
ZMYM1	0.10433218	0.08811789	0.09279647687952186	0.14043479	0.1941135248773651	0.6717841	13.6866665	1
SFPQ	0.6602989	0.42371446	0.3837684806542938	1.187359	0.8591450595655221	1.4863731	44.55244	1
CLSPN	0.14831121	0.008243584	0.007864108210128971	0.46034694	0.416958654519972	5.786224	44.55244	1
AGO4	0.104387395	0.09024515	0.09672853098458635	0.13587447	0.1941135248773651	0.58981675	11.162556	1
AGO1	0.10756419	0.09138818	0.09908776344762504	0.14358178	0.1958654519971969	0.6512198	13.380334	1
SH3D21	0.16303198	0.18419582	0.18464926077382826	0.11586647	0.16222845129642607	-0.6683156	19.639578	1
EVA1B	0.10490912	0.079266965	0.08320226486316452	0.16201524	0.20988086895585142	1.0304092	28.972748	1
CDCA8	0.13987184	0.005001061	0.00550487574709028	0.44033	0.4036440084092502	6.4319715	44.55244	1
AL139260.1	0.02936925	0.037197273	0.04026423403586033	0.011928371	0.018220042046250877	-1.6326289	17.216469	1
MYCBP	0.14963554	0.08326518	0.08996539792387544	0.29748157	0.3840224246671338	1.8357682	44.55244	1
ZMPSTE24	0.084014684	0.058704343	0.061969172695816296	0.14039116	0.19691660826909602	1.2564847	35.683907	1
EXO5	0.023428248	0.015979566	0.017458320226486315	0.040016614	0.059215136650315345	1.3189715	11.034607	1
ZNF684	0.05906314	0.03746206	0.04167977351368355	0.107189484	0.15487035739313246	1.5141606	35.07136	1
RIMS3	0.028986886	0.033668634	0.03633217993079585	0.018553555	0.02908199018920813	-0.8562333	6.0220056	1
CITED4	0.26105484	0.29335228	0.2788612771311733	0.18914437	0.24491941135248774	-0.6328754	28.418531	1
CTPS1	0.08254444	0.044802837	0.050173010380622836	0.16661751	0.22950245269796776	1.8925271	44.55244	1
SCMH1	0.13300355	0.11513195	0.12142183076439132	0.17279884	0.23826208829712683	0.58538735	13.969374	1
FOXO6	0.05253068	0.061992392	0.06621579112928594	0.031459782	0.046250875963559916	-0.9763292	12.631823	1
ZMYND12	0.006528408	0.008401432	0.009594212016357346	0.0023566738	0.00350385423966363	-1.7909995	5.0593586	1
PPIH	0.17531773	0.12283712	0.1300723497955332	0.2922208	0.3752627890679748	1.2496319	44.55244	1
SLC2A1	0.96356755	1.1616697	0.7551116703365839	0.52229494	0.5374912403644009	-1.1531113	44.55244	1
SLC2A1-AS1	0.058252595	0.070138544	0.07675369613085876	0.0317733	0.04590049053959355	-1.1399145	18.30543	1
CDC20	0.14815229	0.002590659	0.0029883611198490093	0.47242704	0.413104414856342	7.4562936	44.55244	1
ELOVL1	0.08309561	0.061848197	0.06637307329348852	0.13041964	0.18815697266993692	1.0751327	27.278406	1
HYI	0.096239105	0.07827716	0.08225857187794904	0.13623662	0.18990889978976874	0.79866785	17.690292	1
ST3GAL3	0.09847229	0.08243393	0.08949355143126769	0.1341834	0.19656622284512965	0.70222175	14.993025	1
AL357079.1	0.018711172	0.02303076	0.023435042466184334	0.009081395	0.012263489838822705	-1.3330274	7.415242	1
B4GALT2	0.14115638	0.10612669	0.11560239068889588	0.21917926	0.28941836019621586	1.0456231	44.25141	1
SLC6A9	0.022831917	0.030248921	0.032557407989933944	0.006301917	0.008409250175192713	-2.2450695	20.20727	1
AL139220.2	0.027071888	0.035070565	0.03633217993079585	0.009245728	0.013314646110721794	-1.9119897	19.051506	1
KIF2C	0.13538097	0.0032459272	0.003302925448254168	0.42974487	0.41065171688857743	7.005266	44.55244	1
UROD	0.2460747	0.20276363	0.20887071406102548	0.34256372	0.43027330063069374	0.75628316	44.55244	1
MUTYH	0.029648384	0.023709979	0.025636992765020447	0.042872246	0.06377014716187807	0.8518389	6.3926964	1
TOE1	0.056568094	0.03581052	0.03884869455803712	0.10281727	0.15031534688156972	1.5190067	33.765594	1
AKR1A1	0.29667646	0.25504375	0.2529097200377477	0.3894529	0.4670637701471619	0.610509	37.06452	1
NASP	1.1299918	0.86714995	0.6591695501730104	1.715541	0.9502452697967765	0.9842279	44.55244	1
MAST2	0.11330419	0.09253972	0.09908776344762504	0.15954396	0.2274001401541696	0.7851552	21.053127	1
PIK3R3	0.10769987	0.0485551	0.05331865366467443	0.23945473	0.3041345480028031	2.2996924	44.55244	1
POMGNT1	0.14406638	0.11522635	0.12299465240641712	0.20829947	0.2771548703573931	0.85362947	30.52293	1
RAD54L	0.014455166	0.00043217797	0.0004718464926077383	0.045694638	0.06902592852137351	6.427126	39.092834	1
STIL	0.02837247	0.00286502	0.0031456432840515887	0.08519653	0.12683952347582342	4.8463736	44.55244	1
BEND5	0.20695165	0.2322474	0.221767851525637	0.15057975	0.19621583742116327	-0.624798	21.237877	1
CDKN2C	0.059169494	0.004583948	0.0050330292544825414	0.1807718	0.22950245269796776	5.2710986	44.55244	1
TTC39A	0.057920977	0.050590795	0.05536332179930796	0.07425719	0.11002102312543798	0.5527484	5.5712056	1
ORC1	0.010467959	0.0010849496	0.0012582573136206354	0.031371024	0.04555010511562719	4.731127	25.20401	1
LRP8	0.0678347	0.059766766	0.06322743000943692	0.08580653	0.12088297126839523	0.5210126	5.6153107	1
NDC1	0.058773026	0.038037483	0.040421516200062915	0.10497099	0.15381920112123335	1.4620829	32.701756	1
HSPB11	0.32607195	0.23143163	0.23183391003460208	0.5369326	0.5746320953048353	1.2138003	44.55244	1
TCEANC2	0.05257102	0.042268075	0.04608367411135577	0.0755326	0.11142256482130343	0.8360306	10.656073	1
DHCR24	0.13210362	0.06161352	0.06731676627870399	0.28913143	0.36510161177295025	2.2285657	44.55244	1
PLPP3	0.16379666	0.19117878	0.18606480025165145	0.10277906	0.14050455501051157	-0.8947275	32.2076	1
CYP2J2	0.014665358	0.009749431	0.01100975149418056	0.02561593	0.03608969866853539	1.3845501	7.4034166	1
USP1	0.3542364	0.22462927	0.22569990563070147	0.6429934	0.6047652417659425	1.5168402	44.55244	1
ATG4C	0.058772985	0.05158588	0.05567788612771312	0.074790746	0.1145760336370007	0.53501725	5.4802933	1
ALG6	0.026866427	0.021952152	0.023906888958792075	0.037807178	0.0578135949544499	0.7815516	5.116085	1
ITGB3BP	0.1564036	0.06705029	0.07061969172695816	0.35545316	0.43132445690259286	2.4045997	44.55244	1
ROR1	0.1905747	0.1629201	0.1659326832337213	0.25217038	0.3192011212333567	0.62992084	22.635973	1
LEPR	0.05662659	0.06452267	0.06857502359232463	0.039041813	0.055711282410651715	-0.7233298	7.9254103	1
TCTEX1D1	0.014458381	0.007033504	0.00817867253853413	0.030998547	0.045199719691660825	2.1241643	14.837403	1
GNG12	0.24270037	0.1843424	0.19078326517772884	0.37270936	0.44674141555711283	1.0152677	44.55244	1
DEPDC1	0.24966423	0.015803156	0.01651462724127084	0.77065	0.594604064470918	5.598878	44.55244	1
LRRC40	0.12436559	0.10905016	0.11701793016671909	0.15846597	0.2196916608269096	0.53876895	11.108724	1
CTH	0.03349878	0.043653715	0.04671280276816609	0.010884055	0.017168885774351786	-1.9939948	26.154839	1
TNNI3K	0.022853281	0.017646626	0.020289399182132746	0.034446836	0.052207428170988085	0.9610089	6.260262	1
PIGK	0.11785485	0.0925501	0.0978295061340044	0.17420961	0.24071478626489137	0.9117877	28.715908	1
FUBP1	0.47544694	0.379794	0.3562441019188424	0.68857545	0.673791170287316	0.8582274	44.55244	1
PTGFR	0.0205073	0.026339471	0.02658068575023592	0.0075076893	0.010161177295024528	-1.7971631	12.921748	1
TTLL7	0.18149433	0.13868289	0.1429694872601447	0.27685645	0.34898388227049754	0.9968294	44.55244	1
AL359504.2	0.08543786	0.09615594	0.10003145643284052	0.061540768	0.08269096005606166	-0.64299077	9.245866	1
PRKACB	0.25293747	0.22275473	0.22601446995910665	0.3201863	0.40294323756131745	0.5232584	22.916336	1
SSX2IP	0.27219832	0.23374817	0.2332494495124253	0.35787392	0.43447792571829014	0.6142823	33.389526	1
MCOLN3	0.01800539	0.013736249	0.014627241270839886	0.02751239	0.04239663629992992	0.9968629	5.471292	1
DDAH1	0.027575858	0.0140485335	0.01620006291286568	0.05770835	0.08969866853538892	2.0306253	27.791496	1
CCN1	0.09432051	0.05049761	0.05284680717206669	0.19193867	0.23370707778556413	1.9242556	44.55244	1
ODF2L	0.25844148	0.21470827	0.21516200062912866	0.35588378	0.4271198318149965	0.7287619	42.719933	1
RBMXL1	0.1342629	0.113571264	0.120792702107581	0.18034041	0.24456902592852137	0.6666548	17.943369	1
LRRC8B	0.049002778	0.041514847	0.04608367411135577	0.06569315	0.09635599159074983	0.66083896	6.5689335	1
LRRC8C	0.019872589	0.014214759	0.01651462724127084	0.032472994	0.05010511562718991	1.1861731	8.212828	1
ZNF326	0.35512584	0.29872018	0.29285938974520287	0.48082936	0.539593552908199	0.68654746	44.55244	1
CDC7	0.03420068	0.011978488	0.012739855300408933	0.08370738	0.12228451296426068	2.7946374	44.55244	1
GLMN	0.12403627	0.10498761	0.11104120792702107	0.16645367	0.23265592151366504	0.6643947	16.499868	1
MTF2	0.30203852	0.2640041	0.2623466498899025	0.38680303	0.4653118430273301	0.55086523	31.089775	1
TMED5	0.16223383	0.13064311	0.13746461151305442	0.23259619	0.3076384022424667	0.83171254	33.550327	1
CCDC18	0.09122442	0.014026997	0.015570934256055362	0.26319876	0.31499649614576036	4.220174	44.55244	1
CCDC18-AS1	0.22597262	0.26764384	0.2609311104120793	0.13312761	0.18185003503854238	-1.0069602	44.55244	1
DR1	0.26802638	0.21403608	0.21909405473419313	0.38831922	0.4505956552207428	0.8590867	44.55244	1
GCLM	0.1068476	0.09423393	0.10176156023906889	0.13492936	0.19236159775753328	0.5174244	9.004351	1
ABCD3	0.28498903	0.24638253	0.2447310474992136	0.37101954	0.452697967764541	0.5903985	33.12494	1
CNN3	0.48438892	0.40832177	0.37794904057879836	0.6538883	0.6618780658724597	0.67920506	44.55244	1
SNX7	0.18599555	0.15510084	0.16200062912865681	0.25480837	0.3398738612473721	0.7158423	29.833109	1
SLC35A3	0.10361424	0.090735264	0.09578483799937088	0.13228677	0.18255080588647513	0.5434346	9.14946	1
SASS6	0.106574625	0.048233	0.05221767851525637	0.23653933	0.3090399439383322	2.2916095	44.55244	1
LRRC39	0.20629223	0.25929126	0.25117961623151935	0.08820699	0.12438682550805887	-1.5545301	44.55244	1
EXTL2	0.21834959	0.16623336	0.1726958162944322	0.3344427	0.4127540294323756	1.0081128	44.55244	1
OLFM3	0.007495719	0.009858192	0.010380622837370242	0.0022335981	0.003153468815697267	-2.0933275	6.5067916	1
PRMT6	0.10842994	0.09147851	0.09971689210443535	0.14617482	0.2063770147161878	0.67560035	14.927586	1
SLC25A24	0.27053967	0.21929865	0.22161056936143442	0.3847097	0.4516468114926419	0.81059045	44.55244	1
FAM102B	0.09138025	0.06438575	0.06763133060710916	0.15150431	0.2130343377715487	1.2332585	37.960423	1
HENMT1	0.01749498	0.009931352	0.01116703365838314	0.034342166	0.05150665732305536	1.77966	13.948701	1
GPSM2	0.12911472	0.081344105	0.08666247247562127	0.23552203	0.2950245269796776	1.5325922	44.55244	1
CLCC1	0.10794224	0.09403096	0.1001887385970431	0.13891493	0.19481429572529782	0.56249857	10.508258	1
TAF13	0.07666024	0.06773692	0.0742371815036175	0.096529886	0.1391030133146461	0.51039875	6.255728	1
SARS	0.5798835	0.6902618	0.5526895250078641	0.33405095	0.4099509460406447	-1.0468527	44.55244	1
PSRC1	0.06322534	0.009326769	0.0106951871657754	0.18329693	0.2214435879467414	4.2820625	44.55244	1
SORT1	0.17768992	0.13211352	0.13730732934885184	0.2792121	0.3601962158374212	1.0790083	44.55244	1
GPR61	0.005306677	0.00704987	0.00817867253853413	0.0014240706	0.002452697967764541	-2.2299874	5.9981804	1
AMPD2	0.07986481	0.09201469	0.09924504561182762	0.05277769	0.07533286615276805	-0.8007722	13.515579	1
GSTM2	0.03691199	0.04422953	0.04749921358917899	0.02061797	0.030133146461107218	-1.0973855	11.092414	1
RBM15	0.06262112	0.048804246	0.05489147530670022	0.09340512	0.14365802382620882	0.9350856	16.471096	1
AL355488.1	0.020812847	0.014233758	0.014784523435042466	0.035464235	0.051156271899089	1.3110102	9.247209	1
LRIF1	0.28096637	0.31526455	0.3044982698961938	0.20462492	0.27049754730203224	-0.6233337	31.280214	1
PIFO	0.08315876	0.09678716	0.10207612456747404	0.052778278	0.07778556412053259	-0.8736303	16.45448	1
WDR77	0.09302994	0.067736596	0.07549543881723812	0.14936402	0.20672740014015417	1.1396625	33.552624	1
INKA2	0.039068997	0.030091818	0.03334381881094684	0.05907092	0.08444288717589349	0.97073066	10.327044	1
DDX20	0.07533087	0.06604274	0.07250707769738912	0.09601538	0.1391030133146461	0.5391844	6.896407	1
MOV10	0.056004796	0.048352458	0.05190311418685121	0.07306117	0.10826909600560616	0.59450823	6.129039	1
RHOC	0.7974282	0.697967	0.577068260459264	1.0190141	0.8388227049754731	0.5458782	44.55244	1
SLC16A1-AS1	0.18767066	0.15849465	0.1583831393519975	0.25265503	0.3090399439383322	0.6723956	24.284431	1
LRIG2-DT	0.026020108	0.030716486	0.03224284366152878	0.015550604	0.022775052557813594	-0.97748405	6.4204593	1
PHTF1	0.16608883	0.10954689	0.11560239068889588	0.2920391	0.3738612473721093	1.4137905	44.55244	1
DCLRE1B	0.02259864	0.013455906	0.014784523435042466	0.042961895	0.0662228451296426	1.6674904	16.001701	1
NRAS	0.14502963	0.119203694	0.12661214218307643	0.2025468	0.2740014015416959	0.76432866	25.504023	1
VANGL1	0.07593749	0.044642765	0.0489147530670022	0.1456511	0.204625087596356	1.7037804	44.55244	1
CD58	0.09546707	0.068118185	0.07219251336898395	0.15638064	0.2214435879467414	1.1977558	38.177048	1
IGSF3	0.37013897	0.31421065	0.30292544825416795	0.49478316	0.5343377715487035	0.6548968	44.55244	1
TTF2	0.13116959	0.043846473	0.0481283422459893	0.32570004	0.39067974772249475	2.8901675	44.55244	1
PHGDH	0.5345806	0.61395985	0.4770368040264234	0.35780734	0.4222144358794674	-0.77879316	44.55244	1
NOTCH2	0.11632286	0.08597938	0.09279647687952186	0.1839029	0.24877365101611773	1.095989	39.232338	1
FAM72B	0.0068245344	-1.0768417e-09	0.0	0.022027899	0.03538892782060266	7.789738	21.364801	1
SRGAP2C	0.08503633	0.06572166	0.07219251336898395	0.12805207	0.18640504555010512	0.9612224	23.070633	1
AL592494.2	0.0038206002	0.001238961	0.0014155394778232148	0.009572031	0.013665031534688158	2.852705	6.5045915	1
FAM72C	0.0030529825	-1.0768417e-09	0.0	0.009854267	0.015416958654519973	6.637259	9.615887	1
NBPF15	0.022531075	0.017206013	0.019502988361119848	0.034388054	0.05150665732305536	0.9948234	6.456908	1
SRGAP2B	0.06380704	0.05145889	0.055992450456118274	0.09131782	0.1317449194113525	0.8262541	12.40613	1
FAM72D	0.0046418766	-1.0768417e-09	0.0	0.014982827	0.023475823405746322	7.2367787	14.466547	1
POLR3GL	0.48989353	0.42035294	0.3938345391632589	0.64485025	0.6664330763840224	0.6172437	44.55244	1
NBPF10	0.015237922	0.0095416065	0.01100975149418056	0.02792692	0.04414856341976174	1.5394678	10.066939	1
NOTCH2NLA	0.022398988	0.014770748	0.015570934256055362	0.03938815	0.05886475122634898	1.4089427	11.81455	1
GJA5	0.03237986	0.00896288	0.009908776344762504	0.08454868	0.11352487736510161	3.2234461	44.55244	1
NBPF14	0.04234571	0.024300624	0.028310789556464298	0.08254846	0.11948142957252979	1.76007	31.851902	1
PDE4DIP	0.7087571	0.59766084	0.4985844605221768	0.9562751	0.7901191310441485	0.6780082	44.55244	1
NOTCH2NLC	0.012188265	0.008226458	0.009594212016357346	0.0210144	0.0322354590049054	1.3424525	6.4763107	1
NBPF19	0.036913812	0.029732123	0.03318653664674426	0.05291461	0.08304134548002803	0.8295234	7.953851	1
HIST2H2BF	0.010492912	0.006291289	0.006605850896508336	0.019853283	0.02943237561317449	1.6424474	7.2841983	1
HIST2H4B	0.0030735596	0.0010441898	0.0009436929852154766	0.0075948723	0.011913104414856343	2.749571	5.38715	1
HIST2H2BE	0.12946102	0.15241723	0.15460836741113557	0.07830216	0.10476524176594254	-0.96000683	28.67015	1
HIST2H2AC	0.14205311	0.087685764	0.0948411450141554	0.26315713	0.2817098808689559	1.5844135	44.55244	1
HIST2H2AB	0.006895754	0.0015716825	0.0018873859704309531	0.018756596	0.03048353188507358	3.4956965	15.334449	1
SF3B4	0.1923727	0.1641348	0.1714375589808116	0.2552669	0.3353188507358094	0.6368117	24.51342	1
VPS45	0.1477495	0.1147409	0.12409562755583517	0.22127005	0.29887876664330765	0.9468235	39.439617	1
ANP32E	0.90672225	0.7155264	0.5836741113557723	1.3326652	0.8962859145059565	0.8971441	44.55244	1
CIART	0.067050934	0.07803567	0.08100031456432841	0.042561427	0.05991590749824807	-0.873049	12.787554	1
PRPF3	0.088745914	0.0734478	0.08052846807172066	0.12281117	0.17203924316748423	0.7408619	14.313581	1
