gene	mean	CM_2_mean	CM_2_positive_frac	CM_6_mean	CM_6_positive_frac	log2FC	-log10 p-val	is_significant
LINC01342	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL390719.2	0.0001742022	0.00017748974	0.00015728216420257942	-1.0186341e-10	0.0	-1.4724361	0.49853784	0
TTLL10-AS1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
TTLL10	0.00014225888	0.00014494354	0.00015728216420257942	-1.0186341e-10	0.0	-1.2924508	0.49851546	0
TNFRSF18	0.0006081618	0.0005358345	0.0006291286568103177	0.004440175	0.008333333333333333	2.8360245	0.41791958	0
TNFRSF4	0.0009353157	0.00018029546	0.00015728216420257942	0.0409388	0.075	7.1938963	2.5048652	0
SDF4	0.47629595	0.47348002	0.4350424661843347	0.6255155	0.7333333333333333	0.40166825	3.2289345	0
B3GALT6	0.15400264	0.15162124	0.1599559609940233	0.28016576	0.48333333333333334	0.8853724	4.6559935	0
C1QTNF12	0.005670397	0.0057020984	0.006448568732305757	0.003991552	0.008333333333333333	-0.5039266	0.1694375	0
AL162741.1	0.0001697829	0.00010756835	0.00015728216420257942	0.0034660895	0.008333333333333333	4.1026845	0.47527066	0
UBE2J2	0.27167314	0.27046877	0.2738282478766908	0.33547336	0.5416666666666666	0.31063288	1.3853111	0
LINC01786	0.00144193	0.0014691422	0.0014155394778232148	-1.0186341e-10	0.0	-3.9719057	2.4427264	0
SCNN1D	0.0047791284	0.004739676	0.00550487574709028	0.006870232	0.016666666666666666	0.52629626	0.1742509	0
ACAP3	0.06189092	0.061446883	0.06590122680088079	0.08542437	0.14166666666666666	0.4746498	0.61561114	0
PUSL1	0.07141	0.07107115	0.0772255426234665	0.08937066	0.16666666666666666	0.3301221	0.44123006	0
INTS11	0.15743542	0.15646794	0.16404529726329034	0.20868221	0.3333333333333333	0.41520986	1.0223621	0
AL139287.1	0.0002746909	0.00027987728	0.00031456432840515884	-1.0186341e-10	0.0	-1.925535	0.76912373	0
CPTP	0.06655678	0.06548861	0.07156338471217363	0.12315901	0.225	0.910176	1.9253212	0
TAS1R3	0.00044229993	0.00036590797	0.00031456432840515884	0.004489904	0.008333333333333333	3.300347	0.4424613	0
DVL1	0.0615344	0.06145528	0.06464296948726014	0.06573384	0.125	0.09694673	0.10019598	0
MXRA8	0.046394154	0.046614096	0.0497011638880151	0.03474827	0.06666666666666667	-0.4227708	0.46639532	0
AURKAIP1	0.9487127	0.946423	0.7162629757785467	1.0700372	0.9333333333333333	0.17708644	2.4825485	0
CCNL2	0.1789481	0.17662495	0.1819754639823844	0.3020211	0.475	0.7736211	3.7868512	0
MRPL20-AS1	0.077693745	0.0771972	0.08273041837055678	0.104008675	0.18333333333333332	0.42960212	0.6301109	0
MRPL20	0.97727954	0.9764909	0.7321484743630072	1.0190634	0.9083333333333333	0.061559077	0.48933977	0
AL391244.2	0.0055066105	0.00535274	0.005819440075495438	0.01365999	0.025	1.3354262	0.5314467	0
ANKRD65	0.0010442184	0.0010639243	0.0012582573136206354	-1.0186341e-10	0.0	-3.5409267	2.2677162	0
AL391244.1	0.00022224942	0.00022644608	0.00015728216420257942	-1.0186341e-10	0.0	-1.7068462	0.49851766	0
TMEM88B	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
LINC01770	0.010185586	0.010219901	0.011796162315193457	0.008368313	0.016666666666666666	-0.28528252	0.11328198	0
VWA1	0.092623	0.09039357	0.09578483799937088	0.2107313	0.3333333333333333	1.2202017	3.8410487	0
ATAD3C	0.0029456324	0.003001243	0.0031456432840515887	-1.0186341e-10	0.0	-4.9547763	4.8496695	0
ATAD3B	0.028401742	0.028246377	0.029569046870084933	0.03662707	0.06666666666666667	0.3736795	0.2789869	0
ATAD3A	0.07396385	0.07348406	0.08131487889273356	0.09939147	0.16666666666666666	0.43517947	0.5897244	0
TMEM240	0.099522695	0.09967531	0.10553633217993079	0.09141847	0.18333333333333332	-0.12461997	0.17685433	0
SSU72	0.7921758	0.7912048	0.6418685121107266	0.8436138	0.9	0.092520215	0.69561785	0
AL645728.1	0.016894529	0.017131804	0.01903114186851211	0.0043237177	0.008333333333333333	-1.9617426	2.213793	0
FNDC10	0.20428935	0.20573585	0.2087134318968229	0.12763551	0.24166666666666667	-0.6883347	3.0373988	0
AL691432.4	0.022682037	0.023019442	0.02469329977980497	0.004798445	0.008333333333333333	-2.2387109	3.2735894	0
AL691432.2	0.10001288	0.10058369	0.10726643598615918	0.06975109	0.13333333333333333	-0.52747536	1.107631	0
MIB2	0.19132128	0.19104706	0.19455803711859077	0.20583542	0.35	0.10750891	0.21819423	0
MMP23B	0.17355722	0.17504188	0.17348222711544511	0.09487743	0.16666666666666666	-0.8828676	3.5263484	0
CDK11B	0.14354853	0.14270559	0.14800251651462723	0.18819898	0.375	0.39897278	1.2523175	0
FO704657.1	0.0021880085	0.0021539659	0.0023592324630386913	0.003991552	0.008333333333333333	0.8601825	0.1873751	0
SLC35E2B	0.08719801	0.086748704	0.09279647687952186	0.11098585	0.19166666666666668	0.35509887	0.5238533	0
CDK11A	0.07717002	0.07648094	0.08162944322113873	0.11368673	0.19166666666666668	0.57127506	0.9264684	0
SLC35E2A	0.045492437	0.045788474	0.050487574709027996	0.029815271	0.058333333333333334	-0.6172497	0.69321996	0
NADK	0.07558876	0.07426729	0.08084303240012583	0.14561121	0.25833333333333336	0.9703718	2.3636703	0
GNB1	0.6091015	0.6010874	0.5248505819440076	1.0337201	0.9166666666666666	0.7820985	17.44083	1
AL109917.1	0.010425715	0.010544715	0.011638880150990877	0.004121437	0.008333333333333333	-1.3343313	0.85902	0
CALML6	0.00036151783	0.000368343	0.0004718464926077383	-1.0186341e-10	0.0	-2.227567	0.9866658	0
TMEM52	0.017643383	0.01773606	0.01871657754010695	0.012733843	0.025	-0.47484377	0.2963678	0
CFAP74	0.0024694034	0.0023406488	0.00267379679144385	0.009292029	0.025	1.9441721	0.65958345	0
AL391845.2	0.00027806347	-1.0768417e-09	0.0	0.01501093	0.025	7.2394643	1.0444609	0
GABRD	0.00068583846	0.00042329013	0.0004718464926077383	0.014596474	0.025	4.811715	1.0104429	0
AL391845.1	0.0014432515	0.0014704886	0.0015728216420257944	-1.0186341e-10	0.0	-3.973143	2.660419	0
PRKCZ	0.10221526	0.103108175	0.10868197546398238	0.054886546	0.10833333333333334	-0.9084066	2.6807415	0
AL590822.2	0.002039619	0.002078112	0.002201950298836112	-1.0186341e-10	0.0	-4.445008	3.4321797	0
PRKCZ-AS1	0.0029476157	0.002943269	0.0031456432840515887	0.0031787322	0.008333333333333333	0.10751626	0.025777726	0
FAAP20	0.6280457	0.6249436	0.5382195659012268	0.7924206	0.875	0.34249157	4.836716	0
AL590822.1	0.00016340241	0.0001664861	0.00015728216420257942	-1.0186341e-10	0.0	-1.4140619	0.49857125	0
SKI	0.12355879	0.121846005	0.12881409248191256	0.21429351	0.3416666666666667	0.8140187	2.6504312	0
AL590822.3	0.012312766	0.012492918	0.014155394778232149	0.002768477	0.008333333333333333	-2.134256	2.7305262	0
MORN1	0.014785224	0.014815288	0.01620006291286568	0.013193142	0.025	-0.16610968	0.07685107	0
AL589739.1	0.00018907271	0.00019264093	0.00015728216420257942	-1.0186341e-10	0.0	-1.5491331	0.49853978	0
AL513477.2	0.006274509	0.0061941072	0.007077697389116074	0.010535274	0.016666666666666666	0.7567835	0.24578425	0
RER1	0.35209462	0.34750903	0.3372129600503303	0.5950771	0.7666666666666667	0.7758536	9.755839	1
PEX10	0.0775599	0.07735067	0.08304498269896193	0.08865303	0.15	0.19651867	0.2364228	0
PLCH2	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL139246.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL139246.4	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
PANK4	0.04762737	0.047845226	0.05143126769424347	0.036092952	0.058333333333333334	-0.40567836	0.40333927	0
HES5	0.0007614922	0.00069897476	0.0007864108210128972	0.004073727	0.008333333333333333	2.3851144	0.3867322	0
AL139246.5	0.0077818176	0.0070898794	0.007864108210128971	0.04444381	0.075	2.6311855	1.8890737	0
TNFRSF14-AS1	8.667682e-05	-1.0768417e-09	0.0	0.004679147	0.008333333333333333	5.5786967	0.49574757	0
TNFRSF14	0.00020513075	-1.0768417e-09	0.0	0.011073696	0.016666666666666666	6.8039784	0.7809514	0
AL139246.3	8.6472464e-05	-1.0768417e-09	0.0	0.004668115	0.008333333333333333	5.5753627	0.4957479	0
PRXL2B	0.05999543	0.059188843	0.06354199433784209	0.102737896	0.18333333333333332	0.7945394	1.4138222	0
MMEL1	0.00012523506	0.00012759841	0.00015728216420257942	-1.0186341e-10	0.0	-1.186492	0.49846482	0
AL831784.1	0.000114045346	0.0001161975	0.00015728216420257942	-1.0186341e-10	0.0	-1.1123513	0.49855152	0
TTC34	0.005356044	0.005457149	0.005976722239698019	-1.0186341e-10	0.0	-5.7962747	8.685793	1
AC242022.2	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AC242022.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL592464.2	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL592464.3	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL592464.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL589702.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
ACTRT2	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
PRDM16-DT	0.2170057	0.21929036	0.20902799622522805	0.09593702	0.15833333333333333	-1.1918375	6.849823	1
PRDM16	0.15385169	0.15522458	0.15791129285938973	0.08109242	0.15	-0.9358692	3.7832057	0
AL008733.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL590438.1	0.00083018554	0.0007909845	0.0007864108210128972	0.002907051	0.008333333333333333	1.7548771	0.3265107	0
AL354743.2	0.00016595027	0.00016908208	0.00015728216420257942	-1.0186341e-10	0.0	-1.4280479	0.49857986	0
AL354743.1	0.00020243914	0.00020625963	0.00031456432840515884	-1.0186341e-10	0.0	-1.6147567	0.72301626	0
ARHGEF16	0.01927206	0.019131685	0.020446681346335326	0.026710344	0.041666666666666664	0.47930467	0.26933622	0
AL512413.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
MEGF6	0.005787662	0.005797815	0.006448568732305757	0.0052505494	0.008333333333333333	-0.14049354	0.036965284	0
AL513320.1	0.0007497887	0.00071689946	0.0007864108210128972	0.0024922378	0.008333333333333333	1.6659677	0.31748962	0
TPRG1L	0.10689113	0.10616391	0.11340044039005977	0.14540537	0.25833333333333336	0.45342064	0.94743097	0
WRAP73	0.0536358	0.052730057	0.05756527209814407	0.10163137	0.2	0.9453337	1.8382391	0
TP73	0.000110787	0.00011287766	0.00015728216420257942	-1.0186341e-10	0.0	-1.090026	0.49848637	0
AL136528.1	0.0006142594	0.0006258502	0.0007864108210128972	-1.0186341e-10	0.0	-2.8596735	1.4750366	0
AL136528.2	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
CCDC27	0.00010913662	0.00011119614	0.00015728216420257942	-1.0186341e-10	0.0	-1.078585	0.4984849	0
SMIM1	0.23813885	0.23942706	0.2400125825731362	0.1698694	0.3	-0.49491367	2.114385	0
LRRC47	0.28160357	0.28185093	0.27980497011638883	0.2684844	0.43333333333333335	-0.07006855	0.17146544	0
AL365330.1	0.0015885507	0.0016185304	0.0018873859704309531	-1.0186341e-10	0.0	-4.103105	3.136283	0
CEP104	0.09462152	0.09356361	0.10113243158225857	0.15065749	0.225	0.6866692	1.4478952	0
DFFB	0.011175666	0.010974392	0.011324315822585718	0.021840554	0.05	0.9863724	0.6417188	0
C1orf174	0.08235023	0.08213102	0.08886442277445737	0.09394628	0.18333333333333332	0.19368808	0.26632237	0
LINC01134	0.0011727702	0.0011089504	0.001100975149418056	0.0045540365	0.008333333333333333	1.9447275	0.344099	0
LINC01346	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
LINC01345	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
LINC02780	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL805961.1	0.0001623104	0.0001653735	0.00015728216420257942	-1.0186341e-10	0.0	-1.4080259	0.49857298	0
LINC01777	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL355602.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
Z98747.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
LINC01646	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AJAP1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
Z98886.1	0.00036346968	0.0003703317	0.00031456432840515884	-1.0186341e-10	0.0	-2.23368	0.8022416	0
BX005132.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
LINC02781	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
LINC02782	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL139823.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
Z98259.3	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
Z98259.2	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
Z98259.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL365255.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
NPHP4	0.009220151	0.008883492	0.009751494180559924	0.027058167	0.05	1.5960379	1.002881	0
KCNAB2	0.0076597272	0.007659896	0.008493236866939289	0.007651594	0.016666666666666666	-0.0015442844	0.00052248593	0
CHD5	0.00090239936	0.0009194286	0.0009436929852154766	-1.0186341e-10	0.0	-3.3496902	1.770893	0
RPL22	2.427769	2.4295602	0.9913494809688581	2.3328743	1.0	-0.058584098	2.5979464	0
AL031847.1	0.002760213	0.0028123246	0.0034602076124567475	-1.0186341e-10	0.0	-4.864101	5.010997	1
RNF207	0.044648238	0.044826422	0.046240956275558354	0.035215557	0.075	-0.34726036	0.36296642	0
ICMT	0.12696058	0.12527256	0.13211701793016672	0.21638301	0.35	0.78803223	2.5150697	0
LINC00337	0.0011927225	0.0011384933	0.0012582573136206354	0.004065822	0.008333333333333333	1.750015	0.32320055	0
HES3	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
GPR153	0.0430708	0.04343112	0.04702736709657125	0.023987735	0.05	-0.8537486	1.1514862	0
ACOT7	0.039217766	0.037066415	0.03994966970745518	0.15319821	0.275	2.0442693	5.1621904	1
AL031848.2	0.005103771	0.004956737	0.0053475935828877	0.012894956	0.025	1.3616731	0.53004724	0
HES2	0.00085022714	0.00068546005	0.0009436929852154766	0.009580021	0.016666666666666666	3.6234002	0.7093311	0
ESPN	0.0063348897	0.0061907857	0.006920415224913495	0.013970838	0.016666666666666666	1.1613961	0.36032194	0
AL031848.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
TNFRSF25	0.011039855	0.009534667	0.009751494180559924	0.09079053	0.16666666666666666	3.2378235	4.2818613	0
PLEKHG5	0.01657233	0.015646173	0.017143755898081158	0.065643944	0.11666666666666667	2.0618567	2.2472417	0
NOL9	0.09695404	0.09573121	0.10349166404529726	0.1617279	0.31666666666666665	0.7558929	2.2872527	0
TAS1R1	0.00022011218	0.0002242685	0.00015728216420257942	-1.0186341e-10	0.0	-1.6971904	0.49850905	0
ZBTB48	0.043475408	0.043790944	0.04922931739540736	0.026765231	0.05	-0.70818305	0.81708884	0
KLHL21	0.043642886	0.04350424	0.04844290657439446	0.05099664	0.09166666666666666	0.22875984	0.20013434	0
PHF13	0.1199272	0.11917934	0.12629757785467127	0.15953486	0.2833333333333333	0.42043146	0.9649331	0
THAP3	0.17382841	0.17389652	0.18008807801195345	0.17020237	0.325	-0.030959943	0.055860072	0
DNAJC11	0.09549232	0.09577858	0.10301981755268952	0.08030695	0.14166666666666666	-0.25388828	0.38278458	0
LINC01672	0.00010611182	0.00010811425	0.00015728216420257942	-1.0186341e-10	0.0	-1.0573772	0.49846357	0
AL591163.1	0.0002795458	0.00028482385	0.00031456432840515884	-1.0186341e-10	0.0	-1.9441998	0.7948688	0
CAMTA1-DT	0.000886818	0.00090355315	0.001100975149418056	-1.0186341e-10	0.0	-3.3270466	1.9005519	0
CAMTA1	1.064465	1.0643299	0.7549543881723813	1.0716493	0.9333333333333333	0.009886523	0.06493858	0
AL512330.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
CAMTA1-IT1	0.0009858469	0.0010044511	0.0009436929852154766	-1.0186341e-10	0.0	-3.465259	1.738714	0
Z97987.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL365194.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL359881.3	0.0001743478	0.00017763811	0.00015728216420257942	-1.0186341e-10	0.0	-1.4732071	0.498496	0
AL359881.2	0.000110400106	0.000112483474	0.00015728216420257942	-1.0186341e-10	0.0	-1.0873522	0.49856508	0
AL359881.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
VAMP3	0.37452948	0.36988607	0.35687323057565273	0.62057525	0.75	0.74636775	7.4226313	1
Z98884.2	0.00022892735	0.00023325003	0.00031456432840515884	-1.0186341e-10	0.0	-1.7366066	0.7651072	0
PER3	0.12869053	0.13051961	0.13494809688581316	0.031758945	0.06666666666666667	-2.0356011	13.063239	1
Z98884.1	0.0004965773	0.0005059515	0.0004718464926077383	-1.0186341e-10	0.0	-2.5992038	0.9874667	0
UTS2	0.00016381836	0.00016690994	0.00031456432840515884	-1.0186341e-10	0.0	-1.4163545	0.7685001	0
TNFRSF9	0.00021365413	0.00021768856	0.00031456432840515884	-1.0186341e-10	0.0	-1.6676147	0.77611434	0
PARK7	1.2246048	1.2212359	0.8188109468386285	1.403104	0.9916666666666667	0.20026465	5.1546445	0
AL034417.4	0.0006679626	0.00068056706	0.0009436929852154766	-1.0186341e-10	0.0	-2.964524	1.7819767	0
AL034417.3	0.000509456	0.00041388022	0.0006291286568103177	0.005573491	0.008333333333333333	3.4647326	0.4475805	0
ERRFI1	0.020225752	0.0194357	0.02186222082415854	0.06208368	0.10833333333333334	1.670423	1.8473775	0
AL034417.2	0.0006693926	0.00068202405	0.0007864108210128972	-1.0186341e-10	0.0	-2.9672146	1.5184577	0
LINC01714	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
AL358876.2	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
SLC45A1	0.0031895936	0.002912628	0.0031456432840515887	0.017864954	0.03333333333333333	2.5760908	0.93106985	0
RERE	0.46245998	0.46113333	0.4213589178987103	0.53278214	0.7083333333333334	0.2083198	1.1950209	0
RERE-AS1	0.00013373361	0.00013625735	0.00015728216420257942	-1.0186341e-10	0.0	-1.2403607	0.49845958	0
AL357552.2	0.00028426456	0.0002896317	0.00015728216420257942	-1.0186341e-10	0.0	-1.9621125	0.49837434	0
ENO1	3.9151454	3.9320948	0.9998427178357974	3.0171235	1.0	-0.38211322	44.25141	0
ENO1-AS1	0.003771634	0.003842835	0.0042466184334696445	-1.0186341e-10	0.0	-5.301163	6.384287	1
CA6	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
SLC2A7	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
SLC2A5	0.0007112975	0.0006668597	0.0007864108210128972	0.0030656224	0.008333333333333333	2.0454547	0.35871175	0
GPR157	0.023059273	0.023243876	0.026108839257628184	0.013271742	0.025	-0.80385673	0.68700427	0
MIR34AHG	0.008596088	0.008153067	0.009279647687952187	0.032069527	0.058333333333333334	1.9626925	1.2536174	0
LNCTAM34A	0.017640406	0.016722754	0.018402013211701793	0.06626155	0.11666666666666667	1.9799339	2.3465354	0
H6PD	0.087800674	0.08693919	0.09279647687952186	0.13342816	0.23333333333333334	0.61740696	1.3037775	0
SPSB1	0.0034880925	0.0032177258	0.0034602076124567475	0.017813813	0.041666666666666664	2.432806	1.1283711	0
BX323043.1	0.00016974175	0.00017294512	0.00015728216420257942	-1.0186341e-10	0.0	-1.4486125	0.49851075	0
LINC02606	0.0033558127	0.003271399	0.0037747719408619063	0.0078291325	0.016666666666666666	1.2338156	0.37707254	0
AL928921.1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
SLC25A33	0.082365766	0.08188642	0.08949355143126769	0.107745856	0.19166666666666668	0.39551386	0.6349776	0
TMEM201	0.03759925	0.03764606	0.04183705567788613	0.035112824	0.075	-0.100225076	0.08236782	0
PIK3CD	0.007262362	0.007338188	0.00833595470273671	0.0032456673	0.008333333333333333	-1.1526572	0.63552845	0
PIK3CD-AS1	-7.4942363e-10	-1.0768417e-09	0.0	-1.0186341e-10	0.0	1.4102508e-05	44.25141	0
PIK3CD-AS2	0.072425105	0.07298271	0.0756527209814407	0.042889174	0.09166666666666666	-0.76555675	1.567552	0
CLSTN1	0.24788505	0.24702895	0.2463038691412394	0.29323143	0.45	0.24726753	0.78888077	0
CTNNBIP1	0.20779698	0.20589088	0.21154451085246934	0.30877414	0.48333333333333334	0.58443856	2.5914629	0
AL357140.1	0.0007305772	0.00074436347	0.0006291286568103177	-1.0186341e-10	0.0	-3.0778656	1.2249914	0
