gene	mean	CM_1_mean	CM_1_positive_frac	CM_4_mean	CM_4_positive_frac	log2FC	-log10 p-val	is_significant
FBXO44	0.08682776	0.09365321	0.12988426154911464	0.062632404	0.08829712683952348	-0.5796572	10.1388035	1
MAD2L2	0.18148383	0.14788756	0.19556830547037293	0.30050164	0.37736510161177295	1.022377	44.55244	1
NPPA	0.7455973	0.82027054	0.48639825897714906	0.48117998	0.3286615276804485	-0.7693993	44.55244	1
NPPB	0.121045165	0.13458315	0.09278860421406668	0.07307489	0.05641205325858444	-0.8801487	12.385285	1
DHRS3	0.007260833	0.0053618317	0.008111583737263825	0.013987512	0.021723896285914507	1.36696	5.129895	1
PDPN	0.2764477	0.29783472	0.3203086358690276	0.20077005	0.2561317449194114	-0.56873375	28.972706	1
CASP9	0.08642618	0.09436626	0.12741121772677813	0.05828273	0.0861948142957253	-0.6942575	14.499921	1
FBLIM1	0.26550522	0.29240194	0.357503214956969	0.1703113	0.2274001401541696	-0.7794251	44.55244	1
CLCNKA	0.01730436	0.013822934	0.01948758532001187	0.029628599	0.04379817799579538	1.0943884	7.082991	1
CLCNKB	0.02715491	0.018447528	0.026708873281234544	0.0579991	0.08269096005606166	1.647289	21.624327	1
NBPF1	0.061251357	0.05552351	0.0784449500445148	0.08152266	0.12053258584442887	0.5532749	7.200112	1
RCC2	0.13764633	0.11818553	0.16282520526263725	0.20656142	0.27680448493342674	0.8049955	32.235035	1
HP1BP3	0.6145253	0.5398052	0.5727569492531408	0.8792118	0.7319551506657324	0.7036687	44.55244	1
HNRNPR	1.006025	0.9007343	0.7861311702443368	1.3789742	0.9267694463910301	0.61436635	44.55244	1
ZNF436	0.09103136	0.09742601	0.13483034919378772	0.06836208	0.10091100210231255	-0.5104819	8.894706	1
E2F2	0.009669286	0.0011153157	0.0017805915520823028	0.03996797	0.05956552207428171	5.0430465	32.6167	1
NIPAL3	0.09159014	0.09839349	0.13552280146404194	0.06747401	0.09985984583041345	-0.54355997	9.930834	1
AUNIP	0.017896837	0.0049944115	0.007913740231476903	0.0635961	0.09460406447091801	3.6442177	44.55244	1
PAQR7	0.040381502	0.045473766	0.0636066871104956	0.022348965	0.03398738612473721	-1.0215548	13.976343	1
STMN1	1.8059447	1.5478837	0.9335245820555941	2.720023	0.9989488437281009	0.8132814	44.55244	1
TRIM63	0.48087248	0.5147418	0.5444653279256109	0.36096844	0.4173090399439383	-0.511857	44.55244	1
CEP85	0.054388493	0.043210927	0.0623207043228806	0.09397129	0.13840224246671337	1.1190234	23.045534	1
SH3BGRL3	0.6158797	0.66187596	0.618260955584133	0.45301223	0.49929922915206726	-0.54691046	44.55244	1
UBXN11	0.027386239	0.023459265	0.032842021960629145	0.04130078	0.06517168885774352	0.81336355	6.922108	1
HMGN2	1.8115807	1.5444549	0.9413394005341774	2.7577503	0.9957953749124037	0.83635294	44.55244	1
RPA2	0.27434427	0.2179748	0.2813334652290039	0.4740617	0.5077084793272599	1.120556	44.55244	1
PHACTR4	0.30178705	0.27011105	0.33672964684934215	0.41404143	0.48283111422564823	0.6160369	44.55244	1
RCC1	0.037343826	0.023582494	0.03531506578296567	0.08609673	0.12718990889978976	1.8638121	38.991535	1
SNHG3	0.14521289	0.13101959	0.174992580868533	0.19547014	0.25052557813594956	0.57680285	16.978748	1
SNHG12	0.057709526	0.049695123	0.07082797507171827	0.086081095	0.12053258584442887	0.7913669	12.573045	1
RAB42	0.022880822	0.017900415	0.02473043822336532	0.040519	0.059215136650315345	1.1741246	10.46296	1
MATN1-AS1	0.011545318	0.013498991	0.018894054802651102	0.004618592	0.00700770847932726	-1.5270712	8.841262	1
LINC01778	0.022245495	0.025075438	0.03561183104164606	0.012228893	0.01857042747021724	-1.0299735	8.198801	1
SNRNP40	0.19931428	0.1797406	0.23770897220298745	0.26869056	0.3475823405746321	0.57976365	25.93742	1
FABP3	1.0803524	1.1650221	0.8550796320110793	0.78047895	0.6965662228451296	-0.57786477	44.55244	1
COL16A1	0.12706959	0.13838731	0.18300524285290334	0.08696494	0.1257883672039243	-0.66958994	19.897741	1
ZBTB8B	0.013125525	0.010085683	0.015135028192699575	0.023888424	0.038192011212333565	1.2357956	7.4450946	1
TMEM54	0.1775558	0.16185008	0.20724107231180136	0.23319869	0.29712683952347585	0.52662903	17.951525	1
ZMYM1	0.09101558	0.07705812	0.10663764961915125	0.14043479	0.1941135248773651	0.8650373	23.306122	1
SFPQ	0.8309789	0.73036873	0.68562666930458	1.187359	0.8591450595655221	0.70098317	44.55244	1
C1orf216	0.043100223	0.046503108	0.06706894846176674	0.031039324	0.046250875963559916	-0.5816886	5.6076293	1
CLSPN	0.11789167	0.021208843	0.028489464833316845	0.46034694	0.416958654519972	4.433511	44.55244	1
SH3D21	0.16679105	0.18117273	0.23286180631120784	0.11586647	0.16222845129642607	-0.64445424	24.013159	1
CDCA8	0.10041028	0.004443108	0.006429913938074983	0.44033	0.4036440084092502	6.599089	44.55244	1
MYCBP	0.19600204	0.1673601	0.22089227421109903	0.29748157	0.3840224246671338	0.8294677	44.55244	1
MYCL	0.0073435726	0.008478955	0.01167276684142843	0.0033228598	0.005956552207428171	-1.3255998	5.0451303	1
ZNF684	0.068714105	0.05784665	0.08378672470076169	0.107189484	0.15487035739313246	0.8887115	19.03228	1
CTPS1	0.08893351	0.06699633	0.09377782174300128	0.16661751	0.22950245269796776	1.3130999	44.55244	1
ZMYND12	0.006722958	0.007955911	0.011277079829854585	0.0023566738	0.00350385423966363	-1.7133414	6.4842663	1
PPIH	0.16778316	0.13265082	0.18122465130082105	0.2922208	0.3752627890679748	1.1388316	44.55244	1
CDC20	0.1092938	0.00677281	0.01009001879513305	0.47242704	0.413104414856342	6.103353	44.55244	1
KDM4A-AS1	0.031274468	0.026305143	0.0372935008408349	0.04888387	0.07147862648913805	0.8914879	8.751185	1
ST3GAL3	0.10145584	0.092211	0.12661984370363044	0.1341834	0.19656622284512965	0.5407066	11.543051	1
B4GALT2	0.16052583	0.14396402	0.19477693144722524	0.21917926	0.28941836019621586	0.6060593	22.10378	1
AL139220.2	0.019771045	0.02274075	0.032347413196161835	0.009245728	0.013314646110721794	-1.2892311	10.562674	1
TMEM53	0.05250776	0.057868447	0.08279750717182709	0.033498216	0.04835318850735809	-0.7868832	11.116689	1
KIF2C	0.09773595	0.004002257	0.006330992185181522	0.42974487	0.41065171688857743	6.7112546	44.55244	1
MUTYH	0.030404724	0.026886946	0.03818379661687605	0.042872246	0.06377014716187807	0.6711436	5.172509	1
TOE1	0.066122904	0.055758264	0.08062122860817093	0.10281727	0.15031534688156972	0.8816424	18.134645	1
NASP	1.1769999	1.024957	0.8315362548224354	1.715541	0.9502452697967765	0.7430436	44.55244	1
PIK3R3	0.18180451	0.16553499	0.2150558907903848	0.23945473	0.3041345480028031	0.53234786	18.67365	1
RAD54L	0.011104369	0.0013385261	0.002176278563656148	0.045694638	0.06902592852137351	4.9925156	37.544098	1
STIL	0.022325734	0.004576112	0.00702344445543575	0.08519653	0.12683952347582342	4.189106	44.55244	1
CDKN2C	0.043759443	0.00507753	0.007419131467009596	0.1807718	0.22950245269796776	5.1265597	44.55244	1
ORC1	0.008520166	0.002068905	0.003264417845484222	0.031371024	0.04555010511562719	3.8589854	23.705347	1
PODN	0.0044772206	0.005333309	0.007419131467009596	0.0014457081	0.002452697967764541	-1.8135632	5.288985	1
GLIS1	0.055336334	0.067755274	0.07923632406766248	0.011325565	0.0161177295024527	-2.5701954	44.55244	1
NDC1	0.055134904	0.041062694	0.05846275596003561	0.10497099	0.15381920112123335	1.351955	32.83296	1
HSPB11	0.33102682	0.27290896	0.3390048471658918	0.5369326	0.5746320953048353	0.97606146	44.55244	1
TCEANC2	0.05660915	0.051261567	0.07221287961222674	0.0755326	0.11142256482130343	0.558319	6.658117	1
CYB5RL	0.02825093	0.02436441	0.03640320506479375	0.04202362	0.06587245970567625	0.783945	6.6922584	1
ACOT11	0.25581652	0.27675328	0.32891482837075875	0.181731	0.23510861948142958	-0.6065234	32.555542	1
MROH7	0.02688396	0.030152107	0.04362449302601642	0.01531583	0.024176594253679046	-0.9726231	9.033991	1
AC119674.1	0.004317121	0.005207389	0.0073202097141161345	0.0011644943	0.001401541695865452	-2.0694418	5.229117	1
LINC01135	0.0040728725	0.005054162	0.007419131467009596	0.0005979285	0.001051156271899089	-2.8845868	9.212078	1
USP1	0.31043494	0.2165581	0.2738154120091008	0.6429934	0.6047652417659425	1.5696081	44.55244	1
ALG6	0.025625428	0.022187348	0.03254525670194876	0.037807178	0.0578135949544499	0.7662461	5.722931	1
ITGB3BP	0.12202376	0.056118786	0.07982985458502324	0.35545316	0.43132445690259286	2.6609411	44.55244	1
LEPR	0.054898243	0.0593688	0.08190721139578594	0.039041813	0.055711282410651715	-0.6034224	6.9898915	1
TCTEX1D1	0.015184415	0.01071807	0.01612424572163419	0.030998547	0.045199719691660825	1.523404	11.173201	1
DEPDC1	0.18659812	0.0217083	0.03125927391433376	0.77065	0.594604064470918	5.143314	44.55244	1
PIGK	0.1260872	0.11249615	0.15501038678405382	0.17420961	0.24071478626489137	0.63049453	18.889935	1
FUBP1	0.45496	0.38901508	0.4518745672173311	0.68857545	0.673791170287316	0.8236274	44.55244	1
MCOLN3	0.014836294	0.011255865	0.01632208922742111	0.02751239	0.04239663629992992	1.2818782	8.594502	1
GBP2	0.09797246	0.11099496	0.13680878425165693	0.051825974	0.07252978276103714	-1.0972651	33.95143	1
LRRC8C	0.020780066	0.017477663	0.02482935997625878	0.032472994	0.05010511562718991	0.88993317	6.164812	1
CDC7	0.032618895	0.018197369	0.0263131862696607	0.08370738	0.12228451296426068	2.1954412	43.25141	1
TMED5	0.17487495	0.1585818	0.2156494213077456	0.23259619	0.3076384022424667	0.552311	20.533213	1
CCDC18	0.0732934	0.019677844	0.02819269957463646	0.26319876	0.31499649614576036	3.7347436	44.55244	1
CCDC18-AS1	0.19362119	0.21072297	0.26600059353051736	0.13312761	0.18185003503854238	-0.6621389	29.191786	1
DR1	0.29593205	0.2698662	0.34118112572954795	0.38831922	0.4505956552207428	0.5248358	32.452175	1
GCLM	0.10370545	0.09488489	0.1320605401127708	0.13492936	0.19236159775753328	0.5075032	10.204444	1
SASS6	0.08144128	0.03765124	0.05381343357404293	0.23653933	0.3090399439383322	2.648094	44.55244	1
LRRC39	0.1809241	0.2071255	0.2598674448511228	0.08820699	0.12438682550805887	-1.230602	44.55244	1
SLC25A24	0.2820763	0.2531176	0.31526362647146106	0.3847097	0.4516468114926419	0.60376745	40.87075	1
GPSM2	0.11273565	0.07806633	0.10505490157285587	0.23552203	0.2950245269796776	1.5918552	44.55244	1
TMEM167B	0.21048471	0.2262598	0.29181917103571076	0.1546873	0.21478626489138053	-0.54833066	23.493225	1
PSRC1	0.047034852	0.008564474	0.011969532100108813	0.18329693	0.2214435879467414	4.4037137	44.55244	1
GPR61	0.0053583537	0.006469315	0.009001879513304976	0.0014240706	0.002452697967764541	-2.1078134	7.7375345	1
GSTM2	0.03196351	0.035168767	0.04876842417647641	0.02061797	0.030133146461107218	-0.7675087	6.7234955	1
RBM15	0.062744394	0.054083314	0.0763675932337521	0.09340512	0.14365802382620882	0.78719676	14.523333	1
SLC16A4	0.026235243	0.022845585	0.03323770897220299	0.038245887	0.0578135949544499	0.74085534	5.3616037	1
AL355488.1	0.018993499	0.014341431	0.021070333366307252	0.035464235	0.051156271899089	1.3002135	10.224901	1
MAGI3	0.114290595	0.103989504	0.14096349787318233	0.15075928	0.21058163980378417	0.5353789	12.3073635	1
DCLRE1B	0.019504547	0.01288003	0.019685428825798792	0.042961895	0.0662228451296426	1.7301182	18.152634	1
VANGL1	0.08287909	0.06515198	0.09387674349589474	0.1456511	0.204625087596356	1.1594131	37.86028	1
TTF2	0.10840781	0.04705881	0.06776140073202097	0.32570004	0.39067974772249475	2.7883875	44.55244	1
PHGDH	0.16922264	0.11598118	0.14679988129389654	0.35780734	0.4222144358794674	1.624452	44.55244	1
NOTCH2	0.12085665	0.103052326	0.14155702839054307	0.1839029	0.24877365101611773	0.8349521	29.981836	1
FAM72B	0.0051522395	0.0003878813	0.0005935305173607676	0.022027899	0.03538892782060266	5.5031924	20.565735	1
SRGAP2C	0.08739716	0.07591419	0.10861608467702048	0.12805207	0.18640504555010512	0.7535161	18.430971	1
AL592494.2	0.0034259446	0.0016909087	0.0023741220694430704	0.009572031	0.013665031534688158	2.4331272	5.990833	1
FAM72C	0.0021695674	5.478796e-09	0.0	0.009854267	0.015416958654519973	6.637164	9.615874	1
SRGAP2B	0.057680063	0.04817908	0.06825600949648827	0.09131782	0.1317449194113525	0.9210772	16.602337	1
FAM72D	0.0033506942	6.668927e-05	9.892175289346128e-05	0.014982827	0.023475823405746322	6.499602	14.330088	1
ITGA10	0.05328889	0.057864748	0.07864279355030171	0.0370595	0.05466012613875263	-0.64144456	7.7280464	1
ANKRD34A	0.03117144	0.034222204	0.04866950242358294	0.020373125	0.02803083391730904	-0.74541104	5.9415364	1
AC245407.2	0.1194536	0.12984717	0.1721238500346226	0.08262208	0.11142256482130343	-0.65158075	16.635277	1
NBPF14	0.05371786	0.04557556	0.06499159165100406	0.08254846	0.11948142957252979	0.85556555	13.589265	1
HIST2H2BF	0.009872218	0.0070543676	0.009694331783559204	0.019853283	0.02943237561317449	1.4797299	6.9862614	1
HIST2H4B	0.002101848	0.0005511373	0.0008902957760411514	0.0075948723	0.011913104414856343	3.5628636	6.5710855	1
HIST2H2BE	0.10377771	0.11096496	0.1470966465525769	0.07830216	0.10476524176594254	-0.5024384	8.914818	1
HIST2H2AC	0.15277372	0.12160636	0.16658423187258878	0.26315713	0.2817098808689559	1.113068	44.55244	1
HIST2H2AB	0.005734835	0.0020585528	0.003165496092590761	0.018756596	0.03048353188507358	3.126933	14.780067	1
ANP32E	0.97122943	0.869191	0.7708972202987437	1.3326652	0.8962859145059565	0.61651146	44.55244	1
CA14	0.056757215	0.048637368	0.06776140073202097	0.085503265	0.11983181499649614	0.8126375	12.788806	1
PRPF3	0.092073366	0.08339	0.11732119893164507	0.12281117	0.17203924316748423	0.5579408	10.602571	1
ECM1	0.015502472	0.017799558	0.024037985953111088	0.007359118	0.01051156271899089	-1.262847	7.6357684	1
MINDY1	0.03507949	0.037991047	0.05430804233851024	0.024774196	0.0378416257883672	-0.6148022	5.039304	1
SELENBP1	0.14243892	0.15248518	0.20140468889108715	0.10683695	0.15416958654519972	-0.5128544	13.705156	1
S100A6	0.673022	0.7252176	0.5713720447126323	0.48820317	0.4548002803083392	-0.5708358	44.55244	1
S100A4	0.7989995	0.86023486	0.684538530022752	0.5821481	0.5616678346180799	-0.5632643	44.55244	1
ILF2	0.66960526	0.6015563	0.6261746958156098	0.91065997	0.7841625788367204	0.59813124	44.55244	1
AQP10	0.038667724	0.043496665	0.06182609555841329	0.021571122	0.031184302733006306	-1.008444	13.061825	1
PBXIP1	0.365223	0.41240743	0.46602037788109607	0.19816557	0.26559215136650316	-1.0569859	44.55244	1
CKS1B	0.6140722	0.3678452	0.4163616579285785	1.486229	0.9138051857042747	2.0141907	44.55244	1
GBA	0.05493164	0.047724154	0.06855277475516866	0.08044763	0.12053258584442887	0.7521026	11.506615	1
RUSC1	0.101974614	0.0876218	0.12434464338708082	0.15279412	0.2168885774351787	0.80152565	24.030598	1
SYT11	0.21294412	0.22961797	0.2843011178158077	0.15396324	0.21093202522775054	-0.5763411	25.209322	1
RIT1	0.57693374	0.6235316	0.6403205064793748	0.41193804	0.4838822704975473	-0.59791654	44.55244	1
PAQR6	0.04283012	0.04675646	0.06479374814521713	0.028913561	0.04204625087596356	-0.6915207	7.245731	1
MEF2D	0.16325955	0.17613089	0.23197151053516668	0.11766925	0.16608269096005607	-0.5815039	19.823946	1
IQGAP3	0.027064955	0.0030129794	0.004748244138886141	0.11225909	0.1618780658724597	5.173677	44.55244	1
HDGF	0.75048697	0.6464	0.6534770996142052	1.1191772	0.8535388927820603	0.7918452	44.55244	1
IGSF8	0.04983551	0.054045487	0.07715896725689979	0.034901988	0.049754730203223546	-0.62940425	6.9942865	1
ATP1A2	0.16523917	0.18210599	0.2224750222573944	0.10551257	0.14225648213034336	-0.7867888	32.517944	1
NUF2	0.097497955	0.005297664	0.008309427243050747	0.4240746	0.4141555711282411	6.2961793	44.55244	1
RXRG	0.29227835	0.31476653	0.35997625877930556	0.2126983	0.2690960056061668	-0.5652537	32.07988	1
LRRC52-AS1	0.10548736	0.11708427	0.1440300722128796	0.06439135	0.09110021023125438	-0.86160135	24.220247	1
UCK2	0.03831388	0.034306716	0.04896626768226333	0.052515328	0.08163980378416258	0.6127929	5.6068606	1
GPR161	0.082656205	0.075574346	0.1039667622910278	0.10772261	0.15101611772950246	0.5107835	7.964172	1
C1orf112	0.0149707915	0.007764587	0.011277079829854585	0.04049196	0.06271899088997898	2.3677511	23.707624	1
CENPL	0.0769761	0.041200556	0.059155208230289844	0.20368308	0.27154870357393135	2.3028011	44.55244	1
DARS2	0.07961983	0.056171086	0.08062122860817093	0.16265766	0.22109320252277506	1.5322597	44.55244	1
CACYBP	0.6194178	0.552287	0.5906617865268573	0.85721785	0.775052557813595	0.63415086	44.55244	1
PAPPA2	0.027918277	0.031921748	0.039370857651597584	0.013745708	0.02102312543798178	-1.2096133	12.502333	1
TOR3A	0.0512754	0.04365321	0.0636066871104956	0.078265876	0.11702873160476523	0.8408367	13.220582	1
SOAT1	0.060334645	0.05448096	0.0763675932337521	0.08105128	0.12018220042046251	0.57221615	7.5642447	1
IER5	0.07277556	0.06316698	0.08625976852309823	0.106791876	0.14786264891380518	0.75662744	14.176145	1
BRINP3	0.085203096	0.092029445	0.11623305964981699	0.06100512	0.0823405746320953	-0.592369	9.777699	1
UCHL5	0.25171164	0.23051906	0.2972598674448511	0.3268379	0.41030133146461106	0.50350475	26.492193	1
B3GALT2	0.08420496	0.09734947	0.12246513008210505	0.037625007	0.05290819901892081	-1.3691331	44.55244	1
ASPM	0.24131678	0.038854875	0.05292313779800178	0.9584519	0.6128241065171689	4.6209807	44.55244	1
KIF14	0.10765053	0.0064306865	0.009199723019091898	0.46617556	0.413104414856342	6.1578045	44.55244	1
IPO9	0.3573296	0.3234697	0.39014739341181126	0.47731388	0.5381920112123336	0.5611641	44.55244	1
UBE2T	0.2705639	0.12347684	0.16787021466020377	0.79157543	0.6489138051857043	2.6795008	44.55244	1
PCAT6	0.2152018	0.25023144	0.30072212879612226	0.09121533	0.12088297126839523	-1.4549105	44.55244	1
CYB5R1	0.32899877	0.35816288	0.4163616579285785	0.22577038	0.30168185003503856	-0.66552335	44.55244	1
PPFIA4	0.18676522	0.20196018	0.2584825403106143	0.13302447	0.18185003503854238	-0.60200924	23.61407	1
MYOG	0.0014779978	0.00186468	0.0026708873281234544	0.00010917179	0.000350385423966363	-3.231534	5.36491	1
SNRPE	0.8834292	0.79761016	0.7414185379364923	1.187413	0.8836720392431675	0.5740068	44.55244	1
LRRN2	0.005185884	0.006220089	0.008902957760411515	0.0015234074	0.002452697967764541	-1.9609199	6.6654286	1
CDK18	0.045980893	0.04968345	0.0702344445543575	0.03284647	0.05010511562718991	-0.5955423	6.159644	1
RAB29	0.12794015	0.13758297	0.18221386882975565	0.093767695	0.13279607568325158	-0.55264944	13.75135	1
RAB7B	0.014015311	0.015945006	0.022356316153922248	0.007173513	0.011212333566923615	-1.1414001	6.362886	1
PFKFB2	0.021178484	0.023388823	0.03383123948956376	0.013349784	0.020322354590049056	-0.80439156	5.0529313	1
CD55	0.093348265	0.10065404	0.1307745573251558	0.06745176	0.09775753328661528	-0.5767725	10.616373	1
CAMK1G	0.024283295	0.02704411	0.0372935008408349	0.01451233	0.020322354590049056	-0.8934529	6.4955335	1
HSD11B1-AS1	0.016314125	0.018487738	0.026807795034128005	0.008608117	0.013314646110721794	-1.0939187	7.0635047	1
IRF6	0.02851888	0.031951737	0.04570184983677911	0.016367266	0.02592852137351086	-0.96080166	9.297008	1
SERTAD4-AS1	0.03171304	0.027013257	0.037491344346621824	0.04836766	0.07042747021723897	0.8380241	7.68312	1
NEK2	0.0890179	0.0030323446	0.004748244138886141	0.39358246	0.37105816398037844	6.9736457	44.55244	1
INTS7	0.042447902	0.037665628	0.0544069640914037	0.05938873	0.0900490539593553	0.6555426	6.9994993	1
DTL	0.06367295	0.012069953	0.017509150262142645	0.24644953	0.28276103714085493	4.340482	44.55244	1
FLVCR1-DT	0.050155986	0.044938203	0.06410129587496291	0.06862905	0.09775753328661528	0.6097708	6.850191	1
CENPF	0.37961844	0.039068352	0.046789989118607184	1.5858657	0.7638402242466713	5.339529	44.55244	1
AIDA	0.3282835	0.29870448	0.366505094470274	0.4331081	0.5080588647512263	0.53585845	40.98389	1
AL392172.1	0.033385303	0.027864475	0.040063309921851815	0.05294837	0.07813594954449894	0.92371327	9.965951	1
CNIH3	0.00920966	0.0105664125	0.015233949945593036	0.0044048717	0.00700770847932726	-1.243517	5.2952914	1
LBR	0.19603653	0.14021641	0.1885448610149372	0.39377308	0.44358794674141555	1.489047	44.55244	1
LIN9	0.06956432	0.053812794	0.07488376694035018	0.1253387	0.1807988787666433	1.2182829	34.469395	1
ITPKB	0.07337889	0.08274077	0.10188940548026511	0.040197223	0.05606166783461808	-1.0396605	22.719694	1
PSEN2	0.055173296	0.061117765	0.08695222079335246	0.03409607	0.04660126138752628	-0.8401199	12.605842	1
COQ8A	0.099161	0.10913281	0.14986645563359383	0.063821614	0.0918009810791871	-0.77303046	19.935266	1
CDC42BPA	0.2526929	0.22896443	0.28944504896626766	0.33680406	0.40574632095304836	0.5565843	29.948465	1
ZNF678	0.049428165	0.043969397	0.0628153130873479	0.0687548	0.10301331464611072	0.64378	7.7386513	1
C1orf35	0.21332331	0.19535533	0.2531407656543674	0.2770254	0.3493342676944639	0.50369996	20.99468	1
OBSCN	0.25583413	0.28040597	0.34118112572954795	0.16887477	0.22669936930623685	-0.7312236	44.55244	1
CCSAP	0.08654695	0.06817276	0.09516272628350975	0.1516109	0.20777855641205326	1.1519426	38.011536	1
TTC13	0.020674886	0.017364664	0.02552181224651301	0.03239473	0.046951646811492644	0.8957669	5.8543305	1
GNG4	0.014021883	0.0074257636	0.01088139281828074	0.037381656	0.05466012613875263	2.316275	20.203114	1
GREM2	0.16451086	0.1761405	0.20565832426550598	0.12332149	0.15837421163279608	-0.51395184	13.827179	1
EXO1	0.015538668	0.0020045117	0.0033633395983776833	0.06347656	0.0900490539593553	4.9169374	44.55244	1
ADSS	0.2160299	0.19578785	0.2565041052527451	0.28778613	0.36790469516468116	0.5554703	26.333393	1
AHCTF1	0.17717302	0.15857325	0.20902166386388366	0.24306457	0.31955150665732307	0.61587405	25.775066	1
ZNF695	0.014435716	0.0022949865	0.0037590266099515285	0.057437632	0.08654519971969166	4.5864162	44.55244	1
COLEC11	0.03937455	0.046043348	0.05638539914927292	0.015760971	0.023475823405746322	-1.5406417	24.485233	1
SOX11	0.03800073	0.03126267	0.04065684043921258	0.061876383	0.08409250175192712	0.9826701	11.580095	1
ASAP2	0.036682464	0.028549246	0.04194282322682758	0.06549995	0.10021023125437982	1.1951975	17.897585	1
RRM2	0.14147817	0.011404245	0.015827480462953805	0.60220504	0.4985984583041346	5.710256	44.55244	1
ODC1	0.5309452	0.473852	0.5210208724898605	0.73320067	0.7102312543798178	0.629664	44.55244	1
LINC01954	0.007886359	0.009533062	0.013849045405084578	0.002054454	0.003153468815697267	-2.160672	11.265645	1
TRIB2	0.087717354	0.096836425	0.1272133742209912	0.055396974	0.08023826208829712	-0.80462974	18.524786	1
LRATD1	0.025723958	0.029344419	0.038777327134236816	0.012907847	0.016818500350385426	-1.1786121	10.269069	1
VSNL1	0.21261322	0.23838769	0.27223266396280543	0.121403396	0.15872459705676245	-0.9729181	44.55244	1
SMC6	0.1880489	0.16740687	0.2211890394697794	0.26118836	0.33637000700770847	0.6414225	29.327513	1
GEN1	0.034363404	0.01663484	0.024037985953111088	0.097163826	0.14821303433777155	2.5390487	44.55244	1
SDC1	0.014564864	0.008725141	0.012958749629043427	0.0352457	0.05430974071478627	2.0018437	18.046207	1
FAM228A	0.011251173	0.013076503	0.01800375902660995	0.004779109	0.00700770847932726	-1.433278	7.6207595	1
CENPO	0.03468096	0.013748591	0.02087248986052033	0.1088279	0.15697266993693063	2.9755623	44.55244	1
ADCY3	0.005662967	0.00263977	0.003956870115738451	0.016371528	0.0255781359495445	2.5878477	10.58582	1
DNAJC27-AS1	0.03680616	0.04001352	0.05757246018399446	0.025453005	0.03749124036440084	-0.65059566	5.7245865	1
KCNK3	0.009130445	0.010859128	0.014937184686912653	0.0030082234	0.004905395935529082	-1.817971	9.319219	1
CENPA	0.07727261	0.0022482371	0.0036601048570580673	0.34301195	0.33216538192011213	7.1909575	44.55244	1
MAPRE3	0.24625738	0.2661251	0.32990404589969335	0.17595896	0.2424667133847232	-0.5965879	32.218502	1
AGBL5	0.07643587	0.066132955	0.09417350875457513	0.11291113	0.15942536790469516	0.7708437	16.18587	1
EMILIN1	0.02217024	0.024694795	0.030467899891186073	0.013234527	0.017168885774351786	-0.89487064	5.178751	1
KHK	0.049049575	0.042412292	0.06063903452369176	0.07255257	0.10686755430974071	0.77313375	10.698455	1
CAD	0.055437274	0.046948638	0.06726679196755367	0.08549282	0.12368605466012614	0.8633368	14.618628	1
