gene	mean	CM_1_mean	CM_1_positive_frac	CM_4_mean	CM_4_positive_frac	log2FC	-log10 p-val	is_significant
C1QTNF12	0.0046168277	0.005253719	0.008012661984370364	0.0023618152	0.00350385423966363	-1.120819	2.505426	0
AL162741.1	0.0006436613	0.0006497043	0.0007913740231476902	0.0006221067	0.001051156271899089	-0.054109618	0.022342265	0
UBE2J2	0.31049126	0.30836648	0.380650905134039	0.31808046	0.4099509460406447	0.044731457	0.56094044	0
LINC01786	0.0011619229	0.0010356286	0.001483826293401919	0.0016096828	0.002102312543798178	0.5902376	0.36616343	0
SCNN1D	0.0042163045	0.0036694685	0.005341774656246909	0.006154001	0.008409250175192713	0.7304183	1.1084822	0
ACAP3	0.072074965	0.0720792	0.10198832723315857	0.07204187	0.10546601261387527	-0.0007462537	0.002744568	0
PUSL1	0.09470602	0.08781318	0.12365219111682658	0.11910276	0.1702873160476524	0.4392662	7.1075087	0
INTS11	0.14198376	0.1350546	0.1821149470768622	0.166509	0.23300630693763139	0.30185574	5.3442965	0
AL139287.1	9.6391326e-05	8.698053e-05	9.892175289346128e-05	0.00012979886	0.000350385423966363	0.2974836	0.10565763	0
CPTP	0.07975588	0.079233	0.11019883272331586	0.08159056	0.11843027330063069	0.042248346	0.19575131	0
TAS1R3	0.0010752827	0.0012284132	0.0015827480462953804	0.00053276384	0.000700770847932726	-1.0699649	0.74039686	0
DVL1	0.053904198	0.054030713	0.07676328024532594	0.05343632	0.07848633496846531	-0.015929371	0.05274057	0
MXRA8	0.03279855	0.036595523	0.05104362449302602	0.019357227	0.02943237561317449	-0.915298	9.410799	1
AURKAIP1	1.1304153	1.0938822	0.86596102482936	1.2598307	0.9074982480728802	0.20375514	43.438496	0
CCNL2	0.24778786	0.25390425	0.32070432288060147	0.22619408	0.2985283812193413	-0.16665366	3.2031057	0
MRPL20-AS1	0.10097482	0.105948366	0.14551389850628152	0.083341494	0.11948142957252979	-0.34588552	4.826008	0
MRPL20	1.1701546	1.193389	0.8984073597784152	1.0878793	0.858093903293623	-0.13353425	17.478579	0
AL391244.2	0.0039377455	0.00361919	0.005242852903353448	0.0050669694	0.00700770847932726	0.4743298	0.58496964	0
ANKRD65	0.0012158636	0.0011151873	0.0013849045405084578	0.0015725894	0.001751927119831815	0.4609047	0.2417139	0
AL391244.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
TMEM88B	6.887818e-05	8.83417e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.91335773	0.4986351	0
LINC01770	0.008673376	0.010306592	0.014640419428232269	0.0028893452	0.004204625087596356	-1.7995963	8.90047	1
VWA1	0.100557335	0.109561644	0.14590958551785538	0.068645224	0.09985984583041345	-0.6737276	15.678997	1
ATAD3C	0.0029393584	0.0029427737	0.004253635374418835	0.0029281676	0.003854239663629993	-0.0069419863	0.004914847	0
ATAD3B	0.031972747	0.030543141	0.04411910179048373	0.03704387	0.05430974071478627	0.27755997	1.2638527	0
ATAD3A	0.106811106	0.10062315	0.14066673261450194	0.12871116	0.18570427470217238	0.35486236	5.5535264	0
TMEM240	0.09019809	0.08967024	0.12187159956474429	0.09205097	0.12754029432375613	0.03776209	0.18061976	0
SSU72	0.75916517	0.7649688	0.7285587100603422	0.7386447	0.720042046250876	-0.050513618	1.599712	0
AL645728.1	0.011253334	0.010239426	0.015332871698486497	0.014840469	0.02102312543798178	0.53106934	1.4839721	0
FNDC10	0.14813365	0.1584902	0.2035809674547433	0.111432776	0.1552207428170988	-0.5078358	13.55748	1
AL691432.4	0.019899229	0.022625012	0.03175388267880107	0.010239177	0.015767344078486335	-1.1361597	9.005231	1
AL691432.2	0.099983856	0.102012254	0.14106241962607577	0.09278258	0.13139453398738613	-0.13667604	1.0515847	0
MIB2	0.18264508	0.18982501	0.24770006924522703	0.1572608	0.21653819201121233	-0.2713537	5.524028	0
MMP23B	0.20940721	0.2228852	0.25709763577010586	0.16174456	0.20532585844428872	-0.46233904	14.719935	0
CDK11B	0.183875	0.17153259	0.22850924918389554	0.22761923	0.3027330063069376	0.40793267	12.244356	0
FO704657.1	0.0030677407	0.003002337	0.00464932238599268	0.0033002805	0.004905395935529082	0.13229842	0.108573355	0
SLC35E2B	0.065366924	0.06851413	0.09585517855376398	0.05419926	0.08269096005606166	-0.33757317	3.1988614	0
CDK11A	0.09957506	0.095677644	0.13196161835987733	0.113362096	0.1629292221443588	0.24444963	2.673177	0
SLC35E2A	0.042489514	0.04392522	0.06321100009892175	0.03739968	0.05466012613875263	-0.2314519	1.1801497	0
NADK	0.08314384	0.079698816	0.112375111286972	0.09532912	0.1345480028030834	0.25806218	2.4654198	0
GNB1	0.7591744	0.73680454	0.7068948461766742	0.83844304	0.7631394533987386	0.18640703	16.49376	0
AL109917.1	0.007331962	0.007986189	0.010683549312493818	0.005015574	0.00805886475122635	-0.6605638	1.5699186	0
CALML6	0.0002034854	0.00012416992	0.00019784350578692255	0.00048453733	0.000700770847932726	1.3827024	0.48651713	0
TMEM52	0.00849322	0.007934036	0.011474923335641507	0.010474411	0.015767344078486335	0.39638045	0.8028971	0
CFAP74	0.001776192	0.001676222	0.0026708873281234544	0.00213118	0.002803083391730904	0.32899508	0.23024328	0
AL391845.2	3.1707525e-05	4.0654595e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.49216196	0.49858072	0
GABRD	0.0008473832	0.0008425877	0.0011870610347215352	0.000864154	0.001401541695865452	0.032636844	0.015148749	0
AL391845.1	0.00047926657	0.000441121	0.0006924522702542289	0.000614242	0.000700770847932726	0.4004618	0.14813681	0
PRKCZ	0.09855607	0.102617696	0.14155702839054307	0.08415296	0.11772950245269796	-0.2858855	3.3181536	0
AL590822.2	0.0024663003	0.002637752	0.0038579483628449897	0.0018598627	0.002803083391730904	-0.48223934	0.48094645	0
PRKCZ-AS1	0.0033807913	0.0027792105	0.0040557918686319125	0.005512464	0.007358093903293623	0.96296096	1.3470026	0
FAAP20	0.80292815	0.81732345	0.7515085567316253	0.75197476	0.7281009110021023	-0.12020756	7.527732	0
AL590822.1	0.00034329	0.00044017023	0.0004946087644673064	-3.6379788e-10	0.0	-2.4334195	1.5618774	0
SKI	0.14481892	0.14255512	0.1943812444356514	0.15281841	0.21478626489138053	0.100230664	0.9169295	0
AL590822.3	0.011573366	0.012265502	0.017410228509249184	0.00911527	0.012613875262789068	-0.42422235	1.0294636	0
MORN1	0.017812565	0.017129693	0.02473043822336532	0.02022426	0.030833917309039945	0.23830591	0.66294897	0
AL589739.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL513477.2	0.007202662	0.0074429885	0.010584627559600357	0.006352191	0.009110021023125438	-0.22534715	0.32521296	0
RER1	0.44358498	0.43590087	0.49846671283015137	0.47085306	0.5402943237561317	0.11125222	3.1619453	0
PEX10	0.08268002	0.080903396	0.11356217232169354	0.0889559	0.12999299229152067	0.1367288	0.92339	0
PLCH2	0.00010572216	7.849049e-05	9.892175289346128e-05	0.00020220017	0.000350385423966363	0.7596573	0.24529947	0
AL139246.1	4.1185187e-05	5.2808005e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.6117254	0.4985591	0
AL139246.4	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
PANK4	0.04049756	0.040212452	0.05717677317242061	0.04151198	0.06096706377014716	0.045773324	0.14282458	0
HES5	0.000788071	0.0008147285	0.0011870610347215352	0.0006935089	0.001051156271899089	-0.20509724	0.09807462	0
AL139246.5	0.0042479336	0.0045342417	0.006627757443861905	0.003234655	0.004905395935529082	-0.47479573	0.6580506	0
TNFRSF14-AS1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
TNFRSF14	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL139246.3	4.8487935e-05	6.217248e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.69753426	0.49868068	0
PRXL2B	0.06620575	0.063827	0.09051340389751707	0.07461374	0.10721793973370708	0.22494818	1.6179848	0
MMEL1	0.00037075527	0.0004753896	0.0006924522702542289	-3.6379788e-10	0.0	-2.5245445	1.9989176	0
AL831784.1	3.4298304e-05	4.3976812e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.5258418	0.49874797	0
TTC34	0.00452898	0.0049966495	0.007122366208329211	0.0028733592	0.004555010511562719	-0.7774552	1.3551552	0
AC242022.2	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AC242022.1	4.652849e-05	5.9659862e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.675007	0.49855056	0
AL592464.2	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL592464.3	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL592464.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL589702.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
ACTRT2	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
PRDM16-DT	0.13448916	0.12605163	0.16539717083786726	0.16435635	0.20777855641205326	0.3825458	7.0953283	0
PRDM16	0.12633218	0.12566836	0.16796913641309724	0.12866482	0.17484232655921514	0.033969376	0.19654858	0
AL008733.1	2.2559158e-05	2.8923423e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.36651972	0.49861777	0
AL590438.1	0.0006433754	0.00067035254	0.001088139281828074	0.00054769975	0.000700770847932726	-0.25019366	0.10730597	0
AL354743.2	0.0008468712	0.0009257773	0.0012859827876149966	0.00056725706	0.001051156271899089	-0.62040293	0.40407115	0
AL354743.1	0.00012182771	5.2398573e-05	9.892175289346128e-05	0.00036778674	0.000700770847932726	1.6180017	0.61733675	0
ARHGEF16	0.009906034	0.009761924	0.013849045405084578	0.010416783	0.017168885774351786	0.092752464	0.1494229	0
AL512413.1	0.00010487473	0.0001345122	0.00019784350578692255	-3.6379788e-10	0.0	-1.2296683	0.8001336	0
MEGF6	0.0034533395	0.0033213878	0.004748244138886141	0.0039215777	0.005956552207428171	0.23317991	0.23673862	0
AL513320.1	0.0009407391	0.0008788184	0.0011870610347215352	0.0011598684	0.001751927119831815	0.36415988	0.19516067	0
TPRG1L	0.097850956	0.10460045	0.1433376199426254	0.0739262	0.11037140854940435	-0.50015974	9.1896305	1
WRAP73	0.059929404	0.05812715	0.082995350677614	0.066294804	0.10021023125437982	0.18937834	1.1862421	0
TP73	0.00052448997	0.00012069096	0.00019784350578692255	0.0019547471	0.002803083391730904	3.2188616	2.0079525	0
AL136528.1	0.00014117401	0.00018105961	0.0002967652586803838	-3.6379788e-10	0.0	-1.4908816	0.9750993	0
AL136528.2	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
CCDC27	0.00012795278	0.00016410573	0.00019784350578692255	-3.6379788e-10	0.0	-1.4011209	0.79633665	0
SMIM1	0.18264127	0.19545136	0.25304184390147394	0.13732985	0.18990889978976874	-0.50885224	17.182867	1
LRRC47	0.29953197	0.30866167	0.3813433574042932	0.26726088	0.3510861948142957	-0.20770526	5.9045963	0
AL365330.1	0.0015673516	0.0015517388	0.002077356810762687	0.0016235405	0.002102312543798178	0.06138965	0.033273634	0
CEP104	0.11003708	0.10959472	0.15184489069146306	0.11158608	0.16047652417659425	0.02595532	0.13717805	0
DFFB	0.0153754465	0.016130554	0.023147690177069937	0.012693682	0.018220042046250877	-0.34328064	0.9718939	0
C1orf174	0.096186385	0.08805528	0.1241467998812939	0.124969035	0.1807988787666433	0.50460565	9.5592785	1
LINC01134	0.0005305421	0.0005984915	0.0009892175289346128	0.0002897267	0.000350385423966363	-0.8417797	0.4249348	0
LINC01346	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
LINC01345	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
LINC02780	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL805961.1	0.00020538899	0.000106806176	0.00019784350578692255	0.0005546929	0.000700770847932726	1.6625391	0.56983876	0
LINC01777	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL355602.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
Z98747.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
LINC01646	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AJAP1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
Z98886.1	0.0002470664	0.00031678053	0.0003956870115738451	-3.6379788e-10	0.0	-2.0592933	1.3267609	0
BX005132.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
LINC02781	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
LINC02782	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL139823.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
Z98259.3	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
Z98259.2	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
Z98259.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL365255.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
NPHP4	0.009504528	0.008870941	0.012661984370363043	0.011749289	0.019621583742116328	0.4014694	0.9539404	0
KCNAB2	0.007391927	0.007405256	0.010683549312493818	0.007345472	0.012613875262789068	-0.011537981	0.014407986	0
CHD5	0.0012568628	0.00077348953	0.0009892175289346128	0.0029691826	0.004204625087596356	1.8129922	1.7594904	0
RPL22	2.0365565	2.0263855	0.9914927292511624	2.0725868	0.9926419060967063	0.03252217	6.002353	0
AL031847.1	0.0032643946	0.003459916	0.004946087644673063	0.0025727032	0.004204625087596356	-0.41354352	0.4771973	0
RNF207	0.07120949	0.07503154	0.0996142051637155	0.057653002	0.08093903293622985	-0.37952274	3.9658997	0
ICMT	0.21112469	0.18057391	0.23691759817983973	0.31937414	0.3994393833216538	0.82231086	44.55244	1
LINC00337	0.0012693149	0.00055315986	0.0008902957760411514	0.0038061063	0.005956552207428171	2.580223	3.0794713	0
HES3	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
GPR153	0.035062544	0.03595228	0.05104362449302602	0.031918477	0.049754730203223546	-0.17118588	0.6906274	0
ACOT7	0.07440447	0.04642333	0.06607973093283213	0.17349869	0.2386124737210932	1.8997297	44.55244	1
AL031848.2	0.00304884	0.0022693386	0.0033633395983776833	0.00581076	0.008409250175192713	1.3188591	2.2001252	0
HES2	0.0006039447	0.0007227044	0.0009892175289346128	0.00018316868	0.000350385423966363	-1.5387124	1.1489532	0
ESPN	0.004383729	0.0049005356	0.007122366208329211	0.0025540125	0.00350385423966363	-0.91390735	1.602166	0
AL031848.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
TNFRSF25	0.00898991	0.0096443705	0.013552280146404194	0.0066725546	0.009810791871058164	-0.52486885	1.2406868	0
PLEKHG5	0.01817521	0.020206792	0.029775447620931844	0.010972264	0.016468114926419062	-0.87501216	5.2242136	1
NOL9	0.12556836	0.1215081	0.16767237115441685	0.1399315	0.19551506657323056	0.20351201	2.4258742	0
TAS1R1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
ZBTB48	0.048041984	0.049366508	0.0689484617667425	0.04333134	0.06517168885774352	-0.18771555	0.9462731	0
KLHL21	0.059209097	0.059044592	0.08368780294786823	0.05977287	0.08654519971969166	0.017656121	0.06195201	0
PHF13	0.14007916	0.12601021	0.17133247601147492	0.18989448	0.25718290119131043	0.5912725	18.232798	1
THAP3	0.15642338	0.16057606	0.21644079533089328	0.14169537	0.20007007708479327	-0.1803446	2.41583	0
DNAJC11	0.10719679	0.1097286	0.150756751409635	0.09821132	0.14260686755430974	-0.15982428	1.4413687	0
LINC01672	5.113346e-05	6.55649e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.72740215	0.49865282	0
AL591163.1	0.0006009066	0.00066932454	0.0009892175289346128	0.00035843498	0.000700770847932726	-0.74687517	0.44862002	0
CAMTA1-DT	0.0014779264	0.001191096	0.0016816697991888416	0.0024945803	0.002803083391730904	1.0069051	0.77436024	0
CAMTA1	1.3591692	1.3760053	0.9330299732911267	1.2995343	0.9124036440084092	-0.08248515	9.962371	0
AL512330.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
CAMTA1-IT1	0.0005549516	0.00032289705	0.0003956870115738451	0.0013767832	0.001751927119831815	1.8040797	0.9546978	0
Z97987.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL365194.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL359881.3	0.00017696145	0.00012195399	0.00019784350578692255	0.00037191485	0.000700770847932726	1.0882659	0.43595082	0
AL359881.2	0.0001651978	0.00013433781	0.00019784350578692255	0.00027462404	0.000350385423966363	0.6768538	0.19887565	0
AL359881.1	5.8627462e-05	5.478796e-09	0.0	0.00026628654	0.000350385423966363	1.8728937	0.4984226	0
VAMP3	0.44348785	0.4554882	0.515975863092294	0.40104043	0.47687456201822004	-0.18362303	7.196862	0
Z98884.2	0.00039052614	0.0003596901	0.0005935305173607676	0.00049961987	0.001051156271899089	0.38338658	0.17434111	0
PER3	0.06579764	0.06668834	0.09278860421406668	0.06262354	0.08934828311142257	-0.090589195	0.4323321	0
Z98884.1	0.000121983256	9.35988e-05	9.892175289346128e-05	0.00022261875	0.000350385423966363	0.7367603	0.22681588	0
UTS2	5.606602e-05	7.189277e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.78151405	0.49854723	0
TNFRSF9	0.00019162163	0.00019050791	0.0002967652586803838	0.00019568222	0.000350385423966363	0.025470112	0.008001907	0
PARK7	1.5322335	1.5051037	0.9530121673756059	1.6283224	0.9695164681149264	0.11351613	29.576746	0
AL034417.4	0.0009531326	0.0007679584	0.0008902957760411514	0.001608902	0.002102312543798178	0.9773718	0.59602594	0
AL034417.3	0.0005007135	0.00045796752	0.0006924522702542289	0.00065197743	0.000700770847932726	0.43050823	0.1514426	0
ERRFI1	0.02021	0.021047028	0.030467899891186073	0.017240636	0.027330063069376315	-0.28629813	0.95104307	0
AL034417.2	0.0010579501	0.0010436652	0.0016816697991888416	0.0011083246	0.001401541695865452	0.07934334	0.03562745	0
LINC01714	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
AL358876.2	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
SLC45A1	0.004470376	0.005181437	0.007518053219903057	0.0019525731	0.003153468815697267	-1.3634969	3.3167834	0
RERE	0.60832804	0.60782415	0.6158868335146899	0.6101526	0.6327960756832516	0.005515247	0.07604612	0
RERE-AS1	0.00026834104	0.00024124756	0.0003956870115738451	0.0003643933	0.000700770847932726	0.4445284	0.17237012	0
AL357552.2	8.722132e-05	0.000111874855	0.00019784350578692255	-3.6379788e-10	0.0	-1.0832176	0.7601235	0
ENO1	3.398294	3.448588	0.9999010782471065	3.2201717	1.0	-0.09886518	44.55244	0
ENO1-AS1	0.0046171825	0.004486415	0.0067266791967553665	0.0050812657	0.008409250175192713	0.17593765	0.20411001	0
CA6	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
SLC2A7	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
SLC2A5	3.3514436e-05	4.297164e-05	9.892175289346128e-05	-3.6379788e-10	0.0	-0.5157343	0.4985744	0
GPR157	0.022528846	0.022245955	0.03214956969037491	0.02353139	0.03363700070077085	0.080690846	0.19060132	0
MIR34AHG	0.0072091445	0.0074251643	0.011376001582748046	0.006444815	0.010161177295024528	-0.20137069	0.30498272	0
LNCTAM34A	0.016957447	0.01809189	0.027401325551488772	0.012932188	0.019971969166082692	-0.4812161	1.8300027	0
H6PD	0.09752131	0.100243755	0.13987535859135425	0.08786115	0.12718990889978976	-0.19001243	1.726953	0
SPSB1	0.0033071092	0.0028105152	0.004253635374418835	0.005066956	0.009110021023125438	0.8280399	1.3359125	0
BX323043.1	0.0002856605	0.00020677777	0.0002967652586803838	0.000565057	0.000700770847932726	1.116284	0.40828457	0
LINC02606	0.005383831	0.004426602	0.006627757443861905	0.008774993	0.011562718990889979	0.9713176	2.0212908	0
AL928921.1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
SLC25A33	0.110304974	0.10917726	0.150756751409635	0.11428109	0.16362999299229153	0.065855235	0.4187748	0
TMEM201	0.03903361	0.037616476	0.05331882480957562	0.044060417	0.0662228451296426	0.2275588	1.1070819	0
PIK3CD	0.0057569114	0.006562025	0.009595410030665743	0.0029060475	0.004905395935529082	-1.1480929	3.2584531	0
PIK3CD-AS1	7.923518e-09	5.478796e-09	0.0	-3.6379788e-10	0.0	-8.4273954e-05	44.55244	0
PIK3CD-AS2	0.072132125	0.07738855	0.1057473538431101	0.053493444	0.07533286615276805	-0.5319265	7.2543654	1
CLSTN1	0.24710117	0.24844679	0.311603521614403	0.24240515	0.31850035038542396	-0.035502158	0.33504096	0
