gene	mean	CM_1_mean	CM_1_positive_frac	CM_2_mean	CM_2_positive_frac	log2FC	-log10 p-val	is_significant
STMN1	1.3344678	1.5478837	0.9335245820555941	0.99516416	0.6950298836111984	-0.6372389	44.55244	1
EXTL1	0.018446352	0.024477337	0.035512909288752594	0.008862938	0.009908776344762504	-1.4552851	18.292976	1
FAM110D	0.064024314	0.075062834	0.10436244930260165	0.046454083	0.05033029254482542	-0.6911118	15.448063	1
SH3BGRL3	0.58117634	0.66187596	0.618260955584133	0.45291972	0.4045297263290343	-0.54720503	44.55244	1
MAP3K6	0.017617442	0.020783331	0.030072212879612228	0.012583281	0.014155394778232149	-0.7194239	5.096227	1
BX293535.1	0.012060412	0.008774946	0.013453358393510733	0.017279455	0.01918842403271469	0.96957254	5.664785	1
IFI6	0.11823085	0.13356361	0.17964190325452567	0.09383298	0.09893048128342247	-0.508903	15.965179	1
SESN2	0.17489702	0.102713175	0.14106241962607577	0.28969803	0.2577854671280277	1.4950225	44.55244	1
SNHG12	0.058264997	0.049695123	0.07082797507171827	0.07187017	0.07691097829506134	0.53139466	8.442538	1
EPB41	0.26689443	0.20255713	0.2578890097932535	0.3692556	0.34523435042466183	0.8659695	44.55244	1
TMEM200B	0.0719009	0.04212214	0.05678108616084677	0.11923611	0.120792702107581	1.498959	44.55244	1
PTPRU	0.034724444	0.024750462	0.03689781382926106	0.050586414	0.05536332179930796	1.0283265	16.815376	1
LINC01778	0.018552061	0.025075438	0.03561183104164606	0.008187516	0.009122365523749607	-1.6030053	21.15945	1
SDC3	0.55612844	0.641342	0.6291423484024137	0.42069823	0.3832966341616861	-0.6081903	44.55244	1
SERINC2	0.033858813	0.023353394	0.03373231773667029	0.050566103	0.0542623466498899	1.1112242	18.293964	1
COL16A1	0.11339445	0.13838731	0.18300524285290334	0.0736351	0.07816923560868197	-0.90933025	44.55244	1
CCDC28B	0.49756774	0.6022704	0.625581165298249	0.33116925	0.3195973576596414	-0.8626467	44.55244	1
TMEM234	0.07668178	0.0930024	0.12958749629043426	0.050712105	0.056307014784523435	-0.8736461	29.45081	1
FAM229A	0.047393758	0.059540723	0.08180828964289247	0.028059915	0.030827304183705568	-1.0826548	25.858753	1
ZBTB8B	0.007742881	0.010085683	0.015135028192699575	0.0040179896	0.004561182761874803	-1.3065307	6.9704547	1
YARS	0.393542	0.2751697	0.3387080819072114	0.58178806	0.4850581944007549	1.0798959	44.55244	1
FNDC5	0.06011537	0.05096989	0.07003660104857058	0.074634045	0.07864108210128971	0.5492927	8.971148	1
TMEM54	0.14000556	0.16185008	0.20724107231180136	0.10529657	0.10994023277760302	-0.61972123	27.0509	1
RNF19B	0.04597672	0.052580293	0.07359778415273519	0.035458572	0.039005976722239696	-0.5670659	7.859034	1
SFPQ	0.61194664	0.73036873	0.68562666930458	0.42371446	0.3837684806542938	-0.7853898	44.55244	1
C1orf216	0.039898258	0.046503108	0.06706894846176674	0.029383834	0.032557407989933944	-0.66050214	9.215882	1
CLSPN	0.01620395	0.021208843	0.028489464833316845	0.008243584	0.007864108210128971	-1.3527132	11.946409	1
AGO4	0.11553489	0.1314284	0.1792462162429518	0.09024515	0.09672853098458635	-0.54185534	17.909874	1
AGO1	0.12387862	0.14430133	0.1918092788604214	0.09138818	0.09908776344762504	-0.6584267	27.575438	1
EVA1B	0.11942222	0.14466375	0.18330200811158373	0.079266965	0.08320226486316452	-0.8670899	42.287624	1
AL139260.1	0.025059996	0.017429696	0.024631516470471855	0.037197273	0.04026423403586033	1.0892693	13.230979	1
MYCBP	0.13488583	0.1673601	0.22089227421109903	0.08326518	0.08996539792387544	-1.0063006	44.55244	1
HEYL	0.0043689013	0.0063018976	0.00929864477198536	0.0012964313	0.0014155394778232148	-2.196755	8.952084	1
MFSD2A	0.0051679355	0.0070518055	0.010386784053813434	0.0021734496	0.00267379679144385	-1.6534245	7.157706	1
CAP1	0.5614118	0.6339983	0.6367593233752102	0.44605464	0.4120792702107581	-0.50716275	44.55244	1
ZMPSTE24	0.09254799	0.11382028	0.1580769611237511	0.058704343	0.061969172695816296	-0.9540299	41.01576	1
EXO5	0.021743989	0.025374262	0.0372935008408349	0.015979566	0.017458320226486315	-0.6638119	5.289494	1
ZNF684	0.049983323	0.05784665	0.08378672470076169	0.03746206	0.04167977351368355	-0.62544906	10.431179	1
CTPS1	0.058434762	0.06699633	0.09377782174300128	0.044802837	0.050173010380622836	-0.5794272	10.515214	1
AC093151.8	0.025214069	0.030094763	0.04362449302601642	0.01746155	0.019345706196917268	-0.7818782	8.088262	1
FOXO6	0.046214435	0.036284517	0.05143931150459986	0.061992392	0.06621579112928594	0.77109176	12.905649	1
P3H1	0.06858569	0.077734515	0.10713225838361856	0.054018583	0.05803711859075181	-0.524286	9.832216	1
SLC2A1	0.873472	0.6922214	0.6271639133445445	1.1616697	0.7551116703365839	0.74681026	44.55244	1
SLC2A1-AS1	0.0553181	0.045985267	0.06469482639232367	0.070138544	0.07675369613085876	0.6079573	10.364175	1
CDC20	0.0051577515	0.00677281	0.01009001879513305	0.002590659	0.0029883611198490093	-1.3529404	5.060858	1
ELOVL1	0.088938646	0.10596358	0.14600850727074885	0.061848197	0.06637307329348852	-0.77579516	26.566778	1
ARTN	0.15564811	0.17687556	0.21208823820358097	0.12194981	0.12346649889902485	-0.5360802	21.565823	1
AL357079.1	0.014984355	0.009920534	0.0140468889108715	0.02303076	0.023435042466184334	1.2068533	9.003403	1
SLC6A9	0.01919794	0.012246766	0.01800375902660995	0.030248921	0.032557407989933944	1.297512	13.641714	1
AL139220.2	0.027497673	0.02274075	0.032347413196161835	0.035070565	0.03633217993079585	0.62275857	5.3111086	1
TMEM53	0.051156256	0.057868447	0.08279750717182709	0.0404653	0.045139981126140295	-0.5150217	7.4615993	1
PLK3	0.016507486	0.020177217	0.029379760609358	0.010668879	0.011953444479396037	-0.9129916	7.274109	1
UROD	0.26451784	0.30341187	0.3726382431496686	0.20276363	0.20887071406102548	-0.5812426	44.55244	1
TOE1	0.048063632	0.055758264	0.08062122860817093	0.03581052	0.03884869455803712	-0.63736427	10.310303	1
AKR1A1	0.3263675	0.37127796	0.4331783559204669	0.25504375	0.2529097200377477	-0.541578	44.55244	1
MAST2	0.1172876	0.13284045	0.17914729449005837	0.09253972	0.09908776344762504	-0.52107733	16.84049	1
PIK3R3	0.12037643	0.16553499	0.2150558907903848	0.0485551	0.05331865366467443	-1.7673446	44.55244	1
AL358075.2	0.0031306096	0.004611749	0.006924522702542289	0.0007764669	0.001100975149418056	-2.426491	8.660415	1
POMGNT1	0.17110993	0.20631538	0.27035315065782967	0.11522635	0.12299465240641712	-0.8398284	44.55244	1
LURAP1	0.03958617	0.04768413	0.06736571372044713	0.026695583	0.029097200377477195	-0.8345363	13.836803	1
MKNK1	0.083452664	0.09576791	0.1343357404293204	0.063849926	0.06857502359232463	-0.5841052	14.900603	1
TTC39A	0.07380229	0.088387914	0.12137699080027699	0.050590795	0.05536332179930796	-0.8037566	23.790707	1
ECHDC2	0.18545793	0.21839748	0.27223266396280543	0.13317707	0.1369927650204467	-0.71318805	44.55244	1
SCP2	0.62143713	0.7154128	0.6948263923236719	0.4720709	0.43252595155709345	-0.5996685	44.55244	1
PODN	0.0036696324	0.005333309	0.007419131467009596	0.0010253603	0.0009436929852154766	-2.271444	7.487556	1
LRP8	0.097403206	0.121060885	0.15847264813532497	0.059766766	0.06322743000943692	-1.0170968	44.55244	1
GLIS1	0.047725912	0.067755274	0.07923632406766248	0.015857635	0.015885498584460523	-2.0882142	44.55244	1
YIPF1	0.09947873	0.113279395	0.15540607379562765	0.07751432	0.08304498269896193	-0.54676366	15.666946	1
DHCR24	0.1519978	0.20890246	0.26095558413295084	0.06161352	0.06731676627870399	-1.7598615	44.55244	1
PLPP3	0.15153183	0.1266075	0.16134137896923534	0.19117878	0.18606480025165145	0.59417504	24.961548	1
DAB1	0.01093432	0.01453695	0.020081115837372637	0.0051991735	0.006448568732305757	-1.4657757	11.24939	1
CYP2J2	0.023135105	0.03155887	0.042338510238401426	0.009749431	0.01100975149418056	-1.6844976	27.286867	1
ROR1	0.23954022	0.28778613	0.34444554357503215	0.1629201	0.1659326832337213	-0.82044834	44.55244	1
CACHD1	0.23143597	0.26718795	0.31664853101196955	0.17468265	0.17709971689210444	-0.6128327	44.55244	1
SLC35D1	0.032096427	0.036426887	0.05203284202196063	0.025217427	0.02783894306385656	-0.52882814	5.0081277	1
GNG12	0.25553885	0.30037367	0.3634385201305767	0.1843424	0.19078326517772884	-0.7040681	44.55244	1
WLS	0.5724895	0.64660376	0.6480364032050648	0.4547005	0.4197860962566845	-0.50787127	44.55244	1
RPE65	0.008094383	0.010493286	0.014640419428232269	0.0042795385	0.004561182761874803	-1.2742995	6.419874	1
CTH	0.027826414	0.01787471	0.02552181224651301	0.043653715	0.04671280276816609	1.2834371	19.028778	1
FPGT	0.050444756	0.059084926	0.08408348995944208	0.036687903	0.04246618433469645	-0.68599826	12.709166	1
TNNI3K	0.035883117	0.047346383	0.06766247897912751	0.017646626	0.020289399182132746	-1.4187534	33.27404	1
CRYZ	0.13249508	0.15816781	0.20961519438124443	0.09167837	0.0962566844919786	-0.7861417	41.072147	1
NEXN	1.5207936	1.731726	0.9513304975764171	1.1854291	0.7513368983957219	-0.5467629	44.55244	1
PTGFR	0.013155121	0.004861595	0.0067266791967553665	0.026339471	0.02658068575023592	2.4138174	21.991087	1
ADGRL4	0.005705209	0.0078151645	0.009991097042239588	0.0023513685	0.00267379679144385	-1.6910318	6.986473	1
TTLL7	0.1874762	0.21822186	0.2768819863487981	0.13868289	0.1429694872601447	-0.6536269	41.159042	1
AL359504.2	0.07851422	0.06740586	0.09407458700168167	0.09615594	0.10003145643284052	0.51186293	10.28951	1
PRKACB	0.2794484	0.31516	0.3821347314274409	0.22275473	0.22601446995910665	-0.5004385	39.366463	1
CTBS	0.21037841	0.23860876	0.3022059550895242	0.16558321	0.1720666876376219	-0.5268242	31.402102	1
DDAH1	0.030161927	0.040301234	0.055594025126125234	0.0140485335	0.01620006291286568	-1.513747	30.470833	1
AC092807.3	0.007618453	0.009864099	0.014541497675338806	0.004048515	0.004561182761874803	-1.2641444	6.409734	1
CCN1	0.11442786	0.15462261	0.18181818181818182	0.05049761	0.05284680717206669	-1.612543	44.55244	1
ODF2L	0.2828944	0.32583398	0.3902463151647047	0.21470827	0.21516200062912866	-0.60153013	44.55244	1
PKN2-AS1	0.010120981	0.012462863	0.017608072015036107	0.006390606	0.007549543881723813	-0.9527401	5.0617375	1
GBP3	0.016349355	0.022120468	0.03274310020773568	0.0071706963	0.007706826045926392	-1.6117238	18.95442	1
GBP1	0.019670801	0.02685766	0.035710752794539516	0.008251713	0.00865051903114187	-1.6905513	22.211954	1
GBP2	0.09164944	0.11099496	0.13680878425165693	0.06086992	0.0627555835168292	-0.86562365	30.50797	1
GBP4	0.007994999	0.010842326	0.014541497675338806	0.0034673223	0.003932054105064486	-1.617006	9.233375	1
LINC02609	0.016862856	0.012769401	0.01879513304975764	0.02336641	0.026266121421830765	0.86665225	6.419711	1
CNN3	0.5349101	0.61456454	0.6264714610742902	0.40832177	0.37794904057879836	-0.5897395	44.55244	1
ALG14	0.05953928	0.06925944	0.09842714412899396	0.04406532	0.047656495753381566	-0.65117836	12.9833765	1
CDC14A	0.03547065	0.041225053	0.05697892966663369	0.026317501	0.027996225228059137	-0.6455227	7.623785	1
VCAM1	1.4358902	1.6814827	0.9353051736076763	1.045433	0.6846492607738283	-0.6855811	44.55244	1
EXTL2	0.2361982	0.280258	0.3472153526560491	0.16623336	0.1726958162944322	-0.7531926	44.55244	1
VAV3	0.0105317645	0.01327965	0.018102680779503413	0.0061556376	0.006448568732305757	-1.0968117	5.9403415	1
LINC02785	0.0011462654	0.001867717	0.0027698090810169156	-1.0768417e-09	0.0	-4.298466	6.326883	1
FAM102B	0.10001539	0.12241054	0.16559501434365417	0.06438575	0.06763133060710916	-0.9258536	41.27323	1
HENMT1	0.017862001	0.022850107	0.03264417845484222	0.009931352	0.01116703365838314	-1.1939849	12.536089	1
TAF13	0.093651146	0.10993638	0.15135028192699573	0.06773692	0.0742371815036175	-0.6978379	23.355577	1
SARS	0.51280725	0.4012173	0.4638440993174399	0.6902618	0.5526895250078641	0.7826092	44.55244	1
SORT1	0.18214966	0.21367711	0.2783658126422	0.13211352	0.13730732934885184	-0.69323766	44.55244	1
SYPL2	0.027548613	0.03607395	0.050845780987239096	0.01400131	0.015570934256055362	-1.359122	23.150284	1
WDR77	0.10692874	0.13156508	0.18082896428924722	0.067736596	0.07549543881723812	-0.95673704	44.55244	1
INKA2	0.058206033	0.07587579	0.10485705806706895	0.030091818	0.03334381881094684	-1.3313822	44.55244	1
RHOC	0.91343164	1.0489665	0.8420219606291424	0.697967	0.577068260459264	-0.58766884	44.55244	1
SLC16A1	0.6140151	0.73906714	0.6587199525175587	0.41524377	0.3829820698332809	-0.83159477	44.55244	1
PHTF1	0.17701803	0.21951148	0.2820259174992581	0.10954689	0.11560239068889588	-1.0020885	44.55244	1
OLFML3	0.024049174	0.030290298	0.042635275497081807	0.014133684	0.01620006291286568	-1.0943017	13.870708	1
VANGL1	0.05724065	0.06515198	0.09387674349589474	0.044642765	0.0489147530670022	-0.5443672	9.069872	1
CASQ2	0.007076188	0.010824567	0.015827480462953805	0.0011172593	0.0012582573136206354	-3.1658678	22.289198	1
MAB21L3	0.0019803853	0.0029459586	0.004352557127312296	0.0004459573	0.0004718464926077383	-2.4800363	5.6077285	1
ATP1A1	1.8392879	2.100369	0.9885250766643585	1.4241761	0.8419314249764077	-0.56048256	44.55244	1
LINC01762	0.013684875	0.016458385	0.023840142447324165	0.009267975	0.01116703365838314	-0.8217529	5.317108	1
CD58	0.12262086	0.15688626	0.20654862004154714	0.068118185	0.07219251336898395	-1.20241	44.55244	1
IGSF3	0.43720248	0.5146075	0.5396181620338313	0.31421065	0.30292544825416795	-0.7115617	44.55244	1
MAN1A2	0.43295124	0.49078295	0.5397170837867247	0.3410732	0.3285624410191884	-0.52487475	44.55244	1
PHGDH	0.3082455	0.11598118	0.14679988129389654	0.61395985	0.4770368040264234	2.4032452	44.55244	1
NBPF15	0.023016673	0.02667608	0.03838164012266297	0.017206013	0.019502988361119848	-0.62967134	5.1477475	1
NUDT17	0.049236193	0.057633244	0.08180828964289247	0.035865836	0.039792387543252594	-0.68277514	11.825282	1
ANKRD34A	0.0291931	0.034222204	0.04866950242358294	0.02120495	0.023749606794589494	-0.68795365	7.4232793	1
POLR3GL	0.54699856	0.62668514	0.6422989415372441	0.42035294	0.3938345391632589	-0.57602674	44.55244	1
LINC01719	0.020133816	0.023612475	0.03323770897220299	0.014606635	0.01651462724127084	-0.6891791	5.29487	1
NOTCH2NLA	0.020887438	0.024738725	0.03521614403007221	0.014770748	0.015570934256055362	-0.740114	6.06038	1
FMO5	0.017953254	0.023006657	0.033138787219309525	0.009920748	0.011638880150990877	-1.2053185	13.053123	1
CHD1L	0.0067240954	0.008664214	0.012266297358789197	0.003639861	0.0037747719408619063	-1.22864	5.136029	1
GJA5	0.057131093	0.08741214	0.11346325056880008	0.00896288	0.009908776344762504	-3.2714417	44.55244	1
LINC02805	0.006898886	0.009675905	0.013453358393510733	0.002484368	0.0031456432840515887	-1.9194188	11.539774	1
NBPF14	0.037364073	0.04557556	0.06499159165100406	0.024300624	0.028310789556464298	-0.9045045	15.655397	1
PDE4DIP	0.9584759	1.1854312	0.8623998417251953	0.59766084	0.4985844605221768	-0.98789334	44.55244	1
SV2A	0.11704965	0.13891773	0.18547828667523988	0.08225816	0.08681975463982385	-0.75528544	33.243183	1
VPS45	0.17402664	0.21137092	0.27520031654960925	0.1147409	0.12409562755583517	-0.88082266	44.55244	1
CA14	0.057408188	0.048637368	0.06776140073202097	0.071333356	0.0742371815036175	0.5515696	8.610384	1
CIART	0.06332227	0.054054376	0.07399347116430903	0.07803567	0.08100031456432841	0.5289033	8.724453	1
ECM1	0.013074341	0.017799558	0.024037985953111088	0.0055542616	0.006448568732305757	-1.6625135	15.331447	1
MCL1	0.2359495	0.27837735	0.34543476110396676	0.16858175	0.17395407360805284	-0.72325593	44.55244	1
PRUNE1	0.11384367	0.13198376	0.1777623899495499	0.08498021	0.09201006605850896	-0.63455755	23.634438	1
CDC42SE1	0.23181199	0.27115837	0.3389059254129983	0.16934331	0.1750550487574709	-0.6788649	44.55244	1
MLLT11	0.80970263	1.0453682	0.8245128103669997	0.43505633	0.3894306385655867	-1.2645435	44.55244	1
RFX5	0.06635565	0.076138146	0.1062419626075774	0.05078158	0.0550487574709028	-0.58336943	11.835045	1
AL391069.2	0.02153186	0.027600143	0.03986546641606489	0.011891234	0.013054419628814092	-1.2079133	15.137795	1
SELENBP1	0.12321597	0.15248518	0.20140468889108715	0.07665719	0.08194400754954388	-0.9912409	44.55244	1
TDRKH	0.021943199	0.026164042	0.03768918785240875	0.01523986	0.01667190940547342	-0.7758037	6.973864	1
S100A11	0.86973214	1.0310322	0.7759422296963102	0.61330956	0.49292230261088393	-0.7493068	44.55244	1
S100A9	0.0023190693	0.0034558224	0.004946087644673063	0.00051239756	0.0004718464926077383	-2.537643	6.0955124	1
S100A8	0.007299534	0.01072522	0.013750123652191117	0.0018537206	0.002201950298836112	-2.4701004	15.704831	1
S100A6	0.5828267	0.7252176	0.5713720447126323	0.35650143	0.2897137464611513	-1.0243005	44.55244	1
S100A5	0.0024176512	0.0035631885	0.004946087644673063	0.00059707556	0.0006291286568103177	-2.393713	6.041502	1
S100A4	0.6544277	0.86023486	0.684538530022752	0.32728353	0.2856244101918842	-1.3939166	44.55244	1
S100A2	0.014780127	0.021136293	0.03096250865565338	0.0046670474	0.0053475935828877	-2.155364	27.755123	1
S100A16	0.43850297	0.49995807	0.5462459194776932	0.34086382	0.33076439131802454	-0.55247694	44.55244	1
S100A13	0.7508715	0.91084605	0.7804926303294094	0.4965643	0.43755898081157596	-0.8750946	44.55244	1
CHTOP	0.38576755	0.43715996	0.5025225046987832	0.30413598	0.30009436929852157	-0.5233005	44.55244	1
CREB3L4	0.047256574	0.038806193	0.05668216440795331	0.06068171	0.06653035545769109	0.64363736	9.868808	1
AQP10	0.034507483	0.043496665	0.06182609555841329	0.020211056	0.02233406731676628	-1.1019526	20.182703	1
SHE	0.007251709	0.009947135	0.014244732416658423	0.002966711	0.0031456432840515887	-1.7120199	9.489292	1
PBXIP1	0.36295828	0.41240743	0.46602037788109607	0.28441644	0.2790185592953759	-0.5359081	44.55244	1
SHC1	0.16466852	0.20389469	0.26471461074290237	0.10239104	0.11072664359861592	-0.9930338	44.55244	1
EFNA3	0.06906038	0.057058696	0.07824710653872786	0.088122115	0.09452658068575023	0.6261673	13.3419485	1
SCAMP3	0.15160719	0.17845333	0.23404886734592936	0.108969994	0.11670336583831394	-0.7111007	39.728565	1
FDPS	0.56342417	0.7166889	0.6650509447027402	0.31981698	0.31094683862849953	-1.1638508	44.55244	1
MSTO1	0.041541792	0.04724281	0.0671678702146602	0.032462485	0.03523120478137779	-0.5399345	6.5302625	1
RIT1	0.5481597	0.6235316	0.6403205064793748	0.428376	0.3966656181189053	-0.5414797	44.55244	1
LMNA	1.0907649	1.2871608	0.9068157087743595	0.7785345	0.6116703365838314	-0.7252862	44.55244	1
BGLAP	0.041649897	0.047090232	0.06578296567415175	0.03298546	0.03538848694558037	-0.51229095	5.9519014	1
PAQR6	0.039491706	0.04675646	0.06479374814521713	0.027925966	0.03004089336269267	-0.741484	10.893473	1
C1orf61	0.023941182	0.01856805	0.025027203482045703	0.03248905	0.030512739855300407	0.8038162	6.3179464	1
IQGAP3	0.002010687	0.0030129794	0.004748244138886141	0.00041786005	0.0004718464926077383	-2.5876617	6.3156033	1
GPATCH4	0.0997353	0.12012294	0.16114353546344842	0.06729809	0.07124882038376848	-0.83493245	33.494064	1
NES	1.230428	1.5477248	0.9343159560787417	0.72596806	0.5621264548600189	-1.0920655	44.55244	1
TAGLN2	0.021676771	0.026672967	0.03521614403007221	0.01374067	0.014941805599245045	-0.9518632	9.283276	1
ATP1A2	0.23512878	0.18210599	0.2224750222573944	0.31950542	0.29348851840201323	0.81072146	44.55244	1
CASQ1	0.064257696	0.08577727	0.11811257295479276	0.030022465	0.03381566530355458	-1.5114365	44.55244	1
PEA15	0.5760792	0.6871381	0.6530814126026313	0.39955825	0.36725385341302297	-0.78204316	44.55244	1
F11R	0.14319737	0.16930115	0.21950736967059056	0.101719506	0.10883925762818496	-0.7344297	38.975845	1
TSTD1	0.82941747	0.94116133	0.7641705411019883	0.6517796	0.5308273041837056	-0.52998984	44.55244	1
TOMM40L	0.03715059	0.045416582	0.06509051340389752	0.023997428	0.025636992765020447	-0.9175131	15.5566635	1
NOS1AP	0.12633918	0.1460242	0.1890394697794045	0.09502619	0.10097514941805599	-0.61928064	24.50358	1
C1orf226	0.039345253	0.046859756	0.06429913938074983	0.027382012	0.03035545769109783	-0.7729373	11.8002615	1
HSD17B7	0.034121536	0.040947616	0.05648432090216639	0.023268152	0.026108839257628184	-0.81275487	11.412725	1
RGS4	0.0076877214	0.010054088	0.01236521911168266	0.0039257696	0.004089336269267065	-1.3347243	5.7012935	1
RGS5	0.87215185	1.1627532	0.8296567415174597	0.41016304	0.3416168606480025	-1.5030481	44.55244	1
AL357568.2	0.033475235	0.039300438	0.05430804233851024	0.024213243	0.025951557093425604	-0.69646937	8.314025	1
RXRG	0.23933974	0.31476653	0.35997625877930556	0.11950512	0.1215791129285939	-1.3964611	44.55244	1
LRRC52-AS1	0.07644721	0.11708427	0.1440300722128796	0.0118134115	0.013998112614029569	-3.2981205	44.55244	1
DUSP27	0.1633497	0.22066915	0.2776733603719458	0.072303966	0.07832651777288456	-1.608398	44.55244	1
RCSD1	0.6087194	0.72964364	0.6730636066871105	0.41651335	0.36300723497955334	-0.8086808	44.55244	1
DCAF6	0.39241278	0.44685405	0.5010386784053813	0.30593207	0.29553318653664673	-0.54644376	44.55244	1
GPR161	0.06333094	0.075574346	0.1039667622910278	0.04384518	0.047341931424976405	-0.7840993	19.134771	1
SFT2D2	0.1914602	0.23507687	0.29082995350677615	0.12220249	0.12566844919786097	-0.9432923	44.55244	1
NME7	0.15699236	0.18185635	0.2373132851914136	0.11751957	0.1223655237496068	-0.6294642	31.911007	1
PRRX1	0.0049742367	0.006904179	0.009496488277772282	0.0019065748	0.0017301038062283738	-1.803481	6.2284093	1
C1orf105	0.01127353	0.014920144	0.0201800375902661	0.0054683415	0.005662157911292859	-1.4315791	10.268826	1
GAS5	1.4132656	1.0998532	0.8358888119497477	1.9115978	0.9289084617804341	0.7974124	44.55244	1
PAPPA2	0.02237452	0.031921748	0.039370857651597584	0.007202664	0.008021390374331552	-2.1325574	33.841946	1
RASAL2	0.20113042	0.24938112	0.31437333069541995	0.1245046	0.13054419628814093	-1.0015733	44.55244	1
TEX35	0.0019467651	0.002867723	0.004352557127312296	0.00048325956	0.0006291286568103177	-2.3471465	5.4273057	1
ARPC5	1.0010774	1.1647357	0.8741715303195172	0.740892	0.5948411450141554	-0.65259653	44.55244	1
RGL1	0.1087357	0.1415921	0.18666534770996143	0.056473732	0.0603963510537905	-1.324555	44.55244	1
EDEM3	0.18033242	0.21323195	0.2730240379859531	0.12811495	0.13306071091538219	-0.73453546	44.55244	1
NIBAN1	0.024198154	0.009702584	0.014937184686912653	0.047247477	0.0481283422459893	2.2720537	37.14049	1
IVNS1ABP	0.18089625	0.20691046	0.26164803640320505	0.13962466	0.14642969487260143	-0.56711704	30.45393	1
HMCN1	0.013587777	0.018118743	0.025818577505193393	0.006376466	0.007234979553318654	-1.4921447	13.688656	1
