gene	mean	CM_5_mean	CM_5_positive_frac	CM_6_mean	CM_6_positive_frac	log2FC	-log10 p-val	is_significant
CPTP	0.029781464	0.024026344	0.011813045711350795	0.12315901	0.225	2.353012	4.508909	0
TAS1R3	0.0021968428	0.0020555058	0.001027221366204417	0.004489904	0.008333333333333333	1.0904374	0.21697563	0
DVL1	0.02683383	0.02443634	0.012840267077555213	0.06573384	0.125	1.4239094	1.8168259	0
MXRA8	0.022198258	0.021424806	0.011813045711350795	0.03474827	0.06666666666666667	0.6950869	0.51110744	0
AURKAIP1	0.38939855	0.34744853	0.16024653312788906	1.0700372	0.9333333333333333	1.6225096	36.0351	1
CCNL2	0.2824852	0.2812804	0.1314843348741654	0.3020211	0.475	0.10260498	0.24705017	0
MRPL20-AS1	0.027910883	0.02322077	0.012840267077555213	0.104008675	0.18333333333333332	2.1584032	3.283035	0
MRPL20	0.40260792	0.36461353	0.16743708269132	1.0190634	0.9083333333333333	1.4825497	29.920992	1
AL391244.2	0.0047486513	0.004199409	0.002054442732408834	0.01365999	0.025	1.6782693	0.60732347	0
ANKRD65	0.0010514534	0.0011162643	0.0005136106831022085	-1.0186341e-10	0.0	-3.6043863	0.4983283	0
AL391244.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
TMEM88B	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LINC01770	0.0024521672	0.002087528	0.0015408320493066256	0.008368313	0.016666666666666666	1.9527731	0.48971528	0
VWA1	0.042530563	0.032163825	0.01694915254237288	0.2107313	0.3333333333333333	2.7080996	7.2319202	1
ATAD3C	0.005159949	0.0054779653	0.0025680534155110425	-1.0186341e-10	0.0	-5.8016686	1.5549204	0
ATAD3B	0.034031257	0.033871308	0.01694915254237288	0.03662707	0.06666666666666667	0.112527	0.07158285	0
ATAD3A	0.048887502	0.04577482	0.022598870056497175	0.09939147	0.16666666666666666	1.1168703	1.6106945	0
TMEM240	0.029369213	0.025544956	0.01386748844375963	0.09141847	0.18333333333333332	1.8353878	3.0628207	0
SSU72	0.326367	0.29448718	0.1397021058038007	0.8436138	0.9	1.5180591	25.324673	1
AL645728.1	0.015022771	0.01568224	0.007190549563430919	0.0043237177	0.008333333333333333	-1.8349707	1.1915652	0
FNDC10	0.04727241	0.042319413	0.02157164869029276	0.12763551	0.24166666666666667	1.590363	3.4225557	0
AL691432.4	0.009687459	0.009988836	0.0061633281972265025	0.004798445	0.008333333333333333	-1.042364	0.44200253	0
AL691432.2	0.029859914	0.027401336	0.01386748844375963	0.06975109	0.13333333333333333	1.344781	1.7272983	0
MIB2	0.10996474	0.10405563	0.05187467899332306	0.20583542	0.35	0.9834512	3.0608957	0
MMP23B	0.060644537	0.0585347	0.030303030303030304	0.09487743	0.16666666666666666	0.69583	0.97373766	0
CDK11B	0.09121634	0.08523871	0.04314329738058552	0.18819898	0.375	1.141753	4.2078247	0
FO704657.1	0.0026453678	0.002562389	0.001027221366204417	0.003991552	0.008333333333333333	0.61992675	0.12786894	0
SLC35E2B	0.08504396	0.08344473	0.040061633281972264	0.11098585	0.19166666666666668	0.41105437	0.56762516	0
CDK11A	0.09728122	0.09626977	0.04571135079609656	0.11368673	0.19166666666666668	0.23967981	0.30369434	0
SLC35E2A	0.04746321	0.048550956	0.024139702105803802	0.029815271	0.058333333333333334	-0.7015861	0.72345024	0
NADK	0.050817817	0.044975433	0.022085259373394967	0.14561121	0.25833333333333336	1.6926986	3.945854	0
GNB1	0.3156518	0.27139473	0.1314843348741654	1.0337201	0.9166666666666666	1.9289892	36.764194	1
AL109917.1	0.0016801624	0.0015297054	0.0005136106831022085	0.004121437	0.008333333333333333	1.373123	0.25464356	0
CALML6	0.0012750847	0.0013536786	0.0005136106831022085	-1.0186341e-10	0.0	-3.8616378	0.49831432	0
TMEM52	0.005360727	0.00490629	0.0025680534155110425	0.012733843	0.025	1.3581394	0.51241195	0
CFAP74	0.003432832	0.0030717032	0.0015408320493066256	0.009292029	0.025	1.566179	0.53505015	0
AL391845.2	0.000871463	1.3969839e-09	0.0	0.01501093	0.025	7.2394285	1.0444605	0
GABRD	0.003607856	0.0029305844	0.001027221366204417	0.014596474	0.025	2.2778022	0.7353022	0
AL391845.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
PRKCZ	0.032968994	0.03161818	0.01746276322547509	0.054886546	0.10833333333333334	0.7937686	0.8389649	0
AL590822.2	0.0042568217	0.0045191753	0.0015408320493066256	-1.0186341e-10	0.0	-5.529565	1.0775439	0
PRKCZ-AS1	0.0045924145	0.004679536	0.002054442732408834	0.0031787322	0.008333333333333333	-0.5437324	0.15159969	0
FAAP20	0.33597192	0.30783933	0.14381099126861838	0.7924206	0.875	1.3638024	24.070307	1
AL590822.1	0.0009982362	0.0010597671	0.0005136106831022085	-1.0186341e-10	0.0	-3.5357647	0.49833536	0
SKI	0.07473394	0.06613214	0.034411915767847974	0.21429351	0.3416666666666667	1.6946578	5.5118856	1
AL590822.3	0.00878657	0.009157534	0.005136106831022085	0.002768477	0.008333333333333333	-1.690343	0.9239151	0
MORN1	0.01657902	0.016787753	0.008217770929635337	0.013193142	0.025	-0.34529525	0.16383132	0
AL589739.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL513477.2	0.007793178	0.007624192	0.004108885464817668	0.010535274	0.016666666666666666	0.46140125	0.14487164	0
RER1	0.15612344	0.12906948	0.0662557781201849	0.5950771	0.7666666666666667	2.2040536	24.450193	1
PEX10	0.036214452	0.03298254	0.015921931176168466	0.08865303	0.15	1.4237263	2.0497346	0
PLCH2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL139246.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL139246.4	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
PANK4	0.024789121	0.024092475	0.011813045711350795	0.036092952	0.058333333333333334	0.5811505	0.3898733	0
HES5	0.0002365036	1.3969839e-09	0.0	0.004073727	0.008333333333333333	5.383244	0.49574476	0
AL139246.5	0.005596295	0.0032019867	0.0015408320493066256	0.04444381	0.075	3.7538188	2.1875696	0
TNFRSF14-AS1	0.00027165	1.3969839e-09	0.0	0.004679147	0.008333333333333333	5.578661	0.49574724	0
TNFRSF14	0.0020413515	0.0014846643	0.0005136106831022085	0.011073696	0.016666666666666666	2.8178575	0.6247654	0
AL139246.3	0.0002710095	1.3969839e-09	0.0	0.004668115	0.008333333333333333	5.575327	0.49574748	0
PRXL2B	0.036388345	0.032299045	0.014894709809964048	0.102737896	0.18333333333333332	1.6663487	2.8779798	0
MMEL1	0.0013945976	0.0014805575	0.0005136106831022085	-1.0186341e-10	0.0	-3.982363	0.49833253	0
AL831784.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
TTC34	0.007863892	0.0083486205	0.0035952747817154596	-1.0186341e-10	0.0	-6.4006453	2.0467527	0
AC242022.2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AC242022.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL592464.2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL592464.3	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL592464.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL589702.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
ACTRT2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
PRDM16-DT	0.103281364	0.10373367	0.04776579352850539	0.09593702	0.15833333333333333	-0.11261183	0.127055	0
PRDM16	0.06806062	0.067257084	0.03389830508474576	0.08109242	0.15	0.26951522	0.30322927	0
AL008733.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL590438.1	0.0021235289	0.002075229	0.001027221366204417	0.002907051	0.008333333333333333	0.467182	0.09755203	0
AL354743.2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL354743.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
ARHGEF16	0.0077299634	0.0065601333	0.0030816640986132513	0.026710344	0.041666666666666664	2.009167	0.96447515	0
AL512413.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
MEGF6	0.010627776	0.0109592425	0.005649717514124294	0.0052505494	0.008333333333333333	-1.0474936	0.4414716	0
AL513320.1	0.0009948194	0.00090252754	0.0005136106831022085	0.0024922378	0.008333333333333333	1.3705562	0.25998187	0
TPRG1L	0.047609292	0.041581843	0.02157164869029276	0.14540537	0.25833333333333336	1.8035814	4.1971617	0
WRAP73	0.053261206	0.05028004	0.025166923472008218	0.10163137	0.2	1.0138404	1.8253949	0
TP73	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL136528.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL136528.2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
CCDC27	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
SMIM1	0.043278035	0.035475817	0.01746276322547509	0.1698694	0.3	2.2563062	6.1428757	1
LRRC47	0.09681147	0.086230464	0.046224961479198766	0.2684844	0.43333333333333335	1.6374338	6.995844	1
AL365330.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
CEP104	0.052714	0.046677455	0.02362609142270159	0.15065749	0.225	1.6883444	3.62495	0
DFFB	0.020263221	0.020166053	0.01078582434514638	0.021840554	0.05	0.11453476	0.061860096	0
C1orf174	0.03808688	0.034644123	0.01694915254237288	0.09394628	0.18333333333333332	1.4366019	2.4579544	0
LINC01134	0.001010238	0.00079182896	0.0005136106831022085	0.0045540365	0.008333333333333333	2.3836436	0.37963006	0
LINC01346	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LINC01345	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LINC02780	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL805961.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LINC01777	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL355602.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
Z98747.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LINC01646	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AJAP1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
Z98886.1	0.0010685264	0.0011343895	0.0005136106831022085	-1.0186341e-10	0.0	-3.6257272	0.49833438	0
BX005132.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LINC02781	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LINC02782	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL139823.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
Z98259.3	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
Z98259.2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
Z98259.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL365255.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
NPHP4	0.0059997668	0.0047018547	0.002054442732408834	0.027058167	0.05	2.4997225	1.3293728	0
KCNAB2	0.0050332304	0.004871844	0.0025680534155110425	0.007651594	0.016666666666666666	0.6407121	0.1976833	0
CHD5	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
RPL22	1.1651261	1.0931537	0.421160760143811	2.3328743	1.0	1.093542	44.55244	1
AL031847.1	0.00064501486	0.0006847682	0.0005136106831022085	-1.0186341e-10	0.0	-2.972268	0.49834913	0
RNF207	0.074955195	0.07740409	0.036466358500256806	0.035215557	0.075	-1.1339685	2.2455518	0
ICMT	0.04736092	0.036943562	0.02157164869029276	0.21638301	0.35	2.546959	7.5084915	1
LINC00337	0.0009988217	0.0008097951	0.0005136106831022085	0.004065822	0.008333333333333333	2.1949875	0.36284783	0
HES3	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
GPR153	0.01776385	0.017380297	0.008731381612737545	0.023987735	0.05	0.46256906	0.25238088	0
ACOT7	0.031199494	0.023680348	0.011813045711350795	0.15319821	0.275	2.6884992	6.0377984	1
AL031848.2	0.002778943	0.0021554527	0.001027221366204417	0.012894956	0.025	2.5264628	0.7869109	0
HES2	0.0018925496	0.001418744	0.0005136106831022085	0.009580021	0.016666666666666666	2.6721315	0.6130617	0
ESPN	0.015162726	0.015236235	0.00667693888032871	0.013970838	0.016666666666666666	-0.12423612	0.042425763	0
AL031848.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
TNFRSF25	0.02804608	0.024178978	0.01078582434514638	0.09079053	0.16666666666666666	1.9044224	2.9401329	0
PLEKHG5	0.012805196	0.009548616	0.004622496147919877	0.065643944	0.11666666666666667	2.768464	2.6500173	0
NOL9	0.070763566	0.06515684	0.03338469440164355	0.1617279	0.31666666666666665	1.3102593	3.9513073	0
TAS1R1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
ZBTB48	0.025310606	0.025221001	0.012326656394453005	0.026765231	0.05	0.085405834	0.04408848	0
KLHL21	0.024914417	0.023306938	0.012326656394453005	0.05099664	0.09166666666666666	1.1262922	1.0551736	0
PHF13	0.059421252	0.05325096	0.02670775552131484	0.15953486	0.2833333333333333	1.5811895	4.206282	0
THAP3	0.06887646	0.06263126	0.03133025166923472	0.17020237	0.325	1.4408423	4.4742527	0
DNAJC11	0.05201575	0.050272115	0.025680534155110426	0.08030695	0.14166666666666666	0.6746949	0.87598276	0
LINC01672	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL591163.1	0.0006996516	0.00074277236	0.0005136106831022085	-1.0186341e-10	0.0	-3.0751445	0.49837235	0
CAMTA1-DT	0.0012935603	0.0013732929	0.0005136106831022085	-1.0186341e-10	0.0	-3.8809738	0.49833983	0
CAMTA1	0.44361553	0.40490755	0.18541345659989728	1.0716493	0.9333333333333333	1.4039469	31.97361	1
AL512330.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
CAMTA1-IT1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
Z97987.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL365194.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL359881.3	0.0009458266	0.0010041274	0.0005136106831022085	-1.0186341e-10	0.0	-3.4648361	0.49834114	0
AL359881.2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL359881.1	0.00096151774	0.0010207855	0.0005136106831022085	-1.0186341e-10	0.0	-3.4864397	0.49833903	0
VAMP3	0.18089452	0.15379567	0.07652799178222908	0.62057525	0.75	2.011886	18.922216	1
Z98884.2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
PER3	0.05802024	0.059638854	0.030816640986132512	0.031758945	0.06666666666666667	-0.906971	1.3658167	0
Z98884.1	0.00073731854	0.0007827609	0.0005136106831022085	-1.0186341e-10	0.0	-3.1420243	0.4983423	0
UTS2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
TNFRSF9	0.0007192433	0.00076357165	0.0005136106831022085	-1.0186341e-10	0.0	-3.1103175	0.49835926	0
PARK7	0.60174537	0.5523549	0.23985618900873137	1.403104	0.9916666666666667	1.3447962	44.55244	1
AL034417.4	0.00074586016	0.00079182896	0.0005136106831022085	-1.0186341e-10	0.0	-3.1567686	0.49834234	0
AL034417.3	0.0031851071	0.0030378955	0.001027221366204417	0.005573491	0.008333333333333333	0.8544394	0.1727711	0
ERRFI1	0.02672675	0.024547633	0.012326656394453005	0.06208368	0.10833333333333334	1.335087	1.4312481	0
AL034417.2	0.0012812419	0.0013602154	0.001027221366204417	-1.0186341e-10	0.0	-3.8681107	0.8022331	0
LINC01714	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL358876.2	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
SLC45A1	0.0023469299	0.0013905016	0.001027221366204417	0.017864954	0.03333333333333333	3.5913155	1.0670364	0
RERE	0.4378773	0.43202755	0.1987673343605547	0.53278214	0.7083333333333334	0.3023593	1.7083327	0
RERE-AS1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL357552.2	0.0007473967	0.00079346023	0.0005136106831022085	-1.0186341e-10	0.0	-3.159405	0.4983452	0
ENO1	2.2377317	2.1896973	0.6918335901386748	3.0171235	1.0	0.46242425	44.55244	0
ENO1-AS1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
CA6	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
SLC2A7	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
SLC2A5	0.00017797714	1.3969839e-09	0.0	0.0030656224	0.008333333333333333	4.984397	0.4957455	0
GPR157	0.011567762	0.01146279	0.0061633281972265025	0.013271742	0.025	0.20969787	0.08140725	0
MIR34AHG	0.0290986	0.028915536	0.015408320493066256	0.032069527	0.058333333333333334	0.14886925	0.08837911	0
LNCTAM34A	0.020071732	0.01722495	0.009244992295839754	0.06626155	0.11666666666666667	1.9374964	2.2232428	0
H6PD	0.070433915	0.06655105	0.034411915767847974	0.13342816	0.23333333333333334	1.0024444	2.1323032	0
SPSB1	0.0035237076	0.002642953	0.001027221366204417	0.017813813	0.041666666666666664	2.7072706	1.157013	0
BX323043.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LINC02606	0.0012979907	0.00089546054	0.0005136106831022085	0.0078291325	0.016666666666666666	2.993727	0.652547	0
AL928921.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
SLC25A33	0.045846473	0.042031456	0.022085259373394967	0.107745856	0.19166666666666668	1.3560011	2.4344444	0
TMEM201	0.015562434	0.014357525	0.007190549563430919	0.035112824	0.075	1.2842804	1.0622255	0
PIK3CD	0.0029883275	0.0029724585	0.002054442732408834	0.0032456673	0.008333333333333333	0.122900486	0.027155306	0
PIK3CD-AS1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
PIK3CD-AS2	0.016423559	0.014792442	0.007190549563430919	0.042889174	0.09166666666666666	1.5293932	1.384262	0
CLSTN1	0.1009528	0.08910178	0.04673857216230098	0.29323143	0.45	1.7173872	7.894021	1
CTNNBIP1	0.09209455	0.078739606	0.03852080123266564	0.30877414	0.48333333333333334	1.9700265	9.340245	1
AL357140.1	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
AL357140.4	1.4115358e-09	1.3969839e-09	0.0	-1.0186341e-10	0.0	-2.1583985e-05	44.55244	0
LZIC	0.18889931	0.1695523	0.0847457627118644	0.5028081	0.6666666666666666	1.5677139	12.582469	1
