gene	mean	CM_3_mean	CM_3_positive_frac	CM_6_mean	CM_6_positive_frac	log2FC	-log10 p-val	is_significant
ISG15	0.21644881	0.21511567	0.208249832999332	0.2829583	0.425	0.39531603	1.3718625	0
AL645608.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AGRN	0.070893146	0.069289535	0.07097528390113561	0.15091965	0.25	1.1219462	2.6695566	0
AL645608.5	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL645608.8	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
RNF223	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
C1orf159	0.014277212	0.01388708	0.014529058116232466	0.033745535	0.058333333333333334	1.2748708	0.92088443	0
AL390719.3	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
LINC01342	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL390719.2	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
TTLL10-AS1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
TTLL10	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
TNFRSF18	0.00064068916	0.0005645467	0.000501002004008016	0.004440175	0.008333333333333333	2.7723055	0.41365087	0
TNFRSF4	0.0008042962	-2.1682354e-09	0.0	0.0409388	0.075	8.680876	2.5229616	0
SDF4	0.44874644	0.44520444	0.40414161656646624	0.6255155	0.7333333333333333	0.49048442	4.2653155	0
B3GALT6	0.15205711	0.14948958	0.1521376085504342	0.28016576	0.48333333333333334	0.90578574	4.7776875	0
C1QTNF12	0.0044846004	0.004494497	0.004843019372077488	0.003991552	0.008333333333333333	-0.1672587	0.04474332	0
AL162741.1	0.0006283493	0.0005714778	0.0006680026720106881	0.0034660895	0.008333333333333333	2.4089313	0.39047378	0
UBE2J2	0.26714438	0.26577485	0.2560120240480962	0.33547336	0.5416666666666666	0.33588085	1.5369203	0
LINC01786	0.0010315571	0.0010522269	0.001169004676018704	-1.0186341e-10	0.0	-3.5263543	1.9228805	0
SCNN1D	0.005020278	0.0049832207	0.00501002004008016	0.006870232	0.016666666666666666	0.45546383	0.15105544	0
ACAP3	0.04544824	0.044647254	0.04625918503674015	0.08542437	0.14166666666666666	0.9345364	1.3237972	0
PUSL1	0.06638983	0.065929435	0.06796927187708751	0.08937066	0.16666666666666666	0.43830535	0.61315477	0
INTS11	0.12233335	0.12060264	0.12374749498997996	0.20868221	0.3333333333333333	0.7905416	2.2812567	0
AL139287.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
CPTP	0.060813908	0.059564643	0.060287241148964596	0.12315901	0.225	1.0467451	2.2457457	0
TAS1R3	0.00049467816	0.0004146156	0.000501002004008016	0.004489904	0.008333333333333333	3.1568968	0.4358005	0
DVL1	0.044798467	0.044379063	0.04625918503674015	0.06573384	0.125	0.5657029	0.7164168	0
MXRA8	0.026597308	0.026433835	0.026887107548430194	0.03474827	0.06666666666666667	0.393254	0.29994637	0
AURKAIP1	0.9699356	0.9679297	0.7214428857715431	1.0700372	0.9333333333333333	0.14467256	1.8293899	0
CCNL2	0.21694812	0.21524295	0.2124248496993988	0.3020211	0.475	0.48849073	2.0808518	0
MRPL20-AS1	0.09193569	0.09169341	0.09318637274549098	0.104008675	0.18333333333333332	0.18162787	0.23261833	0
MRPL20	1.1019218	1.1035821	0.7788911155644622	1.0190634	0.9083333333333333	-0.114939414	1.2846355	0
AL391244.2	0.0033250342	0.003117937	0.0028390113560454243	0.01365999	0.025	2.0962715	0.7381073	0
ANKRD65	0.0013343097	0.0013610466	0.0013360053440213762	-1.0186341e-10	0.0	-3.8689318	2.2819815	0
AL391244.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
TMEM88B	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
LINC01770	0.00862054	0.00862561	0.008851035404141616	0.008368313	0.016666666666666666	-0.043181285	0.014282476	0
VWA1	0.08601191	0.083512515	0.08450233800935204	0.2107313	0.3333333333333333	1.3342983	4.2064896	0
ATAD3C	0.0025008626	0.0025509773	0.0026720106880427524	-1.0186341e-10	0.0	-4.728454	4.0695605	0
ATAD3B	0.027896496	0.027721405	0.029559118236472944	0.03662707	0.06666666666666667	0.40064862	0.30055773	0
ATAD3A	0.076978914	0.076529905	0.08082832331329326	0.09939147	0.16666666666666666	0.37666526	0.4979371	0
TMEM240	0.09934407	0.09950253	0.1020374081496326	0.09141847	0.18333333333333332	-0.12211959	0.17230599	0
SSU72	0.70754576	0.7048188	0.5831663326653307	0.8436138	0.9	0.2592966	3.0440454	0
AL645728.1	0.010190362	0.010307947	0.01068804275217101	0.0043237177	0.008333333333333333	-1.2343544	0.7267069	0
FNDC10	0.107699335	0.10729949	0.1062124248496994	0.12763551	0.24166666666666667	0.25017247	0.4270478	0
AL691432.4	0.012908872	0.013071422	0.013193052772211089	0.004798445	0.008333333333333333	-1.4270154	0.99259436	0
AL691432.2	0.10253327	0.10318986	0.10470941883767534	0.06975109	0.13333333333333333	-0.5643441	1.2445563	0
MIB2	0.19476694	0.19454482	0.19438877755511022	0.20583542	0.35	0.08134804	0.15907459	0
MMP23B	0.22605225	0.22868066	0.20841683366733466	0.09487743	0.16666666666666666	-1.2683085	8.065459	1
CDK11B	0.16430664	0.1638276	0.1634936539746159	0.18819898	0.375	0.19996643	0.5153868	0
FO704657.1	0.0019274229	0.0018860548	0.0021710086840347363	0.003991552	0.008333333333333333	1.0427428	0.22035757	0
SLC35E2B	0.06795142	0.06708915	0.07080828323313293	0.11098585	0.19166666666666668	0.7253749	1.2151545	0
CDK11A	0.092903584	0.092486754	0.09602538410153641	0.11368673	0.19166666666666668	0.29745463	0.42794198	0
SLC35E2A	0.042174175	0.042421836	0.04542418169672679	0.029815271	0.058333333333333334	-0.50732183	0.50285655	0
NADK	0.07315666	0.07170479	0.07381429525718103	0.14561121	0.25833333333333336	1.02096	2.4985256	0
GNB1	0.5759892	0.56681633	0.49181696726786905	1.0337201	0.9166666666666666	0.8667775	19.424383	1
AL109917.1	0.006667085	0.006718117	0.006847027388109553	0.004121437	0.008333333333333333	-0.691639	0.26522455	0
CALML6	0.00013193893	0.00013458266	0.00016700066800267202	-1.0186341e-10	0.0	-1.2300979	0.4984534	0
TMEM52	0.005494951	0.0053498987	0.005344021376085505	0.012733843	0.025	1.235652	0.4977222	0
CFAP74	0.0018297919	0.0016802457	0.0016700066800267202	0.009292029	0.025	2.3993604	0.74905735	0
AL391845.2	0.0002949081	-2.1682354e-09	0.0	0.01501093	0.025	7.23948	1.0444609	0
GABRD	0.0007727334	0.00049570354	0.0006680026720106881	0.014596474	0.025	4.6247315	1.0029496	0
AL391845.1	0.0007773792	0.0007929552	0.0008350033400133601	-1.0186341e-10	0.0	-3.1585894	1.5881114	0
PRKCZ	0.09829761	0.09916719	0.10153640614562458	0.054886546	0.10833333333333334	-0.8522383	2.3337307	0
AL590822.2	0.0024880304	0.002537888	0.0026720106880427524	-1.0186341e-10	0.0	-4.721313	4.091469	0
PRKCZ-AS1	0.0027758258	0.0027677678	0.003006012024048096	0.0031787322	0.008333333333333333	0.19320996	0.045986652	0
FAAP20	0.7164205	0.71489775	0.584502338009352	0.7924206	0.875	0.14850979	1.4018803	0
AL590822.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
SKI	0.12473863	0.122943655	0.1259185036740147	0.21429351	0.3416666666666667	0.801091	2.596736	0
AL590822.3	0.008256548	0.008366546	0.008684034736138945	0.002768477	0.008333333333333333	-1.5614884	1.186614	0
MORN1	0.016788304	0.016860368	0.018704074816299265	0.013193142	0.025	-0.3514853	0.1906676	0
AL589739.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL513477.2	0.0061590504	0.006071367	0.006847027388109553	0.010535274	0.016666666666666666	0.78519523	0.25409114	0
RER1	0.33326578	0.32801884	0.31128924515698064	0.5950771	0.7666666666666667	0.8591007	10.98891	1
PEX10	0.06712081	0.06668945	0.06880427521710086	0.08865303	0.15	0.41017625	0.5484181	0
PLCH2	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL139246.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL139246.4	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
PANK4	0.03175716	0.03167014	0.032732130928523714	0.036092952	0.058333333333333334	0.18803748	0.12642431	0
HES5	0.0006761446	0.0006080539	0.0006680026720106881	0.004073727	0.008333333333333333	2.559405	0.40017468	0
AL139246.5	0.0053364155	0.0045527145	0.00501002004008016	0.04444381	0.075	3.2590804	2.0972407	0
TNFRSF14-AS1	9.192638e-05	-2.1682354e-09	0.0	0.004679147	0.008333333333333333	5.5787125	0.49574775	0
TNFRSF14	0.00021755579	-2.1682354e-09	0.0	0.011073696	0.016666666666666666	6.803994	0.7809514	0
AL139246.3	9.170964e-05	-2.1682354e-09	0.0	0.004668115	0.008333333333333333	5.5753784	0.49574798	0
PRXL2B	0.060846325	0.060006946	0.061122244488977955	0.102737896	0.18333333333333332	0.77476835	1.3712357	0
MMEL1	0.00047564262	0.00048517657	0.000501002004008016	-1.0186341e-10	0.0	-2.5488734	1.0713092	0
AL831784.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
TTC34	0.00526505	0.0053705787	0.005511022044088177	-1.0186341e-10	0.0	-5.773623	7.698068	1
AC242022.2	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AC242022.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL592464.2	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL592464.3	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL592464.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL589702.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
ACTRT2	0.00014528711	0.00014819833	0.00016700066800267202	-1.0186341e-10	0.0	-1.311495	0.49849957	0
PRDM16-DT	0.2578355	0.26107955	0.2439879759519038	0.09593702	0.15833333333333333	-1.4433793	10.903149	1
PRDM16	0.19834399	0.20069337	0.1962257849031396	0.08109242	0.15	-1.3062947	8.206997	1
AL008733.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL590438.1	0.0010958723	0.0010595733	0.0013360053440213762	0.002907051	0.008333333333333333	1.3747555	0.27588478	0
AL354743.2	0.00073701463	0.00075178174	0.0008350033400133601	-1.0186341e-10	0.0	-3.0904853	1.5092026	0
AL354743.1	0.00014816155	0.0001511304	0.00016700066800267202	-1.0186341e-10	0.0	-1.3284382	0.49845326	0
ARHGEF16	0.006606806	0.0062039443	0.006346025384101536	0.026710344	0.041666666666666664	2.088463	1.0221541	0
AL512413.1	0.00018048531	0.00018410193	0.00016700066800267202	-1.0186341e-10	0.0	-1.5064101	0.4985127	0
MEGF6	0.0030570119	0.0030130697	0.0035070140280561123	0.0052505494	0.008333333333333333	0.7813491	0.17179935	0
AL513320.1	0.00083818723	0.0008050372	0.0008350033400133601	0.0024922378	0.008333333333333333	1.5181491	0.29721373	0
TPRG1L	0.082077615	0.08080866	0.08350033400133601	0.14540537	0.25833333333333336	0.84670633	2.0210395	0
WRAP73	0.04893082	0.047874823	0.05043420173680695	0.10163137	0.2	1.0844152	2.1342611	0
TP73	0.00019647248	0.00020040947	0.00016700066800267202	-1.0186341e-10	0.0	-1.5869318	0.49850067	0
AL136528.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL136528.2	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
CCDC27	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
SMIM1	0.18034579	0.18055542	0.176686706746827	0.1698694	0.3	-0.08796553	0.16928524	0
LRRC47	0.24311185	0.2426031	0.23647294589178355	0.2684844	0.43333333333333335	0.146183	0.3817135	0
AL365330.1	0.0017266477	0.001761247	0.0016700066800267202	-1.0186341e-10	0.0	-4.2181993	2.6625605	0
CEP104	0.087542556	0.08627742	0.08901135604542418	0.15065749	0.225	0.8035036	1.741485	0
DFFB	0.013698551	0.0135354	0.013861055444221776	0.021840554	0.05	0.686243	0.44639596	0
C1orf174	0.07662835	0.07628143	0.08066132264529058	0.09394628	0.18333333333333332	0.3001489	0.4413138	0
LINC01134	0.0015421682	0.0014818078	0.001503006012024048	0.0045540365	0.008333333333333333	1.5569082	0.29778805	0
LINC01346	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
LINC01345	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
LINC02780	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL805961.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
LINC01777	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL355602.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
Z98747.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
LINC01646	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AJAP1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
Z98886.1	0.00034490466	0.00035181866	0.00033400133600534405	-1.0186341e-10	0.0	-2.1757455	0.8009727	0
BX005132.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
LINC02781	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
LINC02782	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL139823.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
Z98259.3	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
Z98259.2	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
Z98259.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL365255.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
NPHP4	0.0054857014	0.005053401	0.005344021376085505	0.027058167	0.05	2.3977895	1.3364261	0
KCNAB2	0.006108697	0.0060777934	0.006680026720106881	0.007651594	0.016666666666666666	0.32740134	0.11095303	0
CHD5	0.0007905002	0.00080633914	0.001002004008016032	-1.0186341e-10	0.0	-3.1800525	1.8062029	0
RPL22	2.1438196	2.140031	0.9777889111556446	2.3328743	1.0	0.124471284	7.976488	0
AL031847.1	0.0029918633	0.0030518367	0.003006012024048096	-1.0186341e-10	0.0	-4.9781227	4.5109015	0
RNF207	0.13939776	0.14148515	0.13894455577822312	0.035215557	0.075	-2.0032942	13.3060255	1
ICMT	0.16686745	0.16587487	0.1676686706746827	0.21638301	0.35	0.383289	1.010473	0
LINC00337	0.00036042818	0.00028617372	0.00033400133600534405	0.004065822	0.008333333333333333	3.4312792	0.4497234	0
HES3	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
GPR153	0.02926396	0.029369567	0.030561122244488977	0.023987735	0.05	-0.2909271	0.21313708	0
ACOT7	0.02827421	0.025770618	0.026386105544422177	0.15319821	0.275	2.5669546	6.0166793	1
AL031848.2	0.0039992877	0.0038210342	0.004342017368069473	0.012894956	0.025	1.7286456	0.6366235	0
HES2	0.00018821048	-2.1682354e-09	0.0	0.009580021	0.016666666666666666	6.5969696	0.7879939	0
ESPN	0.0042223427	0.0040269983	0.003841015364061456	0.013970838	0.016666666666666666	1.7695435	0.49548006	0
AL031848.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
TNFRSF25	0.011531319	0.009942972	0.010187040748162993	0.09079053	0.16666666666666666	3.177944	4.245678	0
PLEKHG5	0.018295579	0.017346727	0.01820307281229125	0.065643944	0.11666666666666667	1.9139017	2.12513	0
NOL9	0.11982517	0.11898513	0.12157648630594522	0.1617279	0.31666666666666665	0.4424671	1.1628067	0
TAS1R1	0.00011362763	0.00011590441	0.00016700066800267202	-1.0186341e-10	0.0	-1.1103942	0.49845782	0
ZBTB48	0.040168844	0.040437322	0.04241816967267869	0.026765231	0.05	-0.5935105	0.6019315	0
KLHL21	0.0573201	0.057446983	0.058784235136940546	0.05099664	0.09166666666666666	-0.17151193	0.16694535	0
PHF13	0.11861325	0.117792845	0.11957247828991316	0.15953486	0.2833333333333333	0.4372996	1.011952	0
THAP3	0.14147307	0.14089704	0.1407815631262525	0.17020237	0.325	0.27243373	0.640546	0
DNAJC11	0.09031488	0.09051507	0.09519038076152304	0.08030695	0.14166666666666666	-0.17243081	0.22924206	0
LINC01672	0.00018450085	0.00018819794	0.00016700066800267202	-1.0186341e-10	0.0	-1.5270616	0.49854255	0
AL591163.1	0.0012432191	0.0012681306	0.001503006012024048	-1.0186341e-10	0.0	-3.7741356	2.4405024	0
CAMTA1-DT	0.0010815207	0.0011031916	0.001002004008016032	-1.0186341e-10	0.0	-3.588796	1.7904236	0
CAMTA1	1.1984376	1.2009789	0.8127922511690047	1.0716493	0.9333333333333333	-0.1643634	2.6200783	0
AL512330.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
CAMTA1-IT1	0.0005421061	0.00055297196	0.000501002004008016	-1.0186341e-10	0.0	-2.7070224	1.0670413	0
Z97987.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL365194.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL359881.3	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL359881.2	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL359881.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
VAMP3	0.36844236	0.36339006	0.33851035404141616	0.62057525	0.75	0.7719228	7.726923	1
Z98884.2	0.00014386795	0.00014675074	0.00016700066800267202	-1.0186341e-10	0.0	-1.3030559	0.49848118	0
PER3	0.061109133	0.061697472	0.06229124916499666	0.031758945	0.06666666666666667	-0.95584923	1.9377321	0
Z98884.1	0.00017119499	0.0001746254	0.00016700066800267202	-1.0186341e-10	0.0	-1.4574666	0.4985643	0
UTS2	0.00020679823	0.00021094215	0.00016700066800267202	-1.0186341e-10	0.0	-1.6366477	0.49855292	0
TNFRSF9	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
PARK7	1.3716145	1.3709835	0.8650634602538411	1.403104	0.9916666666666667	0.033408213	0.3868753	0
AL034417.4	0.0009703502	0.0009897935	0.001169004676018704	-1.0186341e-10	0.0	-3.4459841	1.9750844	0
AL034417.3	0.0007354852	0.0006385287	0.0006680026720106881	0.005573491	0.008333333333333333	2.9415107	0.42191675	0
ERRFI1	0.018228216	0.017349366	0.017702070808283232	0.06208368	0.10833333333333334	1.8333614	1.9905472	0
AL034417.2	0.0004969671	0.0005069284	0.000501002004008016	-1.0186341e-10	0.0	-2.601528	1.0247561	0
LINC01714	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
AL358876.2	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
SLC45A1	0.0028044847	0.0025026859	0.0028390113560454243	0.017864954	0.03333333333333333	2.787112	0.968742	0
RERE	0.52097595	0.52074003	0.45090180360721444	0.53278214	0.7083333333333334	0.032976102	0.12222033	0
RERE-AS1	0.00033009177	0.00033670888	0.00033400133600534405	-1.0186341e-10	0.0	-2.1266735	0.72790134	0
AL357552.2	0.00046745525	0.0004768251	0.000501002004008016	-1.0186341e-10	0.0	-2.5281355	1.0590554	0
ENO1	3.3412333	3.347729	0.9991649966599866	3.0171235	1.0	-0.15000427	15.0853195	0
ENO1-AS1	0.0056914184	0.005805491	0.006012024048096192	-1.0186341e-10	0.0	-5.8839865	8.322086	1
CA6	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
SLC2A7	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
SLC2A5	0.0002441302	0.00018758766	0.00016700066800267202	0.0030656224	0.008333333333333333	3.4604156	0.45517066	0
GPR157	0.019311158	0.019432204	0.020207080828323315	0.013271742	0.025	-0.5466673	0.36384827	0
MIR34AHG	0.0068620443	0.006356898	0.006680026720106881	0.032069527	0.058333333333333334	2.3167815	1.3993845	0
LNCTAM34A	0.012689171	0.011615593	0.013026052104208416	0.06626155	0.11666666666666667	2.5019176	2.7514126	0
H6PD	0.08513591	0.08416801	0.08750835003340013	0.13342816	0.23333333333333334	0.664087	1.4225172	0
SPSB1	0.0022822327	0.001970976	0.0021710086840347363	0.017813813	0.041666666666666664	3.1126897	1.2781966	0
BX323043.1	0.00031443132	0.0003207346	0.00033400133600534405	-1.0186341e-10	0.0	-2.072912	0.7496329	0
LINC02606	0.0045557674	0.004490185	0.004676018704074816	0.0078291325	0.016666666666666666	0.7886107	0.25516126	0
AL928921.1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
SLC25A33	0.067518875	0.06671286	0.06913827655310621	0.107745856	0.19166666666666668	0.6907731	1.2319188	0
TMEM201	0.033212252	0.033174038	0.0352371409485638	0.035112824	0.075	0.08170398	0.061856035	0
PIK3CD	0.0036701055	0.0036786278	0.004008016032064128	0.0032456673	0.008333333333333333	-0.17556843	0.047251936	0
PIK3CD-AS1	-1.7971615e-09	-2.1682354e-09	0.0	-1.0186341e-10	0.0	2.9752691e-05	44.55244	0
PIK3CD-AS2	0.0737467	0.07436525	0.07665330661322645	0.042889174	0.09166666666666666	-0.7925939	1.6749349	0
CLSTN1	0.23581395	0.23466304	0.22745490981963928	0.29323143	0.45	0.3213263	1.1102722	0
CTNNBIP1	0.20967221	0.20768593	0.20507682030728122	0.30877414	0.48333333333333334	0.571921	2.514462	0
AL357140.1	0.00089080265	0.0009086517	0.001002004008016032	-1.0186341e-10	0.0	-3.3343577	1.8039376	0
