gene	mean	CM_1_mean	CM_1_positive_frac	CM_3_mean	CM_3_positive_frac	log2FC	-log10 p-val	is_significant
SAMD11	0.24446508	0.19612007	0.24206152933029973	0.3261542	0.29492317969271875	0.7335238	44.55244	1
ACAP3	0.061881647	0.0720792	0.10198832723315857	0.044647254	0.04625918503674015	-0.6897839	14.236872	1
FNDC10	0.13944247	0.1584902	0.2035809674547433	0.10729949	0.1062124248496994	-0.56231636	21.112507	1
AL691432.4	0.019070696	0.022625012	0.03175388267880107	0.013071422	0.013193052772211089	-0.78686994	5.9357514	1
PRDM16-DT	0.17626908	0.12605163	0.16539717083786726	0.26107955	0.2439879759519038	1.0498829	44.55244	1
PRDM16	0.15356994	0.12566836	0.16796913641309724	0.20069337	0.1962257849031396	0.67494255	32.57629	1
RNF207	0.09975618	0.07503154	0.0996142051637155	0.14148515	0.13894455577822312	0.9141793	35.076557	1
ACOT7	0.038745973	0.04642333	0.06607973093283213	0.025770618	0.026386105544422177	-0.84664	13.003883	1
SLC25A33	0.093388446	0.10917726	0.150756751409635	0.06671286	0.06913827655310621	-0.70979565	22.553843	1
DISP3	0.0030365682	0.0045273993	0.0061331486793945985	0.00052054797	0.000501002004008016	-2.898587	8.282674	1
FBXO2	0.19903693	0.23690884	0.28341082203976653	0.13519354	0.1312625250501002	-0.80884784	44.55244	1
NPPA	0.57380724	0.82027054	0.48639825897714906	0.15782274	0.11790247160988644	-2.3770568	44.55244	1
NPPB	0.089211166	0.13458315	0.09278860421406668	0.012591445	0.010521042084168337	-3.4076412	44.55244	1
MIIP	0.044883538	0.055781227	0.07785141952715402	0.026465377	0.028724114896459586	-1.0728166	23.753033	1
LRRC38	0.002247714	0.00340417	0.004847165891779602	0.00029612816	0.00033400133600534405	-3.1450336	7.959759	1
PDPN	0.2208782	0.29783472	0.3203086358690276	0.09104942	0.09084836339345358	-1.7086909	44.55244	1
TMEM51	0.049216855	0.055348966	0.0776535760213671	0.038846113	0.04041416165664663	-0.5096812	6.550975	1
EFHD2	0.12866364	0.15222263	0.19507369670590563	0.0888743	0.0913493653974616	-0.7756697	36.04976	1
CASP9	0.07896996	0.09436626	0.12741121772677813	0.052957978	0.05527722110888444	-0.8322294	25.498198	1
EPHA2	0.023958415	0.030898439	0.04461371055495103	0.012249899	0.013026052104208416	-1.3276963	18.808851	1
IFFO2	0.018557379	0.0220508	0.032050647937481455	0.012659986	0.013360053440213761	-0.79573214	6.038543	1
CAMK2N1	0.013228241	0.016829683	0.023048768424176476	0.0071410015	0.00751503006012024	-1.2252938	8.788839	1
ECE1	0.21567601	0.25165355	0.3080423385102384	0.15503053	0.1533066132264529	-0.69852936	44.55244	1
EPHB2	0.086838536	0.09789987	0.1328519141359185	0.068141975	0.06830327321309285	-0.5221205	11.52343	1
GALE	0.09624738	0.11162445	0.1522405777030369	0.07026642	0.07297929191716766	-0.6669859	20.793715	1
MAN1C1	0.3838178	0.43461582	0.48135324957958253	0.29814067	0.2818971275885104	-0.54359555	44.55244	1
SH3BGRL3	0.5460291	0.66187596	0.618260955584133	0.35053328	0.3198062792251169	-0.91681594	44.55244	1
RPS6KA1	0.034516126	0.040448442	0.05806706894846177	0.024502477	0.02588510354041416	-0.720843	8.922494	1
GPR3	0.0050641503	0.0071649263	0.010485705806706895	0.0015184238	0.001503006012024048	-2.1663587	9.581118	1
TMEM200B	0.06150463	0.04212214	0.05678108616084677	0.09421173	0.09535738142952571	1.1594374	32.91661	1
MATN1-AS1	0.011054282	0.013498991	0.018894054802651102	0.0069198865	0.0070140280561122245	-0.95397997	5.0742307	1
LINC01778	0.018649815	0.025075438	0.03561183104164606	0.00780965	0.008016032064128256	-1.670331	21.626064	1
SDC3	0.53151923	0.641342	0.6291423484024137	0.34619263	0.3179692718770875	-0.8893271	44.55244	1
FNDC5	0.06797946	0.05096989	0.07003660104857058	0.09667459	0.09686038744154976	0.92215526	24.21006	1
TMEM54	0.12593281	0.16185008	0.20724107231180136	0.06527626	0.06646626586506346	-1.3087105	44.55244	1
RNF19B	0.042873733	0.052580293	0.07359778415273519	0.026466016	0.027889111556446227	-0.9876815	19.198042	1
EVA1B	0.12524803	0.14466375	0.18330200811158373	0.09244998	0.09318637274549098	-0.6453959	24.223103	1
LINC01137	0.009568759	0.012297542	0.01800375902660995	0.004956773	0.0056780227120908485	-1.2937652	7.9170704	1
FHL3	0.090770245	0.10789075	0.14501928974181422	0.061846565	0.06396125584502338	-0.80181146	27.325333	1
MYCL	0.0065451227	0.008478955	0.01167276684142843	0.0032811128	0.0033400133600534404	-1.3433038	5.6314387	1
MFSD2A	0.005355395	0.0070518055	0.010386784053813434	0.0024924127	0.00250501002004008	-1.464012	5.561686	1
CAP1	0.55020064	0.6339983	0.6367593233752102	0.40879723	0.37140948563794257	-0.6329682	44.55244	1
ZMPSTE24	0.10133767	0.11382028	0.1580769611237511	0.0802425	0.08166332665330661	-0.50378925	12.868933	1
RIMS3	0.020047685	0.027172638	0.03759026609951528	0.008027061	0.008016032064128256	-1.7466487	23.786625	1
HIVEP3	0.013194891	0.016865226	0.02482935997625878	0.006991346	0.007348029392117568	-1.2584493	9.826186	1
P3H1	0.06818736	0.077734515	0.10713225838361856	0.052050132	0.05377421509686039	-0.5777391	11.175996	1
ELOVL1	0.092100136	0.10596358	0.14600850727074885	0.06867449	0.07014028056112225	-0.6249839	17.37687	1
AL139220.2	0.018868942	0.02274075	0.032347413196161835	0.0123355985	0.012859051436205745	-0.8771341	7.0802784	1
PLK3	0.015742691	0.020177217	0.029379760609358	0.008249022	0.008684034736138945	-1.2801806	11.841906	1
MAST2	0.116056494	0.13284045	0.17914729449005837	0.087700345	0.09201736806947228	-0.59848166	20.689781	1
TRABD2B	0.013562454	0.016446492	0.021960629142348403	0.008686495	0.009352037408149633	-0.9131656	5.57974	1
TTC39A	0.073083945	0.088387914	0.12137699080027699	0.047228307	0.050100200400801605	-0.902777	27.945312	1
LRP8	0.08945727	0.121060885	0.15847264813532497	0.036084536	0.037241148964595856	-1.7434788	44.55244	1
GLIS1	0.04765208	0.067755274	0.07923632406766248	0.0136911785	0.012692050768203072	-2.298715	44.55244	1
DHCR24	0.17365554	0.20890246	0.26095558413295084	0.1142425	0.11422845691382766	-0.87015826	44.55244	1
DAB1	0.010931845	0.01453695	0.020081115837372637	0.004838595	0.005344021376085505	-1.5674423	11.8222275	1
JUN	0.31740454	0.37122244	0.3766940350183005	0.22664149	0.18987975951903807	-0.7116241	44.55244	1
CYP2J2	0.022263758	0.03155887	0.042338510238401426	0.0065796133	0.0070140280561122245	-2.2447734	39.36943	1
KANK4	0.008616505	0.004842934	0.007122366208329211	0.014985732	0.015364061456245824	1.609745	8.504388	1
EFCAB7	0.04363751	0.03757007	0.054703729350084086	0.053872276	0.05678022712090848	0.5187997	5.9481096	1
ROR1	0.24387452	0.28778613	0.34444554357503215	0.16983366	0.1628256513026052	-0.7605266	44.55244	1
GADD45A	0.42064008	0.4894139	0.506973983578989	0.30461952	0.280561122244489	-0.68386793	44.55244	1
DIRAS3	0.22518651	0.18615328	0.19398555742407755	0.29116648	0.23380093520374082	0.64507383	34.281883	1
PTGER3	0.09144097	0.06955226	0.08180828964289247	0.12837741	0.11639946559786239	0.88327265	26.76296	1
CRYZ	0.14019208	0.15816781	0.20961519438124443	0.10985932	0.11472945891783567	-0.525398	19.675123	1
PTGFR	0.011953355	0.004861595	0.0067266791967553665	0.023923863	0.023881095524382098	2.2755923	18.519772	1
SAMD13	0.030194502	0.024476044	0.035413987535859136	0.03985852	0.04124916499665999	0.7012505	7.020862	1
LPAR3	0.08988356	0.065189004	0.08942526461568899	0.13155836	0.13092852371409486	1.0118872	37.79381	1
DDAH1	0.031067671	0.040301234	0.055594025126125234	0.015487189	0.016533066132264528	-1.3740386	25.450281	1
GBP1	0.022686202	0.02685766	0.035710752794539516	0.015651556	0.016199064796259186	-0.7752009	6.4575496	1
GBP2	0.08408978	0.11099496	0.13680878425165693	0.03864976	0.038410153640614564	-1.519534	44.55244	1
GBP4	0.008127546	0.010842326	0.014541497675338806	0.0035439746	0.004008016032064128	-1.5863346	8.817065	1
SLC44A3	0.013454901	0.016247602	0.023840142447324165	0.008732962	0.00985303941215765	-0.88810974	5.6199746	1
FRRS1	0.02178796	0.026602896	0.03818379661687605	0.013666977	0.01486305945223781	-0.9557843	9.788365	1
GPR88	0.0013882859	0.0021319636	0.002967652586803838	0.00013363452	0.00016700066800267202	-3.2559881	5.619509	1
SLC30A7	0.073413566	0.08335612	0.1159362943911366	0.056608323	0.05911823647294589	-0.5574573	11.280272	1
S1PR1	0.03713028	0.044081435	0.06321100009892175	0.025387231	0.027054108216432865	-0.7936657	11.33375	1
VAV3	0.009668159	0.01327965	0.018102680779503413	0.003564008	0.0033400133600534404	-1.8685459	12.453885	1
FAM102B	0.10896874	0.12241054	0.16559501434365417	0.086253524	0.08967935871743488	-0.504579	13.876439	1
KCNC4	0.0050013047	0.006686712	0.009991097042239588	0.0021569019	0.002338009352037408	-1.588369	6.2143826	1
INKA2	0.06177086	0.07587579	0.10485705806706895	0.037940066	0.03991315965263861	-0.99801993	27.986147	1
