gene	mean	CM_1_mean	CM_1_positive_frac	CM_5_mean	CM_5_positive_frac	log2FC	-log10 p-val	is_significant
LINC01128	0.16062194	0.16925341	0.21970521317637748	0.11578782	0.05855161787365177	-0.547308	5.5469513	1
SAMD11	0.18362509	0.19612007	0.24206152933029973	0.11880461	0.05855161787365177	-0.72266793	10.194315	1
NOC2L	0.23218158	0.24402592	0.3124938173904442	0.17077757	0.08269131997945557	-0.5146624	6.798484	1
HES4	0.20689395	0.22086987	0.26827579384706696	0.1344261	0.06522855675398048	-0.71596354	11.116456	1
ISG15	0.26181468	0.29725164	0.3658126422000198	0.07791951	0.03852080123266564	-1.9302632	44.55244	1
SDF4	0.46850497	0.5207247	0.5640518349985162	0.19746228	0.10015408320493066	-1.3984904	44.55244	1
B3GALT6	0.16468579	0.18532301	0.24641408645761204	0.057513256	0.030303030303030304	-1.6863476	44.55244	1
UBE2J2	0.27850753	0.30836648	0.380650905134039	0.1235737	0.060092449922958396	-1.3185749	44.55244	1
PUSL1	0.07818667	0.08781318	0.12365219111682658	0.028182646	0.01335387776065742	-1.6361624	20.965088	1
CPTP	0.07032093	0.079233	0.11019883272331586	0.024026344	0.011813045711350795	-1.7173119	20.926064	1
DVL1	0.049254928	0.054030713	0.07676328024532594	0.02443634	0.012840267077555213	-1.1415274	7.4716015	1
AURKAIP1	0.9733213	1.0938822	0.86596102482936	0.34744853	0.16024653312788906	-1.6543031	44.55244	1
MRPL20-AS1	0.09259178	0.105948366	0.14551389850628152	0.02322077	0.012840267077555213	-2.185035	44.55244	1
MRPL20	1.0595306	1.193389	0.8984073597784152	0.36461353	0.16743708269132	-1.7103498	44.55244	1
LINC01770	0.008979109	0.010306592	0.014640419428232269	0.002087528	0.0015408320493066256	-2.2501245	7.028466	1
VWA1	0.09706578	0.109561644	0.14590958551785538	0.032163825	0.01694915254237288	-1.7650696	32.493412	1
ATAD3A	0.091768935	0.10062315	0.14066673261450194	0.04577482	0.022598870056497175	-1.1346209	12.599887	1
TMEM240	0.07931784	0.08967024	0.12187159956474429	0.025544956	0.01386748844375963	-1.8075622	28.543756	1
SSU72	0.6889741	0.7649688	0.7285587100603422	0.29448718	0.1397021058038007	-1.376895	44.55244	1
FNDC10	0.13973264	0.1584902	0.2035809674547433	0.042319413	0.02157164869029276	-1.902507	44.55244	1
AL691432.2	0.08996645	0.102012254	0.14106241962607577	0.027401336	0.01386748844375963	-1.8925824	32.670513	1
MIB2	0.1759722	0.18982501	0.24770006924522703	0.10405563	0.05187467899332306	-0.8666891	13.804075	1
MMP23B	0.19632758	0.2228852	0.25709763577010586	0.0585347	0.030303030303030304	-1.9271214	44.55244	1
CDK11B	0.15759966	0.17153259	0.22850924918389554	0.08523871	0.04314329738058552	-1.0080513	16.658655	1
NADK	0.074094705	0.079698816	0.112375111286972	0.044975433	0.022085259373394967	-0.8240259	5.470162	1
GNB1	0.66162866	0.73680454	0.7068948461766742	0.27139473	0.1314843348741654	-1.4405537	44.55244	1
PRKCZ	0.09115512	0.102617696	0.14155702839054307	0.03161818	0.01746276322547509	-1.6953027	29.260706	1
FAAP20	0.7350297	0.81732345	0.7515085567316253	0.30783933	0.14381099126861838	-1.4084376	44.55244	1
SKI	0.13021663	0.14255512	0.1943812444356514	0.06613214	0.034411915767847974	-1.106928	17.12931	1
RER1	0.38633335	0.43590087	0.49846671283015137	0.12906948	0.0662557781201849	-1.7550657	44.55244	1
PEX10	0.07316795	0.080903396	0.11356217232169354	0.03298254	0.015921931176168466	-1.2919124	12.655657	1
PRXL2B	0.058738936	0.063827	0.09051340389751707	0.032299045	0.014894709809964048	-0.98047405	5.944103	1
PRDM16	0.116238736	0.12566836	0.16796913641309724	0.067257084	0.03389830508474576	-0.90086746	10.173222	1
TPRG1L	0.094426766	0.10460045	0.1433376199426254	0.041581843	0.02157164869029276	-1.3287766	17.594593	1
SMIM1	0.16961949	0.19545136	0.25304184390147394	0.035475817	0.01746276322547509	-2.4585788	44.55244	1
LRRC47	0.27272433	0.30866167	0.3813433574042932	0.086230464	0.046224961479198766	-1.8385519	44.55244	1
CEP104	0.09943737	0.10959472	0.15184489069146306	0.046677455	0.02362609142270159	-1.2296088	16.043901	1
C1orf174	0.07943315	0.08805528	0.1241467998812939	0.034644123	0.01694915254237288	-1.343278	15.01214	1
RPL22	1.8756613	2.0263855	0.9914927292511624	1.0931537	0.421160760143811	-0.89035153	44.55244	1
ICMT	0.15738168	0.18057391	0.23691759817983973	0.036943562	0.02157164869029276	-2.2860935	44.55244	1
NOL9	0.11241112	0.1215081	0.16767237115441685	0.06515684	0.03338469440164355	-0.89803827	9.795762	1
KLHL21	0.053276706	0.059044592	0.08368780294786823	0.023306938	0.012326656394453005	-1.3373101	10.504935	1
PHF13	0.114263415	0.12601021	0.17133247601147492	0.05325096	0.02670775552131484	-1.2410989	18.290733	1
THAP3	0.14476189	0.16057606	0.21644079533089328	0.06263126	0.03133025166923472	-1.3568987	27.594675	1
DNAJC11	0.10013017	0.1097286	0.150756751409635	0.050272115	0.025680534155110426	-1.1245565	13.613455	1
CAMTA1	1.2191625	1.3760053	0.9330299732911267	0.40490755	0.18541345659989728	-1.7645702	44.55244	1
VAMP3	0.4067511	0.4554882	0.515975863092294	0.15379567	0.07652799178222908	-1.5657775	44.55244	1
PARK7	1.3512245	1.5051037	0.9530121673756059	0.5523549	0.23985618900873137	-1.4460303	44.55244	1
ENO1	3.2452824	3.448588	0.9999010782471065	2.1896973	0.6918335901386748	-0.6552503	44.55244	1
ENO1-AS1	0.003761743	0.004486415	0.0067266791967553665	1.3969839e-09	0.0	-5.5192747	14.445442	1
SLC25A33	0.09833706	0.10917726	0.150756751409635	0.042031456	0.022085259373394967	-1.3750235	19.926868	1
TMEM201	0.03385891	0.037616476	0.05331882480957562	0.014357525	0.007190549563430919	-1.3833745	7.022092	1
PIK3CD-AS2	0.06728312	0.07738855	0.1057473538431101	0.014792442	0.007190549563430919	-2.3794029	39.719364	1
CLSTN1	0.22269748	0.24844679	0.311603521614403	0.08910178	0.04673857216230098	-1.478373	44.55244	1
CTNNBIP1	0.22201341	0.2496268	0.3172420615293303	0.078739606	0.03852080123266564	-1.6633582	44.55244	1
LZIC	0.49008495	0.55183744	0.5879908991987338	0.1695523	0.0847457627118644	-1.7019238	44.55244	1
NMNAT1	0.16596685	0.18369545	0.23889603323770897	0.07389717	0.034411915767847974	-1.312559	27.777092	1
UBE4B	0.14048274	0.15207103	0.2048669502423583	0.080294795	0.04160246533127889	-0.92051977	12.854241	1
KIF1B	0.4933143	0.53752327	0.5700860619250173	0.26386386	0.13045711350796096	-1.0262552	44.55244	1
PGD	0.23559989	0.26750687	0.3340587595212187	0.07003255	0.03749357986646122	-1.931959	44.55244	1
CENPS	0.06691078	0.07453738	0.10594519734889703	0.027290536	0.01386748844375963	-1.446221	15.101648	1
DFFA	0.3019633	0.33492765	0.4038975170640024	0.13090466	0.06471494607087827	-1.354662	44.55244	1
AL354956.1	0.0013817593	0.0016480446	0.0024730438223365316	1.3969839e-09	0.0	-4.12765	5.9712553	1
PEX14	0.05259052	0.059891447	0.08576515975863093	0.014661182	0.008217770929635337	-2.0229487	24.771439	1
CASZ1	0.21193856	0.23309685	0.2986447719853596	0.10217966	0.05136106831022085	-1.189029	30.8261	1
SRM	0.29141754	0.32468405	0.3929172024928282	0.1187911	0.05906522855675398	-1.44984	44.55244	1
EXOSC10-AS1	0.004053961	0.004834914	0.0067266791967553665	1.3969839e-09	0.0	-5.624933	14.528731	1
MTOR	0.18371949	0.20064387	0.261845879908992	0.09592056	0.048279404211607604	-1.0639406	21.738558	1
UBIAD1	0.060926076	0.06865075	0.09664655257691167	0.02079662	0.011813045711350795	-1.718106	20.201967	1
FBXO2	0.21039002	0.23690884	0.28341082203976653	0.07279803	0.03697996918335902	-1.7009891	44.55244	1
FBXO44	0.08632672	0.09365321	0.12988426154911464	0.04826455	0.02362609142270159	-0.9549181	8.328162	1
MAD2L2	0.13336371	0.14788756	0.19556830547037293	0.05793265	0.029275808936825885	-1.3505392	25.410099	1
AGTRAP	0.13719977	0.1556534	0.20912058561677713	0.041364692	0.021058038007190548	-1.9093083	44.55244	1
C1orf167	0.024372643	0.028413996	0.040854683944999505	0.0033980594	0.0015408320493066256	-3.0270436	23.058643	1
MTHFR	0.21307221	0.23294255	0.2935008408348996	0.10999925	0.05701078582434515	-1.0817888	26.22313	1
NPPA	0.7182355	0.82027054	0.48639825897714906	0.1885515	0.0724191063174114	-2.120552	44.55244	1
NPPB	0.11749348	0.13458315	0.09278860421406668	0.028740052	0.012326656394453005	-2.2234237	39.54564	1
KIAA2013	0.21876113	0.24453081	0.3114056781086161	0.08505863	0.046224961479198766	-1.5223814	44.55244	1
PLOD1	0.55458784	0.6133772	0.6184587990899199	0.2494353	0.12223934257832562	-1.2977659	44.55244	1
MFN2	0.23411308	0.26473558	0.330695419922841	0.0752155	0.042116076014381096	-1.8140781	44.55244	1
MIIP	0.050199736	0.055781227	0.07785141952715402	0.021197924	0.011299435028248588	-1.3916508	10.543793	1
PDPN	0.2562719	0.29783472	0.3203086358690276	0.040571515	0.02157164869029276	-2.8729055	44.55244	1
PRDM2	0.25855845	0.27662474	0.34177465624690867	0.1648494	0.08063687724704674	-0.7464281	15.095255	1
TMEM51	0.049102187	0.055348966	0.0776535760213671	0.01664636	0.008217770929635337	-1.7273132	15.001213	1
EFHD2	0.13671547	0.15222263	0.19507369670590563	0.05617901	0.028762198253723677	-1.4364614	28.81493	1
CASP9	0.083691984	0.09436626	0.12741121772677813	0.028247898	0.01386748844375963	-1.7365575	25.450588	1
DNAJC16	0.15010525	0.16424677	0.2189138391532298	0.07665993	0.04314329738058552	-1.0983177	19.945438	1
DDI2	0.14770053	0.16085556	0.21139578593332675	0.079377525	0.040575243965074476	-1.0180435	16.156616	1
PLEKHM2	0.32849076	0.3638711	0.43278266890889305	0.14488862	0.07447354904982023	-1.3278841	44.55244	1
FBLIM1	0.2677487	0.29240194	0.357503214956969	0.13984378	0.06933744221879815	-1.0635988	30.827787	1
UQCRHL	0.048691664	0.053821635	0.07725788900979326	0.022034127	0.011299435028248588	-1.2845918	9.064547	1
SPEN	0.31255963	0.33503544	0.39914927292511626	0.19595437	0.09758602978941962	-0.7734905	19.8832	1
ZBTB17	0.04642326	0.050592806	0.07241072311801365	0.024752095	0.01386748844375963	-1.0284135	5.8901215	1
HSPB7	2.0346508	2.2450225	0.9851617370659808	0.9424498	0.37442218798151	-1.2521534	44.55244	1
FAM131C	0.0213994	0.02438861	0.0342269265011376	0.0058773425	0.0030816640986132513	-2.0345347	10.143391	1
CPLANE2	0.013307426	0.015723417	0.022752003165496092	0.0007565757	0.0005136106831022085	-4.2073364	29.407356	1
SZRD1	0.2740435	0.30560923	0.37590266099515285	0.11024873	0.053929121725731895	-1.4700899	44.55244	1
BX284668.5	0.0818117	0.09312553	0.1289939657730735	0.023046799	0.01078582434514638	-2.0099125	32.763084	1
SDHB	0.39149797	0.44569615	0.5063804530616283	0.11019252	0.053929121725731895	-2.0150492	44.55244	1
RCC2	0.11008427	0.11818553	0.16282520526263725	0.06800021	0.03543913713405239	-0.79654235	7.797346	1
ARHGEF10L	0.06153284	0.06680966	0.0952616480364032	0.034112938	0.01694915254237288	-0.9676726	6.3034534	1
ACTL8	0.0053423955	0.006371502	0.008902957760411515	1.3969839e-09	0.0	-6.0160084	19.18275	1
ALDH4A1	0.053070374	0.059566166	0.08339103768918785	0.019321386	0.011813045711350795	-1.619267	16.837597	1
UBR4	0.21353891	0.22730263	0.28974181422494805	0.14217056	0.0724191063174114	-0.6766117	10.661313	1
EMC1-AS1	0.029453758	0.032534543	0.04589969334256603	0.013465928	0.00667693888032871	-1.2664121	5.2926044	1
EMC1	0.111451365	0.121282026	0.16569393609654762	0.060387745	0.03287108371854135	-1.00484	12.632472	1
MRTO4	0.18470232	0.20467353	0.26985854189336234	0.081106685	0.03954802259887006	-1.3343588	33.23281	1
AKR7A2	0.40976918	0.46705088	0.5216144030072213	0.112453744	0.054442732408834106	-2.0532744	44.55244	1
CAPZB	0.76031935	0.8384649	0.7605104362449303	0.35466754	0.1679506933744222	-1.2410486	44.55244	1
MICOS10	1.0928946	1.223266	0.8921752893461272	0.41608077	0.1864406779661017	-1.5555739	44.55244	1
OTUD3	0.06328338	0.06907619	0.0952616480364032	0.03318424	0.016435541859270673	-1.0554361	7.439511	1
UBXN10-AS1	0.0053118505	0.006335074	0.008902957760411515	1.3969839e-09	0.0	-6.0078645	19.360245	1
UBXN10	0.0034890834	0.004161241	0.006330992185181522	1.3969839e-09	0.0	-5.4131813	13.559546	1
MUL1	0.11517447	0.13254578	0.1816203383123949	0.024958404	0.01386748844375963	-2.4042125	44.55244	1
FAM43B	0.009486268	0.010943195	0.01553071520427342	0.0019225319	0.001027221366204417	-2.4489233	7.4154983	1
PINK1	0.29899535	0.3379023	0.40429320407557623	0.09708348	0.049820236260914225	-1.79825	44.55244	1
DDOST	0.47666717	0.54208076	0.5814620635077653	0.13712822	0.07293271700051361	-1.9821968	44.55244	1
KIF17	0.0012763569	0.0015223415	0.0023741220694430704	1.3969839e-09	0.0	-4.0199857	5.4587827	1
HP1BP3	0.5056229	0.5398052	0.5727569492531408	0.32823238	0.15305598356445815	-0.7175491	27.80803	1
EIF4G3	0.54954857	0.6035033	0.6162825205262638	0.26949546	0.1325115562403698	-1.1628046	44.55244	1
ECE1	0.23131692	0.25165355	0.3080423385102384	0.1258241	0.06420133538777606	-0.99945766	24.463514	1
USP48	0.37548518	0.40967762	0.4733405875952122	0.19804461	0.09553158705701079	-1.0482874	42.054134	1
HSPG2	0.43978974	0.47384712	0.5216144030072213	0.26304662	0.12532100667693888	-0.84885925	33.03892	1
LINC00339	0.04476376	0.04926264	0.06924522702542289	0.021389578	0.009758602978941962	-1.1997825	6.57965	1
CDC42	1.4887335	1.6394066	0.9692353348501336	0.7065016	0.3061119671289163	-1.2142928	44.55244	1
EPHB2	0.08641722	0.09789987	0.1328519141359185	0.02677597	0.014381099126861838	-1.8664631	31.814936	1
KDM1A	0.43548816	0.48687983	0.5426847363735285	0.16875032	0.08269131997945557	-1.5281171	44.55244	1
LUZP1	0.41382128	0.45026186	0.498169947571471	0.22470571	0.10785824345146379	-1.0024059	42.445232	1
LINC01355	0.050384305	0.04304062	0.06133148679394599	0.08850678	0.042116076014381096	1.0383703	5.231415	1
HNRNPR	0.8226324	0.9007343	0.7861311702443368	0.41720015	0.1936312275295326	-1.1101764	44.55244	1
ZNF436	0.08732538	0.09742601	0.13483034919378772	0.034859627	0.017976373908577297	-1.4800972	19.861052	1
ZNF436-AS1	0.10564253	0.11684941	0.15342763873775844	0.047433317	0.024139702105803802	-1.2988735	18.689816	1
TCEA3	0.6020341	0.67630154	0.6592145612820259	0.21651837	0.10477657935285054	-1.6427244	44.55244	1
ID3	1.5757992	1.7347294	0.948956375506974	0.75069565	0.30970724191063176	-1.2083017	44.55244	1
RPL11	2.6596394	2.8211904	0.9998021564942131	1.8208597	0.6081150487930149	-0.63165605	44.55244	1
ELOA-AS1	0.036245435	0.04016097	0.057374616678207535	0.015923772	0.008217770929635337	-1.3291682	7.401559	1
ELOA	0.22523221	0.24736926	0.3146700959541003	0.11039216	0.053929121725731895	-1.1633053	30.714808	1
PITHD1	0.27766672	0.31128955	0.38243149668612125	0.1031906	0.049820236260914225	-1.5920115	44.55244	1
LYPLA2	0.14759192	0.16295029	0.21802354337718866	0.06782812	0.03389830508474576	-1.2632362	23.968904	1
GALE	0.10166473	0.11162445	0.1522405777030369	0.049930822	0.025166923472008218	-1.1590558	14.222649	1
HMGCL	0.2096569	0.23396632	0.2999307547729746	0.08353728	0.04108885464817668	-1.4846992	44.55244	1
FUCA1	0.0842911	0.096252404	0.1343357404293204	0.022164574	0.011813045711350795	-2.1135707	40.542904	1
PNRC2	0.41689426	0.46768963	0.5223068552774756	0.15325387	0.07498715973292244	-1.6089952	44.55244	1
SRSF10	0.6876473	0.72432584	0.7000692452270254	0.49729365	0.2285567539804828	-0.54245	23.171926	1
NIPAL3	0.08923232	0.09839349	0.13552280146404194	0.04164457	0.022085259373394967	-1.2384398	14.627955	1
RCAN3	0.098674096	0.110019915	0.1496686121278069	0.039743505	0.022085259373394967	-1.4666588	23.656954	1
SRRM1	1.0336552	1.0900153	0.860619250173113	0.74110526	0.32819722650231126	-0.5565357	39.716263	1
CLIC4	0.8169953	0.90715504	0.7774260559897122	0.34896186	0.16743708269132	-1.3780255	44.55244	1
SYF2	0.5019485	0.5536162	0.588881194974775	0.23377307	0.11710323574730354	-1.2434211	44.55244	1
TMEM50A	0.84235394	0.96095914	0.8171926006528836	0.2266286	0.11248073959938366	-2.083659	44.55244	1
MACO1	0.16983825	0.19087738	0.2535364526659412	0.060583815	0.03389830508474576	-1.654018	44.55244	1
LDLRAP1	0.042447314	0.046382792	0.06578296567415175	0.02201979	0.01078582434514638	-1.0713592	5.3136	1
MAN1C1	0.38664216	0.43461582	0.48135324957958253	0.13765374	0.07087827426810478	-1.657981	44.55244	1
SELENON	0.15561175	0.17696935	0.2318725887822732	0.04469914	0.02465331278890601	-1.9827715	44.55244	1
MTFR1L	0.5659927	0.64397407	0.6526857255910574	0.16119951	0.08012326656394453	-1.9974846	44.55244	1
PAQR7	0.041001793	0.045473766	0.0636066871104956	0.017790861	0.008731381612737545	-1.3489808	8.153923	1
STMN1	1.4205413	1.5478837	0.9335245820555941	0.7594458	0.300462249614792	-1.0271814	44.55244	1
PAFAH2	0.038959425	0.044685513	0.06420021762785637	0.009237498	0.005136106831022085	-2.2619243	22.82304	1
EXTL1	0.021630907	0.024477337	0.035512909288752594	0.006847072	0.004108885464817668	-1.8228517	8.856861	1
SLC30A2	0.0014262333	0.0017010843	0.002868730833910377	1.3969839e-09	0.0	-4.1707735	6.7259197	1
TRIM63	0.45120415	0.5147418	0.5444653279256109	0.12140811	0.05957883923985619	-2.0830765	44.55244	1
PDIK1L	0.031860396	0.03612718	0.05173607676328024	0.009715225	0.0061633281972265025	-1.8839794	13.979152	1
FAM110D	0.064940296	0.075062834	0.10436244930260165	0.012360988	0.0061633281972265025	-2.592601	44.25141	1
ZNF593	0.22927055	0.26001668	0.3287169848649718	0.06973104	0.03389830508474576	-1.8972183	44.55244	1
CEP85	0.03916631	0.043210927	0.0623207043228806	0.018174239	0.009244992295839754	-1.2449199	6.8766646	1
SH3BGRL3	0.62917453	0.66187596	0.618260955584133	0.45947763	0.17719568567026195	-0.52647036	15.8097925	1
DHDDS	0.14224195	0.15419154	0.20803244633494905	0.08017787	0.03903441191576785	-0.94258463	13.008594	1
HMGN2	1.4191126	1.5444549	0.9413394005341774	0.7683963	0.3066255778120185	-1.0070809	44.55244	1
RPS6KA1	0.03597164	0.040448442	0.05806706894846177	0.012735925	0.00667693888032871	-1.6594594	10.900535	1
ARID1A	0.50096273	0.5524962	0.5868038381640123	0.23348358	0.1145351823317925	-1.2422868	44.55244	1
PIGV	0.037207782	0.041887496	0.060144425759224455	0.012918574	0.007190549563430919	-1.6893885	12.4765215	1
GPN2	0.11537798	0.12928632	0.17469581560985262	0.04314238	0.023112480739599383	-1.5811672	30.135334	1
GPATCH3	0.03946703	0.044488754	0.06400237412206944	0.013401835	0.00667693888032871	-1.7235245	12.574952	1
NUDC	0.7166624	0.8044268	0.7449797210406568	0.261066	0.12172573189522343	-1.6231735	44.55244	1
TRNP1	0.086675726	0.099795155	0.13572064496982886	0.01853625	0.01027221366204417	-2.4223032	44.55244	1
WDTC1	0.09100771	0.10044867	0.1399742803442477	0.041967005	0.02157164869029276	-1.2571329	15.516496	1
TMEM222	0.09891758	0.11265662	0.15382332574933227	0.027561026	0.01386748844375963	-2.0272856	42.135803	1
SYTL1	0.09193063	0.10544119	0.14205163715501037	0.021760082	0.011299435028248588	-2.2714355	44.55244	1
WASF2	0.73779607	0.80720145	0.7417153031951726	0.37752137	0.17976373908577298	-1.0961671	44.55244	1
AHDC1	0.20861214	0.23311317	0.29943614600850726	0.08149737	0.044170518746789934	-1.5150547	44.55244	1
IFI6	0.11627767	0.13356361	0.17964190325452567	0.02650527	0.01386748844375963	-2.3288229	44.55244	1
FAM76A	0.091713116	0.10157124	0.13849045405084578	0.04050671	0.02054442732408834	-1.3241216	17.057583	1
STX12	0.20646016	0.22887033	0.29152240577703037	0.09020136	0.04468412942989214	-1.3423411	37.63438	1
PPP1R8	0.11594433	0.12923369	0.17608072015036105	0.046922807	0.023112480739599383	-1.4596654	24.718489	1
RPA2	0.1930966	0.2179748	0.2813334652290039	0.06402238	0.03287108371854135	-1.7659231	44.55244	1
XKR8	0.057272974	0.063861206	0.09071124740330398	0.023044068	0.012840267077555213	-1.4665546	13.553092	1
EYA3	0.10103133	0.11174832	0.1535265604906519	0.045365643	0.02362609142270159	-1.298695	18.479744	1
DNAJC8	0.827722	0.9241019	0.8068058165990701	0.3273947	0.15202876219825373	-1.4967365	44.55244	1
ATP5IF1	1.6275995	1.791789	0.9785339796221189	0.775188	0.3292244478685157	-1.208677	44.55244	1
