gene	mean	VO_mean	VO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
IL7R	0.09065923	0.10291324	0.11669953977646286	0.02410209	0.03214285714285714	-2.0896263	19.067347	1
ITGA1	0.8092993	0.7557061	0.6393819855358317	1.1004484	0.8053571428571429	0.54213464	25.777382	1
CCNO	0.005481212	0.006490396	0.008875739644970414	6.693881e-10	0.0	-6.0422835	6.346176	1
NDUFAF2	0.2532296	0.26718017	0.2948717948717949	0.17743024	0.2357142857142857	-0.5902879	7.1434665	1
RGS7BP	0.013077405	0.015000601	0.022682445759368838	0.002631148	0.005357142857142857	-2.4670265	6.449125	1
ADAMTS6	0.12924773	0.11458984	0.13740959894806049	0.20887728	0.2357142857142857	0.8656085	6.721452	1
PIK3R1	0.48980904	0.43495256	0.4362261669953978	0.7877895	0.6892857142857143	0.8568037	30.829678	1
AK6	0.28968465	0.30844238	0.3330046022353715	0.1877732	0.2517857142857143	-0.7157094	12.003959	1
MCCC2	0.15942313	0.16923988	0.19756738987508218	0.10607786	0.14464285714285716	-0.67343885	5.7037387	1
ARHGEF28	0.1761502	0.15753691	0.1761998685075608	0.27724814	0.31607142857142856	0.8150926	8.451093	1
F2R	0.63397074	0.5914582	0.5502958579881657	0.8649148	0.7553571428571428	0.54820466	20.543173	1
LHFPL2	0.05716684	0.06246922	0.07955292570677186	0.028357059	0.04107142857142857	-1.1366667	5.530178	1
RASGRF2	0.18399277	0.16786402	0.1903353057199211	0.2715909	0.3107142857142857	0.69381386	6.8648405	1
VCAN	0.37260854	0.39176485	0.3175542406311637	0.268532	0.2375	-0.54472494	5.4170365	1
LUCAT1	0.14901103	0.13358255	0.15285996055226825	0.23282279	0.26607142857142857	0.80104065	6.8408704	1
ARRDC3	0.4596424	0.41322315	0.4017094017094017	0.71179205	0.6803571428571429	0.7843884	26.405771	1
NR2F1-AS1	0.066407934	0.072256215	0.09664694280078895	0.034632698	0.05357142857142857	-1.0588224	6.043999	1
NR2F1	0.20880279	0.23544393	0.22813938198553582	0.06406347	0.07678571428571429	-1.8761721	34.61706	1
EFNA5	0.09266332	0.10315171	0.12656147271531887	0.035696767	0.05178571428571429	-1.5282644	14.527234	1
CAMK4	0.03633517	0.041719828	0.059500328731097965	0.007079501	0.0125	-2.5422318	15.6251335	1
DCP2	0.20530489	0.1920751	0.22419460880999342	0.2771562	0.3392857142857143	0.5287982	5.127704	1
CDO1	0.02045722	0.023456326	0.02827087442472058	0.004166445	0.007142857142857143	-2.465008	8.02778	1
PRR16	0.012642396	0.014609568	0.020381328073635765	0.001957261	0.0035714285714285713	-2.837958	6.783091	1
PPIC	0.8928538	0.95315534	0.760026298487837	0.56532645	0.5767857142857142	-0.7535234	44.55244	1
PRDM6	0.019251555	0.021974009	0.030243261012491782	0.0044635884	0.005357142857142857	-2.2741082	6.0110626	1
MEGF10	0.023428965	0.02659712	0.03714661406969099	0.0062198737	0.008928571428571428	-2.0787165	6.939622	1
ISOC1	0.08425057	0.09078251	0.11143984220907298	0.048775647	0.07142857142857142	-0.8948868	5.3382173	1
ADAMTS19	0.04931635	0.05646928	0.07034845496383958	0.010453875	0.014285714285714285	-2.422246	15.95835	1
P4HA2	0.4727163	0.41063312	0.4178172255095332	0.80995595	0.7357142857142858	0.9798204	43.853474	1
PDLIM4	0.12459496	0.1025797	0.11998685075608152	0.24419016	0.2910714285714286	1.2504448	13.720497	1
TXNDC15	0.2828166	0.26474553	0.29815910585141353	0.38097	0.4517857142857143	0.5249049	7.5230803	1
PITX1	0.013270739	0.015382467	0.022353714661406968	0.0018003585	0.0017857142857142857	-3.0262918	6.423719	1
EGR1	0.3543567	0.3924659	0.33694937541091385	0.14732316	0.15178571428571427	-1.4129715	32.816025	1
TMEM173	0.42659664	0.3978721	0.3990795529257068	0.58262444	0.5785714285714286	0.5501466	11.862945	1
PCDHGB6	0.24878801	0.22677192	0.24786324786324787	0.36837098	0.4089285714285714	0.6996728	9.849607	1
CARMN	0.27007833	0.30785662	0.2754766600920447	0.06484025	0.07857142857142857	-2.2455423	44.55244	1
PDGFRB	0.34082803	0.3883924	0.3244575936883629	0.082430474	0.08214285714285714	-2.2348874	44.55244	1
SYNPO	0.03263643	0.0173388	0.020381328073635765	0.11573555	0.1392857142857143	2.7317057	12.687557	1
GPX3	0.22155647	0.23659827	0.2324128862590401	0.13982804	0.15714285714285714	-0.758364	7.6360936	1
TNIP1	0.24873473	0.22518219	0.2534516765285996	0.37666354	0.43392857142857144	0.741926	11.613874	1
ADAM19	0.25591967	0.2755521	0.30309007232084156	0.14925423	0.18214285714285713	-0.88411033	13.631952	1
EBF1	0.27715546	0.29043826	0.30407626561472717	0.20498368	0.23392857142857143	-0.50251544	5.0977798	1
NKX2-5	0.011459095	0.0050038295	0.006903353057199211	0.0465255	0.06607142857142857	3.1914673	6.772221	1
STC2	0.0130406935	0.0037372073	0.006574621959237344	0.06357875	0.07678571428571429	4.0526834	8.465666	1
SFXN1	0.2251177	0.20999712	0.24293228139381987	0.30724162	0.38035714285714284	0.54878676	6.330364	1
DUSP22	0.21267954	0.19784084	0.22813938198553582	0.29327136	0.3607142857142857	0.5676587	6.32767	1
FOXC1	0.18213154	0.20218952	0.22123602892833663	0.073153146	0.09464285714285714	-1.4654589	23.337938	1
NQO2	0.2216589	0.23564908	0.25279421433267585	0.14564367	0.18928571428571428	-0.693819	8.127422	1
TUBB2B	0.13845532	0.12302942	0.131163708086785	0.22225653	0.23392857142857143	0.8526992	6.4032164	1
SLC22A23	0.09767095	0.08147045	0.0973044049967127	0.18567875	0.225	1.1874669	9.673191	1
NEDD9	0.23233658	0.20630948	0.2222222222222222	0.37370715	0.4160714285714286	0.8567848	13.344763	1
ATXN1	0.27336985	0.25641128	0.2882971729125575	0.36547905	0.42857142857142855	0.51116115	6.6263103	1
CASC15	0.15453313	0.14025043	0.15943458251150558	0.23211697	0.28214285714285714	0.7264399	6.5023313	1
HIST1H1E	0.06109145	0.052373312	0.06443129520052597	0.10844345	0.1392857142857143	1.0486168	5.08096	1
HIST1H2AE	0.040674232	0.044768136	0.057856673241288625	0.018429011	0.02857142857142857	-1.2759055	5.174409	1
HIST1H4H	0.07395108	0.08077702	0.09829059829059829	0.03687298	0.05357142857142857	-1.1292585	7.0480113	1
AL021807.1	0.005694292	0.0067427014	0.00821827744904668	6.693881e-10	0.0	-6.096484	6.078011	1
HIST1H2BJ	0.06194239	0.06813197	0.08579881656804733	0.028313316	0.039285714285714285	-1.2638806	7.0589967	1
FLOT1	0.312543	0.28562102	0.3149243918474688	0.4587768	0.4982142857142857	0.6834997	12.912497	1
HLA-B	1.1595587	1.2240113	0.8040762656147271	0.8094772	0.6535714285714286	-0.5964942	31.472826	1
HSPA1B	0.11577531	0.12472772	0.131163708086785	0.06715163	0.0875	-0.89229715	5.8101892	1
NEU1	0.36446995	0.38290212	0.40335305719921105	0.26432768	0.3196428571428571	-0.5344792	8.613585	1
ATF6B	0.30024406	0.3169353	0.34418145956607493	0.20955852	0.2732142857142857	-0.59660196	8.904102	1
GPSM3	0.23317102	0.21816808	0.2495069033530572	0.31465557	0.3732142857142857	0.5281307	5.808557	1
NOTCH4	0.49685588	0.45485812	0.44247205785667326	0.7249867	0.6625	0.6724197	19.928019	1
TEAD3	0.023245236	0.026484683	0.0381328073635766	0.0056488607	0.008928571428571428	-2.2092474	7.7975984	1
FKBP5	0.21096787	0.19493644	0.22090729783037474	0.29803908	0.35	0.61224174	6.5262604	1
CPNE5	0.12912497	0.10946927	0.1232741617357002	0.23590341	0.275	1.1069645	11.156999	1
DAAM2	0.030520147	0.03463368	0.04799474030243261	0.008175657	0.0125	-2.0693896	8.760336	1
GTPBP2	0.07843774	0.08595367	0.10552268244575937	0.037618082	0.05357142857142857	-1.1899804	7.985994	1
VEGFA	0.037717592	0.023020165	0.03057199211045365	0.11755492	0.14464285714285716	2.347338	11.329544	1
RUNX2	0.011356818	0.013447638	0.021696252465483234	6.693881e-10	0.0	-7.0818877	13.825706	1
CYP39A1	0.0056652357	0.006708296	0.008875739644970414	6.693881e-10	0.0	-6.089212	6.3555045	1
TNFRSF21	0.07930474	0.08614368	0.10880999342537805	0.042162526	0.0625	-1.0290397	6.432442	1
BMP5	0.075558074	0.084526785	0.10552268244575937	0.026846895	0.0375	-1.6509953	13.172554	1
BAG2	0.17823447	0.19179302	0.21531886916502302	0.10456233	0.13392857142857142	-0.87456006	9.572994	1
CD109	0.6751758	0.62099314	0.5657462195923735	0.969512	0.8017857142857143	0.6425979	31.390366	1
COL12A1	0.042640477	0.049308576	0.0611439842209073	0.0064116092	0.008928571428571428	-2.9236755	18.514816	1
ELOVL4	0.025761193	0.028893545	0.03648915187376726	0.008746631	0.0125	-1.7125317	5.3251085	1
NT5E	0.14969113	0.13198327	0.1525312294543064	0.24588467	0.30714285714285716	0.8971207	9.646998	1
GABRR1	0.030247899	0.035402466	0.05128205128205128	0.0022483778	0.0035714285714285713	-3.9181828	22.51915	1
GRIK2	0.007917766	0.009254373	0.012491781722550954	0.00065794226	0.0017857142857142857	-3.6254811	6.3135867	1
SLC22A16	0.015612775	0.017868388	0.021367521367521368	0.003360802	0.005357142857142857	-2.3762827	5.876714	1
AMD1	0.53049505	0.55682707	0.5249835634451019	0.38744423	0.4392857142857143	-0.5231275	12.137757	1
FRK	0.004374591	0.005180058	0.007889546351084813	6.693881e-10	0.0	-5.722472	5.2597003	1
SLC35F1	0.04411273	0.049419675	0.06574621959237344	0.015278023	0.025	-1.6871319	9.22311	1
ASF1A	0.35487458	0.3724966	0.3869165023011177	0.2591346	0.30714285714285716	-0.5233564	7.7242045	1
PKIB	0.20556971	0.22133698	0.24227481919789612	0.119901136	0.16428571428571428	-0.883848	11.831589	1
SMPDL3A	0.13126148	0.14459266	0.168310322156476	0.05885196	0.08392857142857142	-1.29538	15.150661	1
TRDN	0.07137996	0.0810614	0.09960552268244575	0.018783577	0.025	-2.1036618	17.846188	1
LINC01013	0.0052161906	0.0061765867	0.007889546351084813	6.693881e-10	0.0	-5.9718986	5.6196613	1
SGK1	0.13131785	0.10633586	0.12590401051939515	0.26703006	0.26964285714285713	1.3275578	12.473347	1
AL078590.2	0.014474085	0.008171057	0.01051939513477975	0.048713427	0.0625	2.5611343	5.419069	1
MAP3K5	0.018245028	0.02133886	0.031229454306377382	0.0014397133	0.0017857142857142857	-3.7994945	12.6061535	1
WAKMAR2	0.13824764	0.11943518	0.1393819855358317	0.2404458	0.2767857142857143	1.0088762	9.828116	1
TNFAIP3	0.11794957	0.09187106	0.10815253122945431	0.25961792	0.30178571428571427	1.4976937	17.335678	1
PLAGL1	0.504288	0.5331528	0.5036160420775806	0.34747535	0.3821428571428571	-0.617494	14.556624	1
SASH1	0.4349812	0.407422	0.41222879684418146	0.5846776	0.5946428571428571	0.52101016	11.397742	1
UST	0.02379947	0.026763424	0.03648915187376726	0.007699639	0.010714285714285714	-1.784164	5.36565	1
ULBP2	0.11329035	0.12614796	0.14858645627876396	0.043453667	0.05892857142857143	-1.535394	16.99669	1
MTHFD1L	0.1477038	0.12755617	0.14792899408284024	0.25715154	0.3053571428571429	1.0109164	11.050392	1
SOD2	0.33428106	0.35125223	0.36324786324786323	0.24207486	0.29464285714285715	-0.5368688	7.6330633	1
MPC1	0.37386784	0.396916	0.4095989480604865	0.24865	0.3107142857142857	-0.6745006	13.688942	1
PHF10	0.11647472	0.10043401	0.12130177514792899	0.2036162	0.2392857142857143	1.0188771	8.437031	1
FAM20C	0.04024818	0.04601556	0.0650887573964497	0.008912237	0.014285714285714285	-2.3552966	14.653373	1
TTYH3	0.42846152	0.4530116	0.4533201840894149	0.2950892	0.3678571428571429	-0.6182266	14.1080675	1
AC060834.2	0.011526041	0.01345995	0.01972386587771203	0.001021586	0.0017857142857142857	-3.5957398	8.590625	1
DGKB	0.009112449	0.010790106	0.015121630506245891	6.693881e-10	0.0	-6.766865	10.3034	1
TWIST1	0.087699994	0.09929757	0.12294543063773833	0.024708463	0.033928571428571426	-2.0023782	20.569202	1
OSBPL3	0.19759853	0.18263187	0.20710059171597633	0.27888587	0.3410714285714286	0.6104637	6.416456	1
SNX10	0.15194082	0.16168614	0.1834319526627219	0.098992504	0.1357142857142857	-0.7072401	5.949163	1
HIBADH	0.08002953	0.08916537	0.10683760683760683	0.03041047	0.044642857142857144	-1.5487962	12.862105	1
TRIL	0.031212693	0.035857394	0.04766600920447074	0.005982823	0.008928571428571428	-2.5634756	11.995336	1
EPDR1	0.22865956	0.24395992	0.26101249178172253	0.14552699	0.18214285714285713	-0.7449576	8.86824	1
AMPH	0.020060956	0.023624737	0.03550295857988166	0.00070281903	0.0017857142857142857	-4.8851733	19.745361	1
MYL7	0.044218887	-1.1568773e-09	0.0	0.28442222	0.3267857142857143	11.474342	42.0976	1
GRB10	0.4628538	0.39905256	0.40532544378698226	0.80942565	0.7	1.0201366	41.059124	1
EGFR	0.0639259	0.07097335	0.09434582511505589	0.025636708	0.0375	-1.4654813	9.583447	1
GUSB	0.19823287	0.1825293	0.210387902695595	0.28352195	0.34285714285714286	0.63505083	6.8890023	1
PHTF2	0.12974744	0.13832235	0.16600920447074294	0.08317417	0.11428571428571428	-0.733136	5.4209466	1
MAGI2	0.11209075	0.11998875	0.1443129520052597	0.06919503	0.08928571428571429	-0.79327714	5.1172132	1
CD36	0.18461956	0.21698584	0.1765285996055227	0.008779559	0.0125	-4.611634	44.55244	1
SEMA3C	0.08229136	0.06474003	0.07297830374753451	0.17763114	0.19642857142857142	1.4547397	9.933897	1
TMEM243	0.20309198	0.2155602	0.2416173570019724	0.13534363	0.18928571428571428	-0.67106736	7.4781265	1
COL1A2	0.43936905	0.47509673	0.3708086785009862	0.24527441	0.2125	-0.9535401	17.14498	1
SGCE	0.20868894	0.22412428	0.2577251808021039	0.12482297	0.16428571428571428	-0.8439038	10.773159	1
PEG10	0.25352535	0.28301483	0.2873109796186719	0.093314685	0.125	-1.5996659	37.524128	1
PDK4	0.05337419	0.061352395	0.07922419460881	0.010028802	0.014285714285714285	-2.6010058	19.319609	1
SLC25A13	0.32790253	0.34467906	0.36620644312952005	0.2367536	0.2875	-0.5416765	7.5642715	1
TAC1	0.094798364	0.10894877	0.10453648915187377	0.017939806	0.014285714285714285	-2.5957177	19.295279	1
GAL3ST4	0.008003892	0.009477475	0.015121630506245891	6.693881e-10	0.0	-6.581564	9.688821	1
TSC22D4	0.2597965	0.27522865	0.30802103879026954	0.17594904	0.225	-0.64517736	8.395936	1
AC105446.1	0.006506452	0.007704371	0.01051939513477975	6.693881e-10	0.0	-6.286201	7.308473	1
COL26A1	0.004839913	0.00573104	0.007232084155161078	6.693881e-10	0.0	-5.8656716	5.158767	1
LRRC17	0.11834639	0.13388234	0.15680473372781065	0.033960752	0.04642857142857143	-1.9758607	26.971037	1
LAMB1	0.88820565	0.8291838	0.6847468770545694	1.2088305	0.8767857142857143	0.54379344	35.30101	1
NRCAM	0.04796246	0.03695262	0.0440499671268902	0.107764445	0.13035714285714287	1.5415719	6.8343773	1
TFEC	0.02067935	0.023897588	0.029914529914529916	0.003198244	0.005357142857142857	-2.8631194	10.100238	1
CPED1	0.06601189	0.07273375	0.09303090072320841	0.02949126	0.04107142857142857	-1.2994361	7.68512	1
KCP	0.032571647	0.03680197	0.05226824457593689	0.009592746	0.01607142857142857	-1.9287206	8.850892	1
MEST	0.121644236	0.13851495	0.14464168310322156	0.030008221	0.03214285714285714	-2.2028534	25.74128	1
AKR1B10	0.007985187	0.009455325	0.011505588428665352	6.693881e-10	0.0	-6.578223	7.7450843	1
PTN	0.12483566	0.1392152	0.1291913214990138	0.046731547	0.05178571428571429	-1.5728	13.612322	1
AC004889.1	0.34664148	0.36686838	0.38625904010519396	0.23674986	0.29642857142857143	-0.6316829	11.264375	1
CNTNAP2	0.038990792	0.04520288	0.05982905982905983	0.0052390313	0.008928571428571428	-3.084953	19.988903	1
ZNF467	0.3588132	0.33454683	0.3530571992110454	0.49062315	0.5375	0.55226994	10.452184	1
LINC01003	0.10851018	0.11608036	0.1383957922419461	0.06739528	0.09285714285714286	-0.7835077	5.1527004	1
ESYT2	0.18435602	0.1694083	0.19493754109138725	0.2655391	0.32321428571428573	0.6481116	6.525439	1
ERICH1	0.2436973	0.22713703	0.2534516765285996	0.3336426	0.3875	0.5545378	6.5497537	1
ARHGEF10	0.23592542	0.22040538	0.24687705456936226	0.32021928	0.37142857142857144	0.5386967	5.8342595	1
PRAG1	0.18565555	0.19864644	0.22616699539776464	0.11506804	0.15535714285714286	-0.78718853	8.757036	1
CLDN23	0.006547007	0.0077523924	0.011505588428665352	6.693881e-10	0.0	-6.2950506	7.683187	1
MSRA	0.20768476	0.22081633	0.2504930966469428	0.1363329	0.18214285714285713	-0.6953085	7.897931	1
FAM167A	0.007025437	0.008318896	0.012491781722550954	6.693881e-10	0.0	-6.39555	8.508696	1
LONRF1	0.09578545	0.085016474	0.1032215647600263	0.1542905	0.19285714285714287	0.8590737	5.4705033	1
DLC1	0.4723352	0.43996334	0.44148586456278766	0.64817655	0.6392857142857142	0.5588983	15.095801	1
MSR1	0.051293112	0.058713395	0.07100591715976332	0.010978396	0.017857142857142856	-2.4083958	17.952888	1
MTUS1	0.21617688	0.18095627	0.19197896120973043	0.40748855	0.40535714285714286	1.1706753	17.820946	1
ASAH1	0.6325822	0.66494423	0.6045364891518737	0.45682856	0.5	-0.54148173	16.669645	1
LZTS1	0.03693207	0.041534383	0.0601577909270217	0.011926947	0.017857142857142856	-1.791505	8.115811	1
GFRA2	0.015773125	0.017883966	0.025969756738987507	0.0043075522	0.007142857142857143	-2.0286617	5.131769	1
PDLIM2	0.63260394	0.59070885	0.5506245890861275	0.860196	0.7571428571428571	0.5421417	21.327106	1
EGR3	0.039250847	0.044122823	0.056870479947403026	0.012778968	0.019642857142857142	-1.7797742	8.294371	1
TNFRSF10D	0.40195015	0.3734454	0.38297172912557526	0.5567825	0.5696428571428571	0.57608944	12.048423	1
LOXL2	0.38086745	0.3528675	0.36456278763971073	0.5329578	0.5589285714285714	0.5947566	12.845473	1
SLC25A37	0.29129493	0.2512342	0.2787639710716634	0.50890106	0.5339285714285714	1.0180618	24.527988	1
NEFM	0.055427723	0.062168013	0.0650887573964497	0.01880696	0.02142857142857143	-1.7195739	7.0545435	1
NEFL	0.044311978	0.05138304	0.05752794214332676	0.0058941636	0.005357142857142857	-3.102467	15.439493	1
EBF2	0.028289305	0.032892257	0.0440499671268902	0.003286218	0.005357142857142857	-3.2843807	15.736448	1
BNIP3L	0.8965365	0.83506864	0.7015121630506246	1.2304487	0.8910714285714286	0.5591624	42.804253	1
CLU	0.22253701	0.24229202	0.22320841551610782	0.115205325	0.12142857142857143	-1.0718831	12.853392	1
ZNF395	0.040877186	0.03344741	0.043721236028928336	0.08123447	0.10714285714285714	1.2776654	5.0254445	1
RBPMS	0.58529574	0.5492247	0.5272846811308349	0.78123695	0.7303571428571428	0.50828576	17.12726	1
TCIM	0.30622593	0.25306737	0.2501643655489809	0.5949807	0.5142857142857142	1.232994	27.455124	1
PLAT	0.1974381	0.21581024	0.2123602892833662	0.09761794	0.10714285714285714	-1.1437364	12.846126	1
SNAI2	0.2441204	0.2640374	0.27909270216962523	0.13590972	0.17142857142857143	-0.9575788	14.799585	1
RGS20	0.07247281	0.07943765	0.09237343852728468	0.034637008	0.048214285714285716	-1.1951644	7.222818	1
RP1	0.086964875	0.07124671	0.08086785009861933	0.17234853	0.21964285714285714	1.273247	10.097298	1
FAM110B	0.07121236	0.08049896	0.1042077580539119	0.020760491	0.03214285714285714	-1.9499881	16.83585	1
AC083967.1	0.06434109	0.07157058	0.07264957264957266	0.025062906	0.023214285714285715	-1.5100826	6.7162223	1
SULF1	0.4343652	0.4802212	0.36489151873767256	0.18524966	0.1767857142857143	-1.37375	34.914085	1
AC087627.1	0.1214438	0.10729077	0.11669953977646286	0.19833125	0.23214285714285715	0.88576925	6.732261	1
JPH1	0.07723296	0.061753888	0.07067718606180144	0.1613148	0.19464285714285715	1.3838366	10.124065	1
ZFHX4	0.06212014	0.07132374	0.09138724523339908	0.0121182855	0.023214285714285715	-2.5473619	25.789974	1
FABP5	1.3729684	1.5021036	0.833990795529257	0.671529	0.5821428571428572	-1.1613439	44.55244	1
FABP4	0.1127562	0.1320389	0.10552268244575937	0.008018093	0.0125	-4.0247707	44.55244	1
CA2	0.4640522	0.4020348	0.3727810650887574	0.80092824	0.6160714285714286	0.99417406	28.922703	1
GEM	0.019630313	0.023065293	0.03188691650230112	0.00097184145	0.0017857142857142857	-4.4338017	16.244898	1
SDC2	0.1272819	0.14634797	0.16272189349112426	0.02372051	0.039285714285714285	-2.620112	44.55244	1
SPAG1	0.06785718	0.07435069	0.08711374095989481	0.032577038	0.04285714285714286	-1.1880081	6.3456807	1
ANGPT1	0.10151669	0.116542585	0.14003944773175542	0.01990223	0.030357142857142857	-2.5438619	34.469624	1
CSMD3	0.012749026	0.014706913	0.020052596975673898	0.002114332	0.0035714285714285713	-2.7413275	6.38966	1
TRPS1	0.1272036	0.13846278	0.1614069690992768	0.06604938	0.0875	-1.0667403	9.696515	1
CCN3	0.0472166	0.053532805	0.05391190006574622	0.012899308	0.0125	-2.0446808	7.8898735	1
DEPTOR	0.11879553	0.12871327	0.14891518737672585	0.064928316	0.08214285714285714	-0.98614115	7.5714593	1
SNTB1	0.11210016	0.09641508	0.11637080867850098	0.19730972	0.24285714285714285	1.0323668	8.87912	1
HAS2	0.03448171	0.03909381	0.05259697567389875	0.009428896	0.01607142857142857	-2.0402448	9.485535	1
MTSS1	0.5359792	0.48493665	0.47435897435897434	0.81324065	0.7375	0.74576604	30.410458	1
SLA	0.009908993	0.011409985	0.015450361604207758	0.0017561909	0.0035714285714285713	-2.632469	5.0654726	1
NDRG1	0.22085205	0.18973956	0.2143326758711374	0.38984743	0.4	1.0384989	15.424578	1
DENND3	0.17184259	0.14782092	0.16699539776462854	0.3023248	0.3482142857142857	1.0317503	13.691234	1
TONSL	0.010240172	0.011790845	0.015121630506245891	0.0018175279	0.0035714285714285713	-2.6325316	5.1484346	1
VLDLR	0.051498745	0.039540056	0.050953320184089414	0.11645442	0.14464285714285716	1.5559728	8.094676	1
PLGRKT	0.16198514	0.17577487	0.20710059171597633	0.08705759	0.125	-1.0128511	12.22271	1
LURAP1L	0.05333721	0.059529975	0.0782380013149244	0.019690635	0.026785714285714284	-1.5912199	8.880738	1
FREM1	0.084008686	0.09380456	0.11735700197238659	0.030804181	0.04107142857142857	-1.6033932	13.7668915	1
BNC2	0.022676568	0.02550103	0.03418803418803419	0.007334472	0.010714285714285714	-1.7838997	5.007078	1
CDKN2A	0.3024618	0.3352511	0.3067061143984221	0.12432554	0.14642857142857144	-1.4303895	32.70535	1
TEK	0.16197404	0.1477898	0.1614069690992768	0.23902084	0.28214285714285714	0.6932172	5.887405	1
AL353746.1	0.016330015	0.018667718	0.02695595003287311	0.003632083	0.005357142857142857	-2.3302002	5.8916593	1
LINGO2	0.016229054	0.01876383	0.027942143326758713	0.0024606052	0.0035714285714285713	-2.8810658	8.340019	1
GLIPR2	0.10572654	0.114083365	0.14003944773175542	0.060338523	0.08035714285714286	-0.9178121	6.263742	1
MAMDC2	0.03576224	0.0407451	0.04963839579224195	0.00869369	0.0125	-2.2156224	10.690423	1
TLE4	0.19246024	0.20493928	0.22813938198553582	0.12465398	0.16428571428571428	-0.7168144	7.4290323	1
TLE1	0.30155754	0.3195115	0.33596318211702825	0.2040113	0.25357142857142856	-0.6469632	9.447651	1
NTRK2	0.029712914	0.033225846	0.04437869822485207	0.010630973	0.01607142857142857	-1.6348608	5.6541066	1
GAS1	0.1346502	0.1555933	0.1702827087442472	0.020892566	0.026785714285714284	-2.8907564	44.55244	1
DAPK1	0.08743755	0.09664723	0.11768573307034845	0.03741717	0.05892857142857143	-1.3666694	11.79168	1
S1PR3	0.16449547	0.19058959	0.20315581854043394	0.022727218	0.033928571428571426	-3.0623991	44.55244	1
SHC3	0.06831388	0.07417214	0.09171597633136094	0.03648453	0.05357142857142857	-1.0215874	5.556674	1
CKS2	0.25289875	0.26823083	0.2863247863247863	0.16959415	0.20892857142857144	-0.66107583	7.7881727	1
SYK	0.021691887	0.024717761	0.03287310979618672	0.0052557015	0.008928571428571428	-2.2122254	7.4191785	1
ABCA1	0.1479646	0.15695427	0.18080210387902695	0.0991273	0.14107142857142857	-0.6624542	5.2899513	1
SLC44A1	0.40378103	0.37931204	0.38625904010519396	0.53668934	0.5571428571428572	0.5005906	9.560482	1
SVEP1	0.02430437	0.027821183	0.03977646285338593	0.0052012997	0.010714285714285714	-2.3969421	10.437037	1
CDC26	0.47388393	0.49905732	0.49474030243261014	0.33712664	0.39464285714285713	-0.56577605	12.990112	1
NIBAN2	0.3246681	0.30061477	0.3231426692965155	0.45531932	0.5142857142857142	0.5987997	11.095121	1
ENG	0.85999936	0.7979496	0.680802103879027	1.1970769	0.8464285714285714	0.585086	33.480137	1
ST6GALNAC6	0.32347083	0.30340663	0.326758711374096	0.43245205	0.48928571428571427	0.5111458	7.9561644	1
DNM1	0.08090876	0.08749828	0.10355029585798817	0.045121223	0.06607142857142857	-0.9539025	5.606023	1
ENTPD2	0.011762402	0.013927886	0.01775147928994083	6.693881e-10	0.0	-7.132144	11.300806	1
TOR4A	0.099312246	0.08649136	0.10683760683760683	0.16896318	0.20892857142857144	0.9652675	7.099218	1
PFKP	0.4739317	0.40747127	0.41946088099934253	0.8349476	0.725	1.0348061	44.55244	1
LINC02669	0.15080492	0.13741836	0.1522024983563445	0.22352393	0.26607142857142857	0.7014503	5.728698	1
MANCR	0.16632739	0.18994194	0.20907297830374755	0.03802863	0.05178571428571429	-2.3173711	44.55244	1
GATA3	0.22327621	0.2419388	0.2606837606837607	0.12187873	0.12857142857142856	-0.9886088	11.842021	1
FAM107B	0.8411183	0.7724819	0.6479289940828402	1.2139724	0.8607142857142858	0.6520947	40.57453	1
HSPA14-1	0.14487925	0.15358995	0.17915844838921763	0.09756553	0.1357142857142857	-0.65410143	5.0963225	1
ITGA8	0.15909788	0.12614045	0.14135437212360288	0.33812886	0.3607142857142857	1.4218255	20.666563	1
RSU1	0.5029193	0.53101695	0.5164365548980934	0.3502773	0.425	-0.60012037	16.263655	1
STAM-AS1	0.012001809	0.013789448	0.018080210387902695	0.002291922	0.0035714285714285713	-2.537747	5.2432294	1
PLXDC2	0.086883545	0.09655802	0.11505588428665352	0.034338277	0.05	-1.4888763	12.542099	1
NRP1	0.8790726	0.8186298	0.6709401709401709	1.2074183	0.8625	0.5605858	33.228863	1
FZD8	0.18353562	0.2045947	0.2353714661406969	0.069119245	0.08928571428571429	-1.5642287	27.31555	1
DEPP1	0.4533643	0.5011849	0.4072978303747535	0.19357713	0.19464285714285715	-1.3719772	40.587334	1
PRKG1	0.18734564	0.20145829	0.23175542406311636	0.110664584	0.14821428571428572	-0.8637005	10.029897	1
LINC02672	0.019055897	0.010979404	0.012491781722550954	0.06292886	0.08035714285714286	2.5081325	6.9206247	1
BICC1	0.028977344	0.032454114	0.04602235371466141	0.010091895	0.017857142857142856	-1.6754177	6.6655226	1
FAM13C	0.07494531	0.08132059	0.09533201840894148	0.04031763	0.055357142857142855	-1.010409	5.5359635	1
SLC16A9	0.11129578	0.13116561	0.1393819855358317	0.003368524	0.0035714285714285713	-5.2420235	44.55244	1
ANK3	0.13824366	0.1481413	0.17685733070348456	0.084485285	0.11428571428571428	-0.80946875	6.5761685	1
TMEM26	0.03872738	0.042994592	0.060486522024983565	0.015540754	0.023214285714285715	-1.4621968	6.189832	1
EGR2	0.02167829	0.025207924	0.03550295857988166	0.0025056205	0.0035714285714285713	-3.2798903	11.992123	1
