gene	mean	VO_mean	VO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
TRIL	0.031982705	0.035857394	0.04766600920447074	0.003444054	0.004842615012106538	-3.342816	14.878086	1
LSM5	0.37837553	0.3952642	0.40828402366863903	0.25396332	0.2784503631961259	-0.6379941	8.360053	1
EPDR1	0.22857784	0.24395992	0.26101249178172253	0.11526004	0.12832929782082325	-1.0810918	12.060251	1
AMPH	0.020800611	0.023624737	0.03550295857988166	3.0559022e-10	0.0	-7.890244	22.623362	1
MYL7	0.019464433	-1.1568773e-09	0.0	0.162832	0.18159806295399517	10.670071	16.29626	1
GRB10	0.43672127	0.39905256	0.40532544378698226	0.71416616	0.5980629539951574	0.8395215	17.554276	1
EGFR	0.06355746	0.07097335	0.09434582511505589	0.008928123	0.012106537530266344	-2.9768107	24.84	1
AC006001.2	0.007125178	0.008092646	0.009861932938856016	3.0559022e-10	0.0	-6.356253	6.778446	1
ELN	0.004904892	0.00557092	0.007560815253122946	3.0559022e-10	0.0	-5.8255067	5.4121866	1
AC005081.1	0.0048247203	0.005479864	0.007889546351084813	3.0559022e-10	0.0	-5.8021536	5.395725	1
SSC4D	0.005688384	0.006460784	0.009204470742932281	3.0559022e-10	0.0	-6.035792	6.449519	1
MAGI2-AS3	0.46996617	0.4911596	0.47764628533859305	0.31384757	0.3220338983050847	-0.645962	10.464351	1
CD36	0.1919052	0.21698584	0.1765285996055227	0.0071490905	0.009685230024213076	-4.9043217	44.55244	1
SEMA3C	0.076879986	0.06474003	0.07297830374753451	0.16629456	0.162227602905569	1.3596516	5.9077096	1
CACNA2D1	0.059350856	0.06417461	0.08152531229454306	0.023814354	0.03389830508474576	-1.426372	6.7124915	1
PCLO	0.049414586	0.053755436	0.06278763971071663	0.0174349	0.021791767554479417	-1.6188627	6.452707	1
SEMA3D	0.017287277	0.019396754	0.023997370151216304	0.0017504995	0.002421307506053269	-3.3972473	8.602327	1
STEAP1	0.03274745	0.03617429	0.046351084812623275	0.0075074243	0.009685230024213076	-2.2534676	8.024646	1
COL1A2	0.44285712	0.47509673	0.3708086785009862	0.20537199	0.15254237288135594	-1.209583	18.119684	1
PEG10	0.26056856	0.28301483	0.2873109796186719	0.09521743	0.09443099273607748	-1.5705752	20.771786	1
SLC25A13	0.32942683	0.34467906	0.36620644312952005	0.21706691	0.25181598062953997	-0.66686773	8.347856	1
TAC1	0.095924355	0.10894877	0.10453648915187377	3.0559022e-10	0.0	-10.090754	44.55244	1
SRRT	0.23429069	0.24429287	0.27383300460223536	0.16060053	0.19128329297820823	-0.6048275	5.088964	1
AC105446.1	0.006783317	0.007704371	0.01051939513477975	3.0559022e-10	0.0	-6.2862062	7.308474	1
LRRC17	0.12154183	0.13388234	0.15680473372781065	0.030654587	0.03631961259079903	-2.1231694	22.116835	1
CCDC71L	0.1621566	0.17090544	0.19888231426692965	0.09769638	0.1162227602905569	-0.80618924	5.6341033	1
TFEC	0.021040848	0.023897588	0.029914529914529916	3.0559022e-10	0.0	-7.906741	19.711216	1
ANKRD7	0.005995027	0.006809058	0.00821827744904668	3.0559022e-10	0.0	-6.1104126	5.85425	1
LRRC4	0.23814496	0.2519897	0.2685733070348455	0.13615052	0.1549636803874092	-0.8876752	9.12195	1
HILPDA	0.092438966	0.07761549	0.09434582511505589	0.20162596	0.20581113801452786	1.3761226	7.776401	1
AC090114.2	0.04367753	0.047602814	0.0611439842209073	0.014758765	0.021791767554479417	-1.6827602	7.051849	1
FAM71F2	0.03784803	0.041317265	0.05128205128205128	0.012291043	0.01694915254237288	-1.7409347	6.218758	1
MEST	0.12401207	0.13851495	0.14464168310322156	0.017197723	0.021791767554479417	-3.002429	37.9884	1
AC007938.3	0.007868592	0.00893699	0.011834319526627219	3.0559022e-10	0.0	-6.497766	8.005289	1
CHCHD3	0.3276961	0.33979002	0.36653517422748194	0.23859969	0.26634382566585957	-0.50987124	5.077212	1
AKR1B10	0.008324967	0.009455325	0.011505588428665352	3.0559022e-10	0.0	-6.5782285	7.7450843	1
PTN	0.12714857	0.1392152	0.1291913214990138	0.038278546	0.043583535108958835	-1.8599807	15.884399	1
FMC1	0.19610098	0.20581566	0.23701512163050625	0.12452713	0.15012106537530268	-0.72443545	5.672761	1
TBXAS1	0.030575395	0.03363958	0.0430637738330046	0.008006544	0.012106537530266344	-2.0572832	7.0614614	1
DENND2A	0.061995495	0.06742423	0.08481262327416174	0.022002986	0.031476997578692496	-1.611164	8.590984	1
NDUFB2	1.5677627	1.6247827	0.9447731755424064	1.1477882	0.7893462469733656	-0.50135344	32.880493	1
MRPS33	0.41601175	0.43320188	0.44345825115055887	0.2893807	0.3075060532687651	-0.58190536	7.8775387	1
PRSS2	0.022375388	0.02514378	0.02465483234714004	0.0019852892	0.002421307506053269	-3.5976086	9.202961	1
AC004889.1	0.35032183	0.36686838	0.38625904010519396	0.22843006	0.26634382566585957	-0.6832717	9.416601	1
CNTNAP2	0.040392254	0.04520288	0.05982905982905983	0.004952241	0.007263922518159807	-3.1646075	17.104273	1
GIMAP4	0.7452558	0.77554846	0.6298487836949376	0.5221845	0.48668280871670705	-0.5705671	14.015457	1
SLC4A2	0.11499088	0.1222562	0.14595660749506903	0.061484836	0.0774818401937046	-0.9904401	6.049913	1
ESYT2	0.18200818	0.1694083	0.19493754109138725	0.2747977	0.29782082324455206	0.69753885	5.12354	1
ARHGEF10	0.23487762	0.22040538	0.24687705456936226	0.3414601	0.3559322033898305	0.63132554	5.5075717	1
PRAG1	0.18667437	0.19864644	0.22616699539776464	0.09847258	0.1162227602905569	-1.0116707	9.577374	1
CLDN23	0.0068255975	0.0077523924	0.011505588428665352	3.0559022e-10	0.0	-6.295056	7.6831884	1
MSRA	0.2074049	0.22081633	0.2504930966469428	0.10860206	0.13317191283292978	-1.0231208	10.993775	1
FAM167A	0.007324383	0.008318896	0.012491781722550954	3.0559022e-10	0.0	-6.395555	8.508696	1
GATA4	0.005779465	-1.1568773e-09	0.0	0.048348792	0.05084745762711865	8.920334	5.0166945	1
MSR1	0.05273255	0.058713395	0.07100591715976332	0.008673217	0.012106537530266344	-2.744967	17.681969	1
ASAH1	0.63697344	0.66494423	0.6045364891518737	0.4309997	0.423728813559322	-0.62542874	14.327624	1
LZTS1	0.037799615	0.041534383	0.0601577909270217	0.010286942	0.014527845036319613	-2.0030046	8.300336	1
PDLIM2	0.6199691	0.59070885	0.5506245890861275	0.8354928	0.6634382566585957	0.5001086	10.299668	1
TNFRSF10D	0.3923996	0.3734454	0.38297172912557526	0.5319984	0.5108958837772397	0.5104096	6.699991	1
LOXL2	0.37255022	0.3528675	0.36456278763971073	0.5175133	0.4794188861985472	0.5523394	6.781692	1
SLC25A37	0.2887723	0.2512342	0.2787639710716634	0.5652547	0.5447941888619855	1.1695493	23.11405	1
NEFL	0.046396144	0.05138304	0.05752794214332676	0.009657811	0.007263922518159807	-2.399468	8.418232	1
EBF2	0.029327098	0.032892257	0.0440499671268902	0.0030683256	0.004842615012106538	-3.380335	15.226986	1
BNIP3L	0.883647	0.83506864	0.7015121630506246	1.2414753	0.8595641646489104	0.5720324	28.510324	1
ZNF395	0.043284435	0.03344741	0.043721236028928336	0.11573841	0.12106537530266344	1.7878402	6.0220084	1
RBPMS	0.5783835	0.5492247	0.5272846811308349	0.7931465	0.6852300242130751	0.5301102	12.425377	1
LSM1	0.552934	0.5735588	0.5529257067718606	0.40100574	0.423728813559322	-0.5162104	9.401487	1
TCIM	0.32287335	0.25306737	0.2501643655489809	0.8370284	0.5811138014527845	1.7253575	35.76872	1
PLAT	0.20416172	0.21581024	0.2123602892833662	0.11834323	0.11138014527845036	-0.866236	5.937409	1
SNAI2	0.24726674	0.2640374	0.27909270216962523	0.12372101	0.13075060532687652	-1.0930324	12.825107	1
ATP6V1H	0.29533118	0.307071	0.3395792241946088	0.2088432	0.2397094430992736	-0.55593103	5.385068	1
FAM110B	0.07355299	0.08049896	0.1042077580539119	0.02238502	0.031476997578692496	-1.8417971	12.58613	1
AC083967.1	0.06402475	0.07157058	0.07264957264957266	0.008438219	0.009685230024213076	-3.069374	17.789574	1
SULF1	0.43644896	0.4802212	0.36489151873767256	0.11401784	0.11138014527845036	-2.0734751	44.55244	1
MSC-AS1	0.010392829	0.0118039325	0.013806706114398421	3.0559022e-10	0.0	-6.89529	9.347304	1
TERF1	0.38187578	0.39725983	0.4128862590401052	0.26854616	0.2929782082324455	-0.56473887	7.018434	1
JPH1	0.071332306	0.061753888	0.07067718606180144	0.141877	0.162227602905569	1.1987209	5.2328014	1
GDAP1	0.068435386	0.074020095	0.08908612754766601	0.027294053	0.03389830508474576	-1.4360021	7.140088	1
ZFHX4	0.06372478	0.07132374	0.09138724523339908	0.0077470243	0.012106537530266344	-3.186186	28.65518	1
LINC02605	0.0046161446	0.005242971	0.007560815253122946	3.0559022e-10	0.0	-5.739566	5.4144506	1
STMN2	0.23444964	0.24879082	0.21170282708744248	0.12879764	0.09927360774818401	-0.9492871	6.7985945	1
FABP5	1.3767841	1.5021036	0.833990795529257	0.4537871	0.41404358353510895	-1.726675	44.55244	1
FABP4	0.11644803	0.1320389	0.10552268244575937	0.0016200964	0.002421307506053269	-6.263422	44.55244	1
CA2	0.53460294	0.4020348	0.3727810650887574	1.511045	0.8256658595641646	1.909891	44.55244	1
MMP16	0.08856527	0.09812203	0.11834319526627218	0.01818216	0.021791767554479417	-2.42561	20.788712	1
SDC2	0.13075082	0.14634797	0.16272189349112426	0.015876455	0.01937046004842615	-3.196369	44.55244	1
RNF19A	0.85039186	0.88428766	0.7018408941485864	0.60077477	0.5399515738498789	-0.5576145	15.744135	1
LRP12	0.12968089	0.13728839	0.16436554898093358	0.07365429	0.09200968523002422	-0.89746135	5.642122	1
ANGPT1	0.10604548	0.116542585	0.14003944773175542	0.028736033	0.03389830508474576	-2.01615	17.837046	1
SYBU	0.013479629	0.015115992	0.01873767258382643	0.0014276278	0.002421307506053269	-3.3162236	7.226089	1
CCN3	0.048169456	0.053532805	0.05391190006574622	0.008658355	0.012106537530266344	-2.614384	13.015735	1
ENPP2	0.028994864	0.03196433	0.036817882971729124	0.0071236715	0.007263922518159807	-2.150165	5.4761763	1
SNTB1	0.11165661	0.09641508	0.11637080867850098	0.22392583	0.25181598062953997	1.2148387	8.800106	1
AC090192.2	0.012036727	0.0135128	0.016107823800131493	0.0011653585	0.002421307506053269	-3.427346	6.7764173	1
MTSS1	0.5117935	0.48493665	0.47435897435897434	0.70960385	0.6198547215496368	0.5491234	10.508469	1
MYC	0.07959511	0.08636556	0.10552268244575937	0.029734852	0.04116222760290557	-1.535127	9.773281	1
FAM49B	0.29587772	0.31079412	0.33760683760683763	0.18599047	0.2106537530266344	-0.7404191	8.383514	1
TG	0.0051960526	0.0059016105	0.007889546351084813	3.0559022e-10	0.0	-5.9072733	5.4225717	1
NDRG1	0.23322457	0.18973956	0.2143326758711374	0.5535085	0.45036319612590797	1.5440855	22.173758	1
AC103706.1	0.0068451525	0.0077746017	0.010848126232741617	3.0559022e-10	0.0	-6.2991304	7.288912	1
KHDRBS3	0.087179184	0.09302204	0.10946745562130178	0.04415075	0.05569007263922518	-1.0734206	5.2078466	1
DENND3	0.16149692	0.14782092	0.16699539776462854	0.26222453	0.28329297820823246	0.82652646	6.1722956	1
JRK	0.06527761	0.06996364	0.08711374095989481	0.030755768	0.04116222760290557	-1.1831259	5.174668	1
TSTA3	0.29601645	0.31152308	0.33826429980276135	0.18178266	0.21549636803874092	-0.776794	10.0343895	1
SCX	0.02799872	0.030873751	0.03977646285338593	0.0068231146	0.009685230024213076	-2.1615531	6.873308	1
COMMD5	0.26174486	0.27716374	0.30703484549638393	0.14815614	0.17191283292978207	-0.9031671	10.669879	1
DOCK8	0.09995854	0.10626215	0.12195923734385272	0.053536274	0.07263922518159806	-0.98770386	5.62379	1
SMARCA2	0.39287427	0.41157243	0.4184746877054569	0.2551335	0.288135593220339	-0.68967915	10.634052	1
PLGRKT	0.16630355	0.17577487	0.20710059171597633	0.09652111	0.13075060532687652	-0.864139	7.248679	1
PTPRD	0.08169648	0.08801835	0.1111111111111111	0.035140265	0.04116222760290557	-1.3222177	6.824089	1
PTPRD-AS1	0.007544635	0.008569051	0.011176857330703484	3.0559022e-10	0.0	-6.4377975	7.606043	1
LURAP1L	0.05424948	0.059529975	0.0782380013149244	0.015348784	0.021791767554479417	-1.9485446	10.832406	1
LINC01235	0.025088608	0.027720854	0.03451676528599606	0.005701298	0.007263922518159807	-2.2617192	5.5261936	1
FREM1	0.085057646	0.09380456	0.11735700197238659	0.020639392	0.024213075060532687	-2.1788218	16.622425	1
SNAPC3	0.25546312	0.24104807	0.2695595003287311	0.36162493	0.3801452784503632	0.58497375	5.498249	1
BNC2	0.02282114	0.02550103	0.03418803418803419	0.0030828977	0.004842615012106538	-3.0077891	10.164054	1
RRAGA	0.48257673	0.5013784	0.49474030243261014	0.34407476	0.35108958837772397	-0.5430464	8.246835	1
CDKN2A	0.31825164	0.3352511	0.3067061143984221	0.19302107	0.18159806295399517	-0.7961666	7.875907	1
CDKN2B	0.05042142	0.054397013	0.06804733727810651	0.021132182	0.026634382566585957	-1.3599246	5.0139275	1
LINGO2	0.01678724	0.01876383	0.027942143326758713	0.0022292454	0.004842615012106538	-3.017688	9.230667	1
TPM2	0.8552989	0.8938387	0.6420118343195266	0.57147956	0.5108958837772397	-0.6452216	19.559858	1
GLIPR2	0.1060003	0.114083365	0.14003944773175542	0.046471506	0.06053268765133172	-1.293833	9.334474	1
TOMM5	1.1429572	1.1893805	0.8313609467455622	0.8010574	0.6416464891041163	-0.57017404	24.370577	1
PGM5-AS1	0.0066280635	0.0075280396	0.00953320184089415	3.0559022e-10	0.0	-6.253236	5.9064813	1
TJP2	0.3229529	0.33906356	0.3547008547008547	0.2042708	0.2324455205811138	-0.730792	9.328684	1
APBA1	0.022421125	0.024785932	0.03155818540433925	0.0050036483	0.007263922518159807	-2.2857296	6.3738933	1
TRPM6	0.006174392	0.007012775	0.008875739644970414	3.0559022e-10	0.0	-6.152336	6.230993	1
PCSK5	0.13694645	0.14506385	0.16469428007889547	0.07716416	0.09443099273607748	-0.909811	5.926562	1
TLE4	0.19170219	0.20493928	0.22813938198553582	0.09418248	0.1089588377723971	-1.1208386	11.213106	1
TLE1	0.2993665	0.3195115	0.33596318211702825	0.15096734	0.17433414043583534	-1.0811274	17.063066	1
NTRK2	0.029435746	0.033225846	0.04437869822485207	0.0015201519	0.002421307506053269	-4.3624406	20.662298	1
GAS1	0.13968417	0.1555933	0.1702827087442472	0.022511752	0.029055690072639227	-2.7835622	41.83063	1
S1PR3	0.16986234	0.19058959	0.20315581854043394	0.017171917	0.021791767554479417	-3.464726	44.55244	1
SHC3	0.06842222	0.07417214	0.09171597633136094	0.026064046	0.0387409200968523	-1.5052356	8.824076	1
CKS2	0.25291365	0.26823083	0.2863247863247863	0.14007393	0.1549636803874092	-0.9367947	9.799601	1
SYK	0.022213632	0.024717761	0.03287310979618672	0.0037699933	0.004842615012106538	-2.68097	7.3150787	1
NFIL3	0.066530064	0.05448784	0.0670611439842209	0.15522234	0.1694915254237288	1.5086138	7.1668415	1
MFSD14B	0.21490744	0.22529507	0.257396449704142	0.13837734	0.16464891041162227	-0.70280606	6.016212	1
TMEM246	0.30355415	0.3157565	0.33925049309664695	0.21365935	0.2566585956416465	-0.5632817	6.0084662	1
SLC44A1	0.40690982	0.37931204	0.38625904010519396	0.6101753	0.5641646489104116	0.6856949	11.883419	1
SVEP1	0.024842465	0.027821183	0.03977646285338593	0.002903184	0.004842615012106538	-3.2167952	12.716896	1
LPAR1	0.00714924	0.008119974	0.011176857330703484	3.0559022e-10	0.0	-6.3610578	7.9832616	1
AL160272.1	0.0050835465	0.00577383	0.009204470742932281	3.0559022e-10	0.0	-5.8762255	6.1674685	1
FBXW2	0.30971292	0.32179576	0.3507560815253123	0.22069946	0.25907990314769974	-0.5438569	5.729469	1
STOM	0.12061702	0.10901318	0.13182117028270873	0.2060925	0.21549636803874092	0.9181665	5.0914884	1
PTGS1	0.010744739	0.004821049	0.006245890861275477	0.054376792	0.06537530266343826	3.468604	5.493448	1
ANGPTL2	0.26239055	0.27987182	0.2938856015779093	0.13361126	0.15738498789346247	-1.0661606	14.667819	1
SH2D3C	0.33233398	0.34514764	0.3635765943458251	0.23793633	0.27602905569007263	-0.5364497	5.8937564	1
COQ4	0.24481177	0.25784397	0.2892833662064431	0.14880307	0.17675544794188863	-0.79268414	7.9885507	1
SLC27A4	0.07610724	0.08306556	0.0992767915844839	0.02485939	0.03389830508474576	-1.7364037	11.560106	1
IER5L	0.24798985	0.22721113	0.2577251808021039	0.40102547	0.3922518159806295	0.8193852	8.771686	1
LAMC3	0.012989282	0.014472722	0.01873767258382643	0.0020636464	0.004842615012106538	-2.7517335	6.206307	1
AIF1L	0.004813963	0.0054676463	0.007232084155161078	3.0559022e-10	0.0	-5.798991	5.1088586	1
SNHG7	0.5934615	0.5545296	0.5358316896778436	0.8802081	0.6682808716707022	0.6664839	14.87814	1
ENTPD2	0.012262892	0.013927886	0.01775147928994083	3.0559022e-10	0.0	-7.132149	11.300806	1
SAPCD2	0.0062972363	0.0071522975	0.009861932938856016	3.0559022e-10	0.0	-6.1803617	6.6421847	1
PFKP	0.45678538	0.40747127	0.41946088099934253	0.82000464	0.6755447941888619	1.0087557	29.048235	1
PITRM1	0.1759724	0.18689878	0.21696252465483234	0.09547289	0.12106537530266344	-0.9683555	8.923312	1
MANCR	0.17085674	0.18994194	0.20907297830374755	0.03026126	0.0387409200968523	-2.6460145	44.55244	1
NET1	0.04815259	0.052013963	0.06771860618014464	0.019704618	0.029055690072639227	-1.3958331	5.5280714	1
GATA3	0.21996059	0.2419388	0.2606837606837607	0.058056742	0.06779661016949153	-2.05722	35.08325	1
CELF2	0.2433582	0.2581248	0.28303747534516766	0.1345735	0.162227602905569	-0.9391614	11.222032	1
PROSER2	0.042280372	0.033434898	0.04043392504930966	0.10743041	0.1234866828087167	1.6810097	5.8847313	1
ITGA8	0.1412006	0.12614045	0.14135437212360288	0.2521339	0.2736077481840194	0.9985879	7.291005	1
RSU1	0.50325763	0.53101695	0.5164365548980934	0.29877678	0.31476997578692495	-0.8294789	18.12237	1
HACD1	0.12972961	0.13934359	0.16436554898093358	0.05892456	0.07506053268765134	-1.2402943	10.019118	1
PLXDC2	0.088394515	0.09655802	0.11505588428665352	0.028273575	0.03631961259079903	-1.7683415	13.208168	1
WAC-AS1	0.261457	0.27297235	0.3057199211045365	0.17662057	0.19612590799031476	-0.6278131	5.4985776	1
MACORIS	0.010494924	0.011723997	0.014792899408284023	0.0014428626	0.002421307506053269	-2.9380364	5.0174356	1
FZD8	0.18711904	0.2045947	0.2353714661406969	0.058379535	0.07021791767554479	-1.80747	26.656557	1
CXCL12	0.046223156	0.0507745	0.06081525312294543	0.012692983	0.01694915254237288	-1.99159	8.770334	1
DEPP1	0.4615237	0.5011849	0.4072978303747535	0.1693756	0.15980629539951574	-1.5645531	38.226505	1
WASHC2C	0.21142697	0.22176887	0.24819197896120973	0.13523337	0.16464891041162227	-0.7131896	5.9930162	1
VSTM4	0.0098299775	0.011024811	0.015450361604207758	0.0010300878	0.002421307506053269	-3.2992742	6.350273	1
PRKG1	0.19046617	0.20145829	0.23175542406311636	0.109482564	0.1234866828087167	-0.8791788	7.2440896	1
DKK1	0.0060576	0.006880127	0.009204470742932281	3.0559022e-10	0.0	-6.125177	5.686951	1
LINC02672	0.018343803	0.010979404	0.012491781722550954	0.072587624	0.0774818401937046	2.7138295	5.418389	1
FAM13C	0.07606707	0.08132059	0.09533201840894148	0.037374094	0.04600484261501211	-1.1195	5.030919	1
SLC16A9	0.116178684	0.13116561	0.1393819855358317	0.0057991403	0.007263922518159807	-4.4758406	44.55244	1
ANK3	0.13941346	0.1481413	0.17685733070348456	0.07513465	0.09443099273607748	-0.97847825	7.199314	1
DNAJC12	0.032814603	0.036128916	0.048323471400394474	0.00840341	0.012106537530266344	-2.0910282	7.1241846	1
DDX50	0.20328401	0.18839791	0.22090729783037474	0.31291515	0.3414043583535109	0.73168385	6.5165954	1
VPS26A	0.4376762	0.4561336	0.462853385930309	0.30171105	0.33171912832929784	-0.59612703	9.313394	1
COL13A1	0.2739355	0.21933782	0.22912557527942143	0.67607	0.5302663438256658	1.6235738	29.35703	1
PPA1	0.38683602	0.40316635	0.4181459566074951	0.2665379	0.2857142857142857	-0.5968511	7.749599	1
PALD1	0.30905607	0.32907498	0.3458251150558843	0.16158551	0.1864406779661017	-1.0256642	15.942952	1
SGPL1	0.08891041	0.09613524	0.1203155818540434	0.035703376	0.04600484261501211	-1.4264696	9.416032	1
SPOCK2	0.041989528	0.03220607	0.03418803418803419	0.11404855	0.13317191283292978	1.8210353	6.673178	1
DDIT4	0.16370514	0.111491755	0.12590401051939515	0.54829127	0.4358353510895884	2.2969751	28.73109	1
MICU1	0.30030712	0.31294286	0.3428665351742275	0.20721954	0.23486682808716708	-0.594504	6.1327963	1
OIT3	0.041290767	0.0070381146	0.007560815253122946	0.29358223	0.20581113801452786	5.3625693	17.880707	1
P4HA1	0.6545241	0.5864289	0.5516107823800132	1.1560912	0.8232445520581114	0.9791059	43.190712	1
FUT11	0.24581781	0.22981887	0.2583826429980276	0.36364672	0.38256658595641646	0.6618093	6.4751396	1
PLAU	0.7994423	0.84085333	0.6545036160420776	0.49448436	0.43825665859564167	-0.76580924	22.548637	1
PLAC9	0.0464328	0.052558053	0.06377383300460224	0.0013097093	0.002421307506053269	-5.2231846	34.065517	1
PAPSS2	0.2222761	0.20848401	0.23833004602235372	0.3238478	0.34382566585956414	0.6351328	5.373353	1
PCGF5	0.15379508	0.16264814	0.18869165023011178	0.08857677	0.1089588377723971	-0.8760128	6.275304	1
IDE	0.17667134	0.18649727	0.2123602892833662	0.10427809	0.13317191283292978	-0.83810896	7.034886	1
LGI1	0.009662347	0.010974276	0.015779092702169626	3.0559022e-10	0.0	-6.7910643	10.327838	1
PDLIM1	0.3897139	0.3677531	0.37738330046022356	0.5514593	0.4891041162227603	0.58438647	7.7398076	1
SORBS1	0.08662082	0.06869266	0.08744247205785667	0.21867158	0.2397094430992736	1.6690987	11.518143	1
ENTPD1	0.46626315	0.488192	0.4714003944773176	0.30472735	0.31476997578692495	-0.6797519	10.99955	1
UBTD1	0.302589	0.3151484	0.33793556870479946	0.21006401	0.24455205811138014	-0.58497345	6.0185733	1
HPS1	0.16787395	0.1822228	0.2094017094017094	0.06216506	0.07263922518159806	-1.5500002	17.669348	1
HPSE2	0.008157807	0.009265471	0.013149243918474688	3.0559022e-10	0.0	-6.5492754	9.119334	1
INA	0.0051124953	0.005806709	0.007560815253122946	3.0559022e-10	0.0	-5.8842783	5.209724	1
MXI1	0.16112888	0.1346926	0.15844838921762	0.35584947	0.32929782082324455	1.4009311	13.5398	1
ADRA2A	0.013049501	0.01482129	0.01873767258382643	3.0559022e-10	0.0	-7.2212243	12.3672285	1
CASP7	0.25535196	0.2666523	0.2905982905982906	0.17209974	0.2009685230024213	-0.63141763	5.7687535	1
AFAP1L2	0.10352506	0.11428485	0.14201183431952663	0.02428074	0.03389830508474576	-2.2300823	23.899183	1
ABLIM1	0.1815108	0.19091654	0.21597633136094674	0.11221202	0.13075060532687652	-0.7661852	5.629521	1
ATRNL1	0.020584607	0.023009637	0.03188691650230112	0.0027235914	0.004842615012106538	-3.0328913	9.854406	1
GFRA1	0.05255315	0.058959745	0.07856673241288625	0.0053578513	0.007263922518159807	-3.4357703	25.006353	1
GRK5	0.40682706	0.4228924	0.42965154503616043	0.2884805	0.3099273607748184	-0.5516579	7.064943	1
CPXM2	0.6118033	0.56573695	0.5187376725838264	0.9511096	0.6682808716707022	0.74937683	19.852055	1
UROS	0.44429913	0.47116262	0.47337278106508873	0.24641512	0.2639225181598063	-0.9348551	18.984888	1
ADAM12	0.24425878	0.22688527	0.2504930966469428	0.37221086	0.3486682808716707	0.713909	6.2085285	1
EBF3	0.042208843	0.047274314	0.05654174884944116	0.004891766	0.004842615012106538	-3.246483	15.797943	1
C10orf143	0.010226608	0.011448041	0.013806706114398421	0.0012308335	0.002421307506053269	-3.1172462	5.5097146	1
BNIP3	0.67277795	0.5741312	0.5358316896778436	1.399379	0.8280871670702179	1.2851863	44.55244	1
IFITM2	1.3408054	1.2746894	0.8612754766600921	1.8277885	0.9418886198547215	0.5199191	42.57017	1
SIGIRR	0.28709227	0.26862645	0.2876397107166338	0.42309314	0.4213075060532688	0.65517795	7.1355357	1
MIR210HG	0.06613505	0.040979534	0.047337278106508875	0.2514157	0.26150121065375304	2.6141565	18.205536	1
TSPAN4	0.37186903	0.3519831	0.373767258382643	0.5183305	0.5108958837772397	0.55823475	7.4997635	1
H19	0.3270848	0.28065836	0.2593688362919132	0.6690308	0.3559322033898305	1.2529593	11.507885	1
IGF2	0.07968905	0.06298035	0.07725180802103879	0.2027554	0.14527845036319612	1.6851892	6.4922094	1
KCNQ1	0.08590446	0.074012406	0.08547008547008547	0.17349847	0.1937046004842615	1.2279673	6.5347733	1
SLC22A18AS	0.013022731	0.014565029	0.017422748191978962	0.0016635719	0.002421307506053269	-3.0558076	5.905888	1
PHLDA2	0.6838273	0.722733	0.6107823800131492	0.39732575	0.39709443099273606	-0.86297715	25.900846	1
OLFML1	0.005791329	0.006577705	0.008547008547008548	3.0559022e-10	0.0	-6.061276	5.7491546	1
PPFIBP2	0.021847421	0.024655452	0.03517422748191979	0.0011653585	0.002421307506053269	-4.290128	16.792242	1
RIC3	0.028268846	0.031767644	0.03977646285338593	0.0024988484	0.004842615012106538	-3.616148	16.420898	1
ADM	0.25579116	0.2302836	0.24819197896120973	0.44365752	0.39951573849878935	0.9457334	10.857735	1
LYVE1	1.2368236	1.2911552	0.6988823142669297	0.83668065	0.4794188861985472	-0.62585276	17.079235	1
SOX6	0.044203542	0.048415754	0.058842866535174225	0.01317129	0.01937046004842615	-1.8701447	8.046931	1
LDHA	1.253643	1.1337216	0.7836949375410914	2.1369402	0.9539951573849879	0.91442037	44.55244	1
GAS2	0.00926877	0.010527264	0.014464168310322156	3.0559022e-10	0.0	-6.731622	9.704309	1
SVIP	0.6014329	0.6375859	0.57922419460881	0.33515108	0.35108958837772397	-0.927604	26.206299	1
FIBIN	0.029393598	0.033384357	0.043721236028928336	3.0559022e-10	0.0	-8.38734	26.99014	1
LGR4	0.2050587	0.21494025	0.24293228139381987	0.13225633	0.14769975786924938	-0.7001795	5.2002087	1
ABTB2	0.03624947	0.039641064	0.04766600920447074	0.011269127	0.01694915254237288	-1.8055091	6.5896335	1
FJX1	0.19099262	0.20308152	0.2274819197896121	0.10193037	0.11864406779661017	-0.9937705	9.177644	1
LRRC4C	0.049412906	0.05533949	0.07001972386587771	0.005753133	0.007263922518159807	-3.243633	18.932686	1
C11orf96	0.37805873	0.39999402	0.3698224852071006	0.21647362	0.22033898305084745	-0.8854814	13.12612	1
CHST1	0.98578167	1.0706133	0.7744904667981591	0.36101067	0.32929782082324455	-1.5680593	44.55244	1
LINC02716	0.057831854	0.062804624	0.0762656147271532	0.021197697	0.026634382566585957	-1.5624688	7.092151	1
MDK	0.4565692	0.49603844	0.39447731755424065	0.1658337	0.15254237288135594	-1.5801358	35.739784	1
DDB2	0.24437526	0.22953187	0.25312294543063774	0.3536915	0.36803874092009686	0.62357646	5.6819367	1
ACP2	0.11605234	0.12328757	0.1492439184746877	0.06276795	0.0774818401937046	-0.9728005	5.920311	1
MTCH2	0.46659264	0.48580366	0.4917817225509533	0.32507545	0.36319612590799033	-0.579452	9.779169	1
APLNR	0.053554375	0.03626314	0.03780407626561473	0.1809103	0.1864406779661017	2.315523	11.2225895	1
