gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
MIR1302-2HG	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
FAM138A	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
OR4F5	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL627309.1	0.0026340385	-7.2759576e-11	0.0	0.002991515	0.0035714285714285713	4.9502435	0.7847392	0
AL627309.3	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL627309.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL627309.5	0.021433065	0.031776104	0.039473684210526314	0.020029332	0.02857142857142857	-0.6631761	0.26603955	0
AL627309.4	0.0019976567	0.007579614	0.013157894736842105	0.0012401054	0.0017857142857142857	-2.5186875	0.38550398	0
AP006222.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL732372.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
OR4F29	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AC114498.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
OR4F16	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL669831.2	0.0009104419	-7.2759576e-11	0.0	0.0010340019	0.0017857142857142857	3.5033522	0.49793044	0
LINC01409	0.032708947	0.031516064	0.05263157894736842	0.032870892	0.04285714285714286	0.060535148	0.02802334	0
FAM87B	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC01128	0.13242717	0.10321422	0.14473684210526316	0.13639197	0.1732142857142857	0.40177718	0.4996307	0
LINC00115	0.0063723614	0.019862028	0.039473684210526314	0.004541614	0.007142857142857143	-2.10456	0.6960406	0
FAM41C	0.014172174	0.004667062	0.013157894736842105	0.015462152	0.025	1.7068694	1.0647181	0
AL645608.6	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL645608.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL645608.4	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC02593	0.0023353118	-7.2759576e-11	0.0	0.002652247	0.005357142857142857	4.7825394	1.0725468	0
SAMD11	0.01740312	-7.2759576e-11	0.0	0.019764973	0.02857142857142857	7.634084	4.060817	0
NOC2L	0.23311211	0.24806392	0.34210526315789475	0.23108223	0.29285714285714287	-0.10226291	0.14270018	0
KLHL17	0.012845524	0.02821128	0.039473684210526314	0.010760061	0.014285714285714285	-1.3823447	0.52007544	0
PLEKHN1	0.0023561039	0.011615665	0.013157894736842105	0.0010994335	0.0017857142857142857	-3.2880137	0.43150228	0
PERM1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL645608.7	0.0043106996	0.013741772	0.013157894736842105	0.0030308033	0.005357142857142857	-2.1444237	0.3541489	0
HES4	0.4537413	0.46096283	0.5	0.45276177	0.4660714285714286	-0.025892586	0.044980697	0
ISG15	0.3768901	0.2590126	0.34210526315789475	0.39288765	0.42678571428571427	0.6009048	2.1037407	0
AL645608.1	0.0012052767	-7.2759576e-11	0.0	0.0013688497	0.0017857142857142857	3.8766158	0.49792445	0
AGRN	0.24397703	0.26070163	0.35526315789473684	0.24170662	0.29464285714285715	-0.10909897	0.15040155	0
AL645608.5	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL645608.8	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
RNF223	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
C1orf159	0.029370528	0.013937506	0.02631578947368421	0.031465005	0.039285714285714285	1.1690395	0.7912369	0
AL390719.3	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC01342	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL390719.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TTLL10-AS1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TTLL10	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TNFRSF18	0.0024679964	-7.2759576e-11	0.0	0.002802939	0.0035714285714285713	4.859443	0.7992979	0
TNFRSF4	0.050208855	0.046772882	0.06578947368421052	0.05067527	0.0625	0.115372494	0.06438651	0
SDF4	0.7029651	0.5849052	0.631578947368421	0.7189877	0.6928571428571428	0.2977183	1.33997	0
B3GALT6	0.20183682	0.16056475	0.2236842105263158	0.20743808	0.2625	0.36932272	0.5951979	0
C1QTNF12	0.0008557096	-7.2759576e-11	0.0	0.00097184145	0.0017857142857142857	3.4220207	0.49792665	0
AL162741.1	0.0016023613	-7.2759576e-11	0.0	0.0018198243	0.0035714285714285713	4.2629037	0.8027314	0
UBE2J2	0.33768395	0.28743073	0.40789473684210525	0.3445034	0.40714285714285714	0.26122075	0.64171696	0
LINC01786	0.00093472545	-7.2759576e-11	0.0	0.0010615811	0.0017857142857142857	3.538019	0.49793017	0
SCNN1D	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
ACAP3	0.0972042	0.077622764	0.11842105263157894	0.09986179	0.1357142857142857	0.3630396	0.34041864	0
PUSL1	0.09545587	0.15983777	0.2236842105263158	0.086718574	0.10892857142857143	-0.881435	1.2167476	0
INTS11	0.22995315	0.2504208	0.3026315789473684	0.22717465	0.2910714285714286	-0.14049354	0.18651305	0
AL139287.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
CPTP	0.10245231	0.08884008	0.13157894736842105	0.10429977	0.1357142857142857	0.23121284	0.21374181	0
TAS1R3	0.0012632773	0.010571513	0.013157894736842105	6.693881e-10	0.0	-6.7376113	0.49413708	0
DVL1	0.0851492	0.09895371	0.13157894736842105	0.08327593	0.10892857142857143	-0.24858007	0.18187489	0
MXRA8	0.009122079	0.0066341534	0.013157894736842105	0.009459718	0.01607142857142857	0.5054715	0.1529058	0
AURKAIP1	0.91374856	0.76361305	0.7368421052631579	0.93412346	0.8035714285714286	0.29073703	1.8824764	0
CCNL2	0.36913368	0.4101868	0.5263157894736842	0.3635614	0.4142857142857143	-0.17403698	0.39296454	0
MRPL20-AS1	0.06273971	0.06067582	0.09210526315789473	0.06302005	0.08214285714285714	0.054601002	0.034240562	0
MRPL20	0.8271625	0.7073845	0.6447368421052632	0.8434177	0.7571428571428571	0.2537197	1.1101928	0
AL391244.2	0.0049448293	0.01773194	0.02631578947368421	0.0032095362	0.005357142857142857	-2.4297626	0.4893207	0
ANKRD65	0.0022907974	0.008608577	0.013157894736842105	0.0014333698	0.0017857142857142857	-2.5057313	0.3835826	0
AL391244.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TMEM88B	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC01770	0.00094789226	-7.2759576e-11	0.0	0.0010765346	0.0017857142857142857	3.5564728	0.49792445	0
VWA1	0.29801127	0.38437784	0.40789473684210525	0.2862895	0.3107142857142857	-0.42492175	0.8897905	0
ATAD3C	0.007789079	0.014307463	0.02631578947368421	0.006904502	0.008928571428571428	-1.0404619	0.29826134	0
ATAD3B	0.03199726	0.040309258	0.05263157894736842	0.030869422	0.039285714285714285	-0.38384145	0.17921883	0
ATAD3A	0.10127098	0.11529877	0.17105263157894737	0.09936727	0.1357142857142857	-0.21433412	0.19356066	0
TMEM240	0.059758574	0.06901497	0.07894736842105263	0.05850244	0.08035714285714286	-0.23803747	0.13613175	0
SSU72	0.715113	0.8047284	0.7894736842105263	0.70295095	0.6696428571428571	-0.1950519	0.9039443	0
AL645728.1	0.01816749	-7.2759576e-11	0.0	0.020633075	0.02857142857142857	7.6957912	4.1132174	0
FNDC10	0.061201375	0.06409135	0.10526315789473684	0.06080921	0.07857142857142857	-0.07571846	0.04753943	0
AL691432.4	0.0052546384	0.014139637	0.02631578947368421	0.004048884	0.005357142857142857	-1.7791172	0.48647535	0
AL691432.2	0.022340896	0.05431375	0.09210526315789473	0.018001603	0.02857142857142857	-1.5878539	1.0194644	0
MIB2	0.10677649	0.1776519	0.2631578947368421	0.09715788	0.12321428571428572	-0.86997783	1.4495176	0
MMP23B	0.01861418	0.008640809	0.013157894736842105	0.019967714	0.02857142857142857	1.1990376	0.5785203	0
CDK11B	0.21907537	0.27713546	0.3815789473684211	0.21119545	0.26964285714285713	-0.39185	0.7936828	0
FO704657.1	0.0024620655	-7.2759576e-11	0.0	0.0027962027	0.0035714285714285713	4.856092	0.7968664	0
SLC35E2B	0.09919703	0.14725477	0.21052631578947367	0.092674986	0.125	-0.6674859	0.84074193	0
CDK11A	0.15726306	0.21475871	0.2894736842105263	0.14946026	0.20535714285714285	-0.52266145	0.8550289	0
SLC35E2A	0.042098265	0.024945796	0.05263157894736842	0.04442614	0.0625	0.8300842	0.7323507	0
NADK	0.1469867	0.091407046	0.14473684210526316	0.15452965	0.19464285714285715	0.75686216	1.405871	0
GNB1	1.224656	1.0367664	0.881578947368421	1.2501549	0.9035714285714286	0.2699921	2.867633	0
AL109917.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
CALML6	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TMEM52	0.0012400671	-7.2759576e-11	0.0	0.001408362	0.0017857142857142857	3.9149117	0.49793348	0
CFAP74	0.015668832	0.004873645	0.013157894736842105	0.017133884	0.023214285714285715	1.7928724	1.103479	0
AL391845.2	0.009017606	0.014473003	0.013157894736842105	0.008277188	0.0125	-0.7987603	0.16952087	0
GABRD	0.029033689	0.02672779	0.039473684210526314	0.029346783	0.04285714285714286	0.13438183	0.058427166	0
AL391845.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
PRKCZ	0.029283836	0.07272497	0.09210526315789473	0.02338836	0.02857142857142857	-1.6324873	1.1053835	0
AL590822.2	0.002000521	0.004873645	0.013157894736842105	0.0016105974	0.0017857142857142857	-1.5398034	0.27856994	0
PRKCZ-AS1	0.0013155631	-7.2759576e-11	0.0	0.0014941036	0.0017857142857142857	3.9946744	0.49792472	0
FAAP20	0.68275446	0.6419127	0.7236842105263158	0.6882974	0.6892857142857143	0.10063972	0.3686008	0
AL590822.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
SKI	0.28437492	0.3237058	0.40789473684210525	0.27903658	0.3392857142857143	-0.21415755	0.40313402	0
AL590822.3	0.0021508224	-7.2759576e-11	0.0	0.0024427196	0.0035714285714285713	4.6683016	0.7994232	0
MORN1	0.005787842	-7.2759576e-11	0.0	0.0065733353	0.007142857142857143	6.060337	1.3026869	0
AL589739.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL513477.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
RER1	0.52873284	0.3896587	0.5	0.5476071	0.5892857142857143	0.4908236	2.400155	0
PEX10	0.061816018	0.058237877	0.09210526315789473	0.062301714	0.08928571428571429	0.09715271	0.064963564	0
PLCH2	0.0010699597	-7.2759576e-11	0.0	0.0012151684	0.0017857142857142857	3.7171767	0.4979249	0
AL139246.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL139246.4	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
PANK4	0.021445991	0.014320168	0.02631578947368421	0.02241305	0.03214285714285714	0.6426737	0.3136651	0
HES5	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL139246.5	0.036327995	0.007880472	0.013157894736842105	0.04018875	0.05714285714285714	2.3358312	2.5752354	0
TNFRSF14-AS1	0.012011545	0.01638524	0.02631578947368421	0.011418001	0.014285714285714285	-0.5172846	0.16044275	0
TNFRSF14	0.028710624	0.025904546	0.039473684210526314	0.029091503	0.039285714285714285	0.16678461	0.069031246	0
AL139246.3	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
PRXL2B	0.16540602	0.14094299	0.21052631578947367	0.16872604	0.21964285714285714	0.25940248	0.34667823	0
MMEL1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL831784.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TTC34	0.0018580455	-7.2759576e-11	0.0	0.0021102084	0.0035714285714285713	4.4661117	0.7721598	0
AC242022.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AC242022.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL592464.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL592464.3	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL592464.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL589702.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
ACTRT2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
PRDM16-DT	0.003713447	0.010558091	0.013157894736842105	0.0027845602	0.005357142857142857	-1.8855258	0.328972	0
PRDM16	0.010073083	0.009317461	0.013157894736842105	0.010175569	0.014285714285714285	0.1258082	0.030531716	0
AL008733.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL590438.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL354743.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL354743.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
ARHGEF16	0.013058074	0.02490153	0.039473684210526314	0.011450714	0.017857142857142856	-1.1140343	0.4341419	0
AL512413.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
MEGF6	0.010396658	0.0056884564	0.013157894736842105	0.011035631	0.014285714285714285	0.94393283	0.35551038	0
AL513320.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TPRG1L	0.1923265	0.18937837	0.2631578947368421	0.19272669	0.2392857142857143	0.025271554	0.028725207	0
WRAP73	0.10027551	0.109957755	0.17105263157894737	0.09896158	0.13392857142857142	-0.15186335	0.13620372	0
TP73	0.0006150491	-7.2759576e-11	0.0	0.00069852005	0.0017857142857142857	2.9973297	0.49790967	0
AL136528.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL136528.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
CCDC27	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
SMIM1	0.011528499	0.04235729	0.06578947368421052	0.007344501	0.010714285714285714	-2.5117652	1.1731732	0
LRRC47	0.15802369	0.20085883	0.2631578947368421	0.15221047	0.2	-0.39988485	0.58153594	0
AL365330.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
CEP104	0.16146868	0.21134797	0.2894736842105263	0.1546995	0.2	-0.44990182	0.72220635	0
DFFB	0.021689191	0.0297877	0.05263157894736842	0.020590063	0.03214285714285714	-0.5306138	0.24742688	0
C1orf174	0.10352328	0.13413653	0.2236842105263158	0.0993687	0.1357142857142857	-0.43246278	0.5504915	0
LINC01134	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC01346	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC01345	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC02780	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL805961.1	0.0012770288	-7.2759576e-11	0.0	0.0014503398	0.0017857142857142857	3.9545135	0.4979345	0
LINC01777	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL355602.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
Z98747.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC01646	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AJAP1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
Z98886.1	0.0011490068	-7.2759576e-11	0.0	0.0013049433	0.0017857142857142857	3.812441	0.49792337	0
BX005132.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC02781	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC02782	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL139823.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
Z98259.3	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
Z98259.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
Z98259.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL365255.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
NPHP4	0.025623491	0.019138606	0.039473684210526314	0.026503602	0.03571428571428571	0.46761736	0.22974987	0
KCNAB2	0.025496451	0.03263108	0.039473684210526314	0.02452819	0.0375	-0.41035068	0.1519073	0
CHD5	0.0024991203	0.011426502	0.013157894736842105	0.0012875358	0.0017857142857142857	-3.054358	0.41945764	0
RPL22	2.2774472	2.5805268	0.9868421052631579	2.236316	0.9982142857142857	-0.20653301	6.899722	0
AL031847.1	0.0012540391	0.0045215734	0.013157894736842105	0.000810579	0.0017857142857142857	-2.343528	0.3751245	0
RNF207	0.00800346	0.007579614	0.013157894736842105	0.008060975	0.0125	0.08770772	0.020758541	0
ICMT	0.18946831	0.116162345	0.18421052631578946	0.19941701	0.25892857142857145	0.7791278	1.7358307	0
LINC00337	0.002297966	-7.2759576e-11	0.0	0.0026098324	0.0035714285714285713	4.760133	0.773303	0
HES3	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
GPR153	0.008328328	0.00462004	0.013157894736842105	0.0088316	0.01607142857142857	0.9201196	0.34948984	0
ACOT7	0.21728863	0.060077794	0.10526315789473684	0.23862427	0.29642857142857143	1.9880421	8.871623	1
AL031848.2	0.0010723112	-7.2759576e-11	0.0	0.001217839	0.0017857142857142857	3.7201033	0.4979257	0
HES2	0.021040324	-7.2759576e-11	0.0	0.023895798	0.03214285714285714	7.906639	4.5475273	0
ESPN	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL031848.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TNFRSF25	0.14073496	0.08930846	0.10526315789473684	0.1477143	0.1875	0.7253026	0.972232	0
PLEKHG5	0.13510637	0.085695565	0.11842105263157894	0.14181222	0.18571428571428572	0.72602385	1.0798163	0
NOL9	0.14174081	0.10657267	0.18421052631578946	0.14651373	0.19285714285714287	0.45882964	0.72552896	0
TAS1R1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
ZBTB48	0.047298297	0.052273013	0.07894736842105263	0.04662329	0.060714285714285714	-0.16468173	0.08884252	0
KLHL21	0.017531043	0.005177638	0.013157894736842105	0.01920758	0.03214285714285714	1.8712031	1.366647	0
PHF13	0.08168601	0.13374618	0.21052631578947367	0.07462091	0.10178571428571428	-0.8409919	1.1028339	0
THAP3	0.120389275	0.19327414	0.2894736842105263	0.11049783	0.15	-0.80607176	1.4552435	0
DNAJC11	0.08522456	0.12391348	0.17105263157894737	0.07997403	0.10714285714285714	-0.63109064	0.60557956	0
LINC01672	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL591163.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
CAMTA1-DT	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
CAMTA1	0.65539354	0.6993956	0.6973684210526315	0.6494224	0.6571428571428571	-0.10693571	0.34621397	0
AL512330.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
CAMTA1-IT1	0.0012084866	-7.2759576e-11	0.0	0.0013724953	0.0017857142857142857	3.8801923	0.49792412	0
Z97987.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL365194.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL359881.3	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL359881.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL359881.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
VAMP3	0.67781293	0.50837356	0.5657894736842105	0.70080835	0.7089285714285715	0.46305308	2.566113	0
Z98884.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
PER3	0.008955403	0.038872756	0.05263157894736842	0.004895081	0.007142857142857143	-2.963886	1.03812	0
Z98884.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
UTS2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
TNFRSF9	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
PARK7	1.3271452	1.034868	0.8157894736842105	1.3668103	0.9303571428571429	0.40133244	4.6834593	0
AL034417.4	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL034417.3	0.0027121443	-7.2759576e-11	0.0	0.003080221	0.0035714285714285713	4.991056	0.80257356	0
ERRFI1	0.04522436	0.049972083	0.07894736842105263	0.044580143	0.06428571428571428	-0.16437264	0.09382551	0
AL034417.2	0.0058864695	0.018962834	0.02631578947368421	0.0041118492	0.007142857142857143	-2.178237	0.5373383	0
LINC01714	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL358876.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
SLC45A1	0.014495218	0.015477701	0.02631578947368421	0.014361848	0.02142857142857143	-0.10723042	0.03442793	0
RERE	0.49029085	0.3892858	0.5	0.5039994	0.5357142857142857	0.37250817	1.3941559	0
RERE-AS1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL357552.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
ENO1	2.4287717	2.7198951	0.9868421052631579	2.389262	0.9964285714285714	-0.18697864	5.9344716	0
ENO1-AS1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
CA6	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
SLC2A7	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
SLC2A5	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
GPR157	0.009532351	0.025001641	0.039473684210526314	0.007432867	0.0125	-1.7365109	0.556731	0
MIR34AHG	0.0473051	0.039446346	0.07894736842105263	0.048371777	0.060714285714285714	0.2936006	0.20669287	0
LNCTAM34A	0.054603104	0.06811176	0.09210526315789473	0.05277003	0.06964285714285715	-0.3675704	0.23621027	0
H6PD	0.08506501	0.046075232	0.07894736842105263	0.09035652	0.12321428571428572	0.9701053	1.3625375	0
SPSB1	0.010930418	0.020271644	0.02631578947368421	0.009662683	0.014285714285714285	-1.0612128	0.32692078	0
BX323043.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LINC02606	0.009208443	0.00462004	0.013157894736842105	0.009831138	0.014285714285714285	1.07316	0.42883968	0
AL928921.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
SLC25A33	0.054251	0.09322075	0.10526315789473684	0.048962507	0.06785714285714285	-0.9275769	0.6507492	0
TMEM201	0.034664333	0.03469913	0.05263157894736842	0.034659687	0.048214285714285716	-0.0016361384	0.0007197341	0
PIK3CD	0.006727947	0.00966401	0.013157894736842105	0.0063294526	0.008928571428571428	-0.6027779	0.12984036	0
PIK3CD-AS1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
PIK3CD-AS2	0.013327386	0.03684902	0.05263157894736842	0.010135157	0.0125	-1.852003	0.8042157	0
CLSTN1	0.34973365	0.32007548	0.4342105263157895	0.3537584	0.40535714285714286	0.14430924	0.30377275	0
CTNNBIP1	0.29452825	0.17022628	0.27631578947368424	0.3113976	0.3732142857142857	0.87092006	3.4829504	0
AL357140.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
AL357140.4	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
LZIC	0.36995548	0.45656776	0.5394736842105263	0.3582002	0.42142857142857143	-0.3499761	0.97240394	0
AL357140.2	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
NMNAT1	0.12804858	0.12649348	0.17105263157894737	0.12825972	0.1732142857142857	0.01998938	0.017034724	0
AL603962.1	7.930794e-10	-7.2759576e-11	0.0	6.693881e-10	0.0	1.0662885e-05	43.51105	0
RBP7	0.03605666	0.07671419	0.10526315789473684	0.030538967	0.0375	-1.3260052	1.0080575	0
