gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
LINC01786	0.0015700296	0.0022594484	0.002421307506053269	0.0010615811	0.0017857142857142857	-1.0223598	0.199613	0
SCNN1D	0.0015670331	0.0036918013	0.004842615012106538	6.693881e-10	0.0	-5.244802	0.79850024	0
ACAP3	0.096924275	0.09294149	0.1089588377723971	0.09986179	0.1357142857142857	0.10350249	0.16021137	0
PUSL1	0.08266969	0.077180184	0.09685230024213075	0.086718574	0.10892857142857143	0.1679052	0.25409546	0
INTS11	0.2275033	0.22794402	0.2639225181598063	0.22717465	0.2910714285714286	-0.00487551	0.010631291	0
AL139287.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
CPTP	0.0911458	0.0733101	0.0847457627118644	0.10429977	0.1357142857142857	0.5080681	1.144638	0
TAS1R3	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
DVL1	0.080314964	0.07630063	0.09443099273607748	0.08327593	0.10892857142857143	0.12604634	0.17713934	0
MXRA8	0.00979518	0.010249895	0.01694915254237288	0.009459718	0.01607142857142857	-0.11457619	0.056695677	0
AURKAIP1	0.88595074	0.82062805	0.6973365617433414	0.93412346	0.8035714285714286	0.18686338	2.3985727	0
CCNL2	0.3595779	0.3541786	0.38498789346246975	0.3635614	0.4142857142857143	0.037711494	0.11813593	0
MRPL20-AS1	0.05563187	0.045614637	0.05569007263922518	0.06302005	0.08214285714285714	0.46544224	0.71363866	0
MRPL20	0.79620916	0.7321952	0.6513317191283293	0.8434177	0.7571428571428571	0.203993	2.3487837	0
AL391244.2	0.0018472155	3.0559022e-10	0.0	0.0032095362	0.005357142857142857	5.0485525	1.0515196	0
ANKRD65	0.002127368	0.003068372	0.002421307506053269	0.0014333698	0.0017857142857142857	-1.047036	0.20105118	0
AL391244.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
TMEM88B	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
LINC01770	0.0013827132	0.0017978497	0.002421307506053269	0.0010765346	0.0017857142857142857	-0.689822	0.13621038	0
VWA1	0.24028249	0.17789724	0.19612590799031476	0.2862895	0.3107142857142857	0.68612367	4.1364813	0
ATAD3C	0.006212775	0.0052748574	0.007263922518159807	0.006904502	0.008928571428571428	0.382056	0.14927569	0
ATAD3B	0.028595053	0.025511846	0.031476997578692496	0.030869422	0.039285714285714285	0.27403325	0.22701609	0
ATAD3A	0.08090847	0.05587985	0.07263922518159806	0.09936727	0.1357142857142857	0.82931423	2.3612316	0
TMEM240	0.055806536	0.052151605	0.06053268765133172	0.05850244	0.08035714285714286	0.16548531	0.19225858	0
SSU72	0.71712464	0.7363421	0.6440677966101694	0.70295095	0.6696428571428571	-0.066942796	0.40289068	0
AL645728.1	0.016255463	0.0103196	0.014527845036319613	0.020633075	0.02857142857142857	0.9926343	0.910832	0
FNDC10	0.05053142	0.03659589	0.04600484261501211	0.06080921	0.07857142857142857	0.7310419	1.2715583	0
AL691432.4	0.0030578768	0.0017142289	0.002421307506053269	0.004048884	0.005357142857142857	1.1933669	0.37332585	0
AL691432.2	0.021158736	0.025439708	0.024213075060532687	0.018001603	0.02857142857142857	-0.4966246	0.3638211	0
MIB2	0.100874186	0.105913624	0.12832929782082325	0.09715788	0.12321428571428572	-0.124362655	0.20163268	0
MMP23B	0.017295029	0.013671224	0.01937046004842615	0.019967714	0.02857142857142857	0.5432195	0.4219298	0
CDK11B	0.19377278	0.17014526	0.19854721549636803	0.21119545	0.26964285714285713	0.31164715	1.083392	0
FO704657.1	0.0021739376	0.0013302165	0.002421307506053269	0.0027962027	0.0035714285714285713	1.0179291	0.26777783	0
SLC35E2B	0.10184906	0.114288844	0.12590799031476999	0.092674986	0.125	-0.30213863	0.5743237	0
CDK11A	0.15058453	0.1521075	0.1791767554479419	0.14946026	0.20535714285714285	-0.025312694	0.045044497	0
SLC35E2A	0.04145909	0.03743662	0.048426150121065374	0.04442614	0.0625	0.24635382	0.26354963	0
NADK	0.14818501	0.13958082	0.15980629539951574	0.15452965	0.19464285714285715	0.14668302	0.3028703	0
GNB1	1.1754147	1.0740713	0.7869249394673123	1.2501549	0.9035714285714286	0.21899816	4.889696	0
AL109917.1	0.0016272228	0.0038336038	0.004842615012106538	6.693881e-10	0.0	-5.29777	0.7984946	0
CALML6	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
TMEM52	0.002164074	0.0031888857	0.002421307506053269	0.001408362	0.0017857142857142857	-1.1246163	0.21487243	0
CFAP74	0.020112228	0.024151044	0.029055690072639227	0.017133884	0.023214285714285715	-0.49279898	0.37701038	0
AL391845.2	0.008259687	0.008235938	0.009685230024213076	0.008277188	0.0125	0.0071215658	0.0026727798	0
GABRD	0.027290693	0.024503553	0.024213075060532687	0.029346783	0.04285714285714286	0.25924328	0.1983624	0
AL391845.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
PRKCZ	0.035229772	0.051287137	0.05569007263922518	0.02338836	0.02857142857142857	-1.1294613	1.5906147	0
AL590822.2	0.002995974	0.0048746117	0.004842615012106538	0.0016105974	0.0017857142857142857	-1.5400836	0.39414302	0
PRKCZ-AS1	0.0008599164	3.0559022e-10	0.0	0.0014941036	0.0017857142857142857	3.994669	0.49792457	0
FAAP20	0.6302762	0.55160123	0.5254237288135594	0.6882974	0.6892857142857143	0.31935444	3.7292113	0
AL590822.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
SKI	0.27553585	0.2707851	0.29055690072639223	0.27903658	0.3392857142857143	0.04329017	0.11248966	0
AL590822.3	0.0031605528	0.0041339914	0.007263922518159807	0.0024427196	0.0035714285714285713	-0.7356459	0.24596965	0
MORN1	0.0064762314	0.006344541	0.007263922518159807	0.0065733353	0.007142857142857143	0.050330445	0.015963065	0
AL589739.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL513477.2	0.0028384044	0.0066872276	0.007263922518159807	6.693881e-10	0.0	-6.084741	1.0104905	0
RER1	0.535736	0.5196424	0.5108958837772397	0.5476071	0.5892857142857143	0.075607926	0.37213334	0
PEX10	0.061197	0.059699517	0.07021791767554479	0.062301714	0.08928571428571429	0.06145179	0.06625816	0
PLCH2	0.001387765	0.0016217777	0.002421307506053269	0.0012151684	0.0017857142857142857	-0.38865128	0.075190045	0
AL139246.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL139246.4	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
PANK4	0.022740081	0.023183996	0.029055690072639227	0.02241305	0.03214285714285714	-0.048577074	0.03199138	0
HES5	0.00059706985	0.0014066338	0.002421307506053269	6.693881e-10	0.0	-3.913247	0.49771866	0
AL139246.5	0.03602837	0.030387828	0.03389830508474576	0.04018875	0.05714285714285714	0.40214372	0.42517638	0
TNFRSF14-AS1	0.0105255665	0.009315421	0.009685230024213076	0.011418001	0.014285714285714285	0.29079285	0.124272116	0
TNFRSF14	0.033830322	0.040257003	0.05084745762711865	0.029091503	0.039285714285714285	-0.4672706	0.52169067	0
AL139246.3	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
PRXL2B	0.1560134	0.13877346	0.15012106537530268	0.16872604	0.21964285714285714	0.28176662	0.7386874	0
MMEL1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL831784.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
TTC34	0.0025434762	0.0031311011	0.004842615012106538	0.0021102084	0.0035714285714285713	-0.54784346	0.15202917	0
AC242022.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AC242022.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL592464.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL592464.3	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL592464.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL589702.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
ACTRT2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
PRDM16-DT	0.00359909	0.00470368	0.004842615012106538	0.0027845602	0.005357142857142857	-0.73578864	0.2171024	0
PRDM16	0.012566284	0.015807787	0.01937046004842615	0.010175569	0.014285714285714285	-0.63051486	0.3799785	0
AL008733.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL590438.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL354743.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL354743.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
ARHGEF16	0.012732911	0.0144713195	0.01694915254237288	0.011450714	0.017857142857142856	-0.33514944	0.18742125	0
AL512413.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
MEGF6	0.007665505	0.0030957793	0.004842615012106538	0.011035631	0.014285714285714285	1.8009436	1.1031241	0
AL513320.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
TPRG1L	0.19193397	0.19085567	0.2179176755447942	0.19272669	0.2392857142857143	0.014066967	0.027449789	0
WRAP73	0.09482608	0.08921899	0.1089588377723971	0.09896158	0.13392857142857142	0.14935873	0.24469298	0
TP73	0.0036431744	0.00763605	0.004842615012106538	0.00069852005	0.0017857142857142857	-3.2761965	0.6446311	0
AL136528.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL136528.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
CCDC27	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
SMIM1	0.013512501	0.021875711	0.024213075060532687	0.007344501	0.010714285714285714	-1.5616628	1.1947614	0
LRRC47	0.15433383	0.15721133	0.1864406779661017	0.15221047	0.2	-0.046607416	0.08681481	0
AL365330.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
CEP104	0.15213317	0.1486515	0.17191283292978207	0.1546995	0.2	0.057496678	0.106067955	0
DFFB	0.020367954	0.020067042	0.024213075060532687	0.020590063	0.03214285714285714	0.036938567	0.02257719	0
C1orf174	0.095082045	0.08926994	0.11380145278450363	0.0993687	0.1357142857142857	0.15445288	0.2627211	0
LINC01134	0.00172432	0.0040623583	0.004842615012106538	6.693881e-10	0.0	-5.3793197	0.8023824	0
LINC01346	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
LINC01345	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
LINC02780	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL805961.1	0.00083472824	3.0559022e-10	0.0	0.0014503398	0.0017857142857142857	3.954508	0.49793434	0
LINC01777	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL355602.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
Z98747.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
LINC01646	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AJAP1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
Z98886.1	0.00075104675	3.0559022e-10	0.0	0.0013049433	0.0017857142857142857	3.8124356	0.49792323	0
BX005132.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
LINC02781	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
LINC02782	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL139823.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
Z98259.3	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
Z98259.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
Z98259.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL365255.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
NPHP4	0.024227073	0.021140806	0.026634382566585957	0.026503602	0.03571428571428571	0.3247831	0.2649961	0
KCNAB2	0.023224624	0.021457672	0.029055690072639227	0.02452819	0.0375	0.19210917	0.140618	0
CHD5	0.00074102846	3.0559022e-10	0.0	0.0012875358	0.0017857142857142857	3.7944486	0.49792504	0
RPL22	2.284927	2.350839	0.9854721549636803	2.236316	0.9982142857142857	-0.07204847	3.4128568	0
AL031847.1	0.0017347524	0.002987842	0.002421307506053269	0.000810579	0.0017857142857142857	-1.761743	0.3167518	0
RNF207	0.008024706	0.007975367	0.009685230024213076	0.008060975	0.0125	0.015213747	0.0058610486	0
ICMT	0.1866268	0.16928048	0.20823244552058112	0.19941701	0.25892857142857145	0.23624402	0.7268262	0
LINC00337	0.002095048	0.0013970393	0.002421307506053269	0.0026098324	0.0035714285714285713	0.8560917	0.21729589	0
HES3	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
GPR153	0.0082715	0.007511961	0.012106537530266344	0.0088316	0.01607142857142857	0.23065053	0.110847704	0
ACOT7	0.221753	0.1988728	0.22518159806295399	0.23862427	0.29642857142857143	0.26277402	0.9216046	0
AL031848.2	0.0025276323	0.004303652	0.004842615012106538	0.001217839	0.0017857142857142857	-1.7405264	0.44854552	0
HES2	0.021440525	0.018111892	0.024213075060532687	0.023895798	0.03214285714285714	0.397901	0.32608482	0
ESPN	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL031848.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
TNFRSF25	0.12520781	0.094690725	0.1089588377723971	0.1477143	0.1875	0.6409681	2.1206365	0
PLEKHG5	0.112023756	0.07163275	0.08958837772397095	0.14181222	0.18571428571428572	0.98429495	4.1156664	0
NOL9	0.13131113	0.110697806	0.13559322033898305	0.14651373	0.19285714285714287	0.4040909	1.167199	0
TAS1R1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
ZBTB48	0.03659214	0.02299091	0.026634382566585957	0.04662329	0.060714285714285714	1.0168167	1.5442219	0
KLHL21	0.022943584	0.028009977	0.03389830508474576	0.01920758	0.03214285714285714	-0.54191494	0.49417627	0
PHF13	0.07126566	0.06671658	0.0847457627118644	0.07462091	0.10178571428571428	0.16130583	0.22277789	0
THAP3	0.11508256	0.121299386	0.13801452784503632	0.11049783	0.15	-0.13443804	0.23215605	0
DNAJC11	0.07381614	0.065466814	0.07506053268765134	0.07997403	0.10714285714285714	0.2883686	0.45150897	0
LINC01672	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL591163.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
CAMTA1-DT	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
CAMTA1	0.6375376	0.6214217	0.5811138014527845	0.6494224	0.6571428571428571	0.06357447	0.34487966	0
AL512330.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
CAMTA1-IT1	0.001513816	0.0017054158	0.002421307506053269	0.0013724953	0.0017857142857142857	-0.29406807	0.055932555	0
Z97987.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL365194.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL359881.3	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL359881.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL359881.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
VAMP3	0.66133463	0.6078099	0.5665859564164649	0.70080835	0.7089285714285715	0.20536834	1.9476553	0
Z98884.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
PER3	0.00874478	0.013964466	0.01937046004842615	0.004895081	0.007142857142857143	-1.4934748	0.94551474	0
Z98884.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
UTS2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
TNFRSF9	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
PARK7	1.2937983	1.1947974	0.837772397094431	1.3668103	0.9303571428571429	0.1940318	4.7331085	0
AL034417.4	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL034417.3	0.0017727899	3.0559022e-10	0.0	0.003080221	0.0035714285714285713	4.9910507	0.8025734	0
ERRFI1	0.040981404	0.036102682	0.0387409200968523	0.044580143	0.06428571428571428	0.30353716	0.31835282	0
AL034417.2	0.00488923	0.005943333	0.007263922518159807	0.0041118492	0.007142857142857143	-0.52089065	0.18101855	0
LINC01714	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL358876.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
SLC45A1	0.012827809	0.010747638	0.014527845036319613	0.014361848	0.02142857142857143	0.41487104	0.25440118	0
RERE	0.4826052	0.45360053	0.4794188861985472	0.5039994	0.5357142857142857	0.15196802	0.87079126	0
RERE-AS1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL357552.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
ENO1	2.3743947	2.3542361	0.9830508474576272	2.389262	0.9964285714285714	0.021305174	0.44630358	0
ENO1-AS1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
CA6	0.0007385925	0.0017400514	0.002421307506053269	6.693881e-10	0.0	-4.2016644	0.49771455	0
SLC2A7	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
SLC2A5	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
GPR157	0.009022948	0.0111787515	0.012106537530266344	0.007432867	0.0125	-0.5823365	0.2837469	0
MIR34AHG	0.053117204	0.059552524	0.07506053268765134	0.048371777	0.060714285714285714	-0.29943827	0.3822733	0
LNCTAM34A	0.04656881	0.038160957	0.048426150121065374	0.05277003	0.06964285714285715	0.4665771	0.64197576	0
H6PD	0.07750301	0.060074903	0.07506053268765134	0.09035652	0.12321428571428572	0.5880625	1.3408794	0
SPSB1	0.014685508	0.021495968	0.026634382566585957	0.009662683	0.014285714285714285	-1.1454123	0.9478652	0
BX323043.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
LINC02606	0.0064770244	0.0019290227	0.002421307506053269	0.009831138	0.014285714285714285	2.2911742	1.2920257	0
AL928921.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
SLC25A33	0.04962671	0.05052798	0.05811138014527845	0.048962507	0.06785714285714285	-0.045313876	0.042708423	0
TMEM201	0.033642527	0.032263998	0.04116222760290557	0.034659687	0.048214285714285716	0.10302522	0.08695868	0
PIK3CD	0.0051197936	0.003479504	0.004842615012106538	0.0063294526	0.008928571428571428	0.84493613	0.34591424	0
PIK3CD-AS1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
PIK3CD-AS2	0.009178581	0.00788152	0.012106537530266344	0.010135157	0.0125	0.3587978	0.17176974	0
CLSTN1	0.31432617	0.26085904	0.29055690072639223	0.3537584	0.40535714285714286	0.43934876	2.849243	0
CTNNBIP1	0.26796886	0.2090798	0.23002421307506055	0.3113976	0.3732142857142857	0.5744775	3.7620978	0
AL357140.1	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
AL357140.4	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
LZIC	0.36236033	0.36800233	0.3922518159806295	0.3582002	0.42142857142857143	-0.038938083	0.123169884	0
AL357140.2	1.1059456e-09	3.0559022e-10	0.0	6.693881e-10	0.0	5.3314525e-06	26.927282	0
NMNAT1	0.13481116	0.1436943	0.16464891041162227	0.12825972	0.1732142857142857	-0.16381392	0.3363575	0
