gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
MIR1302-2HG	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
FAM138A	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
OR4F5	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL627309.1	0.004983215	-5.820766e-11	0.0	0.005815762	0.007263922518159807	5.8864927	1.06453	0
AL627309.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL627309.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL627309.5	0.030783128	0.008465418	0.014492753623188406	0.034511767	0.0387409200968523	2.0146673	1.4500067	0
AL627309.4	0.002078929	-5.820766e-11	0.0	0.0024262557	0.002421307506053269	4.65893	0.49771413	0
AP006222.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL732372.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
OR4F29	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC114498.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
OR4F16	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL669831.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01409	0.044595707	0.030310087	0.028985507246376812	0.04698248	0.06295399515738499	0.6306404	0.32248455	0
FAM87B	0.0012376033	-5.820766e-11	0.0	0.0014443697	0.002421307506053269	3.948947	0.49771518	0
LINC01128	0.14130343	0.12862135	0.15942028985507245	0.14342229	0.16464891041162227	0.15702336	0.13908274	0
LINC00115	0.0012096822	-5.820766e-11	0.0	0.0014117841	0.002421307506053269	3.918181	0.49771777	0
FAM41C	0.004857662	-5.820766e-11	0.0	0.005669232	0.007263922518159807	5.850308	0.9925154	0
AL645608.6	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL645608.2	0.0034713752	-5.820766e-11	0.0	0.004051339	0.004842615012106538	5.3755054	0.76891756	0
AL645608.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC02593	0.0031472957	-5.820766e-11	0.0	0.003673115	0.004842615012106538	5.237685	0.7726289	0
SAMD11	0.0114915725	0.032463707	0.043478260869565216	0.0079876175	0.012106537530266344	-2.0094783	0.59196717	0
NOC2L	0.21942903	0.27871984	0.2898550724637681	0.20952338	0.2324455205811138	-0.41153353	0.6064709	0
KLHL17	0.021175876	0.08792694	0.10144927536231885	0.010023635	0.012106537530266344	-3.1202178	1.5266501	0
PLEKHN1	0.0048651937	-5.820766e-11	0.0	0.005678023	0.007263922518159807	5.8525047	1.0387267	0
PERM1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL645608.7	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HES4	0.27135795	0.44282913	0.43478260869565216	0.24271016	0.2324455205811138	-0.86724705	2.2631884	0
ISG15	0.3186607	0.26300493	0.30434782608695654	0.3279587	0.34624697336561744	0.31831577	0.59331495	0
AL645608.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AGRN	0.19662885	0.28031328	0.30434782608695654	0.18264782	0.21549636803874092	-0.6177004	1.0298805	0
AL645608.5	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL645608.8	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
RNF223	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
C1orf159	0.021018934	0.043453425	0.057971014492753624	0.017270772	0.024213075060532687	-1.3261244	0.6124825	0
AL390719.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01342	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL390719.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TTLL10-AS1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TTLL10	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TNFRSF18	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TNFRSF4	0.03718241	0.045581482	0.057971014492753624	0.03577951	0.04116222760290557	-0.3484493	0.16112188	0
SDF4	0.58591425	0.596419	0.5942028985507246	0.5841597	0.5544794188861986	-0.029958285	0.061153613	0
B3GALT6	0.20522207	0.19844554	0.2318840579710145	0.20635433	0.23728813559322035	0.056352768	0.059644274	0
C1QTNF12	0.00343304	0.014714821	0.014492753623188406	0.0015481884	0.002421307506053269	-3.1680882	0.42411727	0
AL162741.1	0.0011404288	-5.820766e-11	0.0	0.0013309602	0.002421307506053269	3.8389125	0.49771503	0
UBE2J2	0.30458084	0.33394387	0.36231884057971014	0.2996744	0.3365617433414044	-0.15616049	0.23659538	0
LINC01786	0.0019360004	-5.820766e-11	0.0	0.0022594484	0.002421307506053269	4.5603786	0.4977144	0
SCNN1D	0.004293321	0.007893946	0.014492753623188406	0.0036918013	0.004842615012106538	-1.0760244	0.21134655	0
ACAP3	0.09465521	0.10491375	0.13043478260869565	0.09294149	0.1089588377723971	-0.17463212	0.1285899	0
PUSL1	0.078814864	0.08859961	0.13043478260869565	0.077180184	0.09685230024213075	-0.19882916	0.14306039	0
INTS11	0.231052	0.2496553	0.2898550724637681	0.22794402	0.2639225181598063	-0.13120297	0.16324255	0
AL139287.1	0.0019246208	0.013444353	0.014492753623188406	3.0559022e-10	0.0	-7.0815434	0.49369106	0
CPTP	0.07362696	0.07552403	0.10144927536231885	0.0733101	0.0847457627118644	-0.04286624	0.023550767	0
TAS1R3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
DVL1	0.082744956	0.12131908	0.14492753623188406	0.07630063	0.09443099273607748	-0.66833866	0.58114105	0
MXRA8	0.011514622	0.019084193	0.014492753623188406	0.010249895	0.01694915254237288	-0.89030194	0.18598378	0
AURKAIP1	0.8171229	0.79614246	0.6376811594202898	0.82062805	0.6973365617433414	0.043696515	0.10920974	0
CCNL2	0.35936147	0.39037466	0.4057971014492754	0.3541786	0.38498789346246975	-0.14034456	0.22843437	0
MRPL20-AS1	0.044740453	0.039508797	0.057971014492753624	0.045614637	0.05569007263922518	0.20683521	0.10653373	0
MRPL20	0.7350362	0.7520435	0.6811594202898551	0.7321952	0.6513317191283293	-0.03858254	0.098443575	0
AL391244.2	0.0015639678	0.010925009	0.014492753623188406	3.0559022e-10	0.0	-6.7846317	0.49369162	0
ANKRD65	0.0026291236	-5.820766e-11	0.0	0.003068372	0.002421307506053269	4.9856706	0.4977143	0
AL391244.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TMEM88B	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01770	0.0015404811	-5.820766e-11	0.0	0.0017978497	0.002421307506053269	4.2462945	0.49771732	0
VWA1	0.22277161	0.49136847	0.4492753623188406	0.17789724	0.19612590799031476	-1.4652439	4.279193	0
ATAD3C	0.0045197424	-5.820766e-11	0.0	0.0052748574	0.007263922518159807	5.7481556	1.0722146	0
ATAD3B	0.026052948	0.029291535	0.028985507246376812	0.025511846	0.031476997578692496	-0.19858943	0.062128875	0
ATAD3A	0.062924094	0.10508853	0.11594202898550725	0.05587985	0.07263922518159806	-0.90999794	0.6435745	0
TMEM240	0.05055822	0.04102225	0.07246376811594203	0.052151605	0.06053268765133172	0.3455562	0.22236155	0
SSU72	0.74636567	0.8063647	0.7391304347826086	0.7363421	0.6440677966101694	-0.13103938	0.45698294	0
AL645728.1	0.013012414	0.029130135	0.028985507246376812	0.0103196	0.014527845036319613	-1.4881567	0.42999604	0
FNDC10	0.04153294	0.07108471	0.10144927536231885	0.03659589	0.04600484261501211	-0.95594895	0.6245345	0
AL691432.4	0.001468831	-5.820766e-11	0.0	0.0017142289	0.002421307506053269	4.1812854	0.49771613	0
AL691432.2	0.023416625	0.011307325	0.028985507246376812	0.025439708	0.024213075060532687	1.1627815	0.6206482	0
MIB2	0.10606898	0.1069991	0.13043478260869565	0.105913624	0.12832929782082325	-0.014696654	0.0101729	0
MMP23B	0.015115144	0.02375742	0.028985507246376812	0.013671224	0.01937046004842615	-0.7927813	0.24851198	0
CDK11B	0.174946	0.20368136	0.21739130434782608	0.17014526	0.19854721549636803	-0.25940755	0.28165555	0
FO704657.1	0.0029975781	0.012977536	0.014492753623188406	0.0013302165	0.002421307506053269	-3.1927853	0.42592573	0
SLC35E2B	0.120702505	0.159092	0.17391304347826086	0.114288844	0.12590799031476999	-0.47682142	0.4710197	0
CDK11A	0.15828182	0.19523962	0.21739130434782608	0.1521075	0.1791767554479419	-0.3599451	0.41132578	0
SLC35E2A	0.040061135	0.055770773	0.07246376811594203	0.03743662	0.048426150121065374	-0.573795	0.2912265	0
NADK	0.14076789	0.14787404	0.17391304347826086	0.13958082	0.15980629539951574	-0.083210185	0.06790658	0
GNB1	1.0726849	1.0643883	0.7971014492753623	1.0740713	0.7869249394673123	0.013063981	0.04110583	0
AL109917.1	0.0032848099	-5.820766e-11	0.0	0.0038336038	0.004842615012106538	5.2977805	0.79849476	0
CALML6	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TMEM52	0.0038624436	0.007893946	0.014492753623188406	0.0031888857	0.002421307506053269	-1.2813089	0.23518693	0
CFAP74	0.02115537	0.003224644	0.014492753623188406	0.024151044	0.029055690072639227	2.866775	2.105704	0
AL391845.2	0.0070569348	-5.820766e-11	0.0	0.008235938	0.009685230024213076	6.3812733	1.2342262	0
GABRD	0.023031903	0.014223534	0.028985507246376812	0.024503553	0.024213075060532687	0.7804792	0.369417	0
AL391845.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PRKCZ	0.04988535	0.041495986	0.057971014492753624	0.051287137	0.05569007263922518	0.30496287	0.16429591	0
AL590822.2	0.004176794	-5.820766e-11	0.0	0.0048746117	0.004842615012106538	5.6365128	0.76631445	0
PRKCZ-AS1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
FAAP20	0.5661136	0.6529743	0.6376811594202898	0.55160123	0.5254237288135594	-0.24335991	0.77099603	0
AL590822.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SKI	0.28171462	0.34713143	0.391304347826087	0.2707851	0.29055690072639223	-0.35821658	0.664125	0
AL590822.3	0.006044304	0.017479038	0.014492753623188406	0.0041339914	0.007263922518159807	-2.053766	0.34493312	0
MORN1	0.0054362975	-5.820766e-11	0.0	0.006344541	0.007263922518159807	6.0100064	1.0222447	0
AL589739.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL513477.2	0.005729927	-5.820766e-11	0.0	0.0066872276	0.007263922518159807	6.084751	1.0104908	0
RER1	0.4975356	0.3652132	0.37681159420289856	0.5196424	0.5108958837772397	0.50866306	1.6228367	0
PEX10	0.057606604	0.04507953	0.057971014492753624	0.059699517	0.07021791767554479	0.40446454	0.23294984	0
PLCH2	0.0013896147	-5.820766e-11	0.0	0.0016217777	0.002421307506053269	4.105828	0.49771345	0
AL139246.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL139246.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PANK4	0.021457927	0.011126515	0.014492753623188406	0.023183996	0.029055690072639227	1.0524284	0.44801006	0
HES5	0.0012052691	-5.820766e-11	0.0	0.0014066338	0.002421307506053269	3.9132576	0.49771893	0
AL139246.5	0.030108072	0.02843344	0.028985507246376812	0.030387828	0.03389830508474576	0.09557972	0.032293543	0
TNFRSF14-AS1	0.007981886	-5.820766e-11	0.0	0.009315421	0.009685230024213076	6.5569544	1.1884351	0
TNFRSF14	0.035846055	0.009444783	0.014492753623188406	0.040257003	0.05084745762711865	2.0800347	1.7448957	0
AL139246.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PRXL2B	0.147355	0.19872123	0.2318840579710145	0.13877346	0.15012106537530268	-0.5177009	0.6175569	0
MMEL1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL831784.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TTC34	0.002682873	-5.820766e-11	0.0	0.0031311011	0.004842615012106538	5.013955	0.8013405	0
AC242022.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC242022.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL592464.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL592464.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL592464.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL589702.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ACTRT2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PRDM16-DT	0.005859553	0.012778424	0.014492753623188406	0.00470368	0.004842615012106538	-1.422744	0.26527578	0
PRDM16	0.015212572	0.011649919	0.014492753623188406	0.015807787	0.01937046004842615	0.4370824	0.12482906	0
AL008733.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL590438.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL354743.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL354743.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ARHGEF16	0.013820742	0.009926812	0.014492753623188406	0.0144713195	0.01694915254237288	0.5392686	0.16097775	0
AL512413.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
MEGF6	0.0026526076	-5.820766e-11	0.0	0.0030957793	0.004842615012106538	4.998097	0.80127555	0
AL513320.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TPRG1L	0.18910459	0.17862391	0.2028985507246377	0.19085567	0.2179176755447942	0.09550503	0.09804289	0
WRAP73	0.09819612	0.15193023	0.17391304347826086	0.08921899	0.1089588377723971	-0.7673194	0.78728884	0
TP73	0.0065429225	-5.820766e-11	0.0	0.00763605	0.004842615012106538	6.273526	0.7444625	0
AL136528.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL136528.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CCDC27	0.0018146241	0.01267597	0.014492753623188406	3.0559022e-10	0.0	-6.9972844	0.49369037	0
SMIM1	0.023933439	0.036249604	0.043478260869565216	0.021875711	0.024213075060532687	-0.7260299	0.26674318	0
LRRC47	0.14373891	0.06309984	0.07246376811594203	0.15721133	0.1864406779661017	1.3156298	2.3320594	0
AL365330.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CEP104	0.15783806	0.21282585	0.2608695652173913	0.1486515	0.17191283292978207	-0.51744694	0.7226119	0
DFFB	0.0268335	0.06733386	0.07246376811594203	0.020067042	0.024213075060532687	-1.7414738	0.8999989	0
C1orf174	0.09632514	0.13855533	0.18840579710144928	0.08926994	0.11380145278450363	-0.6336415	0.68921304	0
LINC01134	0.004285913	0.0056244447	0.014492753623188406	0.0040623583	0.004842615012106538	-0.45973465	0.0941619	0
LINC01346	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01345	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC02780	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL805961.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01777	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL355602.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
Z98747.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01646	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AJAP1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
Z98886.1	0.0018318746	0.012796474	0.014492753623188406	3.0559022e-10	0.0	-7.0108285	0.4936906	0
BX005132.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC02781	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC02782	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL139823.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
Z98259.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
Z98259.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
Z98259.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL365255.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
NPHP4	0.02254525	0.030951252	0.043478260869565216	0.021140806	0.026634382566585957	-0.54781294	0.18913405	0
KCNAB2	0.022277886	0.027187243	0.028985507246376812	0.021457672	0.029055690072639227	-0.34002522	0.1062474	0
CHD5	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
RPL22	2.3790307	2.5477755	1.0	2.350839	0.9854721549636803	-0.11605778	3.2330816	0
AL031847.1	0.0047852555	0.015543636	0.014492753623188406	0.002987842	0.002421307506053269	-2.340905	0.36633304	0
RNF207	0.006833665	-5.820766e-11	0.0	0.007975367	0.009685230024213076	6.335457	1.3237197	0
ICMT	0.16697589	0.15318227	0.18840579710144928	0.16928048	0.20823244552058112	0.1440769	0.14211868	0
LINC00337	0.0011970481	-5.820766e-11	0.0	0.0013970393	0.002421307506053269	3.904041	0.49772164	0
HES3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
GPR153	0.007904979	0.01025742	0.014492753623188406	0.007511961	0.012106537530266344	-0.44432467	0.09665093	0
ACOT7	0.1883055	0.12505493	0.17391304347826086	0.1988728	0.22518159806295399	0.6688562	1.2017052	0
AL031848.2	0.003687569	-5.820766e-11	0.0	0.004303652	0.004842615012106538	5.4606295	0.77670074	0
HES2	0.017435899	0.013389686	0.014492753623188406	0.018111892	0.024213075060532687	0.43302405	0.12707229	0
ESPN	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL031848.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TNFRSF25	0.08883825	0.05380834	0.07246376811594203	0.094690725	0.1089588377723971	0.8142374	0.7876353	0
PLEKHG5	0.07037231	0.06282866	0.08695652173913043	0.07163275	0.08958837772397095	0.18891478	0.12180003	0
NOL9	0.10366718	0.06158587	0.08695652173913043	0.110697806	0.13559322033898305	0.8449174	1.0409142	0
TAS1R1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZBTB48	0.03207401	0.08644081	0.10144927536231885	0.02299091	0.026634382566585957	-1.9060556	1.208515	0
KLHL21	0.027358036	0.023455745	0.028985507246376812	0.028009977	0.03389830508474576	0.25500333	0.09571917	0
PHF13	0.075448416	0.1277149	0.14492753623188406	0.06671658	0.0847457627118644	-0.9357779	0.8570388	0
THAP3	0.12538305	0.1498271	0.18840579710144928	0.121299386	0.13801452784503632	-0.3045	0.2887158	0
DNAJC11	0.070071444	0.09763401	0.11594202898550725	0.065466814	0.07506053268765134	-0.57589483	0.42332488	0
LINC01672	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL591163.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CAMTA1-DT	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CAMTA1	0.6230471	0.6327782	0.6231884057971014	0.6214217	0.5811138014527845	-0.026123205	0.057045877	0
AL512330.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CAMTA1-IT1	0.0014612795	-5.820766e-11	0.0	0.0017054158	0.002421307506053269	4.17426	0.49771512	0
Z97987.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL365194.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL359881.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL359881.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL359881.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
VAMP3	0.62232995	0.7092424	0.6376811594202898	0.6078099	0.5665859564164649	-0.22262467	0.71849996	0
Z98884.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PER3	0.013386476	0.009926812	0.014492753623188406	0.013964466	0.01937046004842615	0.4881918	0.14345619	0
Z98884.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
UTS2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TNFRSF9	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PARK7	1.1912537	1.1700338	0.7536231884057971	1.1947974	0.837772397094431	0.030213151	0.09727862	0
AL034417.4	0.0014684001	0.01025742	0.014492753623188406	3.0559022e-10	0.0	-6.6945167	0.49369156	0
AL034417.3	0.00080514775	0.0056244447	0.014492753623188406	3.0559022e-10	0.0	-5.8390594	0.493689	0
ERRFI1	0.036067724	0.03585915	0.057971014492753624	0.036102682	0.0387409200968523	0.009737741	0.004122691	0
AL034417.2	0.0065608597	0.01025742	0.014492753623188406	0.005943333	0.007263922518159807	-0.77724844	0.15985753	0
LINC01714	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL358876.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SLC45A1	0.013146647	0.02750549	0.028985507246376812	0.010747638	0.014527845036319613	-1.3475744	0.38760257	0
RERE	0.46369988	0.5241441	0.5652173913043478	0.45360053	0.4794188861985472	-0.20849855	0.53114516	0
RERE-AS1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL357552.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ENO1	2.3962343	2.6476123	1.0	2.3542361	0.9830508474576272	-0.1694261	3.820511	0
ENO1-AS1	0.0015775597	0.011019956	0.014492753623188406	3.0559022e-10	0.0	-6.797003	0.49369055	0
CA6	0.0014909569	-5.820766e-11	0.0	0.0017400514	0.002421307506053269	4.201675	0.4977148	0
SLC2A7	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SLC2A5	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
GPR157	0.011739766	0.015097476	0.028985507246376812	0.0111787515	0.012106537530266344	-0.43022436	0.13116792	0
MIR34AHG	0.058128033	0.049602352	0.057971014492753624	0.059552524	0.07506053268765134	0.26326907	0.14910708	0
LNCTAM34A	0.035771158	0.021466991	0.028985507246376812	0.038160957	0.048426150121065374	0.8270481	0.47147128	0
H6PD	0.059002746	0.052585967	0.057971014492753624	0.060074903	0.07506053268765134	0.19174315	0.101961605	0
SPSB1	0.020575952	0.015069233	0.028985507246376812	0.021495968	0.026634382566585957	0.5096139	0.21078338	0
BX323043.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC02606	0.0016528766	-5.820766e-11	0.0	0.0019290227	0.002421307506053269	4.342714	0.4977154	0
AL928921.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SLC25A33	0.05166858	0.058495518	0.08695652173913043	0.05052798	0.05811138014527845	-0.21085544	0.11097687	0
TMEM201	0.03155112	0.027284142	0.028985507246376812	0.032263998	0.04116222760290557	0.24104922	0.09097465	0
PIK3CD	0.004601355	0.011316447	0.014492753623188406	0.003479504	0.004842615012106538	-1.6732819	0.3004398	0
PIK3CD-AS1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PIK3CD-AS2	0.006753253	-5.820766e-11	0.0	0.00788152	0.012106537530266344	6.3185925	1.4940854	0
CLSTN1	0.27197185	0.3384872	0.36231884057971014	0.26085904	0.29055690072639223	-0.37570408	0.6883786	0
CTNNBIP1	0.21301514	0.23657145	0.2753623188405797	0.2090798	0.23002421307506055	-0.17814216	0.21608636	0
AL357140.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL357140.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LZIC	0.36828262	0.36995545	0.391304347826087	0.36800233	0.3922518159806295	-0.007634611	0.010480641	0
AL357140.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
NMNAT1	0.13378876	0.07449935	0.10144927536231885	0.1436943	0.16464891041162227	0.94677156	1.4599859	0
AL603962.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
RBP7	0.020212676	0.052971616	0.07246376811594203	0.014739532	0.01694915254237288	-1.838495	0.9270874	0
