gene	mean	VO_mean	VO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
SAMD11	0.031970967	0.035227194	0.046351084812623275	0.0079876175	0.012106537530266344	-2.1269925	7.534646	1
NOC2L	0.22950739	0.23221812	0.2666009204470743	0.20952338	0.2324455205811138	-0.14830203	0.53857607	0
KLHL17	0.018058468	0.019149434	0.023011176857330704	0.010023635	0.012106537530266344	-0.92708856	1.0863786	0
PLEKHN1	0.0011435052	0.0005278498	0.0006574621959237344	0.005678023	0.007263922518159807	3.2020845	0.8918429	0
PERM1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL645608.7	0.005370746	0.0061000213	0.00821827744904668	3.0559022e-10	0.0	-5.954197	5.7109447	1
HES4	0.4430044	0.4701952	0.4447731755424063	0.24271016	0.2324455205811138	-0.95373774	16.777435	1
ISG15	0.41711214	0.42921433	0.4276791584483892	0.3279587	0.34624697336561744	-0.3880803	3.7777832	0
AL645608.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AGRN	0.15138476	0.14714023	0.1752136752136752	0.18264782	0.21549636803874092	0.31168222	1.1920639	0
AL645608.5	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL645608.8	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
RNF223	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
C1orf159	0.020864831	0.021352902	0.027942143326758713	0.017270772	0.024213075060532687	-0.30451098	0.29855385	0
AL390719.3	0.00012770167	0.00014503693	0.0003287310979618672	3.0559022e-10	0.0	-1.2929949	0.49845374	0
LINC01342	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL390719.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TTLL10-AS1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TTLL10	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TNFRSF18	0.0012076432	0.0013715816	0.0019723865877712033	3.0559022e-10	0.0	-3.879291	1.6782753	0
TNFRSF4	0.036622856	0.036737476	0.03944773175542406	0.03577951	0.04116222760290557	-0.03801404	0.035440575	0
SDF4	0.65680707	0.666676	0.6084812623274162	0.5841597	0.5544794188861986	-0.19059238	2.1589015	0
B3GALT6	0.21381526	0.21482582	0.24326101249178173	0.20635433	0.23728813559322035	-0.058016162	0.16809908	0
C1QTNF12	0.0036534288	0.003939233	0.005588428665351742	0.0015481884	0.002421307506053269	-1.2932001	0.70990515	0
AL162741.1	0.0009917342	0.00094569294	0.0006574621959237344	0.0013309602	0.002421307506053269	0.45252416	0.09908582	0
UBE2J2	0.3224258	0.32551268	0.351413543721236	0.2996744	0.3365617433414044	-0.119279765	0.556632	0
LINC01786	0.0008032717	0.00060558843	0.0006574621959237344	0.0022594484	0.002421307506053269	1.7415508	0.32566723	0
SCNN1D	0.0040926565	0.004147062	0.005259697567389875	0.0036918013	0.004842615012106538	-0.16358177	0.059374027	0
ACAP3	0.10583402	0.107585356	0.1334648257725181	0.09294149	0.1089588377723971	-0.21087596	0.5072164	0
PUSL1	0.0898002	0.09151458	0.11341222879684418	0.077180184	0.09685230024213075	-0.24547863	0.5750206	0
INTS11	0.19933926	0.19545339	0.2264957264957265	0.22794402	0.2639225181598063	0.2217498	0.92185724	0
AL139287.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
CPTP	0.090662315	0.09301915	0.11209730440499671	0.0733101	0.0847457627118644	-0.3430994	0.82984155	0
TAS1R3	0.00025953786	0.00029477203	0.0003287310979618672	3.0559022e-10	0.0	-1.9810154	0.49847102	0
DVL1	0.058094494	0.055621855	0.06738987508218278	0.07630063	0.09443099273607748	0.45534128	0.9634445	0
MXRA8	0.039916664	0.043943483	0.060486522024983565	0.010249895	0.01694915254237288	-2.0893126	9.992377	1
AURKAIP1	1.0273404	1.0554092	0.8122945430637738	0.82062805	0.6973365617433414	-0.36296293	11.547997	0
CCNL2	0.33137488	0.3282769	0.3547008547008547	0.3541786	0.38498789346246975	0.10953163	0.51610994	0
MRPL20-AS1	0.0428793	0.042507045	0.05325443786982249	0.045614637	0.05569007263922518	0.1015641	0.118477106	0
MRPL20	0.9351187	0.9626736	0.7603550295857988	0.7321952	0.6513317191283293	-0.39477122	11.2008915	0
AL391244.2	0.0036808948	0.0041806167	0.005588428665351742	3.0559022e-10	0.0	-5.419742	4.1987557	0
ANKRD65	0.0003667817	-1.1568773e-09	0.0	0.003068372	0.002421307506053269	4.985687	0.49771446	0
AL391244.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TMEM88B	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01770	0.00021490749	-1.1568773e-09	0.0	0.0017978497	0.002421307506053269	4.2463107	0.49771768	0
VWA1	0.08475035	0.072104275	0.0831689677843524	0.17789724	0.19612590799031476	1.3016987	6.9592214	1
ATAD3C	0.0019261012	0.0014714367	0.0023011176857330702	0.0052748574	0.007263922518159807	1.7741423	0.6534237	0
ATAD3B	0.036645714	0.038157433	0.04700854700854701	0.025511846	0.031476997578692496	-0.57892895	0.9258297	0
ATAD3A	0.08666613	0.090846896	0.1091387245233399	0.05587985	0.07263922518159806	-0.7001168	2.6080794	0
TMEM240	0.040574025	0.03900166	0.048980933596318214	0.052151605	0.06053268765133172	0.4182455	0.62552047	0
SSU72	0.77968395	0.78557307	0.678172255095332	0.7363421	0.6440677966101694	-0.09335707	0.86633825	0
AL645728.1	0.02052537	0.021911079	0.02695595003287311	0.0103196	0.014527845036319613	-1.07893	1.7346482	0
FNDC10	0.04596534	0.04723652	0.056870479947403026	0.03659589	0.04600484261501211	-0.3673352	0.5996129	0
AL691432.4	0.0023112802	0.0023923235	0.0029585798816568047	0.0017142289	0.002421307506053269	-0.45813498	0.14182372	0
AL691432.2	0.02592398	0.025989844	0.03517422748191979	0.025439708	0.024213075060532687	-0.03074629	0.022498423	0
MIB2	0.10139331	0.10078054	0.12393162393162394	0.105913624	0.12832929782082325	0.07160181	0.1363027	0
MMP23B	0.014755163	0.014902437	0.020052596975673898	0.013671224	0.01937046004842615	-0.1235401	0.08840354	0
CDK11B	0.19607522	0.19959314	0.23274161735700197	0.17014526	0.19854721549636803	-0.23017012	0.9091027	0
FO704657.1	0.0022349716	0.0023577895	0.0029585798816568047	0.0013302165	0.002421307506053269	-0.78112787	0.29306725	0
SLC35E2B	0.089491926	0.08612629	0.1071663379355687	0.114288844	0.12590799031476999	0.4077466	1.0248138	0
CDK11A	0.13903044	0.1372559	0.15976331360946747	0.1521075	0.1791767554479419	0.1481206	0.3867326	0
SLC35E2A	0.038488176	0.038630653	0.04799474030243261	0.03743662	0.048426150121065374	-0.045177143	0.047069974	0
NADK	0.1638511	0.16714376	0.19362261669953978	0.13958082	0.15980629539951574	-0.25981852	0.88258755	0
GNB1	1.1735733	1.1870848	0.8438527284681131	1.0740713	0.7869249394673123	-0.14432043	2.9641762	0
AL109917.1	0.0008907355	0.0004912004	0.0006574621959237344	0.0038336038	0.004842615012106538	2.7341325	0.65135527	0
CALML6	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TMEM52	0.0016376334	0.0014270082	0.001643655489809336	0.0031888857	0.002421307506053269	1.1068912	0.22998345	0
CFAP74	0.014188668	0.012836232	0.014792899408284023	0.024151044	0.029055690072639227	0.90662944	0.89571774	0
AL391845.2	0.0064070732	0.006158881	0.007232084155161078	0.008235938	0.009685230024213076	0.41343984	0.18870188	0
GABRD	0.011648195	0.009902992	0.011176857330703484	0.024503553	0.024213075060532687	1.298435	1.0856946	0
AL391845.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
PRKCZ	0.019678345	0.015387031	0.018080210387902695	0.051287137	0.05569007263922518	1.7303467	2.9215329	0
AL590822.2	0.0014852382	0.0010250753	0.0013149243918474688	0.0048746117	0.004842615012106538	2.1445625	0.54534084	0
PRKCZ-AS1	0.0004632664	0.00052615994	0.0009861932938856016	3.0559022e-10	0.0	-2.6465268	0.9627781	0
FAAP20	0.5452911	0.544433	0.5292570677186061	0.55160123	0.5254237288135594	0.018867783	0.08965871	0
AL590822.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
SKI	0.24994726	0.24711604	0.2804076265614727	0.2707851	0.29055690072639223	0.1319086	0.4973982	0
AL590822.3	0.0043468047	0.0043756813	0.005917159763313609	0.0041339914	0.007263922518159807	-0.080088936	0.032937754	0
MORN1	0.011220979	0.011883138	0.014792899408284023	0.006344541	0.007263922518159807	-0.8948562	0.72634965	0
AL589739.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL513477.2	0.003667074	0.0032570204	0.0039447731755424065	0.0066872276	0.007263922518159807	1.015641	0.38813338	0
RER1	0.6651663	0.6849301	0.6259040105193951	0.5196424	0.5108958837772397	-0.39837053	7.38405	0
PEX10	0.06764648	0.06872451	0.08349769888231427	0.059699517	0.07021791767554479	-0.20278871	0.33080646	0
PLCH2	0.00019385968	-1.1568773e-09	0.0	0.0016217777	0.002421307506053269	4.1058435	0.49771392	0
AL139246.1	0.00036874844	0.00041880965	0.0006574621959237344	3.0559022e-10	0.0	-2.375201	0.78105634	0
AL139246.4	0.00027380278	0.00031097364	0.0003287310979618672	3.0559022e-10	0.0	-2.0390415	0.49841088	0
PANK4	0.032140434	0.033356525	0.041091387245233396	0.023183996	0.029055690072639227	-0.52294904	0.76693046	0
HES5	0.0022270442	0.0023384106	0.0029585798816568047	0.0014066338	0.002421307506053269	-0.69461244	0.24589805	0
AL139246.5	0.042259928	0.043870877	0.05358316896778435	0.030387828	0.03389830508474576	-0.528315	0.8509063	0
TNFRSF14-AS1	0.003734507	0.0029767815	0.003616042077580539	0.009315421	0.009685230024213076	1.6136036	0.6648107	0
TNFRSF14	0.016590018	0.013376952	0.01873767258382643	0.040257003	0.05084745762711865	1.5823249	2.5205183	0
AL139246.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
PRXL2B	0.13215682	0.1312594	0.1525312294543064	0.13877346	0.15012106537530268	0.08025153	0.16565126	0
MMEL1	0.00032932992	0.00037403946	0.0006574621959237344	3.0559022e-10	0.0	-2.2450027	0.73656034	0
AL831784.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TTC34	0.0039901254	0.0041067353	0.005259697567389875	0.0031311011	0.004842615012106538	-0.3806751	0.1605374	0
AC242022.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC242022.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL592464.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL592464.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL592464.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL589702.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ACTRT2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
PRDM16-DT	0.0008919207	0.0003744224	0.0006574621959237344	0.00470368	0.004842615012106538	3.339896	0.69934183	0
PRDM16	0.009500732	0.008644559	0.010848126232741617	0.015807787	0.01937046004842615	0.8632755	0.62648207	0
AL008733.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL590438.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL354743.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL354743.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ARHGEF16	0.011487246	0.011082216	0.01413543721236029	0.0144713195	0.01694915254237288	0.38192534	0.2510468	0
AL512413.1	0.0006363499	0.0007227585	0.0009861932938856016	3.0559022e-10	0.0	-3.0404646	1.0700634	0
MEGF6	0.025034323	0.028012943	0.03451676528599606	0.0030957793	0.004842615012106538	-3.1369948	11.219152	1
AL513320.1	0.0007928021	0.0009004515	0.0009861932938856016	3.0559022e-10	0.0	-3.322575	1.0384796	0
TPRG1L	0.2085191	0.21091479	0.2412886259040105	0.19085567	0.2179176755447942	-0.14410642	0.4963296	0
WRAP73	0.09705417	0.098118894	0.11702827087442472	0.08921899	0.1089588377723971	-0.13703363	0.2810456	0
TP73	0.0009127877	-1.1568773e-09	0.0	0.00763605	0.004842615012106538	6.273542	0.74446255	0
AL136528.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL136528.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
CCDC27	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
SMIM1	0.017525319	0.016934797	0.022682445759368838	0.021875711	0.024213075060532687	0.36742514	0.29143068	0
LRRC47	0.137111	0.13438284	0.15976331360946747	0.15721133	0.1864406779661017	0.22620049	0.6818107	0
AL365330.1	0.00012637922	0.00014353497	0.0003287310979618672	3.0559022e-10	0.0	-1.2841245	0.49843517	0
CEP104	0.15705845	0.15819906	0.1863905325443787	0.1486515	0.17191283292978207	-0.08974852	0.22091794	0
DFFB	0.023049416	0.02345444	0.02925706771860618	0.020067042	0.024213075060532687	-0.22399957	0.19692454	0
C1orf174	0.11243485	0.11558078	0.14365548980933596	0.08926994	0.11380145278450363	-0.37228757	1.252895	0
LINC01134	0.0029328226	0.0027794533	0.003287310979618672	0.0040623583	0.004842615012106538	0.53160614	0.1741355	0
LINC01346	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01345	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02780	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL805961.1	0.00023063648	0.00026194679	0.0003287310979618672	3.0559022e-10	0.0	-1.8557732	0.4984313	0
LINC01777	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL355602.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
Z98747.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01646	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AJAP1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
Z98886.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
BX005132.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02781	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02782	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL139823.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
Z98259.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
Z98259.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
Z98259.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL365255.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
NPHP4	0.018911712	0.018609194	0.02333990795529257	0.021140806	0.026634382566585957	0.18309121	0.14635268	0
KCNAB2	0.029316425	0.030383497	0.03944773175542406	0.021457672	0.029055690072639227	-0.499827	0.6485879	0
CHD5	0.00027061184	0.00030734946	0.0003287310979618672	3.0559022e-10	0.0	-2.0262625	0.4984112	0
RPL22	2.2182443	2.2002425	0.9868507560815253	2.350839	0.9854721549636803	0.0955089	6.7626095	0
AL031847.1	0.001198876	0.0009560072	0.0009861932938856016	0.002987842	0.002421307506053269	1.5479794	0.29684085	0
RNF207	0.0089580165	0.009091528	0.011505588428665352	0.007975367	0.009685230024213076	-0.18677689	0.09915965	0
ICMT	0.20674606	0.21183011	0.24326101249178173	0.16928048	0.20823244552058112	-0.32332093	1.6508077	0
LINC00337	0.0016855428	0.0017246947	0.0023011176857330702	0.0013970393	0.002421307506053269	-0.28554305	0.079372086	0
HES3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
GPR153	0.020498807	0.022262076	0.03254437869822485	0.007511961	0.012106537530266344	-1.5547141	3.325125	0
ACOT7	0.2840152	0.29557222	0.3277449046679816	0.1988728	0.22518159806295399	-0.5714273	5.2580204	1
AL031848.2	0.0038608394	0.0038007034	0.004273504273504274	0.004303652	0.004842615012106538	0.17496605	0.05602814	0
HES2	0.015715469	0.015390232	0.020381328073635765	0.018111892	0.024213075060532687	0.23352212	0.18485999	0
ESPN	0.00029750666	0.00033789568	0.0003287310979618672	3.0559022e-10	0.0	-2.1305828	0.49842975	0
AL031848.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TNFRSF25	0.10875377	0.11066403	0.1295200525969757	0.094690725	0.1089588377723971	-0.22467165	0.5214456	0
PLEKHG5	0.13915458	0.14832275	0.17159763313609466	0.07163275	0.08958837772397095	-1.0490083	8.110892	1
NOL9	0.1380759	0.14179383	0.16469428007889547	0.110697806	0.13559322033898305	-0.35688254	1.3344029	0
TAS1R1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ZBTB48	0.041987386	0.044565573	0.056870479947403026	0.02299091	0.026634382566585957	-0.95183825	2.1329775	0
KLHL21	0.043391243	0.04547862	0.05719921104536489	0.028009977	0.03389830508474576	-0.69727504	1.4288645	0
PHF13	0.06647984	0.066446826	0.0811965811965812	0.06671658	0.0847457627118644	0.0058362773	0.0076994207	0
THAP3	0.11084317	0.10942448	0.1344510190664037	0.121299386	0.13801452784503632	0.14850777	0.31642887	0
DNAJC11	0.07380106	0.074931696	0.09270216962524655	0.065466814	0.07506053268765134	-0.19453439	0.34483513	0
LINC01672	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL591163.1	0.00047456223	0.0005389894	0.0006574621959237344	3.0559022e-10	0.0	-2.6757877	0.8018551	0
CAMTA1-DT	0.0002891514	0.00032840605	0.0003287310979618672	3.0559022e-10	0.0	-2.0989745	0.49841255	0
CAMTA1	0.63611203	0.6381091	0.5884286653517423	0.6214217	0.5811138014527845	-0.03822444	0.22581789	0
AL512330.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
CAMTA1-IT1	0.00020385865	-1.1568773e-09	0.0	0.0017054158	0.002421307506053269	4.174276	0.49771556	0
Z97987.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL365194.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL359881.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL359881.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL359881.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
VAMP3	0.59496605	0.5932214	0.5604865220249836	0.6078099	0.5665859564164649	0.035043716	0.19713038	0
Z98884.2	0.000938742	0.0010662052	0.0013149243918474688	3.0559022e-10	0.0	-3.5437453	1.2072729	0
PER3	0.009466296	0.008855719	0.011834319526627219	0.013964466	0.01937046004842615	0.6511736	0.46653658	0
Z98884.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
UTS2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TNFRSF9	0.00048130914	0.00054665556	0.0006574621959237344	3.0559022e-10	0.0	-2.6929932	0.7864105	0
PARK7	1.4058527	1.4345078	0.905982905982906	1.1947974	0.837772397094431	-0.26376963	11.028147	0
AL034417.4	0.0020102193	0.00228312	0.0026298487836949377	3.0559022e-10	0.0	-4.574775	2.1859992	0
AL034417.3	0.0013742752	0.0015608366	0.0023011176857330702	3.0559022e-10	0.0	-4.053834	1.9935861	0
ERRFI1	0.06257863	0.06617229	0.07988165680473373	0.036102682	0.0387409200968523	-0.87230915	2.494637	0
AL034417.2	0.0063585276	0.006415007	0.007560815253122946	0.005943333	0.007263922518159807	-0.108422354	0.04489248	0
LINC01714	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AL358876.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
SLC45A1	0.011571406	0.01168335	0.014792899408284023	0.010747638	0.014527845036319613	-0.11936888	0.07134232	0
RERE	0.48196158	0.48581028	0.4806048652202498	0.45360053	0.4794188861985472	-0.098949626	0.62327266	0
RERE-AS1	0.0004957904	0.00056311575	0.0006574621959237344	3.0559022e-10	0.0	-2.7292564	0.80183285	0
AL357552.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ENO1	1.8425162	1.7730414	0.9585798816568047	2.3542361	0.9830508474576272	0.40901265	44.55244	0
ENO1-AS1	0.0017281113	0.0019627113	0.0023011176857330702	3.0559022e-10	0.0	-4.3664656	2.0404725	0
CA6	0.00020799867	-1.1568773e-09	0.0	0.0017400514	0.002421307506053269	4.2016907	0.49771523	0
SLC2A7	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
SLC2A5	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
GPR157	0.012480791	0.012657669	0.017422748191978962	0.0111787515	0.012106537530266344	-0.17775741	0.10644571	0
MIR34AHG	0.06738221	0.06844434	0.08053911900065747	0.059552524	0.07506053268765134	-0.20045435	0.35184076	0
LNCTAM34A	0.053490553	0.055570927	0.06541748849441158	0.038160957	0.048426150121065374	-0.54105115	1.1796447	0
H6PD	0.06451969	0.06512227	0.084155161078238	0.060074903	0.07506053268765134	-0.116202705	0.1798301	0
SPSB1	0.020853367	0.020766238	0.02827087442472058	0.021495968	0.026634382566585957	0.049591504	0.037576076	0
BX323043.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02606	0.004635215	0.005002634	0.005917159763313609	0.0019290227	0.002421307506053269	-1.3304571	0.7435194	0
AL928921.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
SLC25A33	0.08916998	0.09441729	0.11702827087442472	0.05052798	0.05811138014527845	-0.90064335	3.6823697	0
TMEM201	0.0306758	0.0304603	0.038461538461538464	0.032263998	0.04116222760290557	0.082731195	0.08039899	0
PIK3CD	0.004521458	0.0046629035	0.006245890861275477	0.003479504	0.004842615012106538	-0.4120815	0.17982991	0
PIK3CD-AS1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
PIK3CD-AS2	0.016497131	0.017666947	0.023011176857330704	0.00788152	0.012106537530266344	-1.1544604	1.6600163	0
CLSTN1	0.32209647	0.33040795	0.35535831689677844	0.26085904	0.29055690072639223	-0.34086162	2.5895863	0
CTNNBIP1	0.3758929	0.39853823	0.4171597633136095	0.2090798	0.23002421307506055	-0.93033653	16.231401	1
