gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
MAPKAPK3	0.012640847	0.003224644	0.014492753623188406	0.013801058	0.019642857142857142	2.063923	1.2873865	0
LINC02019	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
DOCK3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MANF	0.77156	0.6204413	0.5072463768115942	0.7901803	0.7089285714285715	0.34883726	1.2297689	0
RBM15B	0.19472682	0.19108748	0.2028985507246377	0.19517533	0.2517857142857143	0.030521661	0.028667714	0
DCAF1	0.07625447	0.07447942	0.08695652173913043	0.0764732	0.10178571428571428	0.038061958	0.02232575	0
RAD54L2	0.15666005	0.14350057	0.15942028985507245	0.15828153	0.21428571428571427	0.14134271	0.13626419	0
TEX264	0.6079503	0.4216313	0.4057971014492754	0.6309079	0.6428571428571429	0.58133405	2.4098225	0
AC099050.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GRM2	0.029005803	0.018180627	0.028985507246376812	0.030339649	0.04107142857142857	0.7356362	0.39808306	0
IQCF6	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
IQCF3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
IQCF2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
IQCF5-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
IQCF5	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
IQCF1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC115284.4	0.001017685	-5.820766e-11	0.0	0.0011430783	0.0017857142857142857	3.6358461	0.4979305	0
RRP9	0.048276532	0.069228925	0.057971014492753624	0.045694996	0.06428571428571428	-0.5982674	0.28436127	0
PARP3	0.0019697663	-5.820766e-11	0.0	0.00221247	0.0035714285714285713	4.5313635	0.74403226	0
GPR62	0.0013265641	-5.820766e-11	0.0	0.0014900155	0.0017857142857142857	3.99097	0.49792936	0
PCBP4	0.10403691	0.121763125	0.14492753623188406	0.1018529	0.13392857142857142	-0.25735885	0.2150518	0
ABHD14B	0.12172387	0.15975708	0.2028985507246377	0.11703776	0.15535714285714286	-0.44857642	0.52212435	0
ABHD14A	0.16925257	0.14062998	0.17391304347826086	0.17277934	0.22321428571428573	0.2968357	0.3513354	0
ACY1	0.025597733	-5.820766e-11	0.0	0.028751738	0.04107142857142857	8.172515	5.5702763	1
RPL29	2.921184	3.1828074	0.9855072463768116	2.8889494	1.0	-0.13975033	4.4852676	0
AC115284.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
DUSP7	0.12981741	0.20282967	0.2463768115942029	0.120821476	0.16071428571428573	-0.7469094	1.0849378	0
POC1A	0.01663937	0.011126515	0.014492753623188406	0.01731859	0.026785714285714284	0.63371766	0.21604821	0
AC097637.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ALAS1	0.25915748	0.25636306	0.2753623188405797	0.25950134	0.3196428571428571	0.017546708	0.019421428	0
TLR9	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
TWF2	0.42714572	0.3676731	0.37681159420289856	0.43447378	0.5089285714285714	0.24078523	0.5012151	0
AC006252.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PPM1M	0.0088777095	0.014149653	0.028985507246376812	0.0082281055	0.0125	-0.7748666	0.21009736	0
WDR82	0.33403373	0.23862027	0.2753623188405797	0.34578967	0.4089285714285714	0.5349908	1.3057042	0
GLYCTK	0.060454357	0.04513317	0.057971014492753624	0.0623423	0.08571428571428572	0.4651426	0.31059793	0
GLYCTK-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
DNAH1	0.008898243	0.01025742	0.014492753623188406	0.008730762	0.014285714285714285	-0.23005496	0.051957197	0
BAP1	0.09486651	0.0753325	0.08695652173913043	0.09727347	0.14107142857142857	0.36834246	0.29647398	0
PHF7	0.037225403	0.04453392	0.07246376811594203	0.036325045	0.05	-0.29320976	0.14383999	0
SEMA3G	0.035079606	-5.820766e-11	0.0	0.039401915	0.05178571428571429	8.62578	6.7523866	1
TNNC1	0.18385932	0.22050153	0.2608695652173913	0.17934456	0.22678571428571428	-0.29790458	0.37360117	0
NISCH	0.17781805	0.16100001	0.2028985507246377	0.17989033	0.22857142857142856	0.15996277	0.18121943	0
STAB1	0.22967279	0.2211545	0.2898550724637681	0.2307219	0.2857142857142857	0.06107333	0.07484137	0
NT5DC2	0.54969925	0.52419215	0.4782608695652174	0.5528425	0.5589285714285714	0.076758526	0.14991681	0
SMIM4	0.17683782	0.14520039	0.18840579710144928	0.18073611	0.23214285714285715	0.3156442	0.39438155	0
PBRM1	0.5307638	0.44359145	0.4492753623188406	0.5415053	0.5714285714285714	0.28768516	0.8007775	0
GNL3	0.29070532	0.37169445	0.37681159420289856	0.28072584	0.3410714285714286	-0.4048296	0.7742572	0
GLT8D1	0.4477029	0.3469358	0.36231884057971014	0.46011898	0.5160714285714286	0.407236	1.0649233	0
SPCS1	0.95379895	0.8071833	0.6811594202898551	0.97186285	0.8160714285714286	0.2678261	1.3840714	0
NEK4	0.04543624	0.02824892	0.057971014492753624	0.047554076	0.06785714285714285	0.7493059	0.60924494	0
ITIH1	0.001127139	-5.820766e-11	0.0	0.0012660187	0.0017857142857142857	3.7719061	0.49792814	0
ITIH3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ITIH4	0.0015139505	-5.820766e-11	0.0	0.0017004906	0.0017857142857142857	4.170319	0.49792412	0
ITIH4-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MUSTN1	0.0023203045	-5.820766e-11	0.0	0.0026061991	0.005357142857142857	4.758197	1.0565919	0
STIMATE	0.059727486	0.03256021	0.043478260869565216	0.063074924	0.09464285714285714	0.9518179	0.84394556	0
SFMBT1	0.009699884	0.033362854	0.028985507246376812	0.00678419	0.010714285714285714	-2.2812018	0.5786666	0
RFT1	0.06532889	0.06928436	0.07246376811594203	0.06484151	0.09107142857142857	-0.09546956	0.047148824	0
PRKCD	0.01297861	0.007893946	0.014492753623188406	0.013605111	0.023214285714285715	0.7777343	0.28718868	0
AC097015.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
TKT	0.9845108	0.948381	0.7246376811594203	0.98896194	0.8142857142857143	0.060441967	0.19990548	0
DCP1A	0.21570599	0.2784265	0.30434782608695654	0.20797777	0.25357142857142856	-0.42069167	0.63812405	0
CACNA1D	0.0011562222	-5.820766e-11	0.0	0.0012986852	0.0017857142857142857	3.8060002	0.4979282	0
AC012467.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CHDH	0.0042484305	0.007893946	0.014492753623188406	0.0037992648	0.005357142857142857	-1.0357057	0.20854922	0
IL17RB	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC012467.2	0.024021547	0.009179805	0.014492753623188406	0.025850251	0.03214285714285714	1.4835821	0.86414343	0
ACTR8	0.120988876	0.079366244	0.11594202898550725	0.12611741	0.17142857142857143	0.66749686	0.8677487	0
SELENOK	0.62415606	0.517577	0.4782608695652174	0.63728845	0.6428571428571429	0.3001207	0.9152549	0
AC115282.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC115282.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CACNA2D3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ESRG	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CACNA2D3-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LRTM1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC092059.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02017	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02030	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC121764.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC121764.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
WNT5A	0.087976955	-5.820766e-11	0.0	0.098816976	0.125	9.950075	15.423348	1
WNT5A-AS1	0.0050522387	-5.820766e-11	0.0	0.005674747	0.007142857142857143	5.8516865	1.3198093	0
AC121764.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ERC2	0.01210736	-5.820766e-11	0.0	0.01359916	0.019642857142857142	7.0979447	2.9633152	0
AC025572.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ERC2-IT1	0.0039761374	-5.820766e-11	0.0	0.004466054	0.005357142857142857	5.512877	0.96171266	0
CCDC66	0.25167704	0.24233021	0.2753623188405797	0.25282848	0.3196428571428571	0.06115988	0.073145084	0
TASOR	0.34502006	0.32263142	0.3333333333333333	0.34777826	0.4017857142857143	0.10824846	0.15884416	0
ARHGEF3	0.2586494	0.323346	0.3188405797101449	0.25067732	0.29642857142857143	-0.36711794	0.5843384	0
ARHGEF3-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SPATA12	0.0044376	-5.820766e-11	0.0	0.004984375	0.007142857142857143	5.6679993	1.3279614	0
AC097358.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
IL17RD	0.033721104	0.018157663	0.028985507246376812	0.03563876	0.04642857142857143	0.9689876	0.6069288	0
HESX1	0.008256468	-5.820766e-11	0.0	0.009273783	0.0125	6.5505605	1.9391456	0
APPL1	0.5411611	0.5722255	0.5942028985507246	0.5373337	0.5803571428571429	-0.09074908	0.21137542	0
ASB14	0.0020683385	0.011304368	0.014492753623188406	0.00093031576	0.0017857142857142857	-3.4684281	0.4393949	0
AC093928.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
DNAH12	0.0011433759	-5.820766e-11	0.0	0.0012842562	0.0017857142857142857	3.79104	0.4979249	0
AC092418.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PDE12	0.0976483	0.047412626	0.07246376811594203	0.103838064	0.14107142857142857	1.1293412	1.677119	0
ARF4	0.82853675	0.8304405	0.6521739130434783	0.8283027	0.7678571428571429	-0.003718323	0.008804637	0
ARF4-AS1	0.00329698	-5.820766e-11	0.0	0.0037032147	0.005357142857142857	5.2491484	1.0770807	0
DENND6A	0.15658654	0.119987525	0.17391304347826086	0.16109613	0.20535714285714285	0.4247308	0.6051116	0
DENND6A-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
DENND6A-DT	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SLMAP	0.24291703	0.11399657	0.13043478260869565	0.25880167	0.31785714285714284	1.1821487	3.34062	0
FLNB	0.42181566	0.11992028	0.14492753623188406	0.45901364	0.4928571428571429	1.935573	11.713448	1
FLNB-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC137936.1	0.00088666816	0.008082681	0.014492753623188406	6.693881e-10	0.0	-6.354492	0.4936907	0
DNASE1L3	0.009134758	0.003224644	0.014492753623188406	0.009862998	0.0125	1.5833799	0.73448795	0
ABHD6	0.030017056	0.039334238	0.057971014492753624	0.028869132	0.04285714285714286	-0.4449324	0.19121127	0
RPP14	0.08667542	0.037718166	0.057971014492753624	0.0927077	0.13035714285714287	1.2951651	1.8018605	0
HTD2	0.0016175929	-5.820766e-11	0.0	0.0018169035	0.0017857142857142857	4.2607064	0.49792346	0
AC098479.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PXK	0.12795442	0.09161787	0.14492753623188406	0.13243167	0.1732142857142857	0.53106236	0.6924795	0
PDHB	0.31658623	0.2191439	0.2753623188405797	0.32859215	0.39464285714285713	0.5842003	1.5426873	0
AC135507.1	0.0041554407	-5.820766e-11	0.0	0.00466745	0.008928571428571428	5.5751467	1.4868042	0
AC116036.2	0.0010532249	-5.820766e-11	0.0	0.0011829969	0.0017857142857142857	3.6814466	0.4979279	0
KCTD6	0.06684691	0.106342435	0.13043478260869565	0.061980676	0.08571428571428572	-0.77785724	0.6520668	0
ACOX2	0.002381466	-5.820766e-11	0.0	0.0026748965	0.005357142857142857	4.794363	1.0602643	0
FAM107A	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC119424.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM3D-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM3D	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
C3orf67	0.006100938	0.011316447	0.014492753623188406	0.0054583536	0.008928571428571428	-1.0383842	0.21161325	0
C3orf67-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC126121.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC138057.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC126121.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FHIT	0.041872956	0.010913787	0.014492753623188406	0.045687616	0.055357142857142855	2.055647	1.8766235	0
AC093418.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PTPRG	0.27649242	0.34490487	0.391304347826087	0.2680623	0.3267857142857143	-0.36351034	0.7194438	0
PTPRG-AS1	0.01079415	-5.820766e-11	0.0	0.012124143	0.01607142857142857	6.9335904	2.4883134	0
C3orf14	0.120794706	0.1017789	0.11594202898550725	0.12313781	0.1625	0.27458957	0.23839036	0
FEZF2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CADPS	0.003990694	-5.820766e-11	0.0	0.004482404	0.005357142857142857	5.5180335	0.93180585	0
LINC00698	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SYNPR	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SYNPR-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SNTN	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
C3orf49	0.001130905	-5.820766e-11	0.0	0.0012702488	0.0017857142857142857	3.7763667	0.49793348	0
THOC7	0.44043422	0.26631775	0.30434782608695654	0.46188802	0.5160714285714286	0.79416525	3.15989	0
THOC7-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104162.2	0.033221792	0.05724556	0.07246376811594203	0.030261816	0.04285714285714286	-0.9174237	0.50350773	0
ATXN7	0.16028903	0.118569635	0.14492753623188406	0.16542947	0.20357142857142857	0.48013726	0.6248321	0
SCAANT1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PSMD6-AS2	0.01540759	-5.820766e-11	0.0	0.017306026	0.025	7.443444	3.274376	0
AC012557.1	0.0012342054	-5.820766e-11	0.0	0.0013862771	0.0017857142857142857	3.893632	0.4979331	0
PSMD6	0.47992074	0.3635353	0.391304347826087	0.49426177	0.5321428571428571	0.44307494	1.4431819	0
PSMD6-AS1	0.010030033	0.010341375	0.014492753623188406	0.009991664	0.0125	-0.04914762	0.011088149	0
AC012557.2	0.005122101	0.01025742	0.014492753623188406	0.004489379	0.005357142857142857	-1.1742939	0.23085837	0
AC092040.1	0.0036045949	-5.820766e-11	0.0	0.004048732	0.005357142857142857	5.3745995	0.9507979	0
LINC00994	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PRICKLE2	0.012761771	0.024646759	0.028985507246376812	0.011297364	0.017857142857142856	-1.1185395	0.34067866	0
PRICKLE2-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PRICKLE2-AS2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PRICKLE2-AS3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PRICKLE2-DT	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ADAMTS9	1.4911581	1.4081506	0.7391304347826086	1.501385	0.8785714285714286	0.09248602	0.34938076	0
ADAMTS9-AS1	0.0619412	0.048358217	0.057971014492753624	0.06361495	0.08392857142857142	0.3948906	0.24908428	0
ADAMTS9-AS2	0.010338572	0.041285276	0.043478260869565216	0.0065255165	0.008928571428571428	-2.6430128	0.83245873	0
LINC02040	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAGI1	0.28343	0.21671571	0.2318840579710145	0.29164937	0.3410714285714286	0.4282602	0.7692361	0
AC121493.1	0.0011077421	-5.820766e-11	0.0	0.0012442315	0.0017857142857142857	3.7487106	0.49792632	0
MAGI1-IT1	0.00737058	-5.820766e-11	0.0	0.008278741	0.0125	6.3886623	1.9482692	0
MAGI1-AS1	0.0011691173	-5.820766e-11	0.0	0.0013131693	0.0017857142857142857	3.8208632	0.49792936	0
SLC25A26	0.11732271	0.054709975	0.07246376811594203	0.12503752	0.15892857142857142	1.191004	1.9325299	0
LRIG1	0.033816904	0.021855092	0.028985507246376812	0.03529078	0.05178571428571429	0.6888181	0.3633926	0
AC098969.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC098969.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC020655.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
KBTBD8	0.011470292	0.012554378	0.014492753623188406	0.011336729	0.01607142857142857	-0.1459621	0.033180103	0
AC114401.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SUCLG2	0.19942327	0.2611836	0.30434782608695654	0.1918136	0.24821428571428572	-0.4451594	0.7214382	0
SUCLG2-AS1	0.02343165	0.011125624	0.014492753623188406	0.024947928	0.0375	1.1578957	0.57016534	0
TAFA1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104167.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
TAFA4	0.0009476167	-5.820766e-11	0.0	0.0010643764	0.0017857142857142857	3.5414865	0.4979286	0
EOGT	0.27453694	0.20181847	0.2318840579710145	0.28349632	0.34464285714285714	0.49006593	0.99167454	0
AC109587.1	0.006062346	0.025073199	0.028985507246376812	0.0037200132	0.005357142857142857	-2.720239	0.62989557	0
TMF1	0.510061	0.674953	0.6521739130434783	0.48974448	0.5303571428571429	-0.46267706	1.8803734	0
UBA3	0.1921904	0.106502295	0.13043478260869565	0.20274849	0.2642857142857143	0.92816406	1.9070027	0
ARL6IP5	0.96984136	0.80387735	0.6666666666666666	0.9902901	0.7964285714285714	0.30084196	1.4706831	0
LMOD3	0.0047229803	0.011316447	0.014492753623188406	0.003910612	0.005357142857142857	-1.5092195	0.28146487	0
FRMD4B	0.5690641	0.5221045	0.5217391304347826	0.5748506	0.6	0.13882315	0.34543324	0
AC099328.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104445.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MITF	0.017077485	-5.820766e-11	0.0	0.019181656	0.026785714285714284	7.591086	3.6848538	0
SAMMSON	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MDFIC2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104633.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104633.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FOXP1	0.19969967	0.16005296	0.17391304347826086	0.2045848	0.23392857142857143	0.35395366	0.43926063	0
FOXP1-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC097634.2	0.0010532249	-5.820766e-11	0.0	0.0011829969	0.0017857142857142857	3.6814466	0.4979279	0
FOXP1-IT1	0.0011386755	-5.820766e-11	0.0	0.0012789764	0.0017857142857142857	3.7855268	0.4979372	0
AC097634.3	0.0011264713	-5.820766e-11	0.0	0.0012652688	0.0017857142857142857	3.7711139	0.497927	0
AC097634.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
EIF4E3	0.06545132	0.03900291	0.057971014492753624	0.06871016	0.09464285714285714	0.81534564	0.7324422	0
GPR27	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PROK2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC096970.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC00877	0.008557344	0.02213018	0.028985507246376812	0.0068849446	0.0125	-1.6701992	0.47293407	0
AC105265.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC105265.4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC00870	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC112219.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC112219.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC134508.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC134508.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
RYBP	0.57415766	0.48660076	0.5217391304347826	0.58494616	0.6	0.26551548	0.82496697	0
AC104435.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC097369.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SHQ1	0.063767925	0.046357933	0.057971014492753624	0.06591313	0.09464285714285714	0.5068281	0.36765796	0
GXYLT2	0.003206993	0.010913787	0.014492753623188406	0.0022574163	0.0035714285714285713	-2.2240322	0.36131373	0
PPP4R2	0.51269096	0.5362304	0.5507246376811594	0.5097907	0.5482142857142858	-0.07293388	0.15328567	0
EBLN2	0.032301042	0.025060162	0.028985507246376812	0.033193253	0.044642857142857144	0.40408874	0.17598255	0
PDZRN3	0.007532689	0.009444783	0.014492753623188406	0.007297088	0.014285714285714285	-0.367755	0.08225854	0
PDZRN3-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02005	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02047	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CNTN3	0.0011386755	-5.820766e-11	0.0	0.0012789764	0.0017857142857142857	3.7855268	0.4979372	0
AC117481.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02018	0.023939043	0.021024724	0.028985507246376812	0.024298117	0.03214285714285714	0.20783728	0.070431404	0
FRG2C	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC00960	0.31687635	0.28954047	0.3333333333333333	0.32024392	0.3732142857142857	0.14535847	0.226932	0
ZNF717	0.04005153	0.028750023	0.043478260869565216	0.041444086	0.05892857142857143	0.52607065	0.2989182	0
ROBO2	0.026824892	0.039857954	0.057971014492753624	0.025219074	0.03571428571428571	-0.6582582	0.312015	0
AC133040.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02077	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC117462.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC108752.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ROBO1	0.6914279	0.71891266	0.5942028985507246	0.68804187	0.6392857142857142	-0.063311115	0.14146443	0
AC117461.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC108690.1	0.012840352	0.009926812	0.014492753623188406	0.013199356	0.019642857142857142	0.40749353	0.11848948	0
AC068756.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02050	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02027	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC099542.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC099542.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC107302.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GBE1	0.29037532	0.3192608	0.34782608695652173	0.2868154	0.3410714285714286	-0.15456183	0.22464757	0
AC017015.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC129807.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02008	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC023503.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC092825.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
