	gene	expression_1	expression_2	log2FC	-log10 p-val	significant
0	MIR1302-2HG	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
1	FAM138A	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
2	OR4F5	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
3	AL627309.1	0.0015527186	0.0021150145	0.28720438	0.1588383	0
4	AL627309.3	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
5	AL627309.2	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
6	AL627309.5	0.026389565	0.023975369	-0.13312039	0.1757672	0
7	AL627309.4	0.0022075367	0.0014181928	-0.4075366	0.22454536	0
8	AP006222.2	3.259629e-09	0.0004782863	0.56392103	0.49838114	0
9	AL732372.1	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
10	OR4F29	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
11	AC114498.1	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
12	OR4F16	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
13	AL669831.2	0.0023615323	0.0018453844	-0.24049549	0.10533542	0
14	LINC01409	0.049179155	0.04399302	-0.15738706	0.28884125	0
15	FAM87B	3.259629e-09	0.00035518687	0.43848705	0.796394	0
16	LINC01128	0.06842373	0.08252599	0.26679626	0.8351849	0
17	LINC00115	0.01176828	0.008946256	-0.3603387	0.34556347	0
18	FAM41C	0.0017645647	0.0027177273	0.42736864	0.2739233	0
19	AL645608.6	3.259629e-09	0.0018855525	1.5288429	1.5227518	0
20	AL645608.2	0.0130944345	0.016973384	0.3507365	0.4176279	0
21	AL645608.4	0.0017531762	0.00072192354	-0.6770758	0.3507361	0
22	LINC02593	0.03029077	0.043122668	0.49578282	1.2197567	0
23	SAMD11	0.23642692	0.38003585	0.68244314	12.483297	0
24	NOC2L	0.18709472	0.21823733	0.22103405	1.3702635	0
25	KLHL17	0.025762882	0.022438582	-0.19134822	0.24781007	0
26	PLEKHN1	0.0021601617	0.0029564002	0.32419002	0.18969075	0
27	PERM1	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
28	AL645608.7	0.0073796855	0.015839545	1.0068852	1.7117292	0
29	HES4	0.71159244	0.71349883	0.0038544813	0.024332572	0
30	ISG15	0.17749335	0.24701491	0.4745566	5.0968876	0
31	AL645608.1	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
32	AGRN	0.16114533	0.1636535	0.022145627	0.066970855	0
33	AL645608.5	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
34	AL645608.8	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
35	RNF223	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
36	C1orf159	0.022333706	0.024548598	0.13082865	0.16953021	0
37	AL390719.3	3.259629e-09	0.0005138824	0.59824836	0.4983834	0
38	LINC01342	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
39	AL390719.2	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
40	TTLL10-AS1	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
41	TTLL10	3.259629e-09	-5.005859e-09	-1.1952843e-05	42.13084	0
42	TNFRSF18	0.011786048	0.0021817507	-2.0066779	1.9537411	0
43	TNFRSF4	0.003828493	0.0033122278	-0.16313955	0.076916054	0
44	SDF4	0.50681996	0.5001281	-0.01913768	0.11908686	0
45	B3GALT6	0.1456851	0.1645569	0.1746048	0.801297	0
46	C1QTNF12	0.029539298	0.032963287	0.1533091	0.2171852	0
47	AL162741.1	0.0008391675	0.0015631508	0.4788655	0.27194804	0
48	UBE2J2	0.2661753	0.29357913	0.1408686	0.92967886	0
49	LINC01786	0.0007787952	0.00050973403	-0.23660597	0.11207043	0
50	SCNN1D	0.0058900835	0.0017057109	-1.3485137	1.0819256	0
51	ACAP3	0.11739984	0.11385999	-0.043790832	0.11461511	0
52	PUSL1	0.09876208	0.10029875	0.022052813	0.050859418	0
53	INTS11	0.16794714	0.1824211	0.118587695	0.51411545	0
54	AL139287.1	3.259629e-09	0.0007542565	0.810855	0.76755464	0
