Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of receptor binding (GO:1900122)	1/6	2.963096e-02	1.235976e-01	0	0	4.019192e+01	1.414328e+02	ANXA2
GO_Biological_Process_2021	positive regulation of toll-like receptor 3 signaling pathway (GO:0034141)	1/6	2.963096e-02	1.235976e-01	0	0	4.019192e+01	1.414328e+02	CAV1
GO_Biological_Process_2021	protection from natural killer cell mediated cytotoxicity (GO:0042270)	1/6	2.963096e-02	1.235976e-01	0	0	4.019192e+01	1.414328e+02	HLA-E
GO_Biological_Process_2021	regulation of proteolysis (GO:0030162)	2/54	2.992584e-02	1.238992e-01	0	0	7.789639e+00	2.733410e+01	CSTB;CAV1
GO_Biological_Process_2021	protein localization to plasma membrane (GO:0072659)	3/136	3.084035e-02	1.238992e-01	0	0	4.596620e+00	1.599133e+01	SLC9A3R2;RAMP2;S100A10
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	3/136	3.084035e-02	1.238992e-01	0	0	4.596620e+00	1.599133e+01	RAMP2;CALCRL;PLK2
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	3/136	3.084035e-02	1.238992e-01	0	0	4.596620e+00	1.599133e+01	CDH5;CAV1;STC1
GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)	2/55	3.095567e-02	1.238992e-01	0	0	7.642280e+00	2.655844e+01	TMSB4X;KDR
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	3/137	3.141944e-02	1.238992e-01	0	0	4.562086e+00	1.578632e+01	RAMP2;CALCRL;PLK2
GO_Biological_Process_2021	peptidyl-tyrosine modification (GO:0018212)	2/56	3.199942e-02	1.238992e-01	0	0	7.500378e+00	2.581658e+01	FLT1;KDR
GO_Biological_Process_2021	cellular response to peptide (GO:1901653)	2/57	3.305692e-02	1.238992e-01	0	0	7.363636e+00	2.510650e+01	CAV1;VIM
GO_Biological_Process_2021	neuron projection morphogenesis (GO:0048812)	3/140	3.319097e-02	1.238992e-01	0	0	4.461510e+00	1.519357e+01	S100A6;IQGAP1;ACTB
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	3/141	3.379286e-02	1.238992e-01	0	0	4.428956e+00	1.500311e+01	PLK2;LAPTM5;MSN
GO_Biological_Process_2021	positive regulation of protein binding (GO:0032092)	2/58	3.412802e-02	1.238992e-01	0	0	7.231778e+00	2.442632e+01	FKBP1A;CAV1
GO_Biological_Process_2021	angiotensin-activated signaling pathway (GO:0038166)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CAV1
GO_Biological_Process_2021	receptor-mediated endocytosis of virus by host cell (GO:0019065)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CAV1
GO_Biological_Process_2021	autophagosome membrane docking (GO:0016240)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CALM1
GO_Biological_Process_2021	bleb assembly (GO:0032060)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	EMP1
GO_Biological_Process_2021	negative regulation of membrane protein ectodomain proteolysis (GO:0051045)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	TIMP3
GO_Biological_Process_2021	regulation of defense response to bacterium (GO:1900424)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	GRN
GO_Biological_Process_2021	regulation of entry of bacterium into host cell (GO:2000535)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CAV1
GO_Biological_Process_2021	negative regulation of RIG-I signaling pathway (GO:0039536)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	SEC14L1
GO_Biological_Process_2021	collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	COL4A2
GO_Biological_Process_2021	coronary vasculature development (GO:0060976)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	APLN
GO_Biological_Process_2021	regulation of natural killer cell cytokine production (GO:0002727)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	HLA-E
GO_Biological_Process_2021	regulation of natural killer cell proliferation (GO:0032817)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	HLA-E
GO_Biological_Process_2021	parallel actin filament bundle assembly (GO:0030046)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	FSCN1
GO_Biological_Process_2021	endothelial cell morphogenesis (GO:0001886)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	STC1
GO_Biological_Process_2021	positive regulation of blood circulation (GO:1903524)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	APLN
GO_Biological_Process_2021	positive regulation of cardiac epithelial to mesenchymal transition (GO:0062043)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	TGFBR2
GO_Biological_Process_2021	regulation of T cell tolerance induction (GO:0002664)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	TGFBR2
GO_Biological_Process_2021	gas homeostasis (GO:0033483)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CAV1
GO_Biological_Process_2021	gland morphogenesis (GO:0022612)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	MSN
GO_Biological_Process_2021	glial cell migration (GO:0008347)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CD9
GO_Biological_Process_2021	glomerular epithelial cell development (GO:0072310)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	IQGAP1
GO_Biological_Process_2021	glomerular visceral epithelial cell development (GO:0072015)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	IQGAP1
GO_Biological_Process_2021	positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CAV1
GO_Biological_Process_2021	heart trabecula formation (GO:0060347)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	FKBP1A
GO_Biological_Process_2021	positive regulation of integrin-mediated signaling pathway (GO:2001046)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	LIMS1
GO_Biological_Process_2021	positive regulation of membrane depolarization (GO:1904181)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	KDR
GO_Biological_Process_2021	positive regulation of natural killer cell cytokine production (GO:0002729)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	HLA-E
GO_Biological_Process_2021	skin morphogenesis (GO:0043589)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	ITGA6
GO_Biological_Process_2021	SMAD protein complex assembly (GO:0007183)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	FKBP1A
GO_Biological_Process_2021	positive regulation of podosome assembly (GO:0071803)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	FSCN1
GO_Biological_Process_2021	long-term synaptic depression (GO:0060292)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	PLK2
GO_Biological_Process_2021	positive regulation of receptor catabolic process (GO:2000646)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	LAPTM5
GO_Biological_Process_2021	vascular associated smooth muscle cell development (GO:0097084)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	RAMP2
GO_Biological_Process_2021	mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CALM1
GO_Biological_Process_2021	positive regulation of vesicle fusion (GO:0031340)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	ANXA2
GO_Biological_Process_2021	protein localization to basolateral plasma membrane (GO:1903361)	1/7	3.448425e-02	1.238992e-01	0	0	3.349158e+01	1.127746e+02	CAV1
GO_Biological_Process_2021	nitrogen compound transport (GO:0071705)	3/143	3.501366e-02	1.254313e-01	0	0	4.365243e+00	1.463237e+01	RAMP2;CALCRL;SEC14L1
GO_Biological_Process_2021	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	2/60	3.631037e-02	1.294158e-01	0	0	6.981703e+00	2.314890e+01	ITGB1;PECAM1
GO_Biological_Process_2021	B cell differentiation (GO:0030183)	2/61	3.742130e-02	1.294158e-01	0	0	6.863023e+00	2.254857e+01	ITGB1;KLF6
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	4/253	3.822124e-02	1.294158e-01	0	0	3.288320e+00	1.073427e+01	FLT1;KDR;PECAM1;ITGA6
GO_Biological_Process_2021	alpha-beta T cell activation (GO:0046631)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	HLA-E
GO_Biological_Process_2021	purine ribonucleoside monophosphate catabolic process (GO:0009169)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	PNP
GO_Biological_Process_2021	regulation of alpha-beta T cell differentiation (GO:0046637)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	PNP
GO_Biological_Process_2021	regulation of anion transport (GO:0044070)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	STC1
GO_Biological_Process_2021	regulation of cardiac muscle cell action potential involved in regulation of contraction (GO:0098909)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	CAV1
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	HLA-E
GO_Biological_Process_2021	negative regulation of microglial cell activation (GO:1903979)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	GRN
GO_Biological_Process_2021	regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	CALM1
GO_Biological_Process_2021	cell-cell adhesion mediated by cadherin (GO:0044331)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	CDH5
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	TGFBR2
GO_Biological_Process_2021	cytoplasmic sequestering of NF-kappaB (GO:0007253)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	TMSB4X
GO_Biological_Process_2021	regulation of microvillus organization (GO:0032530)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	FSCN1
GO_Biological_Process_2021	regulation of positive chemotaxis (GO:0050926)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	KDR
GO_Biological_Process_2021	regulation of protein localization to early endosome (GO:1902965)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	MSN
GO_Biological_Process_2021	positive regulation of aspartic-type peptidase activity (GO:1905247)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	GRN
GO_Biological_Process_2021	positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	KDR
GO_Biological_Process_2021	regulation of toll-like receptor 3 signaling pathway (GO:0034139)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	CAV1
GO_Biological_Process_2021	positive regulation of defense response to bacterium (GO:1900426)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	GRN
GO_Biological_Process_2021	positive regulation of early endosome to late endosome transport (GO:2000643)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	MSN
GO_Biological_Process_2021	positive regulation of extracellular matrix disassembly (GO:0090091)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	FSCN1
GO_Biological_Process_2021	positive regulation of fibroblast migration (GO:0010763)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	ITGB1
GO_Biological_Process_2021	immunological synapse formation (GO:0001771)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	MSN
GO_Biological_Process_2021	positive regulation of protein localization to early endosome (GO:1902966)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	MSN
GO_Biological_Process_2021	positive regulation of protein localization to endosome (GO:1905668)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	MSN
GO_Biological_Process_2021	positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	CALM1
GO_Biological_Process_2021	vascular associated smooth muscle cell differentiation (GO:0035886)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	RAMP2
GO_Biological_Process_2021	wound healing, spreading of epidermal cells (GO:0035313)	1/8	3.931350e-02	1.294158e-01	0	0	2.870563e+01	9.289679e+01	ITGA5
GO_Biological_Process_2021	brain development (GO:0007420)	3/150	3.946427e-02	1.295619e-01	0	0	4.155902e+00	1.343337e+01	COL4A1;HSPG2;TGFBR2
GO_Biological_Process_2021	amyloid fibril formation (GO:1990000)	2/63	3.968190e-02	1.295779e-01	0	0	6.637337e+00	2.141776e+01	FKBP1A;HSPG2
GO_Biological_Process_2021	negative regulation of peptidase activity (GO:0010466)	2/63	3.968190e-02	1.295779e-01	0	0	6.637337e+00	2.141776e+01	CSTB;TIMP3
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	2/64	4.083127e-02	1.329745e-01	0	0	6.529954e+00	2.088480e+01	CAV1;ITGA6
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	2/65	4.199313e-02	1.333418e-01	0	0	6.425980e+00	2.037196e+01	HLA-C;HLA-E
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	2/65	4.199313e-02	1.333418e-01	0	0	6.425980e+00	2.037196e+01	HLA-C;HLA-E
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	4/261	4.205422e-02	1.333418e-01	0	0	3.184663e+00	1.009155e+01	SLC9A3R2;FSCN1;ACTB;LIMS1
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	3/154	4.213063e-02	1.333418e-01	0	0	4.044992e+00	1.281041e+01	IQGAP1;CALM1;TGFBR2
GO_Biological_Process_2021	embryonic organ development (GO:0048568)	2/66	4.316735e-02	1.333418e-01	0	0	6.325255e+00	1.987819e+01	KDR;TGFBR2
GO_Biological_Process_2021	positive regulation of T cell proliferation (GO:0042102)	2/66	4.316735e-02	1.333418e-01	0	0	6.325255e+00	1.987819e+01	PNP;IGFBP2
GO_Biological_Process_2021	bone cell development (GO:0098751)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	ANXA2
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	HLA-E
GO_Biological_Process_2021	regulation of cell adhesion molecule production (GO:0060353)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	CAV1
GO_Biological_Process_2021	regulation of cellular extravasation (GO:0002691)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	PLVAP
GO_Biological_Process_2021	negative regulation of platelet aggregation (GO:0090331)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	CD9
GO_Biological_Process_2021	regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	CAV1
GO_Biological_Process_2021	regulation of gap junction assembly (GO:1903596)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	CAV1
GO_Biological_Process_2021	cellular response to muramyl dipeptide (GO:0071225)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	VIM
GO_Biological_Process_2021	collagen-activated signaling pathway (GO:0038065)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	COL4A2
GO_Biological_Process_2021	regulation of pinocytosis (GO:0048548)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	CAV1
GO_Biological_Process_2021	positive regulation of ATP biosynthetic process (GO:2001171)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	TMSB4X
GO_Biological_Process_2021	regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	TMSB4X
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	HLA-E
GO_Biological_Process_2021	regulation of transmembrane transporter activity (GO:0022898)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	ACTB
GO_Biological_Process_2021	glomerular filtration (GO:0003094)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	CD34
GO_Biological_Process_2021	regulation of vesicle fusion (GO:0031338)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	ANXA2
GO_Biological_Process_2021	positive regulation of ligase activity (GO:0051351)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	TMSB4X
GO_Biological_Process_2021	IMP metabolic process (GO:0046040)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	PNP
GO_Biological_Process_2021	positive regulation of macrophage cytokine production (GO:0060907)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	LAPTM5
GO_Biological_Process_2021	semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	PLXND1
GO_Biological_Process_2021	lysosomal lumen acidification (GO:0007042)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	GRN
GO_Biological_Process_2021	mesodermal cell differentiation (GO:0048333)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	ITGB1
GO_Biological_Process_2021	positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265)	1/9	4.411885e-02	1.333418e-01	0	0	2.511616e+01	7.838423e+01	LAPTM5
GO_Biological_Process_2021	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/67	4.435378e-02	1.337200e-01	0	0	6.227630e+00	1.940254e+01	FLT1;KDR
GO_Biological_Process_2021	canonical Wnt signaling pathway (GO:0060070)	2/68	4.555225e-02	1.366568e-01	0	0	6.132962e+00	1.894408e+01	CAV1;PLPP3
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	2/68	4.555225e-02	1.366568e-01	0	0	6.132962e+00	1.894408e+01	HLA-C;HLA-E
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	2/69	4.676264e-02	1.394864e-01	0	0	6.041121e+00	1.850196e+01	FLT1;KDR
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	4/274	4.873188e-02	1.394864e-01	0	0	3.029321e+00	9.152857e+00	FLT1;KDR;LAPTM5;IQGAP1
GO_Biological_Process_2021	negative regulation of cellular protein catabolic process (GO:1903363)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	ANXA2
GO_Biological_Process_2021	Rap protein signal transduction (GO:0032486)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	PLK2
GO_Biological_Process_2021	regulation of actin filament-based movement (GO:1903115)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	STC1
GO_Biological_Process_2021	apical protein localization (GO:0045176)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	ACTB
GO_Biological_Process_2021	negative regulation of protein autophosphorylation (GO:0031953)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	CAV1
GO_Biological_Process_2021	regulation of high voltage-gated calcium channel activity (GO:1901841)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	CALM1
GO_Biological_Process_2021	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	SEC14L1
GO_Biological_Process_2021	negative regulation of voltage-gated calcium channel activity (GO:1901386)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	CALM1
GO_Biological_Process_2021	regulation of low-density lipoprotein particle clearance (GO:0010988)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	ANXA2
GO_Biological_Process_2021	defense response to tumor cell (GO:0002357)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	LAPTM5
GO_Biological_Process_2021	ectoderm development (GO:0007398)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	ITGA6
GO_Biological_Process_2021	regulation of podosome assembly (GO:0071801)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	FSCN1
GO_Biological_Process_2021	renal filtration (GO:0097205)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	CD34
GO_Biological_Process_2021	positive regulation of mesenchymal cell proliferation (GO:0002053)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	TGFBR2
GO_Biological_Process_2021	lactation (GO:0007595)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	APLN
GO_Biological_Process_2021	positive regulation of receptor recycling (GO:0001921)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	ANXA2
GO_Biological_Process_2021	positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	ITGA5
GO_Biological_Process_2021	myelin assembly (GO:0032288)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	CD9
GO_Biological_Process_2021	myeloid dendritic cell differentiation (GO:0043011)	1/10	4.890039e-02	1.394864e-01	0	0	2.232435e+01	6.737423e+01	TGFBR2
GO_Biological_Process_2021	gland development (GO:0048732)	2/71	4.921855e-02	1.397394e-01	0	0	5.865424e+00	1.766364e+01	CAV1;MSN
GO_Biological_Process_2021	response to metal ion (GO:0010038)	2/71	4.921855e-02	1.397394e-01	0	0	5.865424e+00	1.766364e+01	CAV1;CALM1
GO_Biological_Process_2021	negative regulation of canonical Wnt signaling pathway (GO:0090090)	3/165	4.991738e-02	1.405500e-01	0	0	3.768232e+00	1.129485e+01	WWTR1;CAV1;IGFBP2
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	2/72	5.046378e-02	1.405500e-01	0	0	5.781341e+00	1.726597e+01	SPARC;CAV1
GO_Biological_Process_2021	cell junction organization (GO:0034330)	2/72	5.046378e-02	1.405500e-01	0	0	5.781341e+00	1.726597e+01	ACTB;LIMS1
GO_Biological_Process_2021	negative regulation of cell adhesion (GO:0007162)	2/73	5.172035e-02	1.405500e-01	0	0	5.699626e+00	1.688175e+01	PLXND1;ARHGDIB
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	2/73	5.172035e-02	1.405500e-01	0	0	5.699626e+00	1.688175e+01	HLA-C;HLA-E
GO_Biological_Process_2021	regulation of actin filament-based process (GO:0032970)	2/73	5.172035e-02	1.405500e-01	0	0	5.699626e+00	1.688175e+01	FSCN1;IQGAP1
GO_Biological_Process_2021	regulation of hydrolase activity (GO:0051336)	2/73	5.172035e-02	1.405500e-01	0	0	5.699626e+00	1.688175e+01	PLXND1;CAV1
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	5/404	5.216355e-02	1.405500e-01	0	0	2.572352e+00	7.597110e+00	FLT1;COL4A2;ARPC1B;KDR;ACTB
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	2/74	5.298809e-02	1.405500e-01	0	0	5.620181e+00	1.651034e+01	CAV1;ACTB
GO_Biological_Process_2021	actin filament depolymerization (GO:0030042)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	CFL1
GO_Biological_Process_2021	negative regulation of calcium ion transmembrane transport (GO:1903170)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	FKBP1A
GO_Biological_Process_2021	negative regulation of homotypic cell-cell adhesion (GO:0034111)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	CD9
GO_Biological_Process_2021	regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	TGFBR2
GO_Biological_Process_2021	negative regulation of natural killer cell mediated immunity (GO:0002716)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	HLA-E
GO_Biological_Process_2021	regulation of coagulation (GO:0050818)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	CAV1
GO_Biological_Process_2021	negative regulation of potassium ion transmembrane transport (GO:1901380)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	CAV1
GO_Biological_Process_2021	negative regulation of receptor signaling pathway via STAT (GO:1904893)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	CAV1
GO_Biological_Process_2021	cellular response to increased oxygen levels (GO:0036295)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	CAV1
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	ADAMTS9
GO_Biological_Process_2021	negative regulation of voltage-gated potassium channel activity (GO:1903817)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	CAV1
GO_Biological_Process_2021	regulation of lymphocyte migration (GO:2000401)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	MSN
GO_Biological_Process_2021	regulation of mesenchymal cell proliferation (GO:0010464)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	TGFBR2
GO_Biological_Process_2021	regulation of mitochondrial depolarization (GO:0051900)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	KDR
GO_Biological_Process_2021	positive regulation by host of viral process (GO:0044794)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	CFL1
GO_Biological_Process_2021	establishment of epithelial cell apical/basal polarity (GO:0045198)	1/11	5.365826e-02	1.405500e-01	0	0	2.009091e+01	5.876832e+01	MSN
