,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS07361522F---PGF-FLT1---CF-CF,PGF-FLT1,CF-CF,0.16720051249199233,0.001,,0.16720051249199233,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SC0B51DC960---PGF-FLT1-complex---CF-CF,PGF-FLT1-complex,CF-CF,0.07711757269279394,0.001,,0.07711757269279394,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---CF-CF,PGF-NRP2,CF-CF,0.062076749435665914,0.892,0.062076749435665914,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0D681D90E---SDC2-ADGRA2---CF-CF,SDC2-ADGRA2,CF-CF,0.7382716049382716,0.001,,0.7382716049382716,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS04829AC68---GJA1-GJA1---CF-CF,GJA1-GJA1,CF-CF,0.581447963800905,0.001,,0.581447963800905,1.0,3.0,yes,False,Gap-Gap,Adhesion by GAP junction
CPI-SS05207EFF8---WNT2B-SFRP1---CF-CF,WNT2B-SFRP1,CF-CF,0.7569230769230769,0.996,0.7569230769230769,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS0F1E79A03---WNT5A-SFRP1---CF-CF,WNT5A-SFRP1,CF-CF,0.7569230769230771,0.98,0.7569230769230771,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS058209EC7---F2-F2R---CF-CF,F2-F2R,CF-CF,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Adhesion by Prothrombin
CPI-CS08EE9E5CE---atRetinoicAcid-byALDH1A1-RORB---CF-CF,atRetinoicAcid-byALDH1A1-RORB,CF-CF,0.08345323741007195,1.0,0.08345323741007195,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Retinoic Acid
CPI-SS0B70EB09E---PDGFA-PDGFRA---CF-CF,PDGFA-PDGFRA,CF-CF,0.5742128935532234,0.001,,0.5742128935532234,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS01F67987A---FGF2-FGFR1---CF-CF,FGF2-FGFR1,CF-CF,0.8237082066869301,1.0,0.8237082066869301,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Fibroblast growth factor
CPI-SS08BFFB96E---FLRT3-ADGRL2---CF-CF,FLRT3-ADGRL2,CF-CF,0.6415584415584414,1.0,0.6415584415584414,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Fibronectin
CPI-SS075F456AF---TENM3-ADGRL2---CF-CF,TENM3-ADGRL2,CF-CF,0.7288801571709234,0.001,,0.7288801571709234,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Teneurin
