,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS0B70EB09E---PDGFA-PDGFRA---EC-VSMC,PDGFA-PDGFRA,EC-VSMC,0.16142557651991613,1.0,0.16142557651991613,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS0C93E48D7---THBS1-CD36---EC-VSMC,THBS1-CD36,EC-VSMC,0.2222222222222221,0.001,,0.2222222222222221,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Thrombospondin precursor
CPI-SS0B99F22A2---JAG1-NOTCH3---EC-VSMC,JAG1-NOTCH3,EC-VSMC,0.014128728414442713,0.001,,0.014128728414442713,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS0D681D90E---SDC2-ADGRA2---EC-VSMC,SDC2-ADGRA2,EC-VSMC,,0.287,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS065D9259F---PGF-NRP2---EC-VSMC,PGF-NRP2,EC-VSMC,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04829AC68---GJA1-GJA1---EC-VSMC,GJA1-GJA1,EC-VSMC,1.0,0.001,,1.0,1.0,3.0,yes,False,Gap-Gap,Adhesion by GAP junction
CPI-SC0B51DC960---PGF-FLT1-complex---EC-VSMC,PGF-FLT1-complex,EC-VSMC,0.8265306122448978,1.0,0.8265306122448978,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS07361522F---PGF-FLT1---EC-VSMC,PGF-FLT1,EC-VSMC,0.9296874999999998,0.001,,0.9296874999999998,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04C672963---ESAM-ESAM---EC-VSMC,ESAM-ESAM,EC-VSMC,1.0,0.001,,1.0,1.0,3.0,yes,False,Adhesion-Adhesion,
CPI-SS0D8632EB4---EDN1-EDNRA---EC-VSMC,EDN1-EDNRA,EC-VSMC,0.8219584569732936,1.0,0.8219584569732936,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS007AA9FDE---DLK1-NOTCH3---EC-VSMC,DLK1-NOTCH3,EC-VSMC,0.6936026936026937,1.0,0.6936026936026937,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0A28DCA72---CXCL12-CXCR4---EC-VSMC,CXCL12-CXCR4,EC-VSMC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0BA601DC4---BDNF-NTRK2---EC-VSMC,BDNF-NTRK2,EC-VSMC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---EC-VSMC,DHEAsulfate-bySULT1E1-PPARG,EC-VSMC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS0B70EB09E---PDGFA-PDGFRA---MP-VSMC,PDGFA-PDGFRA,MP-VSMC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS0C93E48D7---THBS1-CD36---MP-VSMC,THBS1-CD36,MP-VSMC,0.019607843137254916,1.0,0.019607843137254916,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Thrombospondin precursor
CPI-SS0B99F22A2---JAG1-NOTCH3---MP-VSMC,JAG1-NOTCH3,MP-VSMC,,0.001,,,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS0D681D90E---SDC2-ADGRA2---MP-VSMC,SDC2-ADGRA2,MP-VSMC,0.21813403416557156,0.001,,0.21813403416557156,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS065D9259F---PGF-NRP2---MP-VSMC,PGF-NRP2,MP-VSMC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04829AC68---GJA1-GJA1---MP-VSMC,GJA1-GJA1,MP-VSMC,0.04195804195804194,1.0,0.04195804195804194,,0.0,0.0,no,False,Gap-Gap,Adhesion by GAP junction
CPI-SC0B51DC960---PGF-FLT1-complex---MP-VSMC,PGF-FLT1-complex,MP-VSMC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS07361522F---PGF-FLT1---MP-VSMC,PGF-FLT1,MP-VSMC,0.20535714285714282,1.0,0.20535714285714282,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04C672963---ESAM-ESAM---MP-VSMC,ESAM-ESAM,MP-VSMC,,1.0,,,1.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0D8632EB4---EDN1-EDNRA---MP-VSMC,EDN1-EDNRA,MP-VSMC,0.7032640949554896,1.0,0.7032640949554896,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS007AA9FDE---DLK1-NOTCH3---MP-VSMC,DLK1-NOTCH3,MP-VSMC,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS0A28DCA72---CXCL12-CXCR4---MP-VSMC,CXCL12-CXCR4,MP-VSMC,0.2692307692307693,1.0,0.2692307692307693,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0BA601DC4---BDNF-NTRK2---MP-VSMC,BDNF-NTRK2,MP-VSMC,0.7203389830508475,0.001,,0.7203389830508475,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---MP-VSMC,DHEAsulfate-bySULT1E1-PPARG,MP-VSMC,0.3195266272189349,1.0,0.3195266272189349,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS0B70EB09E---PDGFA-PDGFRA---PC-VSMC,PDGFA-PDGFRA,PC-VSMC,0.1750524109014675,1.0,0.1750524109014675,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS0C93E48D7---THBS1-CD36---PC-VSMC,THBS1-CD36,PC-VSMC,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Thrombospondin precursor
CPI-SS0B99F22A2---JAG1-NOTCH3---PC-VSMC,JAG1-NOTCH3,PC-VSMC,0.2229199372056515,0.001,,0.2229199372056515,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
