gene	mean	EC_1_mean	EC_1_positive_frac	EC_3_mean	EC_3_positive_frac	log2FC	-log10 p-val	is_significant
IL1RAP	0.09323302	0.06423619	0.0691542288557214	0.15908517	0.19661016949152543	1.3070035	12.959819	1
FGF12	0.2175101	0.23993474	0.24029850746268658	0.16656624	0.1977401129943503	-0.52628136	5.595949	1
TMEM44	0.09976891	0.08245159	0.08756218905472637	0.13909674	0.17062146892655367	0.75375754	5.2138333	1
TFRC	0.103609756	0.077494025	0.08159203980099503	0.16292062	0.18531073446327684	1.071037	9.242237	1
PCYT1A	0.48631653	0.5420045	0.48756218905472637	0.35982352	0.4135593220338983	-0.59088075	17.907478	1
RGS12	0.34405392	0.38848907	0.3681592039800995	0.2431191	0.28700564971751413	-0.6759887	14.485473	1
CRMP1	0.31588694	0.27647826	0.2771144278606965	0.4053778	0.4327683615819209	0.5519352	9.775922	1
WFS1	0.13236706	0.15470798	0.16368159203980098	0.081633665	0.10847457627118644	-0.92147744	9.471554	1
HTRA3	0.19687316	0.23478723	0.23880597014925373	0.110753685	0.13898305084745763	-1.0833114	18.33271	1
LAP3	0.24755366	0.27416223	0.2676616915422886	0.18710437	0.2305084745762712	-0.55094165	7.0268097	1
SEL1L3	0.12888685	0.146483	0.15671641791044777	0.08892971	0.11638418079096045	-0.71935904	6.10337	1
RBPJ	0.34519356	0.30307224	0.3024875621890547	0.44084698	0.47005649717514125	0.54046756	10.435765	1
FAM114A1	0.5770561	0.50782657	0.44776119402985076	0.7342816	0.6666666666666666	0.53190994	19.832111	1
TMEM156	0.018318243	0.006923126	0.007960199004975124	0.04419895	0.04971751412429379	2.6570873	6.6000605	1
N4BP2	0.35009632	0.38518843	0.363681592039801	0.27038184	0.30282485875706217	-0.5104072	8.599037	1
UCHL1	2.310113	2.6428514	0.9731343283582089	1.5544306	0.7457627118644068	-0.7656708	44.55244	1
AC114757.1	0.13766876	0.09424668	0.09900497512437811	0.23629439	0.2677966101694915	1.3251522	18.269266	1
OCIAD2	0.5165491	0.57634	0.49601990049751243	0.38073972	0.4	-0.5979866	17.492758	1
PAICS	0.2135971	0.18819211	0.19502487562189055	0.2712959	0.3107344632768362	0.5274263	5.918521	1
IGFBP7	0.24574812	0.17529348	0.16766169154228855	0.40576032	0.3480225988700565	1.2103882	22.026012	1
TECRL	0.009815131	0.0016232808	0.0014925373134328358	0.028420415	0.03615819209039548	4.048765	6.3975573	1
DCK	0.16891493	0.18887283	0.19303482587064677	0.1235931	0.1615819209039548	-0.6114138	5.9336696	1
ALB	0.024384417	0.007681073	0.00945273631840796	0.0623211	0.08022598870056497	3.0039928	11.812663	1
AFP	0.009690785	0.00067814207	0.0009950248756218905	0.0301602	0.0384180790960452	5.2812443	7.4292274	1
AREG	0.08212897	0.042822026	0.04328358208955224	0.17139855	0.15819209039548024	1.9984063	14.731166	1
CCNG2	0.15150036	0.12541966	0.12935323383084577	0.21074173	0.24745762711864408	0.748247	7.613498	1
CNOT6L	0.37251237	0.29271993	0.291044776119403	0.553725	0.559322033898305	0.91941655	31.797564	1
ANXA3	0.19858997	0.22837196	0.22587064676616916	0.13094154	0.15819209039548024	-0.80199295	10.425743	1
BMP3	0.07582043	0.100841396	0.08855721393034825	0.018986404	0.021468926553672316	-2.4029007	19.245659	1
THAP9-AS1	0.07293553	0.054779787	0.059203980099502486	0.11416507	0.1367231638418079	1.0580376	6.6692815	1
GPAT3	0.03947189	0.051318735	0.05721393034825871	0.012566362	0.01694915254237288	-2.021292	10.494192	1
GPRIN3	0.7064626	0.8795508	0.6472636815920398	0.3133303	0.3016949152542373	-1.4887865	44.55244	1
LAMTOR3	0.2027246	0.22581519	0.22587064676616916	0.15027124	0.1864406779661017	-0.5872526	6.3805604	1
EMCN	0.8925897	0.65662664	0.5099502487562189	1.4285123	0.847457627118644	1.1212496	44.55244	1
COL25A1	0.059952315	0.042900465	0.045771144278606964	0.0986772	0.12090395480225989	1.1998259	6.940254	1
ENPEP	0.01805729	0.007749154	0.00845771144278607	0.041469257	0.05084745762711865	2.404908	6.2519655	1
PANCR	0.07777097	0.060401227	0.06318407960199005	0.11721468	0.13785310734463277	0.95534724	5.762047	1
PITX2	0.072773024	0.054708485	0.05970149253731343	0.11379609	0.14463276836158193	1.0552471	7.070192	1
FAM241A	0.27629015	0.30413887	0.3024875621890547	0.21302484	0.2621468926553672	-0.5135057	7.141785	1
TRAM1L1	0.02410641	0.031098804	0.03482587064676617	0.008226225	0.012429378531073447	-1.9057562	6.362334	1
SNHG8	0.30816123	0.26688066	0.2626865671641791	0.40190557	0.4011299435028249	0.59048027	9.284948	1
SPRY1	0.64078623	0.5012447	0.4318407960199005	0.9577081	0.7604519774011299	0.93393373	44.55244	1
PGRMC2	0.3789577	0.3325519	0.32736318407960197	0.4843418	0.5096045197740113	0.54231006	12.182041	1
PABPC4L	0.05895241	0.039218158	0.041791044776119404	0.10376904	0.1310734463276836	1.4014981	9.107945	1
SMAD1	0.90962285	1.0731113	0.7616915422885572	0.53835887	0.503954802259887	-0.99502605	44.55244	1
GASK1B	0.4141978	0.49094182	0.43134328358208956	0.2398836	0.2745762711864407	-1.03291	35.39756	1
PALLD	0.26943013	0.32178155	0.30696517412935326	0.15051255	0.18305084745762712	-1.0956879	24.754068	1
GALNTL6	0.009968538	0.0028174222	0.0029850746268656717	0.02621013	0.0327683615819209	3.172852	5.0447855	1
AC097534.2	0.034861602	0.014220839	0.015920398009950248	0.081740744	0.09378531073446328	2.5147033	11.853058	1
HAND2	0.030646885	0.013671723	0.014925373134328358	0.069200926	0.08248587570621468	2.3311656	9.547465	1
CEP44	0.110056214	0.09009846	0.09850746268656717	0.15538476	0.18870056497175142	0.78559846	6.0942297	1
HPGD	0.3684941	0.446623	0.3358208955223881	0.19103217	0.192090395480226	-1.2248098	31.441103	1
VEGFC	0.09812605	0.07167095	0.0681592039800995	0.15820953	0.17740112994350282	1.1412761	9.28794	1
ING2	0.18983017	0.16538933	0.17064676616915422	0.24534471	0.2903954802259887	0.5686599	6.090422	1
CFAP97	0.09418513	0.07585803	0.08159203980099503	0.13580419	0.15932203389830507	0.8393156	5.6310606	1
SNX25	0.0557394	0.03956545	0.04328358208955224	0.092470735	0.11638418079096045	1.2226732	6.9264774	1
ANKRD37	0.12776513	0.051525705	0.056716417910447764	0.3009208	0.2994350282485876	2.5437016	40.12411	1
C4orf47	0.040659796	0.023796475	0.024875621890547265	0.07895972	0.09943502824858758	1.726145	8.908028	1
PDLIM3	0.030583194	0.012383819	0.013432835820895522	0.07191754	0.07457627118644068	2.528289	8.785582	1
CYP4V2	0.027309548	0.034547687	0.03781094527363184	0.01087122	0.01807909604519774	-1.6590351	5.9466653	1
MIR4458HG	0.122100785	0.1405789	0.1472636815920398	0.08014058	0.10282485875706214	-0.8100019	6.880184	1
SNHG18	0.097037755	0.07834404	0.08009950248756219	0.13949	0.16610169491525423	0.83145976	5.8073506	1
MTMR12	0.22237867	0.19186586	0.19800995024875623	0.29167607	0.33220338983050846	0.6040118	8.007655	1
NPR3	0.22647145	0.09721587	0.0791044776119403	0.52003056	0.42598870056497173	2.4181268	44.55244	1
RICTOR	0.45596287	0.50818396	0.4442786069651741	0.33734512	0.36271186440677966	-0.5909819	14.741474	1
EMB	0.25850815	0.28868777	0.2791044776119403	0.18994913	0.2271186440677966	-0.60363716	8.484589	1
AC022126.1	0.062540844	0.043586407	0.045771144278606964	0.10558659	0.12429378531073447	1.274536	7.4456053	1
PLPP1	0.16640271	0.13318506	0.1407960199004975	0.24185354	0.27570621468926554	0.860215	10.642126	1
IL31RA	0.012217528	0.004813267	0.005970149253731343	0.02903442	0.03954802259887006	2.56797	5.207261	1
RAB3C	0.021159647	0.011163756	0.013432835820895522	0.04386253	0.0576271186440678	1.9645864	5.955081	1
ADAMTS6	0.10940926	0.08449305	0.08656716417910448	0.16599853	0.18870056497175142	0.9734283	8.229121	1
PIK3R1	0.52262497	0.4403796	0.4034825870646766	0.7094138	0.615819209039548	0.6877557	24.529144	1
AK6	0.26313025	0.29203176	0.2935323383084577	0.19747385	0.24745762711864408	-0.5642271	8.198855	1
MCCC2	0.14392102	0.17019992	0.18208955223880596	0.084243655	0.11186440677966102	-1.0137262	12.309903	1
FOXD1	0.015308817	0.0050159637	0.004975124378109453	0.038686033	0.04632768361581921	2.9224594	6.4082394	1
ARHGEF28	0.20582098	0.18183418	0.1855721393034826	0.26029894	0.2903954802259887	0.5173069	5.21968	1
CRHBP	0.040949468	0.0032425418	0.003980099502487562	0.12658904	0.0711864406779661	5.2442026	10.540593	1
LHFPL2	0.046195976	0.056952067	0.061691542288557215	0.021764725	0.031638418079096044	-1.3836739	6.992778	1
ARSB	0.048643608	0.058255482	0.0626865671641791	0.026809704	0.04293785310734463	-1.1167418	5.425326	1
SERINC5	0.1353608	0.15443252	0.15522388059701492	0.09205227	0.1152542372881356	-0.7458188	6.377631	1
RASGRF2	0.22529384	0.19808063	0.20398009950248755	0.28709632	0.319774011299435	0.5352213	6.3338237	1
SSBP2	0.2118285	0.17913601	0.18059701492537314	0.2860799	0.32994350282485874	0.6750619	9.2074375	1
VCAN	0.12325452	0.060259547	0.05771144278606965	0.26632816	0.2598870056497175	2.1420925	27.365381	1
EDIL3	0.27199447	0.22056168	0.21293532338308457	0.38879973	0.4101694915254237	0.817562	16.328773	1
TMEM161B-AS1	0.16170816	0.14057423	0.1472636815920398	0.20971471	0.24745762711864408	0.5767578	5.1534457	1
MEF2C	1.110161	0.9618752	0.7218905472636816	1.4469512	0.927683615819209	0.5890443	44.55244	1
ARRDC3	0.5539207	0.45154962	0.4019900497512438	0.7864198	0.6711864406779661	0.80027914	36.09435	1
MCTP1	0.051039413	0.06264333	0.06567164179104477	0.02467898	0.03728813559322034	-1.3403454	7.246545	1
ELL2	0.105987325	0.07021884	0.07611940298507462	0.18722284	0.22033898305084745	1.4135437	16.08325	1
ERAP2	0.19906524	0.21976735	0.22686567164179106	0.15204343	0.19096045197740114	-0.53120136	5.505484	1
RGMB	0.10802489	0.1269395	0.13482587064676618	0.065073386	0.08135593220338982	-0.9629223	8.034328	1
EFNA5	0.059587575	0.075346634	0.08109452736318408	0.02378894	0.031638418079096044	-1.6591136	11.079278	1
EPB41L4A-AS1	0.24126944	0.19052644	0.1935323383084577	0.35651153	0.3615819209039548	0.90360504	15.647849	1
DCP2	0.20122755	0.17342135	0.18507462686567164	0.26438266	0.3163841807909605	0.6080599	7.4580007	1
HSD17B4	0.32041353	0.3537532	0.3447761194029851	0.24467824	0.29491525423728815	-0.53167564	8.930487	1
LOX	0.01064937	0.002611045	0.0029850746268656717	0.028906012	0.03502824858757062	3.419431	5.4671283	1
PPIC	0.76084137	0.8708575	0.690547263681592	0.5109881	0.5141242937853108	-0.7690303	44.55244	1
ADAMTS19	0.02584001	0.033081736	0.03631840796019901	0.009393594	0.014689265536723164	-1.8053632	6.3332434	1
P4HA2	0.5658582	0.4400624	0.40746268656716417	0.85156	0.7435028248587571	0.9522417	44.55244	1
PDLIM4	0.13104184	0.103916414	0.10746268656716418	0.19265185	0.22033898305084745	0.8899335	8.643315	1
SLC22A4	0.035600107	0.044488758	0.04825870646766169	0.015413203	0.021468926553672316	-1.5231835	6.243928	1
NME5	0.026309425	0.03380673	0.03681592039800995	0.009282482	0.014689265536723164	-1.8535303	6.6840982	1
TMEM173	0.48373652	0.41217673	0.37661691542288556	0.6462531	0.5988700564971752	0.64870954	21.261755	1
CXXC5	0.5584578	0.4744092	0.42786069651741293	0.7493426	0.6542372881355932	0.6593821	26.261045	1
PCDHGB6	0.2606766	0.22236872	0.2218905472636816	0.34767276	0.38531073446327685	0.6445424	10.478208	1
PCDH1	0.24319689	0.27557948	0.27562189054726366	0.16963331	0.207909604519774	-0.69972205	10.61668	1
SPRY4-AS1	0.0304785	0.019061893	0.020895522388059702	0.05640805	0.07570621468926554	1.5602164	6.0839686	1
GRPEL2	0.25212336	0.28718647	0.28059701492537314	0.17247218	0.207909604519774	-0.7352901	11.63647	1
PPARGC1B	0.09177997	0.11111575	0.11691542288557213	0.04786123	0.0655367231638418	-1.2134205	10.423662	1
NDST1	0.42903188	0.47125348	0.4373134328358209	0.3331249	0.3751412429378531	-0.5003132	10.975741	1
SYNPO	0.049449265	0.019810682	0.020895522388059702	0.116763346	0.1344632768361582	2.5532079	17.202274	1
SMIM3	0.0705802	0.026176129	0.028855721393034824	0.17142679	0.18192090395480226	2.7066092	23.12301	1
GPX3	0.19721706	0.25919315	0.23283582089552238	0.056436975	0.07457627118644068	-2.1973174	44.55244	1
TNIP1	0.27204248	0.24049316	0.24228855721393036	0.3436866	0.38757062146892657	0.5149176	7.438996	1
ADAM19	0.22473538	0.28207916	0.28258706467661693	0.09447677	0.12090395480225989	-1.5770537	39.78105	1
NEURL1B	0.10106189	0.07910415	0.07960199004975124	0.15092997	0.1751412429378531	0.93118703	7.084745	1
DUSP1	0.40693974	0.33498937	0.3199004975124378	0.57033956	0.5096045197740113	0.7675282	20.367712	1
NKX2-5	0.025161318	0.005112657	0.005970149253731343	0.070695676	0.09265536723163842	3.7635705	15.203929	1
STC2	0.044775084	0.001543765	0.001990049751243781	0.14296147	0.15706214689265538	6.4434876	29.011333	1
SFXN1	0.23922744	0.19851832	0.20945273631840797	0.33168036	0.376271186440678	0.74022967	12.65651	1
CLTB	0.64677286	0.72914255	0.5860696517412936	0.4596831	0.4847457627118644	-0.66544545	29.583733	1
F12	0.04662729	0.032701463	0.03582089552238806	0.078255236	0.09717514124293786	1.2562695	6.0824285	1
N4BP3	0.3049229	0.35079893	0.33781094527363187	0.2007141	0.23502824858757063	-0.8051949	16.829725	1
HEIH	0.04595913	0.03278868	0.035323383084577116	0.07587159	0.09830508474576272	1.2078688	5.711145	1
TRIM52	0.094110176	0.077041775	0.08258706467661692	0.13287081	0.16497175141242937	0.7855253	5.271784	1
NQO2	0.18299998	0.21887894	0.21741293532338307	0.101514906	0.13333333333333333	-1.1076801	17.46191	1
SLC22A23	0.11827045	0.09654371	0.10348258706467661	0.167617	0.1943502824858757	0.7952812	6.433803	1
GCNT2	0.131874	0.15359046	0.16019900497512438	0.08255905	0.1096045197740113	-0.89478284	8.989759	1
NEDD9	0.3104417	0.24614331	0.23980099502487562	0.45646366	0.4553672316384181	0.89073145	21.628132	1
GFOD1	0.37392443	0.41999635	0.39552238805970147	0.26927292	0.31412429378531076	-0.6411154	14.635141	1
RNF144B	0.04889559	0.058595046	0.06467661691542288	0.02686339	0.03615819209039548	-1.1222368	5.065813	1
ID4	0.029614976	0.015489721	0.016417910447761194	0.0616963	0.07005649717514124	1.9869254	6.9885883	1
CARMIL1	0.035890825	0.044339225	0.04776119402985075	0.016703825	0.022598870056497175	-1.403044	5.424945	1
HIST1H4C	0.19395699	0.15699139	0.13532338308457711	0.27791753	0.30056497175141245	0.8235716	9.613781	1
HIST1H1E	0.07435345	0.05340386	0.056716417910447764	0.12192925	0.15254237288135594	1.1895121	8.705594	1
HIST1H1D	0.032656074	0.019876547	0.01791044776119403	0.06168102	0.07457627118644068	1.6288565	5.8200665	1
HIST1H4H	0.061190512	0.07577084	0.08258706467661692	0.028069023	0.0384180790960452	-1.4294361	9.402557	1
HIST1H2BJ	0.05397213	0.06572623	0.0736318407960199	0.02726969	0.03615819209039548	-1.2660835	6.8847938	1
GABBR1	0.10131537	0.07656045	0.08059701492537313	0.1575354	0.1943502824858757	1.0400372	9.095498	1
HLA-F	0.02170143	0.028193275	0.03134328358208955	0.006958114	0.00903954802259887	-2.0031044	5.963994	1
HLA-A	1.0005937	1.1097072	0.735820895522388	0.7528152	0.6248587570621469	-0.55974984	31.806118	1
FLOT1	0.32592943	0.27707562	0.27611940298507465	0.43687296	0.4610169491525424	0.65674365	14.212318	1
HLA-B	1.1040008	1.2756529	0.7860696517412935	0.71418697	0.592090395480226	-0.8367732	44.55244	1
SNHG32	0.50791144	0.43507326	0.4099502487562189	0.6733306	0.6248587570621469	0.62993944	21.847998	1
NEU1	0.3370523	0.37049818	0.35572139303482586	0.26107696	0.3073446327683616	-0.5048282	8.501426	1
ATF6B	0.2763478	0.30498222	0.3	0.21129838	0.2655367231638418	-0.52923363	7.567706	1
GPSM3	0.2589831	0.20609638	0.21393034825870647	0.3790919	0.4124293785310734	0.87890905	18.355068	1
HLA-DRB1	0.008340735	0.001897511	0.0024875621890547263	0.022974733	0.02937853107344633	3.5300386	5.1589246	1
TAP2	0.061188117	0.07317111	0.0781094527363184	0.033965774	0.04858757062146893	-1.1049215	6.368173	1
PSMB8	0.15687355	0.18191591	0.18059701492537314	0.10000448	0.12542372881355932	-0.86255807	9.493295	1
TAP1	0.08326403	0.10012935	0.10796019900497512	0.04495284	0.05536723163841808	-1.153615	8.320826	1
SYNGAP1	0.08947169	0.068246044	0.0736318407960199	0.13767311	0.17288135593220338	1.0113646	7.9186935	1
FKBP5	0.19201444	0.16137268	0.1691542288557214	0.2616108	0.303954802259887	0.6966834	8.767185	1
PIM1	0.044065394	0.029222598	0.031840796019900496	0.07777627	0.0903954802259887	1.4091707	6.2930365	1
CCDC167	0.55188215	0.6114971	0.5358208955223881	0.41647264	0.47005649717514125	-0.55401355	18.717594	1
MDFI	0.21226276	0.1714345	0.1736318407960199	0.30499265	0.3423728813559322	0.83074856	13.104217	1
TFEB	0.025559561	0.016046872	0.01791044776119403	0.047165062	0.06440677966101695	1.5495195	5.217637	1
VEGFA	0.093461335	0.023301262	0.025373134328358207	0.25280648	0.2519774011299435	3.4339457	39.20337	1
ENPP4	0.07483318	0.088313036	0.0955223880597015	0.0442112	0.059887005649717516	-0.9965876	6.272716	1
COL21A1	0.4097445	0.34436262	0.3124378109452736	0.5582262	0.4971751412429379	0.6967611	17.168722	1
BAG2	0.1652158	0.19532914	0.19751243781094527	0.09682958	0.12090395480225989	-1.0116367	13.42698	1
OGFRL1	0.19288751	0.2132941	0.21741293532338307	0.14653793	0.1864406779661017	-0.541262	5.465768	1
RIMS1	0.018782996	0.006275744	0.006467661691542288	0.04718954	0.0576271186440678	2.8908556	8.25684	1
FILIP1	0.9228489	1.0262904	0.7417910447761195	0.68795896	0.584180790960452	-0.5769756	32.80887	1
ME1	0.31905353	0.3557792	0.33880597014925373	0.23562765	0.27570621468926554	-0.59426653	10.320565	1
PRSS35	0.013219467	0.0027532894	0.003482587064676617	0.036990333	0.04745762711864407	3.7003453	7.9140472	1
NT5E	0.19433555	0.14858249	0.1582089552238806	0.2982521	0.33559322033898303	1.0047811	17.032719	1
PNRC1	1.0294653	0.8894326	0.6875621890547263	1.3475146	0.9016949152542373	0.5992886	44.55244	1
EPHA7	0.030323457	0.037993602	0.04129353233830846	0.012904001	0.01694915254237288	-1.5505931	5.375401	1
CRYBG1	0.06265679	0.08118887	0.08407960199004975	0.020560253	0.02598870056497175	-1.9762	14.504073	1
SOBP	0.012295867	0.0045797126	0.004975124378109453	0.029820971	0.0384180790960452	2.676665	5.4031467	1
OSTM1	0.29086518	0.3243237	0.31791044776119404	0.21485926	0.2576271186440678	-0.59381586	9.606933	1
AMD1	0.47935903	0.5565794	0.4835820895522388	0.30396333	0.35141242937853107	-0.8724749	32.8351	1
GTF3C6	0.8162991	0.8966628	0.7044776119402985	0.6337953	0.6192090395480226	-0.5004818	26.384405	1
PLN	0.026933828	0.012779571	0.013930348258706468	0.059080966	0.06779661016949153	2.2000487	7.5764275	1
ASF1A	0.31898904	0.35536465	0.3358208955223881	0.23635796	0.28361581920903955	-0.5881223	10.382532	1
PKIB	0.18133266	0.21837309	0.21940298507462686	0.097206086	0.1288135593220339	-1.1668537	19.010237	1
SMPDL3A	0.12683359	0.15292388	0.16119402985074627	0.0675846	0.09378531073446328	-1.1768574	14.131068	1
RNF217	0.158255	0.12262336	0.13034825870646766	0.23918834	0.27796610169491526	0.96334016	12.888376	1
PTPRK	0.13169205	0.15195252	0.154726368159204	0.08568368	0.11073446327683616	-0.82579464	7.549856	1
ARHGAP18	0.90789294	1.0247705	0.7099502487562189	0.64249015	0.559322033898305	-0.6734708	40.364185	1
ENPP1	0.03806263	0.046828557	0.04875621890547264	0.018154342	0.023728813559322035	-1.3622265	5.2417264	1
SGK1	0.19329087	0.08175551	0.08507462686567165	0.44661143	0.3593220338983051	2.4481916	44.55244	1
AL078590.2	0.026189623	0.0058660405	0.005970149253731343	0.072348446	0.08248587570621468	3.6021092	12.986429	1
PDE7B	0.02291003	0.00943732	0.010447761194029851	0.053509425	0.06892655367231638	2.490831	8.6957035	1
WAKMAR2	0.15334006	0.12152981	0.12338308457711443	0.22559403	0.2519774011299435	0.8918714	10.100517	1
TNFAIP3	0.20889917	0.09699231	0.09950248756218906	0.46306208	0.4542372881355932	2.2540882	44.55244	1
CITED2	0.618259	0.5256822	0.46567164179104475	0.82851344	0.6847457627118644	0.6562339	27.329685	1
HIVEP2	0.06817188	0.051778756	0.059203980099502486	0.105398685	0.13220338983050847	1.0240092	6.190079	1
PLAGL1	0.4511017	0.5107747	0.4502487562189055	0.31555894	0.34915254237288135	-0.69460285	19.850527	1
LRP11	0.09298074	0.0716269	0.07661691542288557	0.14147381	0.17175141242937852	0.9809682	7.2536707	1
ULBP2	0.1076999	0.13113077	0.13930348258706468	0.0544913	0.07344632768361582	-1.2653631	13.331951	1
MTHFD1L	0.17875853	0.13633111	0.13930348258706468	0.27512679	0.31412429378531076	1.0124481	15.660138	1
SYNE1	0.2147214	0.18590069	0.1925373134328358	0.2801773	0.31751412429378534	0.5915469	7.010675	1
IPCEF1	0.041750494	0.029197646	0.03134328358208955	0.07026056	0.08587570621468926	1.2639823	5.2920113	1
CNKSR3	0.16350104	0.11521382	0.12139303482587065	0.27317756	0.28926553672316385	1.2448015	18.588604	1
SOD2	0.3261841	0.37299153	0.35323383084577115	0.2198609	0.25536723163841807	-0.7622825	16.09011	1
MPC1	0.34166977	0.38925216	0.372636815920398	0.23358704	0.28361581920903955	-0.7364978	17.118961	1
RPS6KA2	0.7056447	0.79430056	0.6313432835820896	0.50427645	0.4768361581920904	-0.6553657	29.573736	1
PHF10	0.14142232	0.11068344	0.11990049751243781	0.21124181	0.23502824858757063	0.931836	9.972411	1
PDGFA	0.47576976	0.39778766	0.36268656716417913	0.65287113	0.559322033898305	0.71465814	21.56618	1
GPR146	0.03512738	0.024010427	0.025870646766169153	0.06037628	0.07570621468926554	1.3267121	5.0931845	1
ZFAND2A	0.2422518	0.2676954	0.2527363184079602	0.18444817	0.2305084745762712	-0.5371337	6.467417	1
TTYH3	0.4066274	0.45946363	0.427363184079602	0.28661352	0.34124293785310733	-0.68065464	18.346464	1
AP5Z1	0.15668309	0.17528553	0.1855721393034826	0.114440195	0.14576271186440679	-0.61467576	5.535896	1
ZNF853	0.01586067	0.007222431	0.00845771144278607	0.035480052	0.04406779661016949	2.2806742	5.4372635	1
THSD7A	0.2704545	0.31764102	0.2915422885572139	0.16326815	0.18983050847457628	-0.9597245	18.93487	1
BZW2	0.21682706	0.18320478	0.18756218905472638	0.2931887	0.33785310734463275	0.67807686	9.6688	1
STEAP1B	0.10569974	0.13294002	0.13582089552238805	0.04383957	0.05536723163841808	-1.5982676	17.90717	1
FAM126A	0.50329256	0.562596	0.5019900497512437	0.36858943	0.4033898305084746	-0.6099498	18.718279	1
SNX10	0.14169408	0.17175676	0.17512437810945275	0.07342323	0.09830508474576272	-1.2249346	16.428926	1
HOXA5	0.039682012	0.049079586	0.05323383084577114	0.018339219	0.024858757062146894	-1.4152821	6.215738	1
HOXA9	0.15949218	0.18987809	0.19651741293532338	0.09048711	0.11073446327683616	-1.0684555	14.119369	1
NT5C3A	0.23422372	0.20666374	0.21442786069651742	0.29681194	0.34915254237288135	0.5220518	6.715827	1
EPDR1	0.21326016	0.2650504	0.25671641791044775	0.09561491	0.11977401129943503	-1.4699954	31.680655	1
INHBA	0.014768569	0.0035111043	0.003980099502487562	0.04033639	0.0384180790960452	3.4851422	5.3140435	1
AEBP1	0.069260545	0.045505837	0.049253731343283584	0.12320856	0.15480225988700566	1.4349825	11.2148285	1
MYL7	0.09635676	0.025180107	0.025870646766169153	0.2580121	0.28700564971751413	3.351923	44.55244	1
SNHG15	0.11689738	0.09668721	0.10199004975124377	0.16280016	0.2033898305084746	0.75109965	6.080813	1
GRB10	0.57187974	0.45583364	0.418407960199005	0.83543825	0.6937853107344633	0.87388206	44.55244	1
HIP1	0.15217549	0.13183308	0.1373134328358209	0.19838431	0.24632768361581922	0.58921874	5.279002	1
GNAI1	0.5676077	0.48450878	0.4393034825870647	0.7563338	0.6768361581920904	0.6423934	26.636675	1
CD36	0.02120363	0.028108161	0.02935323383084577	0.005522976	0.006779661016949152	-2.3267066	6.4701867	1
SEMA3C	0.101304166	0.07286276	0.07263681592039802	0.16589917	0.17288135593220338	1.1859438	9.515272	1
SAMD9L	0.12923966	0.14956509	0.15422885572139303	0.083083734	0.103954802259887	-0.84736437	7.702466	1
COL1A2	0.12997077	0.087860815	0.08706467661691543	0.22561339	0.1943502824858757	1.359559	12.02125	1
SGCE	0.1833351	0.2058252	0.21293532338308457	0.13225786	0.16497175141242937	-0.6376765	6.809421	1
PEG10	0.14729434	0.17509885	0.17114427860696518	0.08415215	0.10056497175141244	-1.0562079	11.309515	1
DYNC1I1	0.08651932	0.10110632	0.10746268656716418	0.053382613	0.06666666666666667	-0.9201575	5.8356504	1
SLC25A13	0.2958556	0.33075434	0.3194029850746269	0.21657853	0.2621468926553672	-0.6106399	10.272919	1
TAC1	0.010914977	0.014940839	0.016417910447761194	0.0017723175	0.0022598870056497176	-3.0059881	5.0108323	1
KMT2E	0.45774254	0.39925238	0.37960199004975126	0.59057504	0.6	0.5647024	16.954243	1
NRCAM	0.070294365	0.042936906	0.04527363184079602	0.13242438	0.14576271186440679	1.6226115	11.80028	1
TFEC	0.017602667	0.02483104	0.028358208955223882	0.0011865112	0.0022598870056497176	-4.2764072	11.2696	1
MET	0.06044967	0.0730474	0.07860696517412935	0.03183107	0.03954802259887006	-1.1958456	6.4192166	1
CPED1	0.021424051	0.00964733	0.010447761194029851	0.048171446	0.05875706214689266	2.3080912	7.0348167	1
LRRC4	0.24334699	0.26786277	0.2582089552238806	0.1876504	0.22824858757062147	-0.5132165	5.9513516	1
HILPDA	0.10277546	0.06825411	0.07164179104477612	0.18117796	0.20225988700564973	1.4071034	14.3937025	1
FAM71F2	0.035323408	0.04344782	0.04975124378109453	0.016872203	0.023728813559322035	-1.3594267	5.3068223	1
AHCYL2	0.04704038	0.05786835	0.06467661691542288	0.022446444	0.0327683615819209	-1.3623656	7.0204496	1
AKR1B10	0.0070344955	0.010132133	0.010945273631840797	1.0477379e-09	0.0	-6.676948	5.243228	1
PRSS2	0.021324176	0.02959602	0.026865671641791045	0.0025380556	0.0022598870056497176	-3.4927227	8.176129	1
ZNF467	0.3892869	0.3382181	0.33034825870646767	0.5052615	0.519774011299435	0.5789355	13.916154	1
GIMAP7	0.0835921	0.09795833	0.1	0.05095692	0.061016949152542375	-0.94153357	5.87074	1
PRKAG2	0.12946568	0.14634205	0.15024875621890546	0.09114332	0.12090395480225989	-0.6825391	5.5252333	1
RBM33	0.26829755	0.23669536	0.2427860696517413	0.3400618	0.37740112994350283	0.5225803	7.384716	1
PTPRN2	0.25981644	0.28982887	0.2810945273631841	0.19163628	0.23163841807909605	-0.59657556	8.466002	1
ESYT2	0.21926926	0.18696404	0.1935323383084577	0.2926385	0.3367231638418079	0.6460803	8.829746	1
ERICH1	0.25903174	0.2234506	0.22786069651741295	0.3398342	0.3807909604519774	0.60465413	9.477486	1
ARHGEF10	0.26841763	0.23535398	0.23383084577114427	0.34350005	0.38192090395480227	0.54528505	7.9007826	1
PRAG1	0.16040476	0.18876204	0.19502487562189055	0.09600673	0.12655367231638417	-0.9746233	12.666625	1
