gene	mean	EC_1_mean	EC_1_positive_frac	EC_3_mean	EC_3_positive_frac	log2FC	-log10 p-val	is_significant
AL109917.1	0.00055005675	0.0004317321	0.0004975124378109452	0.00081879104	0.0011299435028248588	0.7890373	0.17012218	0
CALML6	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
TMEM52	0.0012090817	0.00042287703	0.0004975124378109452	0.0029947148	0.003389830508474576	2.5652628	0.76150525	0
CFAP74	0.015677936	0.013878716	0.014925373134328358	0.01976492	0.02711864406779661	0.50699115	0.63350487	0
AL391845.2	0.007823224	0.006995472	0.00845771144278607	0.009703846	0.012429378531073447	0.46644908	0.35842228	0
GABRD	0.018035112	0.013479873	0.014427860696517412	0.028381452	0.0384180790960452	1.0685529	2.072322	0
AL391845.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
PRKCZ	0.024713594	0.019571066	0.01890547263681592	0.03639353	0.04406779661016949	0.8915657	1.8954521	0
AL590822.2	0.0014475974	0.0004503409	0.0004975124378109452	0.0037124092	0.004519774011299435	2.7923055	0.9572802	0
PRKCZ-AS1	0.0002890157	1.4042598e-09	0.0	0.00094542437	0.0011299435028248588	3.3859966	0.49814287	0
FAAP20	0.5447964	0.50025076	0.45870646766169154	0.6459596	0.6406779661016949	0.36872745	9.779187	0
AL590822.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
SKI	0.25620925	0.23980746	0.24477611940298508	0.29345027	0.3389830508474576	0.2911295	2.59136	0
AL590822.3	0.0032608595	0.002878897	0.0029850746268656717	0.004128214	0.005649717514124294	0.5052702	0.2340519	0
MORN1	0.008178208	0.008644395	0.00945273631840796	0.0071202237	0.007909604519774011	-0.276315	0.1834866	0
AL589739.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL513477.2	0.003099262	0.0030897593	0.0029850746268656717	0.0031206417	0.003389830508474576	0.013900561	0.0046925	0
RER1	0.6074648	0.6539725	0.5746268656716418	0.50182617	0.5322033898305085	-0.38197538	10.972821	0
PEX10	0.060123973	0.060534127	0.06417910447761194	0.059186783	0.07909604519774012	-0.03241954	0.054835122	0
PLCH2	0.00046642608	0.00033855476	0.0004975124378109452	0.00075683976	0.0011299435028248588	0.9662684	0.21183538	0
AL139246.1	0.0002640759	0.00038034088	0.0004975124378109452	1.0477379e-09	0.0	-2.2640436	0.49838567	0
AL139246.4	0.00032676745	0.00047063536	0.0004975124378109452	1.0477379e-09	0.0	-2.5125542	0.49835363	0
PANK4	0.026698101	0.02820704	0.03233830845771144	0.023271626	0.031638418079096044	-0.27640277	0.41397604	0
HES5	0.00020067408	1.4042598e-09	0.0	0.0006564388	0.0011299435028248588	2.9192033	0.49816304	0
AL139246.5	0.040160976	0.042829324	0.045771144278606964	0.034101088	0.04406779661016949	-0.32792118	0.65174186	0
TNFRSF14-AS1	0.0060232608	0.0035234652	0.003980099502487562	0.011700879	0.013559322033898305	1.7034522	1.4693052	0
TNFRSF14	0.018369798	0.01178829	0.013432835820895522	0.03331804	0.04293785310734463	1.491086	3.5634513	0
AL139246.3	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
PRXL2B	0.14638712	0.14265884	0.1472636815920398	0.15486127	0.19096045197740114	0.118327565	0.4211762	0
MMEL1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL831784.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
TTC34	0.0024581722	0.0026458476	0.0029850746268656717	0.0020318066	0.003389830508474576	-0.365175	0.15243603	0
AC242022.2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AC242022.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL592464.2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL592464.3	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL592464.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL589702.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
ACTRT2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
PRDM16-DT	0.0018168204	0.00070638035	0.0009950248756218905	0.00433884	0.005649717514124294	2.4606502	1.0883455	0
PRDM16	0.009470133	0.009299713	0.010447761194029851	0.009858097	0.011299435028248588	0.083253376	0.053239755	0
AL008733.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL590438.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL354743.2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL354743.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
ARHGEF16	0.0111219855	0.009828873	0.011442786069651741	0.014059767	0.0192090395480226	0.51209563	0.5269006	0
AL512413.1	0.00022990792	0.00033112871	0.0004975124378109452	1.0477379e-09	0.0	-2.1081035	0.49836594	0
MEGF6	0.02108827	0.028126743	0.029850746268656716	0.0051034293	0.007909604519774011	-2.439528	7.323865	1
AL513320.1	0.00073268975	0.0010553373	0.0009950248756218905	1.0477379e-09	0.0	-3.530227	0.8022431	0
TPRG1L	0.20652041	0.21338114	0.22139303482587064	0.19093402	0.2271186440677966	-0.16027902	0.82264024	0
WRAP73	0.09655779	0.09320658	0.09950248756218906	0.10416546	0.1344632768361582	0.1602106	0.47816068	0
TP73	0.0012244602	1.4042598e-09	0.0	0.004005434	0.003389830508474576	5.3594427	0.863199	0
AL136528.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL136528.2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
CCDC27	0.00030212195	1.4042598e-09	0.0	0.0009882982	0.0011299435028248588	3.4439816	0.4981434	0
SMIM1	0.00715755	0.0018397656	0.001990049751243781	0.019235246	0.023728813559322035	3.3172789	3.951138	0
LRRC47	0.13545546	0.12542322	0.1318407960199005	0.15824637	0.19661016949152543	0.33512944	1.8065573	0
AL365330.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
CEP104	0.1592671	0.15611233	0.16417910447761194	0.16643867	0.21016949152542372	0.0923489	0.33563828	0
DFFB	0.02275515	0.023042358	0.02437810945273632	0.022103626	0.030508474576271188	-0.05974063	0.062901445	0
C1orf174	0.09662924	0.09605569	0.10497512437810945	0.097928494	0.1310734463276836	0.027828906	0.063889734	0
LINC01134	0.0020951917	0.0019898629	0.0024875621890547263	0.0023342771	0.003389830508474576	0.22008511	0.077403985	0
LINC01346	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
LINC01345	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
LINC02780	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL805961.1	0.0005557968	0.000800506	0.0009950248756218905	1.0477379e-09	0.0	-3.1707208	0.80308557	0
LINC01777	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL355602.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
Z98747.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
LINC01646	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AJAP1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
Z98886.1	0.000557419	1.4042598e-09	0.0	0.0018234178	0.0022598870056497176	4.26558	0.79789233	0
BX005132.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
LINC02781	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
LINC02782	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL139823.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
Z98259.3	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
Z98259.2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
Z98259.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL365255.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
NPHP4	0.018834425	0.016908849	0.018407960199004977	0.023208467	0.031638418079096044	0.45456865	0.6256236	0
KCNAB2	0.02613672	0.02855613	0.03383084577114428	0.020642592	0.02937853107344633	-0.46624762	0.8300202	0
CHD5	0.0008719808	0.0004651479	0.0004975124378109452	0.001795972	0.0022598870056497176	1.7462372	0.48557326	0
RPL22	2.1897058	2.1188102	0.9796019900497512	2.350725	0.9966101694915255	0.14984463	30.367336	0
AL031847.1	0.0017419101	0.0011904304	0.0009950248756218905	0.0029944915	0.003389830508474576	1.2618501	0.41692448	0
RNF207	0.0067158737	0.006986146	0.007960199004975124	0.0061027864	0.007909604519774011	-0.19208473	0.117348455	0
ICMT	0.20534697	0.21693724	0.22487562189054727	0.1790186	0.22824858757062147	-0.2770274	1.9390804	0
LINC00337	0.0018882375	0.001705413	0.001990049751243781	0.0023033512	0.003389830508474576	0.41271868	0.14801815	0
HES3	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
GPR153	0.0041615507	0.0035715543	0.003980099502487562	0.0055014095	0.00903954802259887	0.6093989	0.37042138	0
ACOT7	0.2775659	0.31853533	0.3199004975124378	0.1845007	0.2248587570621469	-0.7874981	15.406028	1
AL031848.2	0.0032866965	0.004048219	0.003980099502487562	0.0015570145	0.0022598870056497176	-1.3239057	0.77065176	0
HES2	0.016809983	0.016902728	0.01990049751243781	0.016600238	0.022598870056497175	-0.025897576	0.02329229	0
ESPN	0.00035505282	0.00051137473	0.0004975124378109452	1.0477379e-09	0.0	-2.612042	0.4983792	0
AL031848.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
TNFRSF25	0.11785719	0.11953169	0.12388059701492538	0.114059	0.14463276836158193	-0.06755499	0.18322727	0
PLEKHG5	0.14035289	0.15283863	0.16119402985074627	0.11200192	0.14689265536723164	-0.4481419	2.9409819	0
NOL9	0.13345735	0.1387305	0.1482587064676617	0.12148757	0.16045197740112993	-0.19132867	0.7798107	0
TAS1R1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
ZBTB48	0.039312378	0.039711095	0.04228855721393035	0.03840742	0.04858757062146893	-0.04803413	0.06577294	0
KLHL21	0.036185846	0.044132214	0.050248756218905476	0.018139066	0.024858757062146894	-1.2780657	4.901216	0
PHF13	0.061015792	0.055446032	0.06019900497512438	0.07366159	0.09830508474576272	0.40918583	1.2965075	0
THAP3	0.108132735	0.105904385	0.1154228855721393	0.113194205	0.14576271186440679	0.09595004	0.2677117	0
DNAJC11	0.07159653	0.07412197	0.07960199004975124	0.06585414	0.08587570621468926	-0.17038304	0.41106775	0
LINC01672	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL591163.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
CAMTA1-DT	0.00034508543	0.00049701874	0.0004975124378109452	1.0477379e-09	0.0	-2.5777612	0.49835685	0
CAMTA1	0.61542803	0.5974753	0.5268656716417911	0.6561924	0.6429378531073446	0.13521828	1.9366333	0
AL512330.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
CAMTA1-IT1	0.0005087892	1.4042598e-09	0.0	0.0016643412	0.0022598870056497176	4.1410375	0.801871	0
Z97987.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL365194.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL359881.3	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL359881.2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL359881.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
VAMP3	0.63765115	0.6217055	0.5417910447761194	0.6738604	0.6542372881355932	0.116200365	1.5840884	0
Z98884.2	0.000984766	0.0014184022	0.0014925373134328358	1.0477379e-09	0.0	-3.924467	1.0349774	0
PER3	0.006656358	0.004385279	0.004975124378109453	0.011814494	0.015819209039548022	1.409448	1.4376465	0
Z98884.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
UTS2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
TNFRSF9	0.0005744153	0.00082732225	0.0009950248756218905	1.0477379e-09	0.0	-3.2130556	0.7863552	0
PARK7	1.331098	1.3752899	0.8786069651741294	1.2307416	0.8655367231638418	-0.16019553	7.7684593	0
AL034417.4	0.0013708683	0.0016223683	0.0014925373134328358	0.0007997333	0.0011299435028248588	-0.9368243	0.2942593	0
AL034417.3	0.0015719202	0.0020708963	0.0024875621890547263	0.00043851568	0.0011299435028248588	-2.0112307	0.941374	0
ERRFI1	0.058631387	0.06672669	0.07263681592039802	0.040238634	0.05310734463276836	-0.7282621	2.902781	0
AL034417.2	0.007130972	0.00820167	0.00845771144278607	0.0047000097	0.006779661016949152	-0.79036427	0.65076876	0
LINC01714	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL358876.2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
SLC45A1	0.012575314	0.012357615	0.013930348258706468	0.013070607	0.01807909604519774	0.08029398	0.064536616	0
RERE	0.48369518	0.4812758	0.44029850746268656	0.48917785	0.5242937853107345	0.023490418	0.14483199	0
RERE-AS1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
AL357552.2	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
ENO1	2.0504107	1.8786774	0.9552238805970149	2.4404426	0.9943502824858758	0.37740767	44.55244	0
ENO1-AS1	0.001812995	0.0022328973	0.0024875621890547263	0.0008591853	0.0011299435028248588	-1.2822413	0.5221888	0
CA6	0.00024825032	0.00035754728	0.0004975124378109452	1.0477379e-09	0.0	-2.1939058	0.49839	0
SLC2A7	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
SLC2A5	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
GPR157	0.0067920843	0.0039601927	0.004477611940298508	0.013224012	0.01807909604519774	1.7144085	1.9038465	0
MIR34AHG	0.06680964	0.07332166	0.07761194029850746	0.052012824	0.06779661016949153	-0.49456733	1.7588369	0
LNCTAM34A	0.053288657	0.0547316	0.05771144278606965	0.05000755	0.06666666666666667	-0.12997964	0.2445368	0
H6PD	0.054341465	0.046912417	0.05373134328358209	0.071211964	0.09378531073446328	0.60110223	2.1606994	0
SPSB1	0.015293644	0.014241437	0.015422885572139304	0.017684298	0.023728813559322035	0.3104143	0.331732	0
BX323043.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
LINC02606	0.0056317667	0.0057986532	0.005970149253731343	0.00525291	0.007909604519774011	-0.14006224	0.07672148	0
AL928921.1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
SLC25A33	0.069497414	0.07641421	0.08258706467661692	0.053781334	0.06779661016949153	-0.5059422	1.8497128	0
TMEM201	0.030305356	0.029066967	0.031840796019900496	0.033118434	0.04406779661016949	0.18764883	0.27410176	0
PIK3CD	0.0040210634	0.002994233	0.003482587064676617	0.0063530635	0.00903954802259887	1.0604023	0.7325567	0
PIK3CD-AS1	-5.456968e-10	1.4042598e-09	0.0	1.0477379e-09	0.0	-5.159489e-06	13.295224	0
PIK3CD-AS2	0.0099054165	0.010066443	0.010945273631840797	0.009540531	0.013559322033898305	-0.076630525	0.05482191	0
CLSTN1	0.32905158	0.32884395	0.3288557213930348	0.32950923	0.37175141242937854	0.002914911	0.0122746155	0
CTNNBIP1	0.349687	0.39279687	0.3761194029850746	0.25176194	0.30056497175141245	-0.6415175	13.653257	1
AL357140.1	0.00050483266	0.00072710245	0.0009950248756218905	1.0477379e-09	0.0	-3.0480509	0.78067344	0
