gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
MIR1302-2HG	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
FAM138A	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
OR4F5	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL627309.1	0.0021555803	0.0019106219	0.002188183807439825	0.0023424276	0.0027046707583480703	0.28067407	0.25609496	0
AL627309.3	0.0001054065	0.0002441181	0.00041028446389496716	4.9112714e-09	0.0	-1.782833	1.0422473	0
AL627309.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL627309.5	0.021706834	0.021986365	0.029403719912472648	0.021497648	0.02226152085717258	-0.032281823	0.08234007	0
AL627309.4	0.0008554899	0.0010837375	0.0009573304157549234	0.0006818336	0.0005201289919900135	-0.5984156	0.31381541	0
AP006222.2	0.00078449905	0.0010562578	0.0013676148796498905	0.0005776681	0.0006241547903880162	-0.7708123	0.598092	0
AL732372.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
OR4F29	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC114498.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
OR4F16	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL669831.2	0.0012279925	0.0014190027	0.0015043763676148797	0.0010834272	0.0011442837823780298	-0.36015347	0.24161428	0
LINC01409	0.06689412	0.06301054	0.07945842450765864	0.06983366	0.07219390408821388	0.148106	1.1266981	0
FAM87B	0.00028768452	0.00034112702	0.0002735229759299781	0.00024700348	0.0003120773951940081	-0.34624404	0.12666442	0
LINC01128	0.14913374	0.15165666	0.18449124726477023	0.14724095	0.1466763757411838	-0.04260131	0.3678077	0
LINC00115	0.013388241	0.011147562	0.013539387308533917	0.015087476	0.015187766566108395	0.43326974	1.5747461	0
FAM41C	0.008816952	0.010037815	0.013949671772428883	0.007885589	0.008530115468636221	-0.34427604	0.8939734	0
AL645608.6	0.000426731	0.000107473104	0.00013676148796498905	0.0006695116	0.0007281805887860189	1.8910189	1.3173931	0
AL645608.2	0.0043635797	0.0032982992	0.004239606126914661	0.0051742196	0.005097264121502133	0.63414466	1.1759583	0
AL645608.4	0.0011929167	0.001601656	0.0017778993435448578	0.0008825113	0.0009362321855820243	-0.7923934	0.6934601	0
LINC02593	0.040014647	0.044765923	0.056072210065645514	0.0363943	0.03765733902007698	-0.2979489	2.2199714	0
SAMD11	0.21533556	0.25416234	0.275300875273523	0.18588607	0.1812129408093207	-0.45112318	22.862389	0
NOC2L	0.22534356	0.24684583	0.28870350109409193	0.20906918	0.21034016436076147	-0.2395243	7.8451867	0
KLHL17	0.014702638	0.015013352	0.020924507658643326	0.014460845	0.014979714969312389	-0.05372961	0.11920051	0
PLEKHN1	0.0015661273	0.0017167017	0.002188183807439825	0.0014521426	0.0014563611775720378	-0.22706038	0.17956817	0
PERM1	0.0013555763	0.0016234736	0.0020514223194748357	0.0011523674	0.0013523353791740351	-0.4606613	0.40826017	0
AL645608.7	0.0009398701	0.0013230093	0.0017778993435448578	0.00064857694	0.0008322063871840217	-0.9267225	0.8722235	0
HES4	0.23820747	0.26045015	0.28706236323851203	0.22136968	0.21439717049828358	-0.23445177	7.616001	0
ISG15	0.22607648	0.26035428	0.3023796498905908	0.20008782	0.20181004889212525	-0.3796759	18.78221	0
AL645608.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AGRN	0.08269986	0.08906018	0.1111870897155361	0.077846475	0.08394881930718819	-0.19391575	2.087703	0
AL645608.5	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL645608.8	6.256092e-05	1.2296368e-09	0.0	0.00011016962	0.00010402579839800271	1.0715363	0.49849904	0
RNF223	0.000282351	0.00023803767	0.0002735229759299781	0.00031609938	0.00010402579839800271	0.29974407	0.082256876	0
C1orf159	0.015756123	0.016488107	0.020924507658643326	0.015194848	0.016228024550088423	-0.117103435	0.30278525	0
AL390719.3	8.0846796e-05	0.00018727002	0.0002735229759299781	4.9112714e-09	0.0	-1.5223367	0.80244607	0
LINC01342	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL390719.2	6.666066e-05	1.2296368e-09	0.0	0.0001173775	0.00010402579839800271	1.1201849	0.49844933	0
TTLL10-AS1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
TTLL10	0.0001539558	0.00035639753	0.0002735229759299781	4.9112714e-09	0.0	-2.19022	0.6997297	0
TNFRSF18	0.0004217312	4.3316344e-05	0.00013676148796498905	0.0007095986	0.0008322063871840217	2.4980037	1.8615285	0
TNFRSF4	0.00028594353	7.538527e-05	0.00013676148796498905	0.0004461314	0.0007281805887860189	1.6387205	1.2303233	0
SDF4	0.46059722	0.5042778	0.5220185995623632	0.42740682	0.38978466659731614	-0.23855753	18.181067	0
B3GALT6	0.15808246	0.176714	0.22141684901531727	0.14395073	0.15302194944346198	-0.29565558	8.511864	0
C1QTNF12	0.004566552	0.0037704583	0.005060175054704595	0.0051723523	0.006241547903880163	0.44594237	0.84135103	0
AL162741.1	0.0004047735	0.0003037751	0.0005470459518599562	0.00048150524	0.0005201289919900135	0.5262403	0.28731832	0
UBE2J2	0.2720722	0.29749358	0.3472374179431072	0.25281063	0.25195048371996254	-0.23471573	9.596522	0
LINC01786	0.0012374637	0.001094693	0.0013676148796498905	0.0013465453	0.0013523353791740351	0.2759716	0.19297981	0
SCNN1D	0.0045335214	0.0040434394	0.005196936542669584	0.004906552	0.005305315718298138	0.2729885	0.39777693	0
ACAP3	0.061043847	0.06461341	0.08342450765864333	0.058310203	0.06439196920836368	-0.1478443	1.0884602	0
PUSL1	0.074715115	0.08718149	0.11433260393873085	0.06521347	0.07229792988661188	-0.41829517	7.519732	0
INTS11	0.13746075	0.15448143	0.18804704595185995	0.12453123	0.1273275772391553	-0.3107013	7.4663286	0
AL139287.1	0.000117659794	0.000120246164	0.00013676148796498905	0.000115742725	0.00010402579839800271	-0.029805005	0.009450833	0
CPTP	0.06649147	0.08235906	0.10462253829321663	0.054399237	0.05919067928846354	-0.597442	12.606752	1
TAS1R3	0.00075548363	0.00032202475	0.0005470459518599562	0.0010851591	0.0011442837823780298	1.4896811	1.3509128	0
DVL1	0.05404616	0.054631747	0.07043216630196937	0.05358365	0.05804639550608551	-0.02789507	0.12102281	0
MXRA8	0.03359674	0.029737795	0.037882932166301966	0.036533996	0.04036200977842505	0.29604223	1.9281611	0
AURKAIP1	0.9907573	1.0638719	0.8107221006564551	0.9351607	0.6796005409341517	-0.18601952	33.98033	0
CCNL2	0.22050487	0.2384393	0.2778993435448578	0.20693894	0.20555497763445335	-0.20432495	5.5758986	0
MRPL20-AS1	0.08635945	0.09231568	0.11843544857768053	0.0818146	0.0884219286383023	-0.174017	1.909708	0
MRPL20	1.0507364	1.1048335	0.8268599562363238	1.0095971	0.7164256735670447	-0.13003704	19.065773	0
AL391244.2	0.004657599	0.0040312517	0.004923413566739606	0.005134313	0.005201289919900136	0.34142125	0.5111959	0
ANKRD65	0.0010882425	0.00073664315	0.0008205689277899343	0.0013560194	0.0014563611775720378	0.7993452	0.6917826	0
AL391244.1	8.50148e-05	1.2296368e-09	0.0	0.00014973475	0.00010402579839800271	1.3203789	0.4983529	0
TMEM88B	5.2724215e-05	1.2296368e-09	0.0	9.289703e-05	0.00010402579839800271	0.9478132	0.49859875	0
LINC01770	0.00754514	0.007722825	0.009436542669584245	0.00741012	0.008634141267034224	-0.058853682	0.09321637	0
VWA1	0.08771831	0.10352158	0.12896608315098468	0.07568094	0.08030791636325808	-0.4514175	9.789853	0
ATAD3C	0.0026501701	0.0016242513	0.0020514223194748357	0.0034307814	0.0038489545407261	1.0340176	1.8718852	0
ATAD3B	0.03064531	0.032200627	0.04212253829321663	0.029470311	0.030895662124206802	-0.12741284	0.5227094	0
ATAD3A	0.087086216	0.104433194	0.1363512035010941	0.07387525	0.08020389056486009	-0.49884653	12.096815	0
TMEM240	0.086638466	0.08074525	0.1012035010940919	0.091108546	0.0961198377197545	0.174006	1.8478534	0
SSU72	0.7224341	0.74322885	0.6827133479212254	0.7066331	0.5691251430354728	-0.07283512	3.6926987	0
AL645728.1	0.013631959	0.011150512	0.013949671772428883	0.015515867	0.015707895558098407	0.47302192	1.7925004	0
FNDC10	0.14708942	0.16146542	0.19091903719912473	0.13618231	0.13648184749817954	-0.24552022	5.2573533	0
AL691432.4	0.017793091	0.0222486	0.028172866520787748	0.014402275	0.015603869759700406	-0.6239052	4.0759807	0
AL691432.2	0.090964824	0.09292807	0.11952954048140044	0.08945904	0.09455945074378445	-0.054826964	0.37557757	0
MIB2	0.17378068	0.19186953	0.2274343544857768	0.1600732	0.16384063247685426	-0.2612445	7.032685	0
MMP23B	0.17791831	0.24636646	0.2679157549234136	0.12593219	0.12639134505357327	-0.9675991	44.55244	1
CDK11B	0.15068336	0.16465092	0.2037746170678337	0.14009157	0.1465723499427858	-0.23288687	5.093048	0
FO704657.1	0.002357803	0.0021889012	0.0031455142231947486	0.0024867381	0.002600644959950068	0.17647876	0.16566199	0
SLC35E2B	0.070428535	0.062807396	0.07891137855579869	0.0762116	0.07718714241131801	0.27867275	3.1312609	0
CDK11A	0.08292688	0.09345194	0.11816192560175055	0.074904226	0.07801934879850203	-0.3187957	4.8258333	0
SLC35E2A	0.04104456	0.042540904	0.05443107221006564	0.03990037	0.041714345157599086	-0.092224725	0.41068822	0
NADK	0.0761909	0.082524374	0.10325492341356673	0.07135617	0.07812337459690002	-0.2095088	2.2264597	0
GNB1	0.6460277	0.69157267	0.6388129102844639	0.6114057	0.5125351087069593	-0.17772357	15.966336	0
AL109917.1	0.0077365693	0.00875881	0.011077680525164113	0.0069585424	0.007593883283054197	-0.32774267	0.7463804	0
CALML6	0.0001765351	0.0001492647	0.0002735229759299781	0.00019718477	0.00020805159679600541	0.2536816	0.104086354	0
TMEM52	0.010475119	0.011546511	0.014223194748358862	0.009655752	0.010194528243004266	-0.25557283	0.6324884	0
CFAP74	0.0017720066	0.0015459856	0.002188183807439825	0.0019441972	0.002184541766358057	0.31258276	0.2826008	0
AL391845.2	8.146928e-05	1.2296368e-09	0.0	0.00014344949	0.00020805159679600541	1.2836049	0.80250084	0
GABRD	0.00093106873	0.00050987996	0.0008205689277899343	0.0012516603	0.0013523353791740351	1.1481353	0.94771516	0
AL391845.1	0.00077166746	0.0006936553	0.0009573304157549234	0.00083092187	0.0008322063871840217	0.23014757	0.13395831	0
PRKCZ	0.09256421	0.1038034	0.13183807439824946	0.0840005	0.0884219286383023	-0.3050566	5.2150226	0
AL590822.2	0.0021802026	0.0021061138	0.0030087527352297594	0.0022371046	0.002080515967960054	0.08321506	0.06860777	0
PRKCZ-AS1	0.0031064611	0.0039614756	0.004649890590809628	0.0024565146	0.002496619161552065	-0.6678256	0.93357223	0
FAAP20	0.7066495	0.76278114	0.6792943107221007	0.66397166	0.5464475189847082	-0.20011932	22.650309	0
AL590822.1	0.00027459496	0.00015538713	0.00013676148796498905	0.00036512758	0.00041610319359201083	0.86494064	0.41440055	0
SKI	0.12727892	0.13652264	0.17136214442013128	0.120247625	0.12711952564235932	-0.18298885	2.8544922	0
AL590822.3	0.010858388	0.011840886	0.01449671772428884	0.010106547	0.011442837823780298	-0.22641516	0.56326425	0
MORN1	0.015992936	0.016747717	0.02283916849015317	0.015415271	0.016332050348486424	-0.11886418	0.32139203	0
AL589739.1	7.234564e-05	1.2296368e-09	0.0	0.00012738601	0.00010402579839800271	1.1851257	0.49839386	0
AL513477.2	0.006367548	0.005523674	0.006838074398249453	0.0070096133	0.0073858316862581925	0.33825815	0.65282255	0
RER1	0.37342232	0.389239	0.4335339168490153	0.3614353	0.3408925413502549	-0.10689042	3.3519828	0
PEX10	0.07248939	0.07559843	0.09915207877461707	0.0701066	0.07417039425777593	-0.10865673	0.79957175	0
PLCH2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL139246.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL139246.4	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
PANK4	0.041872784	0.024073096	0.03309628008752735	0.055405058	0.05835847290127952	1.1992171	26.510979	1
HES5	0.0005776213	0.0005654308	0.0008205689277899343	0.0005868524	0.0007281805887860189	0.045711506	0.02318939	0
AL139246.5	0.0049961945	0.003116742	0.004513129102844639	0.006425911	0.007177780089462187	1.020579	3.1336367	0
TNFRSF14-AS1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
TNFRSF14	4.665563e-05	1.2296368e-09	0.0	8.220068e-05	0.00010402579839800271	0.86551064	0.49862024	0
AL139246.3	3.7112688e-05	1.2296368e-09	0.0	6.537623e-05	0.00010402579839800271	0.7257341	0.49861512	0
PRXL2B	0.060307518	0.06304361	0.08233041575492342	0.05820795	0.06376781441797566	-0.11494407	0.7624613	0
MMEL1	0.00022332228	0.00029734444	0.00041028446389496716	0.0001670121	0.00020805159679600541	-0.573485	0.26756117	0
AL831784.1	6.9899375e-05	1.2296368e-09	0.0	0.00012306875	0.00020805159679600541	1.1574706	0.769617	0
TTC34	0.0047254553	0.0039236452	0.0053336980306345734	0.00533564	0.005305315718298138	0.43394694	0.76831627	0
AC242022.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC242022.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL592464.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL592464.3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL592464.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL589702.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
ACTRT2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
PRDM16-DT	0.17112543	0.17750435	0.19939824945295404	0.16632332	0.15905544575054614	-0.09380924	1.1609344	0
PRDM16	0.1376758	0.14749888	0.17696936542669583	0.13022017	0.1310725059814834	-0.17962128	2.8614736	0
AL008733.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL590438.1	0.0007605288	0.0008282943	0.0009573304157549234	0.00070888974	0.0008322063871840217	-0.19863927	0.10016465	0
AL354743.2	0.00037531814	0.00017820604	0.0002735229759299781	0.00052517245	0.0005201289919900135	1.1681004	0.70945424	0
AL354743.1	0.00011622851	0.00014356372	0.0002735229759299781	9.55167e-05	0.00010402579839800271	-0.31700745	0.1352649	0
ARHGEF16	0.011818767	0.010727876	0.013812910284463895	0.012644806	0.013523353791740352	0.2351591	0.6210862	0
AL512413.1	4.3084314e-05	9.977376e-05	0.00013676148796498905	4.9112714e-09	0.0	-0.9982963	0.49852532	0
MEGF6	0.0049435045	0.006332684	0.007932166301969365	0.0038870682	0.0037449287423280972	-0.6900924	1.5146555	0
AL513320.1	0.00080408476	0.00041553512	0.0006838074398249453	0.0010995574	0.0011442837823780298	1.2183596	1.0650136	0
TPRG1L	0.08963126	0.097938284	0.12404266958424508	0.08329832	0.0884219286383023	-0.23332693	3.108785	0
WRAP73	0.056779105	0.061444588	0.07863785557986872	0.053210676	0.05815042130448351	-0.20720752	1.6848108	0
TP73	0.00019254614	0.00027880332	0.00041028446389496716	0.00012685874	0.00020805159679600541	-0.7396547	0.3750727	0
AL136528.1	0.00018356176	0.00038412822	0.0005470459518599562	3.098693e-05	0.00010402579839800271	-1.8859664	1.0901364	0
AL136528.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
CCDC27	4.1753075e-05	9.6688666e-05	0.00013676148796498905	4.9112714e-09	0.0	-0.9758431	0.49845317	0
SMIM1	0.19350916	0.19100527	0.2298960612691466	0.19547433	0.1956725267866431	0.0333494	0.33222687	0
LRRC47	0.2692681	0.2931771	0.3414934354485777	0.25115556	0.24893373556642048	-0.2231089	8.642846	0
AL365330.1	0.0015834498	0.0008606022	0.0012308533916849016	0.0021336777	0.0022885675647560597	1.2174101	1.6022619	0
CEP104	0.09304613	0.10475103	0.1351203501094092	0.084128976	0.08956621242068033	-0.31595245	5.5959406	0
DFFB	0.014002816	0.014343453	0.018599562363238512	0.013737858	0.014667637574118382	-0.06179499	0.13226314	0
C1orf174	0.080846965	0.080058314	0.10544310722100657	0.081432566	0.08925413502548632	0.024524229	0.134004	0
LINC01134	0.0009901687	0.00080831803	0.0010940919037199124	0.0011285363	0.0012483095807760325	0.43567103	0.3131457	0
LINC01346	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
LINC01345	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
LINC02780	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL805961.1	0.00019378538	0.00012695993	0.00013676148796498905	0.0002445097	0.0003120773951940081	0.602107	0.2657313	0
LINC01777	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL355602.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
Z98747.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
LINC01646	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AJAP1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
Z98886.1	0.00028309005	0.00020138366	0.0002735229759299781	0.0003452095	0.0003120773951940081	0.56288314	0.25302398	0
BX005132.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
LINC02781	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
LINC02782	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL139823.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
Z98259.3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
Z98259.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
Z98259.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL365255.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
NPHP4	0.008460012	0.008118632	0.011077680525164113	0.008717242	0.009778425049412254	0.10142913	0.18160775	0
KCNAB2	0.007113165	0.0074329376	0.01012035010940919	0.0068701594	0.007801934879850203	-0.112020925	0.18754119	0
CHD5	0.0011138082	0.0016091162	0.0020514223194748357	0.0007375707	0.0009362321855820243	-1.0289676	1.1042557	0
RPL22	2.1116395	2.0038633	0.9492614879649891	2.1936188	0.9532924165192967	0.13052247	44.55244	0
AL031847.1	0.002659716	0.0041528232	0.0053336980306345734	0.0015249097	0.001768438572766046	-1.3880613	3.020935	0
RNF207	0.06330037	0.073901236	0.08985229759299782	0.055214148	0.057526266514095495	-0.41990086	5.8670425	0
ICMT	0.16070943	0.19236863	0.23933260393873085	0.13667125	0.14345157599084574	-0.49285832	22.666206	0
LINC00337	0.0009845627	0.0016006452	0.002324945295404814	0.0005160732	0.0006241547903880162	-1.4649085	1.7693466	0
HES3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
GPR153	0.03159575	0.031981643	0.04048140043763676	0.031308316	0.0345365650681369	-0.030601446	0.09745699	0
ACOT7	0.05343131	0.065374404	0.08821115973741794	0.044326544	0.050244460626235304	-0.5595091	9.428898	1
AL031848.2	0.0029766788	0.0028446538	0.0038293216630196935	0.0030774581	0.0031207739519400813	0.10977504	0.11189201	0
HES2	0.0005337415	0.0003502543	0.0005470459518599562	0.0006732541	0.0009362321855820243	0.7802025	0.57037246	0
ESPN	0.0054690973	0.004757006	0.005607221006564552	0.006010929	0.005617393113492146	0.33132443	0.5031801	0
AL031848.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
TNFRSF25	0.011066023	0.008607053	0.011351203501094092	0.01293288	0.013835431186934359	0.58189946	2.1900818	0
PLEKHG5	0.016846225	0.016303092	0.022702407002188184	0.017256869	0.01893269530843649	0.08153886	0.2111081	0
NOL9	0.10986403	0.124328166	0.15741247264770242	0.098850116	0.10454592738999272	-0.33053973	6.9699097	0
TAS1R1	0.00012522514	9.492033e-05	0.00013676148796498905	0.00014828925	0.00010402579839800271	0.3491373	0.11813508	0
ZBTB48	0.043861065	0.045326594	0.057439824945295405	0.042737965	0.04681160927910122	-0.08464722	0.3921639	0
KLHL21	0.051533114	0.05647251	0.07385120350109409	0.04775799	0.052637053989389365	-0.24134137	2.0423415	0
PHF13	0.117105685	0.12597723	0.16178884026258206	0.110346854	0.11650889420576303	-0.19095543	2.8795922	0
THAP3	0.15002301	0.15984818	0.19803063457330417	0.14257906	0.1466763757411838	-0.16483094	2.7815654	0
DNAJC11	0.09680378	0.11146043	0.1437363238512035	0.085641615	0.08946218662228232	-0.3797579	8.04402	0
LINC01672	0.00010572108	1.2296368e-09	0.0	0.00018614359	0.00020805159679600541	1.5167216	0.7668411	0
AL591163.1	0.00065273547	0.0007577063	0.0010940919037199124	0.0005727007	0.0005201289919900135	-0.3505189	0.20196398	0
CAMTA1-DT	0.0011200166	0.0008305963	0.0010940919037199124	0.0013404188	0.0013523353791740351	0.6302609	0.53447795	0
CAMTA1	1.1982852	1.2752808	0.8677516411378556	1.1397169	0.7543950899823156	-0.16212602	35.96045	0
AL512330.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
CAMTA1-IT1	0.00054421846	0.00057158666	0.0006838074398249453	0.0005232895	0.00041610319359201083	-0.107671194	0.046976455	0
Z97987.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL365194.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL359881.3	6.668541e-05	0.00015446811	0.00013676148796498905	4.9112714e-09	0.0	-1.3474141	0.49851733	0
AL359881.2	0.00016882815	1.2296368e-09	0.0	0.00029718986	0.00041610319359201083	1.9898111	1.2592816	0
AL359881.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
VAMP3	0.38572142	0.43372226	0.4655361050328228	0.34925658	0.32944970352647457	-0.3124038	24.420145	0
Z98884.2	0.00028697573	0.0003851661	0.0005470459518599562	0.0002122563	0.0003120773951940081	-0.635748	0.332093	0
PER3	0.08022419	0.061335433	0.07768052516411379	0.09458093	0.09383127015499844	0.62400293	15.003358	1
Z98884.1	0.00025366578	1.2296368e-09	0.0	0.0004465622	0.00041610319359201083	2.450368	1.2532263	0
UTS2	0.00011753316	9.9387e-05	0.00013676148796498905	0.00013136835	0.00010402579839800271	0.21462017	0.07259166	0
TNFRSF9	0.00015353202	0.00018928031	0.0002735229759299781	0.0001263807	0.00020805159679600541	-0.35371706	0.15426978	0
PARK7	1.34466	1.4316597	0.8966083150984683	1.2784898	0.8019348798502028	-0.16323586	44.55244	0
AL034417.4	0.0009404029	0.0010708615	0.0012308533916849016	0.0008412361	0.0009362321855820243	-0.3149418	0.20314914	0
AL034417.3	0.00048166135	0.00078809884	0.0009573304157549234	0.0002483903	0.00041610319359201083	-1.3500158	0.95719564	0
ERRFI1	0.019939313	0.01662882	0.02160831509846827	0.02245848	0.025174243212316656	0.43133426	2.2627025	0
AL034417.2	0.0007559685	0.000463486	0.0008205689277899343	0.0009783959	0.0012483095807760325	0.9364351	0.8240898	0
LINC01714	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AL358876.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SLC45A1	0.00335378	0.0034941293	0.005060175054704595	0.0032473803	0.004057006137522106	-0.10260984	0.11938227	0
RERE	0.5253516	0.5874753	0.5666028446389497	0.47812864	0.41683137418079685	-0.29707327	30.564491	0
RERE-AS1	0.00019407904	1.2296368e-09	0.0	0.00034167973	0.00041610319359201083	2.142983	1.0958294	0
AL357552.2	0.0002579744	5.5362216e-05	0.00013676148796498905	0.00041204522	0.0003120773951940081	1.7206355	0.7990725	0
ENO1	3.4648268	3.4374993	0.9786652078774617	3.4856124	0.9801310725059815	0.020052137	4.5310163	0
ENO1-AS1	0.0042288695	0.004527021	0.006017505470459519	0.004002393	0.00499323832310413	-0.17361794	0.24138902	0
CA6	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SLC2A7	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SLC2A5	0.0002674517	9.8517565e-05	0.00013676148796498905	0.0003958702	0.00041610319359201083	1.3206959	0.69895524	0
GPR157	0.021320563	0.021341404	0.028172866520787748	0.02130759	0.02340580463955061	-0.0022770404	0.0054910188	0
MIR34AHG	0.008583646	0.008337319	0.010667396061269147	0.008768942	0.009362321855820243	0.07197735	0.116745286	0
LNCTAM34A	0.016715229	0.018299162	0.02475382932166302	0.015505701	0.017996463122854467	-0.23756686	0.83374536	0
H6PD	0.08639599	0.090409905	0.11597374179431072	0.08332876	0.08925413502548632	-0.11753082	1.0116382	0
SPSB1	0.003037787	0.0033296684	0.00437636761487965	0.0028163171	0.0031207739519400813	-0.23392144	0.25102395	0
BX323043.1	0.00015058232	8.35047e-05	0.00013676148796498905	0.00020166216	0.00020805159679600541	0.7171167	0.31029758	0
LINC02606	0.0038580222	0.0036979325	0.005196936542669584	0.0039801006	0.004577135129512119	0.103390425	0.12600821	0
AL928921.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SLC25A33	0.08895562	0.09093481	0.11980306345733041	0.08743626	0.09455945074378445	-0.056537602	0.38959792	0
TMEM201	0.033064697	0.03563302	0.047319474835886215	0.03111471	0.03422448767294289	-0.1950318	1.0501747	0
PIK3CD	0.0055262838	0.007788223	0.010257111597374179	0.0038062509	0.004577135129512119	-1.0139157	3.4495475	0
PIK3CD-AS1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
PIK3CD-AS2	0.06805703	0.072433405	0.09163019693654267	0.06470848	0.06709663996671174	-0.16246301	1.3650572	0
CLSTN1	0.22949909	0.24850883	0.2885667396061269	0.2151204	0.21252470612711952	-0.20806262	6.2146206	0
CTNNBIP1	0.21181808	0.23107915	0.2762582056892779	0.19724086	0.20243420368251328	-0.22832154	7.003794	0
