gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
MMEL1	0.00054854713	0.0001670121	0.00020805159679600541	0.0013256983	0.0010595465140919686	2.4166915	0.9620757	0
AL831784.1	8.251295e-05	0.00012306875	0.00020805159679600541	-5.4351403e-09	0.0	-1.1575668	0.7696761	0
TTC34	0.0055527696	0.00533564	0.005305315718298138	0.005995609	0.0065691883873702055	0.16532046	0.19719347	0
AC242022.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC242022.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL592464.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL592464.3	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL592464.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL589702.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
ACTRT2	6.191557e-05	4.9112714e-09	0.0	0.00018804753	0.00021190930281839374	1.526236	0.49842295	0
PRDM16-DT	0.18148395	0.16632332	0.15905544575054614	0.21241233	0.20364484000847638	0.35268897	8.452511	0
PRDM16	0.14178845	0.13022017	0.1310725059814834	0.1653408	0.1691036236490782	0.3442546	6.749968	0
AL008733.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL590438.1	0.0007943436	0.00070888974	0.0008322063871840217	0.0009683165	0.0010595465140919686	0.4013242	0.21182619	0
AL354743.2	0.00075358694	0.00052517245	0.0005201289919900135	0.0012188037	0.00169527442254715	1.0769037	0.7598719	0
AL354743.1	6.40428e-05	9.55167e-05	0.00010402579839800271	-5.4351403e-09	0.0	-0.9673702	0.49856487	0
ARHGEF16	0.010852514	0.012644806	0.013523353791740352	0.0071956445	0.008264462809917356	-0.80480206	2.8838625	0
AL512413.1	7.6904726e-05	4.9112714e-09	0.0	0.00023360943	0.00021190930281839374	1.7380892	0.49849322	0
MEGF6	0.0037415286	0.0038870682	0.0037449287423280972	0.003445865	0.0042381860563678745	-0.16919073	0.16700588	0
AL513320.1	0.0009939627	0.0010995574	0.0011442837823780298	0.0007787174	0.000847637211273575	-0.449031	0.2566795	0
TPRG1L	0.085412554	0.08329832	0.0884219286383023	0.089698374	0.09769018859927951	0.10667108	0.67726266	0
WRAP73	0.050059374	0.053210676	0.05815042130448351	0.04362079	0.049586776859504134	-0.28610495	1.9731629	0
TP73	0.00036981364	0.00012685874	0.00020805159679600541	0.00086456386	0.0010595465140919686	2.0880826	1.1453037	0
AL136528.1	0.0001018058	3.098693e-05	0.00010402579839800271	0.00024608264	0.00021190930281839374	1.4016937	0.41356415	0
AL136528.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
CCDC27	0.00011579091	4.9112714e-09	0.0	0.0003516683	0.0004238186056367875	2.1751928	0.7966103	0
SMIM1	0.17645931	0.19547433	0.1956725267866431	0.13778271	0.1417673235855054	-0.50427544	16.859797	1
LRRC47	0.2480078	0.25115556	0.24893373556642048	0.2416791	0.25429116338207247	-0.05546585	0.6280486	0
AL365330.1	0.0017359228	0.0021336777	0.0022885675647560597	0.0009264552	0.000847637211273575	-1.1217505	1.1348733	0
CEP104	0.087234326	0.084128976	0.08956621242068033	0.093538985	0.10553083280356007	0.15279265	1.1880615	0
DFFB	0.013294725	0.013737858	0.014667637574118382	0.012384717	0.0135621953803772	-0.1484575	0.2998806	0
C1orf174	0.080882706	0.081432566	0.08925413502548632	0.079742074	0.08963763509218055	-0.030227229	0.13910878	0
LINC01134	0.0010682921	0.0011285363	0.0012483095807760325	0.00094568735	0.0010595465140919686	-0.23248887	0.13044028	0
LINC01346	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01345	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC02780	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL805961.1	0.00019429388	0.0002445097	0.0003120773951940081	9.2097245e-05	0.00021190930281839374	-0.8427078	0.4252863	0
LINC01777	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL355602.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
Z98747.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01646	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AJAP1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
Z98886.1	0.0004320533	0.0003452095	0.0003120773951940081	0.00060874206	0.0006357279084551812	0.6707763	0.2854126	0
BX005132.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC02781	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC02782	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL139823.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
Z98259.3	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
Z98259.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
Z98259.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL365255.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
NPHP4	0.008042846	0.008717242	0.009778425049412254	0.006669383	0.008476372112735749	-0.38130307	0.79094857	0
KCNAB2	0.0067570754	0.0068701594	0.007801934879850203	0.006527146	0.007840644204280567	-0.07280401	0.09383181	0
CHD5	0.0008419457	0.0007375707	0.0009362321855820243	0.0010544456	0.0012714558169103624	0.46291736	0.27516285	0
RPL22	2.1201794	2.1936188	0.9532924165192967	1.9705822	0.9485060394151303	-0.1546833	44.55244	0
AL031847.1	0.002277044	0.0015249097	0.001768438572766046	0.003809863	0.004450095359186269	1.2667586	1.80202	0
RNF207	0.096545056	0.055214148	0.057526266514095495	0.18072782	0.1790633608815427	1.7088963	44.55244	1
ICMT	0.16296902	0.13667125	0.14345157599084574	0.2165566	0.23034541216359397	0.6636452	28.69869	1
LINC00337	0.00072782306	0.0005160732	0.0006241547903880162	0.0011591042	0.00169527442254715	1.031224	0.73258656	0
HES3	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
GPR153	0.031567607	0.031308316	0.0345365650681369	0.032104213	0.03475312566221657	0.03610283	0.09571181	0
ACOT7	0.049509294	0.044326544	0.050244460626235304	0.060055945	0.07056579783852511	0.4372854	4.133633	0
AL031848.2	0.003510813	0.0030774581	0.0031207739519400813	0.0043942253	0.005297732570459843	0.50019926	0.658821	0
HES2	0.0005503228	0.0006732541	0.0009362321855820243	0.00029978144	0.0004238186056367875	-0.95173097	0.61368257	0
ESPN	0.005407973	0.006010929	0.005617393113492146	0.004180471	0.004026276753549481	-0.51362216	0.73670596	0
AL031848.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
TNFRSF25	0.011838543	0.01293288	0.013835431186934359	0.009602341	0.011019283746556474	-0.4257511	1.0965127	0
PLEKHG5	0.017261256	0.017256869	0.01893269530843649	0.017262843	0.01991947446492901	0.00049642846	0.0009006	0
NOL9	0.10336926	0.098850116	0.10454592738999272	0.112553924	0.12375503284594194	0.1871243	1.8577495	0
TAS1R1	9.942927e-05	0.00014828925	0.00010402579839800271	-5.4351403e-09	0.0	-1.3121004	0.49834707	0
ZBTB48	0.040896688	0.042737965	0.04681160927910122	0.037140906	0.040474676838313205	-0.20200172	0.9709155	0
KLHL21	0.052176513	0.04775799	0.052637053989389365	0.061163373	0.06823479550752277	0.35626498	2.9819863	0
PHF13	0.119284324	0.110346854	0.11650889420576303	0.1374736	0.14515787243059972	0.31685132	5.010139	0
THAP3	0.14132449	0.14257906	0.1466763757411838	0.1387526	0.14833651197287562	-0.039219487	0.26239893	0
DNAJC11	0.08905445	0.085641615	0.08946218662228232	0.09598466	0.10659037931765204	0.16431051	1.3447444	0
LINC01672	0.00012481958	0.00018614359	0.00020805159679600541	-5.4351403e-09	0.0	-1.5168177	0.76688	0
AL591163.1	0.00050101196	0.0005727007	0.0005201289919900135	0.00035485055	0.0004238186056367875	-0.5645721	0.26149118	0
CAMTA1-DT	0.0014161426	0.0013404188	0.0013523353791740351	0.0015708505	0.0014833651197287562	0.21409437	0.12592764	0
CAMTA1	1.1503043	1.1397169	0.7543950899823156	1.1718742	0.794447976266158	0.04013869	1.9036632	0
AL512330.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
CAMTA1-IT1	0.0007864233	0.0005232895	0.00041610319359201083	0.001322288	0.0014833651197287562	1.1902392	0.78382236	0
Z97987.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL365194.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL359881.3	7.4055984e-05	4.9112714e-09	0.0	0.00022493847	0.0004238186056367875	1.7000958	0.80306065	0
AL359881.2	0.00019935062	0.00029718986	0.00041610319359201083	-5.4351403e-09	0.0	-1.9899074	1.2593246	0
AL359881.1	5.3017553e-05	4.9112714e-09	0.0	0.00016105027	0.00021190930281839374	1.3842568	0.49849987	0
VAMP3	0.3580528	0.34925658	0.32944970352647457	0.37604272	0.36554354736172917	0.10657987	2.3047945	0
Z98884.2	0.00019129782	0.0002122563	0.0003120773951940081	0.00014867453	0.00021190930281839374	-0.32847187	0.12851496	0
PER3	0.07905887	0.09458093	0.09383127015499844	0.047420386	0.049798686162322525	-0.9945274	24.956087	1
Z98884.1	0.0004078303	0.0004465622	0.00041610319359201083	0.0003288036	0.0004238186056367875	-0.3500686	0.14089347	0
UTS2	8.807981e-05	0.00013136835	0.00010402579839800271	-5.4351403e-09	0.0	-1.2102699	0.49842787	0
TNFRSF9	8.473441e-05	0.0001263807	0.00020805159679600541	-5.4351403e-09	0.0	-1.1788294	0.7994206	0
PARK7	1.3168331	1.2784898	0.8019348798502028	1.3949516	0.8626827717736809	0.12576501	19.385468	0
AL034417.4	0.0008520509	0.0008412361	0.0009362321855820243	0.000873953	0.0010595465140919686	0.049295522	0.023309635	0
AL034417.3	0.0004481086	0.0002483903	0.00041610319359201083	0.0008549483	0.0004238186056367875	1.4547181	0.436751	0
ERRFI1	0.021675063	0.02245848	0.025174243212316656	0.0200795	0.020555202373384193	-0.16077958	0.42158818	0
AL034417.2	0.0008618469	0.0009783959	0.0012483095807760325	0.00062424474	0.0006357279084551812	-0.57433766	0.33849478	0
LINC01714	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AL358876.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
SLC45A1	0.0033629418	0.0032473803	0.004057006137522106	0.003598981	0.0042381860563678745	0.14409542	0.14112456	0
RERE	0.5088724	0.47812864	0.41683137418079685	0.5715418	0.5051917779190507	0.25741085	16.41486	0
RERE-AS1	0.00022922189	0.00034167973	0.00041610319359201083	-5.4351403e-09	0.0	-2.143079	1.0958613	0
AL357552.2	0.0003270893	0.00041204522	0.0003120773951940081	0.00015389759	0.00021190930281839374	-1.0120245	0.4259042	0
ENO1	3.395416	3.4856124	0.9801310725059815	3.2116642	0.9821996185632549	-0.1180876	44.55244	0
ENO1-AS1	0.0042734765	0.004002393	0.00499323832310413	0.0048263525	0.005297732570459843	0.2640541	0.315008	0
CA6	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
SLC2A7	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
SLC2A5	0.0002655694	0.0003958702	0.00041610319359201083	-5.4351403e-09	0.0	-2.310041	1.2252973	0
GPR157	0.020443136	0.02130759	0.02340580463955061	0.018680846	0.020131383767747403	-0.18886025	0.5359196	0
MIR34AHG	0.008473552	0.008768942	0.009362321855820243	0.007872308	0.008052553507098962	-0.15376464	0.2115372	0
LNCTAM34A	0.014086086	0.015505701	0.017996463122854467	0.01118697	0.013138376774740411	-0.46741495	1.5084573	0
H6PD	0.084698476	0.08332876	0.08925413502548632	0.08746718	0.09302818393727484	0.06984536	0.37996307	0
SPSB1	0.002873144	0.0028163171	0.0031207739519400813	0.002989824	0.004450095359186269	0.08337707	0.072216325	0
BX323043.1	0.00026933468	0.00020166216	0.00020805159679600541	0.0004072049	0.0004238186056367875	0.74963504	0.27609825	0
LINC02606	0.0045779916	0.0039801006	0.004577135129512119	0.005796388	0.006357279084551812	0.53122663	0.8230231	0
AL928921.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
SLC25A33	0.0822172	0.08743626	0.09455945074378445	0.0715657	0.08200890019071837	-0.2885979	3.098091	0
TMEM201	0.032635424	0.03111471	0.03422448767294289	0.03574282	0.040050858232676415	0.19945818	0.8296992	0
PIK3CD	0.004121775	0.0038062509	0.004577135129512119	0.00476506	0.005297732570459843	0.31667292	0.3931017	0
PIK3CD-AS1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
PIK3CD-AS2	0.06329353	0.06470848	0.06709663996671174	0.060391627	0.06484424666242848	-0.09944712	0.49129742	0
CLSTN1	0.22157434	0.2151204	0.21252470612711952	0.23480575	0.24284806102987921	0.12626712	1.9179202	0
